case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,cruise_velocity,cruise_alpha,coarse_runtime_seconds,full_runtime_seconds,coarse_static_margin,full_static_margin,coarse_CLa,full_CLa,coarse_Cma,full_Cma,coarse_Cmq,full_Cmq,coarse_CYb,full_CYb,coarse_CYr,full_CYr,coarse_Clb,full_Clb,coarse_Clp,full_Clp,coarse_Clr,full_Clr,coarse_Cnb,full_Cnb,coarse_Cnr,full_Cnr,coarse_phugoid_eigenvalue_real,full_phugoid_eigenvalue_real,coarse_phugoid_eigenvalue_imag,full_phugoid_eigenvalue_imag,coarse_phugoid_damping_ratio,full_phugoid_damping_ratio,coarse_short_period_eigenvalue_real,full_short_period_eigenvalue_real,coarse_short_period_eigenvalue_imag,full_short_period_eigenvalue_imag,coarse_short_period_damping_ratio,full_short_period_damping_ratio,coarse_dutch_roll_eigenvalue_real,full_dutch_roll_eigenvalue_real,coarse_dutch_roll_eigenvalue_imag,full_dutch_roll_eigenvalue_imag,coarse_dutch_roll_damping_ratio,full_dutch_roll_damping_ratio,coarse_spiral_eigenvalue_real,full_spiral_eigenvalue_real,coarse_spiral_eigenvalue_imag,full_spiral_eigenvalue_imag,coarse_spiral_damping_ratio,full_spiral_damping_ratio,coarse_roll_subsidence_eigenvalue_real,full_roll_subsidence_eigenvalue_real,coarse_roll_subsidence_eigenvalue_imag,full_roll_subsidence_eigenvalue_imag,coarse_roll_subsidence_damping_ratio,full_roll_subsidence_damping_ratio,coarse_gate_longitudinal,coarse_gate_directional,coarse_gate_static_margin,coarse_gate_spiral,coarse_gate_overall,full_gate_longitudinal,full_gate_directional,full_gate_static_margin,full_gate_spiral,full_gate_overall,status,error
34,1.2706060014709135,0.31621409653749016,0.7295555332605732,0.25922909011731426,6,2,2.5525224573708445,7.987760169229734,29.458831125008665,-0.3960123117011636,0.0015875999815762043,0.2785598998889327,0.31863446714707533,0.3202814854102856,4.758704033340691,4.4002473149894294,-1.5162871239741493,-1.4093177462174353,-7.921330201833591,-7.321997621107423,-0.11076891777815537,-0.09701959348036063,0.0993272867844899,0.09470254771002785,0.0038924508165696526,0.004340829967223731,-0.5049893208022199,-0.4679715827468793,0.05944616027970289,0.058458984901027154,0.01397356641525253,0.021228027171331817,-0.06085211437154396,-0.0523466779101233,-0.04582472509907118,-0.030466648552509572,0.46861190997137636,0.4698604164219819,0.0973239962113173,0.0647060289375801,-7.311601736384949,-6.7584015760261265,21.635237330303617,20.9540872410498,0.320160287260746,0.3069624060490936,-1.385038167516325,-1.193214189882834,3.711342958728418,4.550741720416799,0.34963676567761837,0.25362856601823364,-5.733642359583663,-7.071012997818527,0.0,0.0,1.0,1.0,-30.982275704209968,-28.71115091179882,0.0,0.0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,ok,
36,1.519635316452548,0.22139329477384545,0.8049213613766208,0.17057267336841375,8,9,0.9876749230926334,2.022821036784549,29.74615357635868,-0.6914022342692965,0.0018128000665456057,0.26584180002100766,0.289500616957535,0.3000262307115008,5.367513793134073,4.848237544875508,-1.553898554640393,-1.4545984361829796,-15.236892575567229,-13.755054724885957,-0.11642348783355722,-0.11207694518766742,0.1029642416273664,0.09920471770999419,0.002338996388027027,0.0013964065788639993,-0.6277735570993342,-0.5388546303142967,0.05682835397340777,0.05522576175322181,-0.00909986900615723,-0.0007777353544827251,-0.057837762837480614,-0.0527736698066119,-0.04765627741217782,-0.035574661259933534,0.4638575027708505,0.4649401543535807,0.10220107996097927,0.07629149814958104,-4.975718867243533,-4.491813863958707,15.746645698778641,15.333320555653634,0.30130172410631056,0.281130074001978,1.3186790840904878,-0.6140866477670682,0.0,0.0,-1.0,1.0,3.3284205114615126,-0.44885268850519766,0.0,0.0,-1.0,1.0,-34.72066233579333,-29.80276798160997,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,True,False,ok,
37,1.3984545627893976,0.16441101020407256,0.3037155229992335,0.27178516345555737,7,8,2.420661915906365,2.564970839555504,29.99192619623351,0.35316118728641543,0.0018647999968379736,0.2655692999251187,0.30238406865033207,0.29324097907197916,6.201606103559284,6.576713741971109,-1.8752668857609889,-1.9285619767717475,-7.714715171762528,-7.922956736447897,-0.22141009437151313,-0.23100497793352542,0.09671167074370629,0.09897848169243235,-0.013983721317075412,-0.012652953980794123,-0.6683540834631637,-0.7043558164188308,0.0658379988605467,0.06904483463866007,-0.06967734301111451,-0.058149876959310315,-0.019329867936756007,-0.023647731644769632,-0.034903784354991536,-0.03667854273575149,0.46115901292665223,0.4610212509579428,0.07547123026454816,0.07930872814942859,-3.364620653370408,-3.4554410989514843,24.196223848885083,24.531577159873272,0.13773037596917778,0.1394799757901627,8.436945821236769,7.509963570087099,0.0,0.0,-1.0,-1.0,-9.809818156133744,-9.62843629691131,0.0,0.0,1.0,1.0,-30.04425771052029,-31.662629423521143,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,True,False,ok,
38,1.0539373389937783,0.32058538095244354,0.47391701497202104,0.28756689080784836,7,7,2.0540237688268324,2.1128703294539966,29.581175050808266,-0.37052279342585337,0.002022300148382783,0.2747234997805208,0.34379909337926745,0.3359307946012555,4.843976841140043,4.509729677747052,-1.6653548463341143,-1.514957074082431,-4.398358195027484,-4.9333379012199785,-0.12940714037210108,-0.12235475755286537,0.10023423123849076,0.0952354634924428,0.0014470347366426902,0.004426994510979536,-0.45214231217554035,-0.45928104454303126,0.055722557593405414,0.05659538326562612,-0.016029791055130325,-0.034233758051407576,-0.048811160185870686,-0.041958730095615744,-0.052854095660895724,-0.04254236641396159,0.4659114119135793,0.46696589407413325,0.11271938793046637,0.09072805888460034,-5.439748041707814,-6.10139374678115,27.029743902240767,25.579633078013934,0.19729471312155905,0.2320165393134619,3.020032161037138,5.088326270929308,0.0,0.0,-1.0,-1.0,10.899338811496024,7.586684806831454,0.0,0.0,-1.0,-1.0,-25.3824561757333,-25.783211771015385,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
39,0.9854490663268253,0.24435446015817283,0.5880971411727625,0.12551307755084729,9,10,1.8164064648352531,5.113746591310805,29.71942458077529,0.8644495184148318,0.001797199947759509,0.2650136000011116,0.38021876346625344,0.39044767334731856,4.730083909363709,4.939533489550935,-1.7984666551098916,-1.928629358416324,-9.821005401589968,-9.66209997703516,-0.10821978205850921,-0.11013591345902075,0.11847807990449719,0.11616563267592385,0.004624049438356945,0.005313847132098132,-0.5059202208349893,-0.528934885630604,0.07030189832012632,0.0706839314328853,-0.07351011876720931,-0.08440906515137339,-0.07342863831559004,-0.07020953208287076,-0.03542155033597791,-0.032994534480669135,0.4653724375447911,0.46555080554873324,0.07589488653880795,0.070694716269342,-4.684324368493332,-4.608531257493988,19.884196125450302,20.646770180272693,0.22930324539373836,0.2178475032373156,6.384423435052611,6.951422539841531,0.0,0.0,-1.0,-1.0,12.838010901473746,12.941300505261573,0.0,0.0,-1.0,-1.0,-23.411339648569957,-24.476337868128876,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
40,0.9721990711003974,0.1694015411004398,0.4529026812479918,0.08487364954932287,7,2,3.2642883542088232,7.715469857529972,30.221771829160616,1.6694742733411616,0.0016490998677909374,0.2868628001306206,0.30572130551039917,0.3917555483807306,5.280268301072501,5.951766130406021,-1.6142905184490624,-2.33163740425107,-10.443756640556956,-11.278642188249504,-0.12642012492957547,-0.13400326500514084,0.12099272702781462,0.11613283576832889,0.001828380940598949,-0.0033067316302496296,-0.5900293366962153,-0.6516984706625046,0.08652738671106638,0.08517348246768912,-0.06497248487612739,0.013410044513772642,-0.049628597923063,-0.053918876026575115,-0.026348531313062622,-0.02350337238469238,0.4582037785251399,0.4583585265024107,0.05740911985769651,0.05120998615163177,-2.8861944885899016,-3.116920093301531,17.607553139914693,21.21578752616625,0.16175921916372626,0.14535482701221697,6.71011807523367,-0.8088386034183312,0.0,3.404102416553722,-1.0,0.23117098382579335,41.77402755844236,4.025159636694934,0.0,0.0,-1.0,-1.0,-25.016367793292822,-27.631047506394683,0.0,0.0,1.0,1.0,True,False,True,False,False,True,True,True,False,False,ok,
41,1.269371898894717,0.3454721170867479,0.8925002581829862,0.1412541364741185,8,10,2.1868247915063694,8.92599633752307,28.77076321704554,-0.14550390160298696,0.0016254999209195375,0.26755360001698136,0.36520123577308644,0.37407442579923067,4.492338877174518,4.239580360920194,-1.6406077094556135,-1.5859185891409169,-9.906837113878051,-8.877250811026576,-0.09842696392416088,-0.08377795223609619,0.1031997459369065,0.10136009739993344,0.005838780558312089,0.007814653112996022,-0.48181255377305254,-0.45378416936766464,0.06139044798679209,0.060052598085267986,-0.009756662014208084,-0.017497843374531124,-0.08285091525090646,-0.06984432087801455,-0.04486393293966137,-0.03286113364374242,0.4800156839924234,0.48098646057224853,0.09305790682507147,0.06816139630232912,-7.586254054548405,-6.797838622384608,18.99865172371975,18.92984012142291,0.3708340823758553,0.33797535986928956,1.185345076510046,2.3273370201669126,0.0,0.0,-1.0,-1.0,0.3142233141430223,1.0289825257424374,0.0,0.0,-1.0,-1.0,-29.22072317564176,-27.52087194645172,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
42,1.0395724669381083,0.12249854071797198,0.5218851278798544,0.1743307528614404,6,1,3.269428833964043,3.440067060993653,30.844708432326414,0.9458809237462784,0.0019722001161426306,0.2593400999903679,0.26495455787437927,0.34531032039443466,5.589547903640738,6.47274862766316,-1.480976193526795,-2.2351069024510033,-18.307585556298417,-21.35537324654313,-0.12044378505774436,-0.14681873776250776,0.12098410806103939,0.12655051551705943,0.002208428123313583,-0.003209480963783943,-0.667947987396104,-0.7334223448528814,0.08308985375852797,0.08317878128105363,-0.05623704387290174,-9.119168927478379e-05,-0.05348551447653628,-0.06406028399583856,-0.024554262261738603,-0.024659884637242273,0.4490207396377454,0.44901495132135183,0.05460244794930213,0.05483732530778025,-2.1760142471858597,-2.5382700681938104,13.136083697840924,16.159454788507766,0.1634246230926439,0.15517382831909204,5.73876162720094,-0.8815671223364377,0.0,0.22632198920361626,-1.0,0.9685900355745238,26.003752535613067,-0.8375119599908805,0.0,0.0,-1.0,1.0,-24.820570452340633,-27.253560644305924,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,True,False,ok,
43,1.5433368653996176,0.25723380818867303,0.31111909025929074,0.19065511243994177,6,5,0.5671942394521928,9.382885148621579,28.836131817506327,0.2894659029350191,0.0015868998598307371,0.2767141000367701,0.254732364549118,0.22964163719123593,6.2524737352499855,5.9408922611011,-1.592707418861485,-1.3642762252160001,-3.172623422545413,-3.8421543600805284,-0.2351726549705914,-0.2330254446226564,0.08077361345083567,0.0885626111170023,-0.015191095447741667,-0.01639407283204845,-0.5997221594416063,-0.6068157443729695,0.06358600690798406,0.06437803951321407,0.0017488724532736697,-0.005576114205138584,-0.013668736224364375,-0.018088767288574562,-0.039816497757700416,-0.03264449881877925,0.4793640468473358,0.4799058028401707,0.08277603375242056,0.06786589198533623,-4.446894998096899,-5.385340372999697,31.324852387654502,28.782801995018094,0.14055141618645603,0.18391127473351626,-0.7320688296073459,1.8636423541899862,1.6444377433300807,0.0,0.40669861266830487,-1.0,-0.24229942929925558,-1.5261313398300005,0.0,0.0,1.0,1.0,-33.02087634022568,-33.411451187494166,0.0,0.0,1.0,1.0,True,True,True,True,True,True,False,True,True,False,ok,
44,1.111833468153565,0.28447619724605444,0.7371590606437998,0.1338376144884591,3,6,4.19896773224232,2.613806961442637,29.999948390364573,-0.6323160555915757,0.002576500177383423,0.2965782000683248,0.33833025081600576,0.33284100897557944,4.610842116011505,4.272825211024372,-1.5599873695831752,-1.4221714544136452,-9.567495014227363,-8.973113248354807,-0.10175071665532215,-0.09811562150006459,0.10487055272912679,0.10415231988510293,0.005319154630022138,0.006838665285491869,-0.4978801089882575,-0.453517818899172,0.05671349362231771,0.057110400088637735,-0.003652972902130198,-0.019190016377910166,-0.07452591445817174,-0.06733255233175393,-0.04943199960440691,-0.03729922320039279,0.45970426681278265,0.4608473754273509,0.10691367064540191,0.0806723761265318,-6.171990256496426,-5.788554627614542,19.657348872221185,18.801460123505542,0.2995600639324819,0.2942479063290188,0.40222328392892837,2.801475982076757,0.0,0.0,-1.0,-1.0,-0.5434616135090742,1.4194748781736808,0.0,0.0,1.0,-1.0,-28.543551547455326,-26.000253891933113,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,False,False,ok,
45,1.7520113518580938,0.2585264808623764,0.40550514651597236,0.08676722958045979,6,3,2.3937074371812117,5.247514271202548,29.50060444092785,-0.676869012594504,0.0045409000013023615,0.30679049994796515,0.2504150019914767,0.24449454678705987,6.06814825954228,5.340923625397133,-1.5195553584978558,-1.3058267012157727,-4.667081050448001,-4.781929366274562,-0.2104373350318669,-0.20447721327227242,0.0773194580601558,0.08722070372515885,-0.012435675718654974,-0.011087390334324956,-0.6251982181315433,-0.5531975367660593,0.054549899438875386,0.05550131349716688,0.035954413988670005,0.031196808232853767,-0.01621823157758219,-0.020641973286037955,-0.05288664591410262,-0.03448458970439145,0.4671965559694445,0.46891409906198855,0.11248160203279393,0.07334331433476905,-5.570950767277376,-5.708041661191266,28.22907537897491,26.055446574838257,0.1936137216094778,0.21399786355337316,-0.9206224585350297,-1.091795184716527,6.998139465271892,6.526136385808621,0.13042869784984262,0.16500269248946448,5.715671029781088,5.47431800733044,0.0,0.0,-1.0,-1.0,-37.17165767709694,-32.89079985854125,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
46,0.8473227881391517,0.22049644657881948,0.5004813709924653,0.1260858008645962,4,8,1.7642587026714085,1.5018750916567507,30.241089354945075,0.6679125457187106,0.001603499986231327,0.3104580999352038,0.3714975423464759,0.3372947854406888,4.686539267224766,4.924916822547963,-1.7410378198842547,-1.6611487629745538,-8.817072722279969,-9.126461097503412,-0.10889064165038229,-0.1233805993966464,0.11956235681985962,0.122232090876355,0.004691117340403603,0.0066529294445439,-0.49350921422230254,-0.5207496184094086,0.06757031761208647,0.07036683129212325,-0.06889651584602219,-0.13238092874769938,-0.07074967546330252,-0.07264006251471888,-0.03687142382522304,-0.03772368364840475,0.4571831345813654,0.45711360090130515,0.08038812405917585,0.08224624510020584,-4.068728247681557,-4.211498672903866,20.5961528586262,20.069749877853962,0.19380257225492875,0.2053701688132014,6.468292503729854,9.270149689972849,0.0,0.0,-1.0,-1.0,10.107270069231621,14.558690643807095,0.0,0.0,-1.0,-1.0,-20.048769549628894,-21.155408636087827,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
47,1.2444914587995464,0.1422722968706814,0.5659428264915405,0.19985284276936735,8,1,3.1100385283651666,9.615382265708604,29.93688489053552,1.4616179630661643,0.0038647998590022326,0.28609599987976253,0.2616553119272175,0.3516720117135746,5.662714805727495,6.3902441500796705,-1.4816794088475005,-2.2472700155994194,-16.864704367907535,-18.60323067399043,-0.1284442309042307,-0.1338718032380413,0.1181893724248455,0.11287186470643658,0.0007821803974741534,-0.0038942914602033527,-0.6732750897707906,-0.7246045829302226,0.09049820360930277,0.08642448732839175,-0.05220211432758229,0.012830414630252352,-0.04689298884224373,-0.05140520459397924,-0.023107895457054734,-0.02124934474899289,0.46275171475913596,0.46284078221800373,0.04987369620573497,0.04586239221017997,-2.547691040724626,-2.8103240402392817,13.48717554971706,16.668565980890463,0.18561475460453702,0.16625381825942645,5.488339069487397,-0.8729747400547369,0.0,3.1363300770893754,-1.0,0.26814912024288584,94.74715850038814,3.6890139921437552,0.0,0.0,-1.0,-1.0,-28.240850375001763,-30.393890875332303,0.0,0.0,1.0,1.0,True,False,True,False,False,True,True,True,False,False,ok,
48,1.640685697440419,0.21688214554201102,0.4540452473047385,0.16216739318437426,6,6,2.7360595098948854,3.7828516112471435,29.680022560000182,-0.4814789261356294,0.0024627000093460083,0.547224499983713,0.26152325585845315,0.23091044506754166,5.913061857953164,5.379956817711856,-1.546403189184346,-1.2422882232219998,-7.427727334983249,-7.041535417854717,-0.18311086991680137,-0.1794605424937677,0.08858549699402231,0.08976577012225676,-0.008353116259632464,-0.006861115989043185,-0.6468013925112183,-0.5739153379997692,0.057222035371903,0.05747299756345307,0.010966906035407736,-0.0038177021990405736,-0.022762460792735285,-0.025458006249644435,-0.046789606049706306,-0.03644979643886355,0.4649899604791849,0.46591452318114207,0.10011938410994241,0.0779944837875238,-5.649726599275228,-5.355978774641183,24.73752848098647,22.10330440560772,0.22265380202058435,0.23550043573382673,-1.0066230711569237,1.021629115781308,3.775966370790452,0.0,0.2575906685325396,-1.0,1.848647770947095,-2.0277204149048265,0.0,0.0,-1.0,1.0,-35.41332427486564,-31.422705959236843,0.0,0.0,1.0,1.0,True,True,True,False,False,True,False,True,True,False,ok,
49,1.0979833205178449,0.24664195269606365,0.8180591252549092,0.09027778199440568,5,4,2.5516449958811167,4.544990489098962,30.209580509258174,-0.18706457960334186,0.0017483001574873924,0.27630740008316934,0.3453932661687845,0.4173501191652709,4.689918269010425,4.480180490468351,-1.619866188998163,-1.8698038615788886,-13.667468246102306,-12.931495862326157,-0.0953319586181893,-0.09135959799014065,0.11237657376534785,0.11467036896319045,0.006314039093652435,0.004566093007072267,-0.530689095477674,-0.4886877899431395,0.06209694408856746,0.06198816530294521,-0.03115964197025718,0.02329635089859654,-0.08854483908997564,-0.08454039285874329,-0.04090255046409374,-0.02917365619391098,0.4573204329173965,0.4582181737808468,0.08908398535426398,0.06353896105786219,-5.162031093432243,-4.884063567878024,16.525637355537903,17.948207184484495,0.2981576155649132,0.2625718368649464,3.3803832490195935,-1.1147995844085101,0.0,3.9710759170433017,-1.0,0.27028147279548204,2.6616031118541263,-4.895712176316015,0.0,0.0,-1.0,1.0,-29.164227594888573,-26.85602935917949,0.0,0.0,1.0,1.0,True,False,True,False,False,True,True,True,True,True,ok,
50,1.1785211448434199,0.252753490471441,0.45249449412753895,0.18505256514529797,9,10,1.6271158745325647,6.6805692671547146,29.435885822892985,0.6816377510825047,0.00163170020096004,0.2577582001686096,0.3427768970445919,0.36088451193107907,5.285512301987096,5.346863123777429,-1.8117515061661549,-1.9296000887867022,-6.788236936426401,-6.970261630321245,-0.1441166403921195,-0.13934574582933945,0.10879056778079231,0.10016882098076367,-0.0010277833628560655,-0.0012205801258800123,-0.5419867438753321,-0.5610523277960582,0.06748688951387646,0.06759667216245462,-0.06791343255762464,-0.05267708168700908,-0.043513140185369836,-0.03938028832074767,-0.03671094947819063,-0.032799246642152724,0.46978196495650276,0.47007126888355,0.07790714345670817,0.06960581651367058,-4.94758396276961,-5.080252056823539,24.30354956232622,25.086751270874647,0.19948295718992423,0.1984785347888496,7.356725685205049,6.447165189237684,0.0,0.0,-1.0,-1.0,-93.63815694146237,-61.48457647146433,0.0,0.0,1.0,1.0,-27.546606928489595,-28.515619827903198,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,True,False,ok,
51,1.6252078919032646,0.3058225382604974,0.5009784013815787,0.26429335919808405,10,7,1.009593404487648,3.4068782232782997,29.124009720835595,-0.8550176000461935,0.0015660000499337912,0.290658799931407,0.2780444378387489,0.26356925119718927,5.619947785827854,5.056252995810831,-1.562595222793627,-1.3326728159694057,-4.979957188800515,-5.0904363778208666,-0.16883403132188654,-0.159098888821919,0.08341250479540947,0.08697142523033212,-0.005690121208316851,-0.00361467128222057,-0.5727563389428159,-0.5234294190124519,0.05235158691220055,0.053405393073830645,0.030285058702290344,0.006591551176183709,-0.02685604419832733,-0.026745473469748697,-0.06008153335986122,-0.042050198398420946,0.4724552630447385,0.47440019713757453,0.12615275207235704,0.0882924911615807,-6.557661647430835,-6.7031418419809645,27.21779641357829,24.970946644943393,0.23423038155896359,0.259259158484347,-1.1869575675706718,-1.1691224543435887,6.196886745358889,2.9470666929472458,0.18812114460607388,0.36875056505198495,8.860771923542954,2.486079823209362,0.0,0.0,-1.0,-1.0,-35.426777616657425,-32.37575276704482,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
52,1.4458263465888328,0.27079401171096507,0.8044374664249394,0.1293983781205911,6,10,2.2267669427360417,4.479583670258513,29.50142089608086,-0.6009781119998463,0.0015843999572098255,0.2423053001984954,0.3085922267085362,0.30353874945580495,5.084119491165754,4.621413111615734,-1.56891975463111,-1.4027779566185,-11.718582727339545,-10.391610290761456,-0.11292143420161779,-0.10396058985512713,0.10102210570622,0.09681789426814122,0.0031618895550950487,0.0032794094397381535,-0.5738279074552941,-0.5038452892063535,0.05745285817133686,0.056239236150175974,-0.0016968733340460337,-0.010022854520436955,-0.06110507390016395,-0.05335689131073499,-0.04768753926360962,-0.03491196660072224,0.46774275167096796,0.46886942488703925,0.10142672452117638,0.07425433299081294,-6.432259604229378,-5.703892411854326,18.273040502572947,17.406989238265318,0.3320374173007371,0.3113871506386676,-0.35062375953388236,1.645069349840937,0.0,0.0,1.0,-1.0,-0.6390134603352541,2.5019792988448466,0.0,0.0,1.0,-1.0,-33.69505900747,-29.585693776607624,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,False,False,ok,
53,1.579180656965878,0.2935686526153788,0.5136699458616307,0.09638008062854653,3,6,3.0192423679543627,8.370033765093385,29.02744139423673,-0.3309810418381335,0.0015925001353025436,0.24094899999909103,0.28639961590663776,0.28582448099802354,5.563463570013915,5.050427621399459,-1.593373829562557,-1.4435358537045833,-5.667821486751031,-5.580858736163578,-0.16227341612245633,-0.14988806052646184,0.0891583519721975,0.0886001912845013,-0.00447326431574237,-0.003822036066869699,-0.5755297189402049,-0.5277324036434913,0.058448917369908815,0.05838552397375813,0.0116781579119596,0.012572760791048306,-0.02982139943598964,-0.028676203155922207,-0.04675052472841268,-0.032047856889403065,0.47555216020796465,0.47676871054533526,0.09783625057789522,0.0670675286832002,-6.992895366897241,-6.885601688524137,26.993151702214075,25.632044978346574,0.2507830745469971,0.25943474639224323,-1.197462419411299,-1.1448530689334933,3.8735871922051963,4.010898194116285,0.29534495594820565,0.2744733470718365,4.210549156869423,5.603573202516884,0.0,0.0,-1.0,-1.0,-34.75193956167409,-31.865816816422345,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
54,0.9948622256775601,0.28543468133637545,0.5961104534900703,0.1597462413174478,6,8,4.164083438435066,9.479803714419324,28.90952436458226,1.333966161697704,0.0015557999722659588,0.26181649998761714,0.37922721722534813,0.3778951132014329,4.56952924520959,4.786357538965758,-1.732889859690678,-1.8087411240099966,-7.826504056885119,-7.838467421350037,-0.10795952102482295,-0.10301924856464525,0.11671210591038328,0.11130865636382202,0.004823297816525936,0.006306849723433615,-0.4678456059102044,-0.5063522132768161,0.07403084947762709,0.07237481442317803,-0.06322166043620772,-0.08062897707344996,-0.07194686714573771,-0.06626852327263447,-0.03572898762412187,-0.032601309634014614,0.4784614821469252,0.478684765382904,0.07446740348364884,0.06794860538879391,-5.717845320398794,-5.726585450989001,21.91352908786501,22.41769398023428,0.2524745051888579,0.24750167726280214,6.042261113177663,7.047149000496334,0.0,0.0,-1.0,-1.0,12.421564344718773,11.876535735039706,0.0,0.0,-1.0,-1.0,-22.98015563169228,-24.871565573251175,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
55,0.9007026640341289,0.2664855389354166,0.553831616456907,0.1823193008142231,4,4,3.229044912368004,9.258962996643339,29.307469590349978,1.6504643570398754,0.0015620000194758177,0.25376640004105866,0.38258072695239104,0.4304726189278416,4.512295798062481,4.842179166231786,-1.7263174066469635,-2.0844255470056297,-7.734755703660872,-7.960444264816117,-0.10631272767124547,-0.10270291024418844,0.12065287558982109,0.11686131526344973,0.005247898995198674,0.00471375015287522,-0.4596176620362813,-0.5124334155982444,0.07704679290503477,0.07580890756387408,-0.07238123863750415,-0.02144258111195537,-0.07396943006275054,-0.07137720882117982,-0.03442774024643637,-0.029635206317921086,0.47202502823132275,0.4723501361513148,0.0727430312872868,0.0626167946242386,-4.945952176609336,-5.090267636986876,21.474372711028458,23.67352349994188,0.22444275885629114,0.21021487030136857,6.552472080262089,3.1569050971063364,0.0,0.0,-1.0,-1.0,11.872925933621543,3.2840616377533003,0.0,0.0,-1.0,-1.0,-22.524483969282784,-25.11282574266337,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
56,1.7926262489470504,0.3282646067542967,0.6605406210357109,0.2598768601722886,6,3,1.7982663234767637,4.691026809110559,29.06326763626018,-1.1744464751238075,0.001622699899598956,0.2397707998752594,0.2652647162148898,0.2467939302154102,5.441065487290142,4.9471808647387405,-1.4433226923926503,-1.2209342090953454,-6.321481335663037,-5.894367735391584,-0.14834380464146502,-0.13341286197411573,0.08086098956734054,0.08500429612025977,-0.002721133597587731,-0.0008259374552835976,-0.5789436695980406,-0.5271128814249932,0.05066917932609748,0.05065571208901189,0.05973671579909788,0.02902771242452278,-0.03239479920379798,-0.030663857328484152,-0.06572707457748221,-0.03959872303133947,0.47270797514332946,0.4756099444201901,0.13771882164031807,0.08297173591535634,-8.174012336535046,-7.621731683893592,24.374634166470805,22.383222611490027,0.31794731969228973,0.3223362312888325,-1.4154610141796453,-1.328751616817924,8.40263761279899,5.87342738073098,0.16611395843934085,0.22065489052559578,39.36608943749638,63.778084206071085,0.0,0.0,-1.0,-1.0,-37.775287097019294,-34.39339865688653,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
57,1.1167127887395663,0.12294647131255605,0.30388093217534906,0.132321839603581,10,6,3.114986467155572,1.5231966733329245,30.628125023766188,0.9347316338527789,0.001708699855953455,0.2419398999772966,0.32722657650289055,0.29618893905114757,6.015784695812664,6.747359675630196,-1.968524630989261,-1.9984933037214025,-11.273205805175067,-10.916799010871722,-0.1854819219404526,-0.2189338548735125,0.11244302374276689,0.11221615738500022,-0.008058474455565744,-0.007216275563315203,-0.679761325643068,-0.7499410062398731,0.07652365011973578,0.08170498043969625,-0.09870024661446171,-0.09319996961195787,-0.027742256888169142,-0.03360851919969991,-0.0270149138385845,-0.03324594852882987,0.45206507455214084,0.4516495810982772,0.059652486617171034,0.07341143160920341,-2.486874995926529,-2.4082514738823884,20.65284906589609,20.820970573872852,0.11954959304680708,0.11489868518385118,9.685210134646885,9.254086552467557,0.0,0.0,-1.0,-1.0,-19.138153921941267,-21.594251611345847,0.0,0.0,1.0,1.0,-24.098109683225534,-26.586038279274504,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,True,False,ok,
58,1.1262254385480372,0.12863746807770543,0.5579452497639492,0.17016720477058822,5,8,3.729392094599114,5.154896168595541,30.200314030296944,1.5098311354962264,0.002002399880439043,0.25014709983952343,0.3546777413629774,0.30913485522482437,5.622498426563255,6.237309882427685,-1.9941750427503497,-1.9281698874966489,-20.993197690772625,-19.524367221930945,-0.12147050716732039,-0.14537026936430056,0.12644121332681915,0.12956030573052188,0.001958142071529846,0.0009881027478370243,-0.6734300780642335,-0.7201332398865845,0.08915662270087682,0.08985593996856141,-0.10471913610554812,-0.11851643769017611,-0.05970893366067628,-0.06746365374116176,-0.02321683491197938,-0.027859057809360252,0.4586996465897067,0.4584411195590415,0.05054975163885261,0.06065721096332104,-2.420094812005634,-2.250768106769014,14.492322989314447,14.271397210424624,0.16471072026688882,0.15578628774363837,7.5944208198511145,8.020857075421716,0.0,0.0,-1.0,-1.0,59.39638750238122,135.11194454406808,0.0,0.0,-1.0,-1.0,-24.069887921385018,-25.73916273885326,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
