generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
151,3,77824,2996.242167999968,25.973868478043805,3508.7572756841732,1.3196600096989135e-05,-5.346451289544815,5.346451289544815,1.47410611575404,0.3892018226236349,0.8796050387481252,0.1683645766248901,78.0,24.0,1.4105698999107843,2.751229973346857,15.90483427016875,11.612072181687425,308.87198681989935,1148.632404406742,0.8544044380720109,0.9363235548371192
152,3,78336,3006.8045365000144,26.052907347008595,3478.460150068644,1.416383865086355e-05,-5.346451289544815,5.346451289544815,1.47410611575404,0.3892018226236349,0.8796050387481252,0.1683645766248901,78.0,24.0,1.4105698999107843,2.751229973346857,15.90483427016875,11.612072181687425,308.87198681989935,1148.632404406742,0.8544044380720109,0.9363235548371192
153,3,78848,3018.5478246998973,26.12116970776802,3449.768942514168,1.442951590707838e-05,-5.366511028940304,5.366511028940304,1.4877428820135168,0.38868438699714075,0.843063782874665,0.19221136364878155,86.0,23.0,1.9236411790439607,3.691797110717942,16.07496992596594,12.362237727811953,331.0878293277528,1346.2800340991785,0.9440889223976897,0.9750289235015166
154,3,79360,3030.2528890999965,26.18923334268989,3421.2532618870932,1.4996540558907811e-05,-5.366511028940304,5.366511028940304,1.4877428820135168,0.38868438699714075,0.843063782874665,0.19221136364878155,86.0,23.0,1.9236411790439607,3.691797110717942,16.07496992596594,12.362237727811953,331.0878293277528,1346.2800340991785,0.9440889223976897,0.9750289235015166
155,3,79872,3040.207226800034,26.271893341977602,3391.000368353884,1.5806524340224587e-05,-5.366511028940304,5.366511028940304,1.4877428820135168,0.38868438699714075,0.843063782874665,0.19221136364878155,86.0,23.0,1.9236411790439607,3.691797110717942,16.07496992596594,12.362237727811953,331.0878293277528,1346.2800340991785,0.9440889223976897,0.9750289235015166
156,3,80384,3049.559102700092,26.359220232468257,3360.342195968891,1.6527539126608638e-05,-5.366511028940304,5.366511028940304,1.4877428820135168,0.38868438699714075,0.843063782874665,0.19221136364878155,86.0,23.0,1.9236411790439607,3.691797110717942,16.07496992596594,12.362237727811953,331.0878293277528,1346.2800340991785,0.9440889223976897,0.9750289235015166
157,3,80896,3059.756377100013,26.438706233426302,3330.8740307671032,1.680245209015686e-05,-5.366511028940304,5.366511028940304,1.4877428820135168,0.38868438699714075,0.843063782874665,0.19221136364878155,86.0,23.0,1.9236411790439607,3.691797110717942,16.07496992596594,12.362237727811953,331.0878293277528,1346.2800340991785,0.9440889223976897,0.9750289235015166
158,3,81408,3070.9618410998955,26.508958499739258,3302.7325460885672,1.7356797290414307e-05,-5.373481676887701,5.373481676887701,1.3356447594748633,0.3955093067362485,0.8634473829842344,0.24040897665354527,82.0,14.0,1.570394242249805,3.9827130467487444,16.286002403227734,12.627830265083137,334.67729371338135,1103.5947896953517,0.9008566113962296,0.9320171447079965
159,3,81920,3082.9403933000285,26.572034989074677,3275.6241678812803,1.830288153197274e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.672691664686755,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
160,3,82432,3096.1744411999825,26.62382290322501,3250.021618402466,2.0185792879024928e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.672691664686755,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
161,4,82944,3153.3654453998897,26.30332621961029,3270.1567581924783,1.1788798527106883e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
162,4,83456,3166.1203306999523,26.35907397162947,3243.816535134307,1.2980648773455688e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
163,4,83968,3180.1606360999867,26.403697677037716,3218.9430828816935,1.4266436361813941e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
164,4,84480,3193.49942820007,26.453738884060137,3193.49942820007,1.4929561419902508e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
165,4,84992,3207.229301000014,26.50013205276576,3168.587984120496,1.560366823095958e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
166,4,85504,3219.5615391000174,26.557653569156944,3142.446292654508,1.606115613472687e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
167,4,86016,3223.004108000081,26.688144699069007,3107.8968184286496,1.676877142970309e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
168,4,86528,3236.3832775999326,26.73601751649398,3083.18170232893,1.817041742339272e-05,-5.342932157536588,5.342932157536588,1.455851316147327,0.3602170808974635,0.8481014507373168,0.17465026905024267,75.0,13.0,1.654699269466653,2.219296407708169,15.452953877410202,11.008624454144908,330.1645090261329,1533.0344075566295,0.9948282513093383,0.8804402858108169
169,4,87040,3254.7498902000953,26.74245423959411,3063.294014305972,1.911598539884365e-05,-5.342932157536588,5.342932157536588,1.455851316147327,0.3602170808974635,0.8481014507373168,0.17465026905024267,75.0,13.0,1.654699269466653,2.219296407708169,15.452953877410202,11.008624454144908,330.1645090261329,1533.0344075566295,0.9948282513093383,0.8804402858108169
170,4,87552,3271.7436267000157,26.760042958594443,3042.147582721067,2.0130924945494754e-05,-5.342932157536588,5.342932157536588,1.455851316147327,0.3602170808974635,0.8481014507373168,0.17465026905024267,75.0,13.0,1.654699269466653,2.219296407708169,15.452953877410202,11.008624454144908,330.1645090261329,1533.0344075566295,0.9948282513093383,0.8804402858108169
171,5,88064,3328.478355499916,26.45773551583554,3057.5556986568995,4.418418263976948e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
172,5,88576,3340.6864044000395,26.51431151494375,3031.7211878081284,4.4180779295226683e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
173,5,89088,3350.2751929999795,26.591248440169718,3003.695000620671,4.4179471628989506e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
174,5,89600,3358.2272687999066,26.680743388763972,2974.429866651346,4.417761285224389e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
175,5,90112,3366.901665400015,26.764072418875937,2946.0389572250133,4.417545004352719e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
176,5,90624,3379.407778199995,26.816532939469617,2921.18299471525,4.4173117316182844e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
177,5,91136,3391.057419500081,26.875392753873076,2895.7344256405186,4.417084598217425e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
178,5,91648,3399.1032821000554,26.962405197460626,2867.39997540284,4.416958436982864e-07,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
179,5,92160,3409.425492600072,27.03094706132369,2841.1879105000603,1.5259974665515645e-05,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
180,5,92672,3420.7870887001045,27.090841258762836,2816.007050918871,1.5718199936946974e-05,-5.3679010331223305,5.3679010331223305,1.5147001794921167,0.3760182188479439,0.7905681190674778,0.17013888989394005,89.0,20.0,1.5104561260073175,4.208159302282376,19.874216209238305,11.006482426512992,386.45859569209074,1420.7088628815736,0.8062568372856589,0.7262981462930086
181,0,93184,3451.381629300071,26.99904270478991,2806.6180282220357,2.426372317452102e-05,-5.410509556616381,5.410509556616381,1.5025768338971752,0.3876957384401354,0.7721490940661184,0.1869710642377479,72.0,20.0,1.6432884818856517,4.2588936464034495,20.43630914037298,10.782701433478126,358.964780653301,2875.225019700387,0.9443781845306207,0.8562243289245697
182,0,93696,3463.479623199906,27.05256279620734,2782.1393694556623,2.496683277293575e-05,-5.410509556616381,5.410509556616381,1.5025768338971752,0.3876957384401354,0.7721490940661184,0.1869710642377479,72.0,20.0,1.6432884818856517,4.2588936464034495,20.43630914037298,10.782701433478126,358.964780653301,2875.225019700387,0.9443781845306207,0.8562243289245697
183,0,94208,3472.262222399935,27.13159144267795,2755.164589512992,2.525927288396969e-05,-5.410509556616381,5.410509556616381,1.5025768338971752,0.3876957384401354,0.7721490940661184,0.1869710642377479,72.0,20.0,1.6432884818856517,4.2588936464034495,20.43630914037298,10.782701433478126,358.964780653301,2875.225019700387,0.9443781845306207,0.8562243289245697
184,0,94720,3482.5592414999846,27.198388722657548,2729.573459554042,2.6164778392893597e-05,-5.410509556616381,5.410509556616381,1.5025768338971752,0.3876957384401354,0.7721490940661184,0.1869710642377479,72.0,20.0,1.6432884818856517,4.2588936464034495,20.43630914037298,10.782701433478126,358.964780653301,2875.225019700387,0.9443781845306207,0.8562243289245697
185,0,95232,3498.0718163999263,27.224140897715735,2708.184632051556,2.7370151414303134e-05,-5.425630399093257,5.425630399093257,1.4597593607997132,0.3926353392085359,0.7545189885207333,0.16446685855639379,79.0,22.0,1.670384174568119,4.2235520626054806,17.01747499052289,10.34823890995493,378.9749414863099,1611.646934519351,0.9918395768057466,0.9274016163336377
186,0,95744,3506.4788943000603,27.30488415476739,2681.4250368176936,2.8417506985713396e-05,-5.425630399093257,5.425630399093257,1.4597593607997132,0.3926353392085359,0.7545189885207333,0.16446685855639379,79.0,22.0,1.670384174568119,4.2235520626054806,17.01747499052289,10.34823890995493,378.9749414863099,1611.646934519351,0.9918395768057466,0.9274016163336377
187,0,96256,3513.340806500055,27.39728517709302,2653.6935878883396,2.919116819895625e-05,-5.425630399093257,5.425630399093257,1.4597593607997132,0.3926353392085359,0.7545189885207333,0.16446685855639379,79.0,22.0,1.670384174568119,4.2235520626054806,17.01747499052289,10.34823890995493,378.9749414863099,1611.646934519351,0.9918395768057466,0.9274016163336377
188,0,96768,3523.517044899985,27.463468678281007,2628.655573179354,3.0410782733835726e-05,-5.425630399093257,5.425630399093257,1.4597593607997132,0.3926353392085359,0.7545189885207333,0.16446685855639379,79.0,22.0,1.670384174568119,4.2235520626054806,17.01747499052289,10.34823890995493,378.9749414863099,1611.646934519351,0.9918395768057466,0.9274016163336377
189,0,97280,3531.7285533999093,27.544585754290463,2602.326302505196,3.184208898273639e-05,-5.425630399093257,5.425630399093257,1.4597593607997132,0.3926353392085359,0.7545189885207333,0.16446685855639379,79.0,22.0,1.670384174568119,4.2235520626054806,17.01747499052289,10.34823890995493,378.9749414863099,1611.646934519351,0.9918395768057466,0.9274016163336377
190,0,97792,3539.357875500107,27.62987056972364,2575.7630612278267,3.286147001000458e-05,-5.425630399093257,5.425630399093257,1.4597593607997132,0.3926353392085359,0.7545189885207333,0.16446685855639379,79.0,22.0,1.670384174568119,4.2235520626054806,17.01747499052289,10.34823890995493,378.9749414863099,1611.646934519351,0.9918395768057466,0.9274016163336377
191,1,98304,3571.390646799933,27.525412289490973,2566.937027387452,1.963322325714896e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
192,1,98816,3578.4374041000847,27.614287701883253,2540.1343231176766,2.0865695761653902e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
193,1,99328,3585.673031900078,27.701354561981706,2513.667692466034,2.2697799494374753e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
194,1,99840,3594.469048500061,27.77600770874973,2488.4785720385034,2.376147920822948e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
195,1,100352,3602.913398799952,27.8530147389679,2463.216303261192,2.4816156607042944e-05,-5.376572387840185,5.376572387840185,1.495069668921379,0.3767525301598327,0.8597066476044106,0.2030228956520688,91.0,19.0,1.4692632377451404,3.501047021904288,14.77371305553103,8.576094849156746,422.5973986617061,2310.5193401056836,0.8560548145263882,0.9804233383802563
196,1,100864,3610.2949838999193,27.937883316959468,2437.4072733943617,2.5768785025885993e-05,-5.376572387840185,5.376572387840185,1.495069668921379,0.3767525301598327,0.8597066476044106,0.2030228956520688,91.0,19.0,1.4692632377451404,3.501047021904288,14.77371305553103,8.576094849156746,422.5973986617061,2310.5193401056836,0.8560548145263882,0.9804233383802563
197,1,101376,3616.485869300086,28.031631717565574,2410.9905795333907,2.8654555033594945e-05,-5.425021706212501,5.425021706212501,1.4471465669519703,0.3965154919555425,0.8556836994242955,0.2596008408253925,85.0,19.0,1.747610749523389,3.8684597484028265,14.361574378817577,10.204872998757557,396.06058424270907,1974.9521980004452,0.8138495963332875,0.9728861519849064
198,1,101888,3622.882667799946,28.12346116135004,2384.9127109637834,2.9764144288650335e-05,-5.425021706212501,5.425021706212501,1.4471465669519703,0.3965154919555425,0.8556836994242955,0.2596008408253925,85.0,19.0,1.747610749523389,3.8684597484028265,14.361574378817577,10.204872998757557,396.06058424270907,1974.9521980004452,0.8138495963332875,0.9728861519849064
199,1,102400,3630.8305432000197,28.202913570774946,2360.0398530800126,3.143007449819899e-05,-5.425021706212501,5.425021706212501,1.4471465669519703,0.3965154919555425,0.8556836994242955,0.2596008408253925,85.0,19.0,1.747610749523389,3.8684597484028265,14.361574378817577,10.204872998757557,396.06058424270907,1974.9521980004452,0.8138495963332875,0.9728861519849064
200,1,102912,3637.9147958999965,28.28873290709939,2334.781137667162,3.323588932033688e-05,-5.425021706212501,5.425021706212501,1.4471465669519703,0.3965154919555425,0.8556836994242955,0.2596008408253925,85.0,19.0,1.747610749523389,3.8684597484028265,14.361574378817577,10.204872998757557,396.06058424270907,1974.9521980004452,0.8138495963332875,0.9728861519849064
201,2,103424,3662.9539767999668,28.235134990790513,2321.0797476752264,1.908536647864948e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
202,2,103936,3669.3749484000728,28.325260149638932,2295.6188100828044,1.9984428659686777e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
203,2,104448,3675.616205499973,28.416459760872268,2270.23353869116,2.0674610286852628e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
204,2,104960,3681.4768727000337,28.51029726095257,2244.8029711585573,2.2073476325739855e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
205,2,105472,3687.238034399925,28.604608386006984,2219.502506143644,2.283732028131488e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
206,2,105984,3693.2365423000883,28.696780936212352,2194.5318584681686,2.5482926696624186e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
207,2,106496,3699.535098399967,28.786319677318122,2169.9196250230575,2.6980118618860305e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
208,2,107008,3705.9293877000455,28.874808126446993,2145.538066563184,2.787067841722762e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
209,2,107520,3712.701567400014,28.96004379778246,2121.543752800008,2.9328332945853326e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
210,2,108032,3718.371062699938,29.053582382807466,2097.090788916079,3.027539441889e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
211,3,108544,3740.2184206999373,29.020765043900106,2081.8196869933613,2.1411304373469753e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
212,3,109056,3746.3601293999236,29.109854961399062,2057.8597893886904,2.2262293491058945e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
213,3,109568,3752.3304508000147,29.19998689791289,2033.973515386924,2.384163299467231e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
214,3,110080,3758.287523899926,29.289935722046998,2010.2468151092626,2.5483239550848348e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
215,3,110592,3763.735053200042,29.38357733389637,1986.4157225222443,2.6788074062398546e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
216,3,111104,3769.3921489000786,29.475309442775945,1962.8631927452022,2.801809041772115e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
217,3,111616,3775.2980577000417,29.564818007507956,1939.602671845893,3.018315443147397e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
218,3,112128,3780.4251161001157,29.660156346562204,1916.1058807630723,3.1594329886562744e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
219,3,112640,3785.623389800079,29.75467668112347,1892.8116949000396,3.314536500814785e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
220,3,113152,3790.21637680009,29.85370457808247,1869.3827378787773,3.489279616031671e-05,-5.388875039477882,5.388875039477882,1.4695373383252877,0.39996634920897894,0.8624821518178298,0.12970271787032975,85.0,15.0,1.6726916646867551,4.4495011651928404,14.505853611768647,10.772759727276743,353.4913980088917,1356.3314113544825,0.9750339579007254,0.9581653761436106
221,4,113664,3815.9319343001116,29.786694825008027,1856.3993193892434,2.1420599991246958e-05,-5.342932157536588,5.342932157536588,1.455851316147327,0.3602170808974635,0.8481014507373168,0.17465026905024267,75.0,13.0,1.654699269466653,2.219296407708169,15.452953877410202,11.008624454144908,330.1645090261329,1533.0344075566295,0.9948282513093383,0.8804402858108169
222,4,114176,3824.07667650003,29.857141908697056,1834.870871683871,2.3883815034988557e-05,-5.342932157536588,5.342932157536588,1.455851316147327,0.3602170808974635,0.8481014507373168,0.17465026905024267,75.0,13.0,1.654699269466653,2.219296407708169,15.452953877410202,11.008624454144908,330.1645090261329,1533.0344075566295,0.9948282513093383,0.8804402858108169
223,4,114688,3832.058956099907,29.928558332182906,1813.3850417258489,2.6556480893006854e-05,-5.355931393095755,5.355931393095755,1.4915820109387488,0.375456008463194,0.8073495950779566,0.16642927153519804,83.0,17.0,1.523888607277045,2.4113906046156703,17.243506803629067,11.915622053143723,286.22134714098036,1564.707382723901,0.9552359879945171,0.9119051779154852
224,4,115200,3840.0565683001187,29.99955806666559,1792.0263985400554,2.7302431114188426e-05,-5.355931393095755,5.355931393095755,1.4915820109387488,0.375456008463194,0.8073495950779566,0.16642927153519804,83.0,17.0,1.523888607277045,2.4113906046156703,17.243506803629067,11.915622053143723,286.22134714098036,1564.707382723901,0.9552359879945171,0.9119051779154852
225,4,115712,3850.5076554000843,30.051102440407178,1771.9150272637557,2.7921566226568277e-05,-5.355931393095755,5.355931393095755,1.4915820109387488,0.375456008463194,0.8073495950779566,0.16642927153519804,83.0,17.0,1.523888607277045,2.4113906046156703,17.243506803629067,11.915622053143723,286.22134714098036,1564.707382723901,0.9552359879945171,0.9119051779154852
226,4,116224,3859.750809099991,30.111788493180182,1751.3406754947096,2.891751568044343e-05,-5.368757784990152,5.368757784990152,1.4293923985811234,0.3875452767748673,0.8807321336101597,0.20712368451751276,84.0,17.0,1.445596323141704,3.52863245014157,19.27826310636821,14.539143819314535,247.71984149754223,1698.6235310364223,0.8976356687757957,0.953595770837522
227,4,116736,3868.3586645000614,30.177139744379602,1730.581507802659,2.9721288862274583e-05,-5.368757784990152,5.368757784990152,1.4293923985811234,0.3875452767748673,0.8807321336101597,0.20712368451751276,84.0,17.0,1.445596323141704,3.52863245014157,19.27826310636821,14.539143819314535,247.71984149754223,1698.6235310364223,0.8976356687757957,0.953595770837522
228,4,117248,3880.3998781999107,30.21544265545913,1711.4427410401352,3.0799884555207985e-05,-5.368757784990152,5.368757784990152,1.4293923985811234,0.3875452767748673,0.8807321336101597,0.20712368451751276,84.0,17.0,1.445596323141704,3.52863245014157,19.27826310636821,14.539143819314535,247.71984149754223,1698.6235310364223,0.8976356687757957,0.953595770837522
229,4,117760,3889.406630099984,30.277111960641868,1691.0463609130363,3.219034867490589e-05,-5.368757784990152,5.368757784990152,1.4293923985811234,0.3875452767748673,0.8807321336101597,0.20712368451751276,84.0,17.0,1.445596323141704,3.52863245014157,19.27826310636821,14.539143819314535,247.71984149754223,1698.6235310364223,0.8976356687757957,0.953595770837522
230,4,118272,3900.528541699983,30.322044496167955,1671.6550892999928,3.338408264619611e-05,-5.381405029226251,5.381405029226251,1.4519434543608822,0.39437024217668915,0.7857729541223917,0.1476835775378635,70.0,16.0,1.6148387951692413,4.429861833756473,16.283149084928773,12.774218481578247,333.7316133618806,1735.2547323240178,0.9194337674689549,0.9728341003200713
