rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
13,643,-5.838909777663942,5.838909777663942,5.789932065466206,True,1.4525719420678258,0.3247436159850109,0.7588484297653926,0.25296555802269693,0.0,0.22234562860700735,7.572292612529875,4.154681476294053,3.9195868516496395,17.58160619057594,8.281739414121578,491.0459932374588,2183.5929154360438,0.7552251185088572,0.7632917985324782,6
14,974,-5.826273584400566,5.826273584400566,5.785695560669563,True,1.7020193765007605,0.32968656121256035,0.49415512476227696,0.14565175154738536,0.0,0.37483906053664645,6.497452348763887,4.29801546777932,4.4076894714554555,15.468717877931368,11.984858147703086,432.8206964054859,1881.9086144164758,0.8089370324002854,0.7403821885868245,6
15,3073,-5.826273584400566,5.826273584400566,5.785695560669563,True,1.7020193765007605,0.32968656121256035,0.49415512476227696,0.14565175154738536,0.0,0.37483906053664645,6.497452348763888,4.29801546777932,4.4076894714554555,15.468717877931368,11.984858147703086,432.8206964054859,1881.9086144164758,0.8089370324002854,0.7403821885868245,6
16,1345,-5.8090723413568295,5.8090723413568295,5.77795761673408,True,1.6884265973014807,0.356192791621551,0.435270687519419,0.0866848518931179,0.0,0.5207113396669569,7.714982148757141,2.452524365528083,3.7710180070682116,19.059282569823914,13.726028948456264,337.05273959573606,1685.6496943177758,0.8511979442537467,0.7384072933067352,6
17,635,-5.825594196431891,5.825594196431891,5.777613186188783,True,1.7015434706271175,0.2135929826633401,0.8152916775476506,0.19432393059698164,0.0,0.5048451250151246,6.75659756569948,5.009473671463255,4.29980804189046,17.2510979679899,11.887997191323882,426.20198096370774,2332.233059141653,0.7638227327385546,0.706318420595062,6
18,2560,-5.808872416837544,5.808872416837544,5.752438823329901,True,1.7079811738083497,0.21376036501717965,0.4221940434115896,0.29413246287302564,0.0,0.17439182241840256,6.0612351407498775,5.5086390200556945,3.6782808509665106,13.343638395861385,7.159108835610485,616.4643889815695,1783.6083125486825,0.8948930980806773,0.7717762439285626,6
19,733,-5.798113522458596,5.798113522458596,5.7484953282425995,True,1.7411279769379084,0.3037217453831074,0.5698890857230337,0.20112830921157276,0.0,0.4615945657981494,6.095644503713322,5.168605913840018,3.4143373829605577,15.546242255166336,8.052955088378337,499.665477956429,1369.3370853050192,0.9284772803555386,0.7908157655210658,6
20,490,-5.787290349717323,5.787290349717323,5.732807105133057,True,1.7329459102013716,0.21579718402655776,0.4691933237743964,0.20368254756688442,0.0,0.21330685880557065,6.22845009670887,4.917507722305426,2.7201291522546738,16.84674338051907,8.549187406300057,353.34239052639424,1803.9290421358442,0.9645579236464195,0.7984530819331204,8
21,1218,-5.76569643569029,5.76569643569029,5.732485909985557,True,1.4641955730510303,0.37894711157867245,0.3496162589159023,0.12997628470646427,0.0,0.3846284208752936,7.494170566188764,2.485457230495859,4.284546650816113,17.896349160764455,10.870343126940865,404.4382397523965,1804.4326116035118,0.842796752197789,0.7511684720437197,6
22,859,-5.780003255273094,5.780003255273094,5.728801213078655,True,1.6681781789537058,0.2956379693284901,0.7230725122864236,0.1549779815107004,0.0,0.3828443432766307,6.861634653092034,3.875941672593032,3.735782882540327,17.07477186241043,9.659214390822719,449.550279755006,2800.0974557842746,0.850250774492751,0.7565390162458349,6
23,1787,-5.752305797259005,5.752305797259005,5.721677231552785,True,1.6355994890859584,0.297205555326249,0.7991392806356239,0.13142683361898994,0.0,0.4574483878306653,7.093368329488615,3.1584158720867412,4.147449984022263,14.332086653150814,10.82533891730044,529.3927074286565,2405.1934242954303,0.662736550527545,0.6629277975621761,6
24,917,-5.76455242337625,5.76455242337625,5.708367419667506,True,1.6420225908726098,0.2965922110293487,0.6080012685537233,0.2211469537942223,0.0,0.5470317215820241,6.398570439973173,4.014025849575806,3.992476230324289,15.718489382534365,10.335886481061761,492.84071254539674,2685.8028517447324,0.8500870573736115,0.7042995289149689,6
25,3074,-5.76455242337625,5.76455242337625,5.708367419667506,True,1.6420225908726098,0.2965922110293487,0.6080012685537233,0.2211469537942223,0.0,0.5470317215820241,6.398570439973173,4.014025849575806,3.9924762303242893,15.718489382534365,10.335886481061761,492.84071254539674,2685.8028517447324,0.8500870573736115,0.7042995289149689,6
26,720,-5.747555331706219,5.747555331706219,5.707047696484753,True,1.400041034118083,0.3999620428622709,0.5372974035286326,0.21272809299939105,0.0,0.24197757037703999,6.296043154004011,3.704113389521937,4.3999143476454705,15.633534475169347,10.361839994260645,458.5440292458836,1899.5188261327353,0.8935345344666102,0.731824182290508,6
27,3076,-5.747555331706219,5.747555331706219,5.707047696484753,True,1.400041034118083,0.3999620428622709,0.5372974035286326,0.21272809299939108,0.0,0.24197757037703999,6.296043154004011,3.704113389521937,4.3999143476454705,15.633534475169347,10.361839994260645,458.5440292458836,1899.5188261327353,0.8935345344666102,0.731824182290508,6
28,161,-5.722877042660496,5.722877042660496,5.696199069839588,True,1.642545889330856,0.3808060879459907,0.5145545782017762,0.1804319669859859,0.0,0.5093227621853795,5.922262525897829,4.069268330507484,3.072169435435182,10.297564199370415,6.607809482076651,561.9590428989725,1484.0587052199596,0.8510732437394737,0.7410722377379064,8
29,3077,-5.722877042660496,5.722877042660496,5.696199069839588,True,1.642545889330856,0.3808060879459907,0.5145545782017762,0.1804319669859859,0.0,0.5093227621853795,5.922262525897829,4.069268330507484,3.0721694354351823,10.297564199370415,6.607809482076651,561.9590428989725,1484.0587052199596,0.8510732437394737,0.7410722377379064,8
30,681,-5.722210241519551,5.722210241519551,5.686268468653299,True,1.48936236070054,0.36347760160488424,0.49437246334604046,0.13116933027845992,0.0,0.4190675204320821,5.663191440449205,5.598150822367723,3.979087078828016,17.610034308546652,13.282392307756991,416.53206538431726,1706.4828746172748,0.6546132114987204,0.604739989167431,6
31,3078,-5.72221024151955,5.72221024151955,5.686268468653299,True,1.48936236070054,0.36347760160488424,0.49437246334604046,0.13116933027845992,0.0,0.4190675204320821,5.663191440449206,5.598150822367722,3.979087078828016,17.610034308546652,13.282392307756991,416.53206538431726,1706.4828746172748,0.6546132114987204,0.604739989167431,6
32,836,-5.720305206265022,5.720305206265022,5.683484595653186,True,1.555523278451582,0.26767516773116606,0.7551160463588106,0.24547015436074635,0.0,0.27585887615412585,5.467342392563948,5.435573619833113,4.155273687902387,15.6753017388011,11.080124553450423,414.54862679969204,1897.5651946611104,0.9548882491408041,0.719138341175958,6
33,1612,-5.74841703076839,5.74841703076839,5.678561989064368,True,1.429330160972527,0.3717070366824558,0.4167328087283503,0.11693380237673544,0.0,0.16543096946391,5.701126545076986,5.027057107734932,3.9699456417407655,14.929843319874685,11.438081011205476,403.62462261641895,1568.2091076414836,0.9143191247583062,0.8154664724073604,6
34,3075,-5.74841703076839,5.74841703076839,5.678561989064368,True,1.429330160972527,0.3717070366824558,0.4167328087283503,0.11693380237673544,0.0,0.16543096946391003,5.701126545076986,5.027057107734932,3.9699456417407655,14.929843319874685,11.438081011205476,403.62462261641895,1568.2091076414836,0.9143191247583062,0.8154664724073604,6
35,226,-5.7136221271895105,5.7136221271895105,5.676403370196862,True,1.7590603131165994,0.3594491099935375,0.4708879937981372,0.18357247247963523,0.0,0.478069816728384,6.270859390764307,3.0583929033043864,3.173932581873176,11.201704598876464,5.174172588806392,610.7670019903032,1667.265507652799,0.92488640359779,0.7409888211030746,8
36,3079,-5.7136221271895105,5.7136221271895105,5.676403370196862,True,1.7590603131165994,0.3594491099935375,0.4708879937981372,0.18357247247963523,0.0,0.478069816728384,6.270859390764307,3.0583929033043864,3.1739325818731765,11.201704598876464,5.174172588806392,610.7670019903032,1667.265507652799,0.92488640359779,0.7409888211030746,8
37,527,-5.705958828397059,5.705958828397059,5.667838664230161,True,1.5714746438038711,0.28667316749940974,0.7930061596513505,0.16979247794401225,0.0,0.5841528513426627,6.76945526987841,3.6758856842521404,3.941550862059361,17.215457675452985,8.341523481895564,537.015261584566,2663.013467397629,0.7333774890414961,0.682629852600418,6
38,710,-5.694395597395971,5.694395597395971,5.655819290031685,True,1.7167218423159203,0.38739055172432607,0.45135960973866074,0.15276185593983402,0.0,0.5687330097276482,5.890791797810023,3.8137775829058986,4.453363146856617,14.626650377903932,11.018035038339182,420.81678882079825,1590.1827457490028,0.846369778733502,0.7800423036112041,6
39,1067,-5.691211281484383,5.691211281484383,5.653796141654264,True,1.653371739944083,0.3641327119848232,0.5241295809445001,0.1280213844819451,0.0,0.4187822628690149,7.091166059238267,2.0353484621515836,4.021046016592158,18.463630096634198,10.863579972951866,371.63492773591264,2600.9812558217436,0.8969955392747064,0.8303766480857736,6
40,1475,-5.676024648410039,5.676024648410039,5.6455822045646284,True,1.51099367916865,0.35405777572705893,0.4437708371261109,0.14939576099358703,0.0,0.31871978706790227,7.2717246378922,2.1217709062072547,3.7473148230713242,17.21065544358665,9.70593847987977,427.47209111528997,1704.9116551518148,0.7890951771930745,0.7793817559383309,6
41,1175,-5.685771322957709,5.685771322957709,5.645380577607002,True,1.675913010212164,0.3894933321841979,0.351720499370898,0.17781772803671017,0.0,0.43919328950542424,7.01863141109681,1.683948019773272,4.0772229324626625,16.41801429034842,10.126017196224009,429.83596505676,1620.0985853892034,0.8962565861481699,0.7583769645887359,6
42,3080,-5.685771322957709,5.685771322957709,5.645380577607002,True,1.675913010212164,0.38949333218419785,0.351720499370898,0.17781772803671017,0.0,0.43919328950542424,7.01863141109681,1.683948019773272,4.0772229324626625,16.41801429034842,10.126017196224009,429.83596505676,1620.0985853892034,0.8962565861481699,0.7583769645887359,6
43,1769,-5.702360494270379,5.702360494270379,5.64364599186529,True,1.7563131457405845,0.364243511055444,0.5760441309501758,0.20788357262028773,0.0,0.4109749267791362,5.731687466005546,4.611422222245643,3.6404862894018266,17.90777216415448,9.688449314071434,415.34188092834427,1226.4382516009462,0.854323518670027,0.7980271627940967,6
