ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
33,7,-4.13052992633105,4.13052992633105,9,44,1.4557886025641213,0.24230343780135521,0.7450789249437196,0.12240471335154922,0.7312970432867525,1.8529660262045655,17.499307911280034,10.51475996518424,412.1497874594064,2211.6108369422927,0.9434620639054581,0.929893935735755,6
33,8,0.6188144098370225,-0.6188144098370225,33,168,1.3603144203564441,0.34002258968221516,0.4653100300614882,0.24547600515238252,1.502878291696729,2.3396563070142355,19.50532012610007,8.3169209111447,319.6924947305344,2313.5348383383275,0.9323015896625212,0.7016213364456396,8
33,11,3.720338045679084,-3.720338045679084,13,234,1.3811013938384948,0.2969605939016144,0.7317645924625044,0.291725798910036,0.8086646012581475,1.4257362027257188,13.992660153459905,10.464522475390591,313.3220882820192,1465.7100163519594,0.8652464036960693,0.9095602583909319,8
34,1,3.8083012582018254,-3.8083012582018254,4,101,1.1987079388886634,0.3552195151705215,0.815436568329936,0.16742399045031323,3.361724535157232,2.197453237105604,16.012589720614386,10.09155389169563,417.9857378200998,1902.3356980159037,0.8208110451112913,0.527705057222642,7
34,2,0.1366120218579235,-0.1366120218579235,14,232,1.2047371388475743,0.20526251752546096,0.8714810601811296,0.2888997171773565,2.2753699236648925,1.337255938968721,18.917883537113752,12.363401598384556,203.8694738438481,1990.63185386934,0.6118532721584846,0.9818789283049498,7
34,3,2.199446558939031,-2.199446558939031,4,25,1.5175318546056504,0.17673649793193977,0.8346420443272268,0.10852068987749355,4.4937011098873345,3.015874838409756,16.795493435175747,13.28195607258972,417.643553298933,1278.6985077832096,0.5160092771984637,0.8467833634200814,8
34,4,4.545617606860482,-4.545617606860482,16,74,1.512338171357224,0.3588567200572333,0.747484399627713,0.1911622242250366,1.2382992853671588,2.6469048178155847,14.149721039987538,9.979722427673867,378.07157340438596,1648.0947744170398,0.8935847582640313,0.5872999499260987,7
34,5,4.506440453911136,-4.506440453911136,15,238,1.1008359622256934,0.3632187408681135,0.7264411192863924,0.08203383724059361,3.201587923788813,3.28579212902364,24.6412656424012,13.343970009136692,315.6652644643996,1783.0132050988677,0.8007644714148894,0.5079640512031443,6
34,6,0.1282051282051282,-0.1282051282051282,3,65,1.350161817758364,0.38407002536295215,0.5579256136782278,0.17173514990136027,3.371637607300686,2.0498007627118975,12.997022213332954,8.783342207593552,327.9444665031824,2851.650797005956,0.6107458896003664,0.516864953049811,8
34,7,0.12626262626262627,-0.12626262626262627,3,8,1.1121530290656594,0.3348808805458455,0.7425024873962099,0.27003453434105534,1.6021967733038451,1.3842804296164233,11.742290621851204,6.099311943166037,483.75336615306117,1626.5231652020336,0.7872923904743845,0.6367037872903119,6
