rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
424,854,4.6858725889978565,-4.6858725889978565,-4.6858725889978565,True,1.8280661803480363,0.3057788464698909,0.6550396903862827,0.09999542763099067,0.0,0.48175867842485504,0.07202612858843058,4.896223035265578,4.541040606133727,2.905999775388783,20.0,15.0,20.0,15.0,270.8433456391932,2634.4387004242626,20.51673150498742
425,3311,4.6858725889978565,-4.6858725889978565,-4.6858725889978565,True,1.8280661803480363,0.3057788464698909,0.6550396903862827,0.09999542763099067,0.0,0.48175867842485504,0.07202612858843058,4.896223035265578,4.541040606133727,2.905999775388783,20.0,15.0,20.0,15.0,270.8433456391932,2634.4387004242626,20.51673150498742
426,659,4.686272667315996,-4.686272667315996,-4.686272667315996,True,1.449537818825161,0.33158615979561734,0.572355540048772,0.21052779979385972,0.0,0.5095844205340632,0.05027185834838598,5.238828665885578,4.021011031935423,3.3177633027247015,20.0,15.0,22.0,12.0,233.81737403261945,2062.6317626696964,15.721773910722439
427,3312,4.686272667315996,-4.686272667315996,-4.686272667315996,True,1.449537818825161,0.33158615979561734,0.572355540048772,0.21052779979385972,0.0,0.5095844205340632,0.05027185834838598,5.238828665885578,4.021011031935423,3.3177633027247015,20.0,15.0,22.0,12.0,233.81737403261945,2062.6317626696964,15.721773910722439
428,2749,4.690139298663282,-4.690139298663282,-4.690139298663282,True,1.815137868292245,0.34721875267516966,0.7101956936348539,0.184752908410524,0.0,0.20154866257436457,0.12586895275566723,5.938340915130198,2.440332737454888,2.967751661680132,20.0,15.0,21.0,13.5,249.66814376799536,2166.9533389110366,31.564925733772373
429,3313,4.690139298663282,-4.690139298663282,-4.690139298663282,True,1.815137868292245,0.34721875267516966,0.7101956936348539,0.184752908410524,0.0,0.20154866257436457,0.12586895275566723,5.938340915130198,2.440332737454888,2.967751661680132,20.0,15.0,21.0,13.5,249.66814376799536,2166.9533389110366,31.564925733772373
430,3314,4.702548873968478,-4.702548873968478,-4.702548873968478,True,1.7350665187834688,0.20543603264967286,0.5814751918732398,0.2849240968876277,0.0,0.4977266604909591,0.06903883200238638,5.034554023950065,3.095959763362231,2.99095318072899,20.0,15.0,20.0,11.0,254.33127109815953,2274.5850784399495,29.596566401223733
431,1721,4.714426895587529,-4.714426895587529,-4.714426895587529,True,1.6424078683621852,0.38053197041203213,0.6240538978487229,0.2438844756001249,0.0,0.5203449867794852,0.08149972624896688,5.572050135915482,2.442320080195067,2.86441325130096,21.0,13.5,20.0,15.0,241.02833598962937,2142.0620405028135,15.544781611525288
432,3315,4.714426895587529,-4.714426895587529,-4.714426895587529,True,1.6424078683621852,0.38053197041203213,0.6240538978487229,0.2438844756001249,0.0,0.5203449867794852,0.08149972624896688,5.572050135915482,2.442320080195067,2.86441325130096,21.0,13.5,20.0,15.0,241.02833598962937,2142.0620405028135,15.544781611525288
433,1743,4.737998591887132,-4.737998591887132,-4.737998591887132,True,1.7513213115323678,0.24979051208495806,0.842285416286628,0.23419052490027273,0.0,0.2388435885307615,0.07923063414368578,8.01846634621856,4.705813177050857,3.239715213524219,20.0,13.0,22.0,12.0,261.9461342648685,2669.6038408912364,24.29714990345503
434,3316,4.737998591887132,-4.737998591887132,-4.737998591887132,True,1.7513213115323678,0.24979051208495806,0.842285416286628,0.23419052490027273,0.0,0.2388435885307615,0.07923063414368578,8.01846634621856,4.705813177050857,3.239715213524219,20.0,13.0,22.0,12.0,261.9461342648685,2669.6038408912364,24.29714990345503
435,3317,4.754785621337103,-4.754785621337103,-4.754785621337103,True,1.711162484616512,0.3951765899563482,0.7144249973902054,0.13334036563697974,0.0,0.543735601588087,0.12228715371547479,5.759037560145778,2.095482023773023,2.8667075729121674,21.0,13.5,20.0,11.0,306.6292773967772,2495.003118167373,21.782351219585365
436,3318,4.769506218710724,-4.769506218710724,-4.769506218710724,True,1.7107564503223862,0.38693559033290303,0.7296466495128486,0.2501810803994607,0.0,0.2952049143689659,0.08832701640353488,6.4186782896179295,0.0831985886946427,3.1672629435719672,22.0,12.0,20.0,15.0,226.34547055820147,2674.2384393999014,32.48216462117044
437,144,4.795164091156022,-4.795164091156022,-4.795164091156022,True,1.717651012044734,0.3865487704386278,0.4251186062716713,0.10888865691927398,0.0,0.3849452684703135,0.13524006832700364,5.002033953021112,1.5324083325002604,3.1304611180749546,11.0,8.0,13.0,10.0,442.94615689624754,1291.9364237576274,24.46277962900473
438,3319,4.795164091156022,-4.795164091156022,-4.795164091156022,True,1.717651012044734,0.3865487704386278,0.4251186062716713,0.10888865691927398,0.0,0.3849452684703135,0.13524006832700364,5.002033953021112,1.5324083325002604,3.1304611180749546,11.0,8.0,13.0,10.0,442.94615689624754,1291.9364237576274,24.46277962900473
439,2294,4.821980558599564,-4.821980558599564,-4.821980558599564,True,1.3653560508331817,0.3602196868763064,0.6120502999590312,0.217800956043539,0.0,0.22620312159168393,0.0979920587124303,4.0425426778418085,2.4236937346409917,2.9919500734779656,20.0,13.0,20.0,15.0,252.13698980935885,2344.2273778474423,28.290605380220633
440,3320,4.821980558599564,-4.821980558599564,-4.821980558599564,True,1.3653560508331817,0.3602196868763064,0.6120502999590312,0.217800956043539,0.0,0.22620312159168396,0.0979920587124303,4.0425426778418085,2.4236937346409917,2.9919500734779656,20.0,13.0,20.0,15.0,252.13698980935885,2344.2273778474423,28.290605380220633
441,3321,4.821980558599564,-4.821980558599564,-4.821980558599564,True,1.3653560508331817,0.3602196868763064,0.6120502999590312,0.217800956043539,0.0,0.22620312159168393,0.0979920587124303,4.0425426778418085,2.4236937346409917,2.9919500734779656,20.0,13.0,20.0,15.0,252.13698980935885,2344.2273778474423,28.290605380220633
442,991,4.84382553244186,-4.84382553244186,-4.84382553244186,True,1.6570096512828831,0.28986034998798255,0.4648885223335485,0.12659627187276226,0.0,0.34099766453447644,0.06335270565386023,7.061308460331901,3.6383075291594267,2.5975728839014667,17.0,12.0,20.0,11.0,303.29286285053763,2050.1590109734148,25.73041102021421
443,3322,4.84382553244186,-4.84382553244186,-4.84382553244186,True,1.6570096512828831,0.28986034998798255,0.4648885223335485,0.12659627187276226,0.0,0.34099766453447644,0.06335270565386023,7.061308460331901,3.6383075291594267,2.5975728839014667,17.0,12.0,20.0,11.0,303.29286285053763,2050.1590109734148,25.73041102021421
444,1926,4.852628729246732,-4.852628729246732,-4.852628729246732,True,1.4689744650472094,0.38991512734799016,0.7164469679972594,0.29786862540869274,0.0,0.27526627979882257,0.09738414318862393,6.582208453185942,0.328985719932156,2.4103122919813433,21.0,13.5,21.0,13.5,244.53416246861704,2836.856152159595,25.476203641116033
445,3323,4.852628729246732,-4.852628729246732,-4.852628729246732,True,1.4689744650472094,0.38991512734799016,0.7164469679972594,0.29786862540869274,0.0,0.27526627979882257,0.09738414318862393,6.582208453185942,0.328985719932156,2.4103122919813433,21.0,13.5,21.0,13.5,244.53416246861704,2836.856152159595,25.476203641116033
446,1708,4.854545999769778,-4.854545999769778,-4.854545999769778,True,1.6499059808880965,0.28087768054905116,0.542634465175895,0.1258219419332319,0.0,0.3832821648731373,0.07671723122343563,5.23840536233714,1.1586195936957608,2.9649100590551054,21.0,13.5,20.0,11.0,260.51863652668703,1920.113175089662,27.546253730779124
447,3324,4.854545999769778,-4.854545999769778,-4.854545999769778,True,1.6499059808880965,0.28087768054905116,0.542634465175895,0.1258219419332319,0.0,0.3832821648731373,0.07671723122343563,5.23840536233714,1.1586195936957608,2.9649100590551054,21.0,13.5,20.0,11.0,260.51863652668703,1920.113175089662,27.546253730779124
448,917,4.855204631289853,-4.855204631289853,-4.855204631289853,True,1.6190348986304874,0.3993443472738578,0.7523584081362813,0.2128005701186845,0.0,0.3107743300718755,0.0843962115108243,6.997881461273195,3.4947553707696173,2.775150982234202,17.0,12.0,21.0,13.5,275.47845410364823,2107.0317131359934,31.63732008927557
449,3325,4.855204631289853,-4.855204631289853,-4.855204631289853,True,1.6190348986304874,0.3993443472738578,0.7523584081362813,0.2128005701186845,0.0,0.3107743300718755,0.0843962115108243,6.997881461273195,3.4947553707696173,2.775150982234202,17.0,12.0,21.0,13.5,275.47845410364823,2107.0317131359934,31.637320089275565
450,3326,4.855204631289853,-4.855204631289853,-4.855204631289853,True,1.6190348986304874,0.3993443472738578,0.7523584081362813,0.2128005701186845,0.0,0.3107743300718755,0.0843962115108243,6.997881461273195,3.4947553707696173,2.775150982234202,17.0,12.0,21.0,13.5,275.47845410364823,2107.0317131359934,31.63732008927557
451,580,4.861907301325834,-4.861907301325834,-4.861907301325834,True,1.5470843997255468,0.2530131676979995,0.5313823182413221,0.2005494339646106,0.0,0.5650924193296549,0.07321735888797726,7.720993532304497,5.770779890504514,2.803721423146034,20.0,13.0,22.0,12.0,275.7084223956927,2442.7243378026797,16.327546803265918
452,3327,4.861907301325834,-4.861907301325834,-4.861907301325834,True,1.5470843997255468,0.2530131676979995,0.5313823182413221,0.2005494339646106,0.0,0.5650924193296549,0.07321735888797726,7.720993532304497,5.770779890504514,2.803721423146034,20.0,13.0,22.0,12.0,275.7084223956927,2442.7243378026797,16.327546803265918
453,2610,4.882260214349434,-4.882260214349434,-4.882260214349434,True,1.657270380329809,0.17684409411516588,0.4543815132213389,0.1333535244448279,0.0,0.5085625459486391,0.1003524877040106,4.300502276219802,2.924924260031851,3.36887866338602,20.0,15.0,22.0,10.0,308.4076124703115,1430.160122854714,6.3519432116924985
454,3328,4.882260214349434,-4.882260214349434,-4.882260214349434,True,1.657270380329809,0.17684409411516588,0.4543815132213389,0.1333535244448279,0.0,0.5085625459486391,0.10035248770401059,4.300502276219802,2.924924260031851,3.36887866338602,20.0,15.0,22.0,10.0,308.4076124703115,1430.160122854714,6.3519432116925
455,3329,4.882260214349434,-4.882260214349434,-4.882260214349434,True,1.657270380329809,0.17684409411516588,0.4543815132213389,0.1333535244448279,0.0,0.5085625459486391,0.1003524877040106,4.300502276219802,2.924924260031851,3.36887866338602,20.0,15.0,22.0,10.0,308.4076124703115,1430.160122854714,6.3519432116924985
456,2234,4.8864792910102395,-4.8864792910102395,-4.8864792910102395,True,1.5332139306597412,0.26585537820270516,0.7308938895604589,0.2546632121971517,0.0,0.3704311449951281,0.07384915922982618,7.260002114686152,6.294429535626406,3.0717293142993625,17.0,12.0,18.0,12.0,260.5204970696218,2418.825883758069,34.807305908529415
457,3330,4.8864792910102395,-4.8864792910102395,-4.8864792910102395,True,1.5332139306597412,0.26585537820270516,0.7308938895604589,0.2546632121971517,0.0,0.3704311449951281,0.07384915922982618,7.260002114686152,6.294429535626406,3.0717293142993625,17.0,12.0,18.0,12.0,260.5204970696218,2418.825883758069,34.807305908529415
458,1697,4.8896141041805326,-4.8896141041805326,-4.8896141041805326,True,1.5387020906306115,0.3051793452032609,0.7287025082748713,0.15720222347595875,0.0,0.4246604806856279,0.06798154199626133,8.789783370202521,1.1965855417003937,2.825791498456891,17.0,12.0,16.0,12.0,305.4585355385826,2726.3917325313205,37.42792022031776
459,3331,4.8896141041805326,-4.8896141041805326,-4.8896141041805326,True,1.5387020906306115,0.3051793452032609,0.7287025082748713,0.15720222347595875,0.0,0.4246604806856279,0.06798154199626133,8.789783370202521,1.1965855417003937,2.825791498456891,17.0,12.0,16.0,12.0,305.4585355385826,2726.3917325313205,37.42792022031776
460,448,4.890569687574519,-4.890569687574519,-4.890569687574519,True,1.7695322856799869,0.19876812212253683,0.5018637904870495,0.2451777068489256,0.0,0.5885486564144914,0.12406220926380535,3.637657945926307,0.6768711219093859,3.3521740364858066,13.0,10.0,17.0,12.0,363.8581693005545,1303.903075969742,0.20116159939307465
461,3332,4.890569687574519,-4.890569687574519,-4.890569687574519,True,1.7695322856799869,0.19876812212253683,0.5018637904870495,0.2451777068489256,0.0,0.5885486564144914,0.12406220926380535,3.637657945926307,0.6768711219093859,3.3521740364858066,13.0,10.0,17.0,12.0,363.8581693005545,1303.903075969742,0.20116159939307465
462,1856,4.8993449103683,-4.8993449103683,-4.8993449103683,True,1.8143375947233948,0.33813844646541247,0.7759161948167769,0.23125662160452093,0.0,0.4087822047968196,0.0862366296799986,7.169027719156595,1.3025802645887055,2.1592688839047636,17.0,12.0,20.0,15.0,271.3237014143509,2801.087970917569,27.286464737190816
463,3333,4.8993449103683,-4.8993449103683,-4.8993449103683,True,1.8143375947233948,0.33813844646541247,0.7759161948167769,0.23125662160452093,0.0,0.4087822047968196,0.0862366296799986,7.1690277191566025,1.3025802645887055,2.1592688839047636,17.0,12.0,20.0,15.0,271.3237014143509,2801.087970917569,27.286464737190816
464,3334,4.8993449103683,-4.8993449103683,-4.8993449103683,True,1.8143375947233948,0.33813844646541247,0.7759161948167769,0.23125662160452093,0.0,0.4087822047968196,0.0862366296799986,7.169027719156595,1.3025802645887055,2.1592688839047636,17.0,12.0,20.0,15.0,271.3237014143509,2801.087970917569,27.286464737190816
465,822,4.906812817562521,-4.906812817562521,-4.906812817562521,True,1.7928097165413757,0.3692792922279998,0.7216325930016612,0.19882046297538727,0.0,0.4537445976635099,0.09680016026812568,10.704954956519245,2.060505744142297,3.307877166391208,20.0,13.0,22.0,12.0,283.02717992693806,2183.811476376216,36.005242344290025
466,3335,4.906812817562521,-4.906812817562521,-4.906812817562521,True,1.7928097165413757,0.3692792922279998,0.7216325930016612,0.19882046297538727,0.0,0.4537445976635099,0.09680016026812568,10.704954956519245,2.060505744142297,3.307877166391208,20.0,13.0,22.0,12.0,283.02717992693806,2183.811476376216,36.005242344290025
467,2213,4.918028615103633,-4.918028615103633,-4.918028615103633,True,1.5801410461812126,0.34823071631459906,0.4069629578617455,0.1756370972125278,0.0,0.4214542243089739,0.07265119123181937,4.51986210998048,3.4551370378111557,2.6977974614454796,13.0,10.0,14.0,10.0,388.6531455940058,1305.1068885445995,12.862915137976028
468,3336,4.918028615103633,-4.918028615103633,-4.918028615103633,True,1.5801410461812126,0.34823071631459906,0.4069629578617455,0.1756370972125278,0.0,0.4214542243089739,0.07265119123181937,4.51986210998048,3.4551370378111557,2.6977974614454796,13.0,10.0,14.0,10.0,388.6531455940058,1305.1068885445995,12.862915137976028
469,2632,4.922450656901371,-4.922450656901371,-4.922450656901371,True,1.487874736597286,0.32620070199668305,0.8217872967127872,0.12952900760546243,1.0,0.3206680256924991,0.042802721778714935,3.003494756303823,0.5305070761154198,2.9737821402092415,20.0,15.0,20.0,15.0,201.05941461256592,2285.5972336542277,19.97281646179728
470,3337,4.922450656901371,-4.922450656901371,-4.922450656901371,True,1.487874736597286,0.32620070199668305,0.8217872967127872,0.12952900760546243,1.0,0.3206680256924991,0.042802721778714935,3.003494756303823,0.5305070761154198,2.9737821402092415,20.0,15.0,20.0,15.0,201.05941461256592,2285.5972336542277,19.97281646179728
471,3338,4.922450656901373,-4.922450656901373,-4.922450656901373,True,1.487874736597286,0.32620070199668305,0.8217872967127872,0.12952900760546243,1.0,0.3206680256924991,0.042802721778714935,3.00349475630383,0.5305070761154198,2.9737821402092415,20.0,15.0,20.0,15.0,201.05941461256592,2285.5972336542277,19.97281646179728
472,2291,4.940863120784692,-4.940863120784692,-4.940863120784692,True,1.8060947548676103,0.3127000982361068,0.7101289043711655,0.15117027291926313,0.0,0.15920567053334303,0.10792220485338001,4.698985127954046,2.1771441882146476,2.0545714872218106,19.0,12.0,20.0,15.0,350.76810443029,2591.2355221603593,29.18718395582797
473,3339,4.940863120784692,-4.940863120784692,-4.940863120784692,True,1.8060947548676103,0.3127000982361068,0.7101289043711655,0.15117027291926313,0.0,0.15920567053334303,0.10792220485338001,4.698985127954046,2.1771441882146476,2.0545714872218106,19.0,12.0,20.0,15.0,350.76810443029,2591.2355221603593,29.18718395582797
474,2368,4.965180621002261,-4.965180621002261,-4.965180621002261,True,1.6337154165042556,0.3544642492536048,0.7979800814988193,0.2151474061518685,0.0,0.28917273273394756,0.10185948451209989,4.764886954506501,4.119607776026797,2.4447360021348157,16.0,12.0,11.0,8.5,453.5679053174399,1979.6245022057624,6.626250018486699
475,3340,4.965180621002261,-4.965180621002261,-4.965180621002261,True,1.6337154165042556,0.3544642492536048,0.7979800814988193,0.2151474061518685,0.0,0.28917273273394756,0.10185948451209989,4.764886954506508,4.119607776026797,2.4447360021348157,16.0,12.0,11.0,8.5,453.5679053174399,1979.6245022057624,6.626250018486699
476,3341,4.965180621002261,-4.965180621002261,-4.965180621002261,True,1.6337154165042556,0.3544642492536048,0.7979800814988193,0.2151474061518685,0.0,0.28917273273394756,0.10185948451209989,4.764886954506501,4.119607776026797,2.4447360021348157,16.0,12.0,11.0,8.5,453.5679053174399,1979.6245022057624,6.626250018486699
477,132,5.008246361952301,-5.008246361952301,-5.008246361952301,True,1.7878126937295293,0.3141747113331153,0.5102805542524779,0.24455109070626124,0.0,0.3797156229145348,0.10609678291003026,5.928203142005017,1.0567481459860417,2.536579862376595,15.0,10.0,20.0,15.0,309.7068186838564,1850.0982213137079,18.31943779159907
478,3342,5.008246361952301,-5.008246361952301,-5.008246361952301,True,1.7878126937295293,0.3141747113331153,0.5102805542524779,0.24455109070626124,0.0,0.3797156229145348,0.10609678291003026,5.928203142005017,1.0567481459860417,2.536579862376595,15.0,10.0,20.0,15.0,309.7068186838564,1850.0982213137079,18.31943779159907
479,783,5.0246755407541555,-5.0246755407541555,-5.0246755407541555,True,1.3587645756971023,0.35625171574746506,0.5505921860003193,0.15755642651156293,0.0,0.5903711170166783,0.07287065343166559,3.14549033384435,1.7412813497332849,3.0726176488450747,20.0,15.0,20.0,10.0,275.5561872414451,2115.4483940886216,31.366095231531617
480,3343,5.0246755407541555,-5.0246755407541555,-5.0246755407541555,True,1.3587645756971023,0.35625171574746506,0.5505921860003193,0.15755642651156293,0.0,0.5903711170166783,0.07287065343166559,3.14549033384435,1.7412813497332849,3.0726176488450747,20.0,15.0,20.0,10.0,275.5561872414451,2115.4483940886216,31.366095231531617
481,2325,5.047752435374415,-5.047752435374415,-5.047752435374415,True,1.7330774559147657,0.2624632008462736,0.6786155047826591,0.19469038587484608,0.0,0.4660730336731022,0.06174524739278176,6.379501494330569,6.311527451779192,2.901803327086208,17.0,10.0,20.0,12.0,268.87743122163704,1969.6470907749342,22.626938870501423
482,3344,5.047752435374415,-5.047752435374415,-5.047752435374415,True,1.7330774559147657,0.2624632008462736,0.6786155047826591,0.19469038587484608,0.0,0.4660730336731022,0.06174524739278177,6.379501494330569,6.311527451779192,2.901803327086208,17.0,10.0,20.0,12.0,268.87743122163704,1969.6470907749342,22.626938870501423
483,3345,5.047752435374415,-5.047752435374415,-5.047752435374415,True,1.7330774559147657,0.2624632008462736,0.6786155047826591,0.19469038587484608,0.0,0.4660730336731022,0.06174524739278176,6.379501494330569,6.311527451779192,2.901803327086208,17.0,10.0,20.0,12.0,268.87743122163704,1969.6470907749342,22.626938870501423
484,700,5.053997653800767,-5.053997653800767,-5.053997653800767,True,1.7713577558962186,0.3577069723281905,0.42939673710359905,0.10822652770142578,0.0,0.5528345569780142,0.08354872708648368,7.341382617214826,5.729625024515677,3.2093121252980863,20.0,13.0,22.0,13.0,342.02634750434186,1862.087601471626,25.7157491346684
485,3346,5.053997653800767,-5.053997653800767,-5.053997653800767,True,1.7713577558962186,0.3577069723281905,0.42939673710359905,0.10822652770142578,0.0,0.5528345569780142,0.08354872708648368,7.341382617214833,5.729625024515677,3.209312125298086,20.0,13.0,22.0,13.0,342.02634750434186,1862.087601471626,25.7157491346684
486,3347,5.053997653800767,-5.053997653800767,-5.053997653800767,True,1.7713577558962186,0.3577069723281905,0.42939673710359905,0.10822652770142578,0.0,0.5528345569780142,0.08354872708648368,7.341382617214826,5.729625024515677,3.2093121252980863,20.0,13.0,22.0,13.0,342.02634750434186,1862.087601471626,25.7157491346684
487,899,5.060316548442613,-5.060316548442613,-5.060316548442613,True,1.8025195195110104,0.26184686608639796,0.8509629896968138,0.20546618839731845,0.0,0.3563732969008452,0.12429806285792709,6.09051859266328,2.107234176042489,3.0393695497493844,17.0,12.0,20.0,11.0,316.12456342758816,1801.0477116864943,34.052058455160044
488,3348,5.060316548442613,-5.060316548442613,-5.060316548442613,True,1.8025195195110104,0.26184686608639796,0.8509629896968138,0.20546618839731845,0.0,0.3563732969008452,0.12429806285792709,6.09051859266328,2.107234176042489,3.0393695497493844,17.0,12.0,20.0,11.0,316.12456342758816,1801.0477116864943,34.052058455160044
489,743,5.06164512598825,-5.06164512598825,-5.06164512598825,True,1.531549113836054,0.3976973439951905,0.4905916629728939,0.17799807866686007,0.0,0.5133647728012761,0.08326853587929627,7.144565882479,3.087745738188289,2.9010229904575833,16.0,10.0,20.0,15.0,276.14646286124577,1462.4939387253307,28.371226851759598
490,3349,5.06164512598825,-5.06164512598825,-5.06164512598825,True,1.531549113836054,0.3976973439951905,0.4905916629728939,0.17799807866686007,0.0,0.5133647728012761,0.08326853587929627,7.144565882479,3.087745738188289,2.9010229904575833,16.0,10.0,20.0,15.0,276.14646286124577,1462.4939387253307,28.371226851759598
491,3350,5.068402256070695,-5.068402256070695,-5.068402256070695,True,1.5470843997255468,0.2550374405352953,0.44524267618420893,0.22913903241339945,0.0,0.1747352444174232,0.13621119514213526,5.873860301460638,4.163304151609715,2.803721423146034,20.0,13.0,22.0,12.0,275.7084223956927,2235.4414539362433,16.327546803265918
492,3351,5.068402256070695,-5.068402256070695,-5.068402256070695,True,1.5470843997255468,0.2550374405352953,0.44524267618420893,0.22913903241339945,0.0,0.17473524441742316,0.13621119514213526,5.873860301460638,4.163304151609708,2.803721423146034,20.0,13.0,22.0,12.0,275.7084223956927,2235.4414539362433,16.327546803265918
493,1853,5.1430187090810255,-5.1430187090810255,-5.1430187090810255,True,1.7421276795147858,0.24464349764334972,0.7036522825339772,0.24575574611295323,0.0,0.2676053148982524,0.05985526327726013,5.799198917490706,0.8059525657711291,2.408386421338151,19.0,10.0,20.0,15.0,264.7259937801813,2744.204581118497,28.821858540221548
494,3352,5.1430187090810255,-5.1430187090810255,-5.1430187090810255,True,1.7421276795147858,0.24464349764334972,0.7036522825339772,0.24575574611295323,0.0,0.2676053148982524,0.05985526327726013,5.799198917490706,0.8059525657711291,2.408386421338151,19.0,10.0,20.0,15.0,264.7259937801813,2744.204581118497,28.821858540221548
495,729,5.152973106739237,-5.152973106739237,-5.152973106739237,True,1.6390970325894645,0.2815864774774952,0.7442185102326007,0.08994947391249593,0.0,0.4581903285409854,0.04130850452762309,4.165737740839198,1.788516503537494,3.169499181764665,20.0,15.0,20.0,10.0,320.07962343409594,2529.2134970254738,32.363308216845724
496,3353,5.152973106739237,-5.152973106739237,-5.152973106739237,True,1.6390970325894645,0.2815864774774952,0.7442185102326007,0.08994947391249593,0.0,0.4581903285409854,0.04130850452762309,4.165737740839198,1.788516503537494,3.169499181764665,20.0,15.0,20.0,10.0,320.07962343409594,2529.2134970254738,32.363308216845724
497,755,5.1530135660008405,-5.1530135660008405,-5.1530135660008405,True,1.7786372499509202,0.36050711652069,0.8746572099580937,0.1513995454616666,0.0,0.4546098776329215,0.10982953817315153,3.486386197929207,0.4813234707739298,2.9428347998432205,18.0,12.0,16.0,12.0,281.1170092290687,2214.350047220279,19.902517827238476
498,3354,5.1530135660008405,-5.1530135660008405,-5.1530135660008405,True,1.7786372499509202,0.36050711652069,0.8746572099580937,0.1513995454616666,0.0,0.4546098776329215,0.10982953817315153,3.486386197929214,0.4813234707739298,2.9428347998432205,18.0,12.0,16.0,12.0,281.1170092290687,2214.350047220279,19.902517827238476
499,3355,5.1530135660008405,-5.1530135660008405,-5.1530135660008405,True,1.7786372499509202,0.36050711652069,0.8746572099580937,0.1513995454616666,0.0,0.4546098776329215,0.10982953817315153,3.486386197929207,0.4813234707739298,2.9428347998432205,18.0,12.0,16.0,12.0,281.1170092290687,2214.350047220279,19.902517827238476
500,2589,5.164286125520558,-5.164286125520558,-5.164286125520558,True,1.5636484187494624,0.3708646026745568,0.5389109866868835,0.1819308549480286,0.0,0.2722908924428189,0.06580501348147286,4.9967846299803185,0.6852349785011143,2.7966914654495216,20.0,15.0,20.0,15.0,282.684631351414,1922.9411275843795,26.128189044446962
501,3356,5.164286125520558,-5.164286125520558,-5.164286125520558,True,1.5636484187494624,0.3708646026745568,0.5389109866868835,0.1819308549480286,0.0,0.2722908924428189,0.06580501348147286,4.9967846299803185,0.6852349785011143,2.7966914654495216,20.0,15.0,20.0,15.0,282.684631351414,1922.9411275843795,26.128189044446962
502,1195,5.165094637610764,-5.165094637610764,-5.165094637610764,True,1.5655094024608287,0.23228369099097906,0.6257775625213982,0.12025615694288638,1.0,0.21182026108158877,0.04162176999219403,1.9484400543912486,1.3627223801699913,2.0261250880031167,14.0,10.0,18.0,12.0,347.79693841042626,2114.220118150115,30.168727100032413
503,3357,5.165094637610764,-5.165094637610764,-5.165094637610764,True,1.5655094024608287,0.23228369099097906,0.6257775625213982,0.12025615694288638,1.0,0.21182026108158886,0.04162176999219403,1.9484400543912486,1.3627223801699913,2.0261250880031167,14.0,10.0,18.0,12.0,347.79693841042626,2114.220118150115,30.168727100032413
504,3358,5.165094637610764,-5.165094637610764,-5.165094637610764,True,1.5655094024608287,0.23228369099097906,0.6257775625213982,0.12025615694288638,1.0,0.21182026108158883,0.04162176999219403,1.9484400543912486,1.3627223801699913,2.0261250880031167,14.0,10.0,18.0,12.0,347.79693841042626,2114.220118150115,30.168727100032413
505,3359,5.165094637610764,-5.165094637610764,-5.165094637610764,True,1.5655094024608287,0.23228369099097906,0.6257775625213982,0.12025615694288638,1.0,0.2118202610815888,0.04162176999219403,1.9484400543912486,1.3627223801699913,2.0261250880031167,14.0,10.0,18.0,12.0,347.79693841042626,2114.220118150115,30.168727100032413
506,3360,5.165094637610764,-5.165094637610764,-5.165094637610764,True,1.5655094024608287,0.23228369099097906,0.6257775625213982,0.12025615694288638,1.0,0.21182026108158877,0.04162176999219403,1.9484400543912486,1.3627223801699913,2.0261250880031167,14.0,10.0,18.0,12.0,347.79693841042626,2114.220118150115,30.168727100032413
507,865,5.165692734371657,-5.165692734371657,-5.165692734371657,True,1.8005248049366955,0.18242835944766514,0.6509782587167762,0.1477724205751787,0.0,0.47074962256034647,0.09890894210043202,3.8781288959794935,2.6756759338549045,2.2874969153669396,20.0,15.0,21.0,12.0,275.4652474156262,2056.4807431833447,32.9632026990935
508,3361,5.165692734371657,-5.165692734371657,-5.165692734371657,True,1.8005248049366955,0.18242835944766514,0.6509782587167762,0.1477724205751787,0.0,0.47074962256034647,0.09890894210043202,3.8781288959794935,2.6756759338549045,2.2874969153669396,20.0,15.0,21.0,12.0,275.4652474156262,2056.4807431833447,32.9632026990935
509,874,5.173136524076212,-5.173136524076212,-5.173136524076212,True,1.7735384890955928,0.2946544339616153,0.4602029187111573,0.14965293449415026,0.0,0.3956316739168249,0.04423901159054798,3.728286549114067,1.9268406039743269,1.939327837617839,16.0,12.0,17.0,12.0,337.68593411262805,1761.0032187067566,1.4075444258378127
510,3362,5.173136524076212,-5.173136524076212,-5.173136524076212,True,1.7735384890955928,0.2946544339616153,0.4602029187111573,0.14965293449415026,0.0,0.3956316739168249,0.04423901159054798,3.728286549114067,1.9268406039743269,1.939327837617839,16.0,12.0,17.0,12.0,337.68593411262805,1761.0032187067566,1.4075444258378127
511,2650,5.194842605304309,-5.194842605304309,-5.194842605304309,True,1.7554041358859207,0.2144732458684559,0.44504555708572635,0.27002520514581374,0.0,0.2458470749605075,0.09027035421970732,6.850576732330559,4.326230585798811,3.2905484880836946,20.0,11.0,20.0,15.0,259.0496667738345,2378.6865313005874,33.64934404475988
