generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
69,0,38912,1737.6063331000041,22.394025193599767,3383.759701300008,nan,0.982421875,11.119325627688983,-4.753042511925502,4.753042511925502,5.540619515263685,1.593351520422356,0.2762345598391111,0.5428306549393936,0.28608236021866884,0.0,0.535583326622897,0.03647678676497822,1.2097066525155,0.7185700912761632,3.3237344604488963,13.0,10.0,18.0,12.0,535.8149940516166,1434.439891504314,24.640326199749147
70,0,39424,1747.323272099995,22.56251068677111,3335.7989740090816,nan,0.984375,12.849322531272058,-4.753042511925502,4.753042511925502,5.540619515263685,1.593351520422356,0.2762345598391111,0.5428306549393936,0.28608236021866884,0.0,0.535583326622897,0.03647678676497822,1.2097066525155,0.7185700912761632,3.3237344604488963,13.0,10.0,18.0,12.0,535.8149940516166,1434.439891504314,24.640326199749147
71,1,40448,1808.4087086999934,22.366625312856826,3319.2311741961908,nan,0.986328125,8.408256857361033,-5.525255628158156,5.525255628158156,5.540619515263685,1.4553142146817704,0.36733039758119174,0.6709960885404518,0.1528287448494875,0.0,0.5745177606179273,0.10100190984232545,6.460219432250007,1.7038681076592397,3.177052568424866,16.0,12.0,13.0,10.0,304.18680655765274,1439.2324961404997,21.04464690230905
72,1,40960,1821.7299341000034,22.48412304880725,3279.1138813800067,nan,0.98828125,8.417518138334463,-5.525255628158156,5.525255628158156,5.540619515263685,1.4553142146817704,0.36733039758119174,0.6709960885404518,0.1528287448494875,0.0,0.5745177606179273,0.10100190984232545,6.460219432250007,1.7038681076592397,3.177052568424866,16.0,12.0,13.0,10.0,304.18680655765274,1439.2324961404997,21.04464690230905
73,1,41472,1838.2987093999982,22.559989727423588,3245.391548693824,nan,0.98828125,8.41849157605291,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
74,1,41984,1854.4730517999997,22.639315227174233,3211.4045531170723,nan,0.990234375,9.981433344134148,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
75,1,42496,1867.414096499997,22.756602340984884,3172.3540675481872,nan,0.990234375,9.98260127186783,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
76,1,43008,1881.517863000001,22.858140677668377,3135.8631050000017,nan,0.990234375,9.983518472840938,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
77,1,43520,1897.6519895999954,22.933604390325304,3103.21913593411,nan,0.9921875,11.175963070260094,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
78,1,44032,1917.542186999999,22.962728172822214,3076.986300069766,nan,0.9921875,11.178415017414734,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
79,1,44544,1937.4502477999922,22.99104198963585,3050.9274017080334,nan,0.994140625,12.918867523556047,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
80,1,45056,1961.0634422000003,22.9752893406928,3030.734410672728,nan,0.99609375,12.935504995545564,-5.807394372688356,5.807394372688356,5.807394372688356,1.6767935120487703,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
81,2,46080,2008.4315384999936,22.943276440687175,2990.331401766657,nan,0.919921875,5.009749910385644,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
82,2,46592,2014.7244684000034,23.125742864979006,2944.597299969236,nan,0.923828125,5.171739538348286,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
83,2,47104,2020.4259403000033,23.313895877324637,2898.8720013000047,nan,0.9296875,5.353909091074132,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
84,2,47616,2028.0250312999997,23.479000143049173,2856.680420433333,nan,0.93359375,5.747473525285932,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
85,2,48128,2035.8733071000024,23.639977906363868,2815.569467265961,nan,0.943359375,6.536948759720454,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
86,2,48640,2044.1950324999925,23.794207121477378,2775.801675710516,nan,0.955078125,6.9059334694071355,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
87,2,49152,2050.521430099994,23.970488324817502,2734.028573466659,nan,0.958984375,6.920619902887899,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
88,2,49664,2058.8620688999945,24.12206274047994,2695.62353350824,nan,0.962890625,7.316742443603035,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
89,2,50176,2065.5407173999993,24.291944272664388,2655.695208085713,nan,0.96875,7.790919653739756,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
90,2,50688,2073.4216488999955,24.44654710096777,2617.9566273989844,nan,0.970703125,7.799520534615576,2.1275356462593873,-2.1275356462593873,5.807394372688356,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.23428368849780126,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
91,3,51712,2136.9086640000023,24.19944327578427,2602.373917544557,nan,0.96484375,6.940647678415425,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
92,3,52224,2149.230360100002,24.298930896160453,2570.6480777666693,nan,0.966796875,7.329939812329439,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
93,3,52736,2164.6990680000017,24.36181581984215,2542.9959925048565,nan,0.970703125,7.797026194218162,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
94,3,53248,2175.9653301999933,24.47097812680038,2510.7292271538386,nan,0.97265625,7.805593624490718,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
95,3,53760,2187.988663199998,24.570511220736588,2479.720484959998,nan,0.978515625,8.376311356714652,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
96,3,54272,2199.3813735000003,24.676029657209423,2448.367944084906,nan,0.978515625,9.920505070163344,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
97,3,54784,2211.0141516000003,24.77776994794699,2417.6509881981315,nan,0.978515625,9.9218219801271,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
98,3,55296,2226.7802971999918,24.83226570197812,2391.7269858814725,nan,0.982421875,9.943800062368231,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
99,3,55808,2242.976678699997,24.881221695245472,2366.4432848669694,nan,0.98828125,9.97441630731918,-5.540619515263685,5.540619515263685,5.807394372688356,1.827604520040583,0.31816619773152977,0.4926861870733135,0.21366463657468554,0.0,0.248966630683986,0.0701792999820606,6.241604169292415,2.955181214173372,2.373009978353701,20.0,15.0,20.0,15.0,261.56960856006003,2274.6033605553453,28.675801568027303
100,3,56320,2258.1986824999913,24.94023242350387,2340.3149982272635,nan,0.98828125,11.154628031476616,-5.721295938559538,5.721295938559538,5.807394372688356,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.882812945315489,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
101,4,57344,2306.797498400003,24.858705647016635,2306.797498400003,nan,0.939453125,8.860990476309903,4.589782524808126,-4.589782524808126,5.807394372688356,1.4181670023851096,0.27994907792657614,0.3268571874126792,0.25829572435468434,0.0,0.4174730014041066,0.045105138761270785,5.236486386435182,4.313111831390884,1.6644559971786834,14.0,8.5,16.0,12.0,349.7050209902227,1422.6347245275974,1.8592874333262444
102,4,57856,2314.8161521,24.993777560914747,2273.845954717699,nan,0.9453125,9.740774018429672,4.589782524808126,-4.589782524808126,5.807394372688356,1.4181670023851096,0.27994907792657614,0.3268571874126792,0.25829572435468434,0.0,0.4174730014041066,0.045105138761270785,5.236486386435182,4.313111831390884,1.6644559971786834,14.0,8.5,16.0,12.0,349.7050209902227,1422.6347245275974,1.8592874333262444
103,4,58368,2324.465049999999,25.11029365659855,2242.9048728070165,nan,0.95703125,10.958296952639403,4.589782524808126,-4.589782524808126,5.807394372688356,1.4181670023851096,0.27994907792657614,0.3268571874126792,0.25829572435468434,0.0,0.4174730014041066,0.045105138761270785,5.236486386435182,4.313111831390884,1.6644559971786834,14.0,8.5,16.0,12.0,349.7050209902227,1422.6347245275974,1.8592874333262444
104,4,58880,2332.5935052999994,25.24228926566754,2210.8929745886953,nan,0.966796875,11.015235949190995,1.2892266943043058,-1.2892266943043058,5.807394372688356,1.2011858911627569,0.22956309829142219,0.6169063692279084,0.19202359395101665,0.0,0.516433468261126,0.11818858077467881,0.7476055284068366,0.3172722832989905,1.4241583662541522,18.0,12.0,19.0,12.0,292.5332627935269,1765.8544959527003,28.759858493775198
105,4,59392,2347.701777399998,25.297932033673664,2185.791309993101,nan,0.96875,15.545075798799106,1.2892266943043058,-1.2892266943043058,5.807394372688356,1.2011858911627569,0.22956309829142219,0.6169063692279084,0.19202359395101665,0.0,0.516433468261126,0.11818858077467881,0.7476055284068366,0.3172722832989905,1.4241583662541522,18.0,12.0,19.0,12.0,292.5332627935269,1765.8544959527003,28.759858493775198
106,4,59904,2366.5904416999983,25.31236454963835,2164.317754375212,nan,0.978515625,12.794456997992436,-5.333433072275754,5.333433072275754,5.807394372688356,1.5381162393883054,0.2946118931866345,0.5967242344827676,0.26777587754613086,0.0,0.5238952624530215,0.08199336070492863,4.275794403271185,3.3016635828760954,2.5583261379833786,20.0,15.0,20.0,15.0,200.42654708959162,1897.8120277784394,24.90657381189098
107,4,60416,2377.9834491999936,25.406400545102734,2136.1546238576216,nan,0.982421875,15.666273465161867,-5.333433072275754,5.333433072275754,5.807394372688356,1.5381162393883054,0.2946118931866345,0.5967242344827676,0.26777587754613086,0.0,0.5238952624530215,0.08199336070492863,4.275794403271185,3.3016635828760954,2.5583261379833786,20.0,15.0,20.0,15.0,200.42654708959162,1897.8120277784394,24.90657381189098
108,4,60928,2397.349885299991,25.41472997896417,2115.3087223235216,nan,0.986328125,15.705021770444668,-5.333433072275754,5.333433072275754,5.807394372688356,1.5381162393883054,0.2946118931866345,0.5967242344827676,0.26777587754613086,0.0,0.5238952624530215,0.08199336070492863,4.275794403271185,3.3016635828760954,2.5583261379833786,20.0,15.0,20.0,15.0,200.42654708959162,1897.8120277784394,24.90657381189098
109,4,61440,2410.382255999997,25.489732944665384,2088.9979551999977,nan,0.986328125,0.8553208960956904,-5.333433072275754,5.333433072275754,5.807394372688356,1.5381162393883054,0.2946118931866345,0.5967242344827676,0.26777587754613086,0.0,0.5238952624530215,0.08199336070492863,4.275794403271185,3.3016635828760954,2.5583261379833786,20.0,15.0,20.0,15.0,200.42654708959162,1897.8120277784394,24.90657381189098
110,4,61952,2426.631032899997,25.530045219096593,2065.6445982537166,nan,0.98828125,0.8836292299096381,-5.49048113056776,5.49048113056776,5.807394372688356,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.2393499913106081,0.06507442641092044,5.03875041483559,4.6780635242093,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
111,5,62976,2485.6500417999923,25.335827224654565,2041.062229445522,nan,0.92578125,5.722611133764698,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
112,5,63488,2496.895498800004,25.426774981376685,2013.6254022580677,nan,0.931640625,5.963959570846266,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
113,5,64000,2504.2685767999938,25.556364278539377,1983.3807128255949,nan,0.93359375,6.5025095498633,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
114,5,64512,2517.355478700003,25.626893200365522,1957.9431501000022,nan,0.9375,8.855953404124083,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
115,5,65024,2528.244472999999,25.719031800292214,1931.0213691417314,nan,0.951171875,9.777175913395048,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
116,5,65536,2537.5821521000034,25.82615894652513,1903.1866140750026,nan,0.955078125,9.79807861826186,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
117,5,66048,2546.4063505999948,25.937729845999442,1875.260490751934,nan,0.958984375,12.668892256100685,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
118,5,66560,2555.7485270000034,26.04325085071248,1848.0027810615409,nan,0.962890625,12.69692562775083,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
119,5,67072,2564.226804799997,26.156812601150328,1820.4052889038146,nan,0.96484375,12.711264940527746,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
120,5,67584,2576.1680165,26.234313743177395,1795.5110418030304,nan,0.96875,12.739385680566928,5.265574533605877,-5.265574533605877,5.807394372688356,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
121,0,68608,2628.137722600004,26.105176836823617,1765.1671271194057,nan,0.98828125,12.87804051603639,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
122,0,69120,2640.5135904000053,26.17672571400368,1740.7830336711145,nan,0.990234375,15.77004706456413,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
123,0,69632,2654.3994322999934,26.232675893719968,1717.552573841172,nan,0.998046875,15.838004020930242,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
124,0,70144,2665.196370999998,26.31851099725216,1692.496965525546,nan,0.998046875,22.275867761256517,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
125,0,70656,2675.287153199999,26.41062284304174,1667.2079360521734,nan,0.998046875,22.28322634193661,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
126,0,71168,2689.8502706,26.457978266621218,1644.8724676330935,nan,0.998046875,22.300155753390897,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
127,0,71680,2704.024762999994,26.508632975858646,1622.4148577999963,nan,0.998046875,22.32411276993631,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
128,0,72192,2716.137502800004,26.578919486063914,1598.8610832085128,nan,0.998046875,22.33452054128473,-4.98353228306998,4.98353228306998,5.807394372688356,1.758513126573627,0.3172499793371315,0.4433234574128216,0.26366427642339935,0.0,0.49370145246923447,0.1169671066360864,2.6763343376907045,1.281755835522155,3.0213719093363767,13.0,10.0,16.0,12.0,534.5785702159296,1283.7344500194365,25.74150717639496
129,0,72704,2728.844770900003,26.64277601104493,1575.8117691112693,4.471289662952977e-07,1.0,22.364912036129848,-5.265294838168511,5.265294838168511,5.807394372688356,1.791943699810565,0.31586994087732884,0.4138823217703178,0.11989911872565502,0.0,0.5379737224813291,0.10872241618808422,5.34926019354053,0.8095688797680793,1.8017217608017828,13.0,10.0,17.0,12.0,362.954811787457,1792.0477332089197,32.66564086088336
130,0,73216,2746.0142546999996,26.662643820834354,1555.4346477671327,4.4690291301048875e-07,1.0,22.376224698641206,-5.309806175840561,5.309806175840561,5.807394372688356,1.7875586044548253,0.30597937276467896,0.47226133856074876,0.20886194841397238,0.0,0.42503536649875084,0.10811924351472077,5.499627584033128,0.43763642953825865,2.1068622103562356,14.0,8.5,20.0,15.0,323.253386970154,1719.9047216214822,26.62290095238284
131,1,74240,2818.8214155000023,26.337248465536906,1535.7716677551737,nan,0.994140625,12.92474333877567,-5.807394372688356,5.807394372688356,5.807394372688356,1.67679351204877,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
132,1,74752,2844.9072455999994,26.27572484678128,1519.8819531287668,nan,0.994140625,12.927636810130991,-5.807394372688356,5.807394372688356,5.807394372688356,1.67679351204877,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
133,1,75264,2863.5580274999957,26.283385661197368,1499.958966785712,nan,0.99609375,15.831075944282807,-5.807394372688356,5.807394372688356,5.807394372688356,1.67679351204877,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
134,1,75776,2884.9949707999913,26.26555705190286,1481.48390392432,nan,0.99609375,15.836941487131652,-5.807394372688356,5.807394372688356,5.807394372688356,1.67679351204877,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
135,1,76288,2907.6931021999917,26.236606587634604,1463.6039105033515,nan,0.99609375,15.843356718757509,-5.807394372688356,5.807394372688356,5.807394372688356,1.67679351204877,0.3218452134122659,0.5034463231358678,0.136051164008677,0.0,0.6084749431871136,0.05984750441946089,7.8649831636820196,4.008351538705568,3.0899222376021385,20.0,15.0,20.0,11.0,243.61560040831407,1780.8928825793532,31.082196753969484
136,1,76800,2936.156402199995,26.15664476948691,1448.5038250853308,nan,0.99609375,22.31269284832553,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
137,1,77312,2964.7631361999956,26.07695672413566,1433.2960857125806,nan,0.99609375,22.324807386933337,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
