generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
76,2,39424,407.379031999968,96.7747402374973,185.1722872727127,7.681768644577792e-07,-6.918719989314686,6.918719989314686,1.6749759889994236,0.39776801621559943,0.8387210674218593,0.12746534961588893,0.0,13.50421012129692,8.054996820848515,2.9372167132174827,18.960924173737236,12.485778472121057,291.0826270479936,2159.7454636491157,0.9527244435712078,0.8177648143743792,8.0
77,2,39936,412.0273460999597,96.92560549199894,179.6016636845978,4.4307781016184324e-07,-6.918719989314686,6.918719989314686,1.6749759889994236,0.39776801621559943,0.8387210674218593,0.12746534961588893,0.0,13.50421012129692,8.054996820848515,2.9372167132174827,18.960924173737236,12.485778472121057,291.0826270479936,2159.7454636491157,0.9527244435712078,0.8177648143743792,8.0
78,2,40448,416.18769049993716,97.18692052475807,173.85055425946743,4.429665799434726e-07,-6.918719989314686,6.918719989314686,1.6749759889994236,0.39776801621559943,0.8387210674218593,0.12746534961588893,0.0,13.50421012129692,8.054996820848515,2.9372167132174827,18.960924173737236,12.485778472121057,291.0826270479936,2159.7454636491157,0.9527244435712078,0.8177648143743792,8.0
79,2,40960,420.56241009989753,97.39339279102629,168.22496403995902,4.428254285891151e-07,-6.933836745052244,6.933836745052244,1.7292713901694392,0.3152989728000917,0.7871363027852284,0.0851859264071884,0.0,13.09643902674034,11.508182954439272,2.8112540359967313,15.428971142901064,11.939735189057304,274.16379522496175,1947.4499918058102,0.955294249230761,0.8852408343070872,8.0
80,2,41472,422.6847235999303,98.11568217273239,161.7682275505906,3.382844966940885e-06,-6.933836745052244,6.933836745052244,1.7292713901694392,0.3152989728000917,0.7871363027852284,0.0851859264071884,0.0,13.09643902674034,11.508182954439272,2.8112540359967313,15.428971142901064,11.939735189057304,274.16379522496175,1947.4499918058102,0.955294249230761,0.8852408343070872,8.0
81,2,41984,424.88142609992065,98.81345105005013,155.4444241828978,2.8547884828359467e-06,-6.933836745052244,6.933836745052244,1.7292713901694392,0.3152989728000917,0.7871363027852284,0.0851859264071884,0.0,13.09643902674034,11.508182954439272,2.8112540359967313,15.428971142901064,11.939735189057304,274.16379522496175,1947.4499918058102,0.955294249230761,0.8852408343070872,8.0
82,3,42496,438.1673016999848,96.9857856465456,153.0945993891513,9.934788918226715e-07,-6.724693155397823,6.724693155397823,1.7530140452567489,0.2894602714532169,0.7916357425114504,0.17883543627372292,0.0,11.906091264961887,10.595404613494752,2.3552533301765948,13.262356390396606,7.617529208953975,446.77922745560454,2877.789539084556,0.8336190199500917,0.8678708419794301,8.0
83,3,43008,439.94664819992613,97.75730801898452,146.6488827333087,8.877687819079103e-07,-6.724693155397823,6.724693155397823,1.7530140452567489,0.2894602714532169,0.7916357425114504,0.17883543627372292,0.0,11.906091264961887,10.595404613494752,2.3552533301765948,13.262356390396606,7.617529208953975,446.77922745560454,2877.789539084556,0.8336190199500917,0.8678708419794301,8.0
84,3,43520,441.98800739995204,98.46421004952525,140.39619058586712,6.267669083415454e-07,-6.724693155397823,6.724693155397823,1.7530140452567489,0.2894602714532169,0.7916357425114504,0.17883543627372292,0.0,11.906091264961887,10.595404613494752,2.3552533301765948,13.262356390396606,7.617529208953975,446.77922745560454,2877.789539084556,0.8336190199500917,0.8678708419794301,8.0
85,3,44032,444.3965997999767,99.0826662936189,134.35246040464412,6.1424756731825155e-06,-6.724693155397823,6.724693155397823,1.7530140452567489,0.2894602714532169,0.7916357425114504,0.17883543627372292,0.0,11.906091264961887,10.595404613494752,2.3552533301765948,13.262356390396606,7.617529208953975,446.77922745560454,2877.789539084556,0.8336190199500917,0.8678708419794301,8.0
86,3,44544,446.44939429999795,99.77390622254498,128.29005583333273,5.279916683440848e-06,-6.724693155397823,6.724693155397823,1.7530140452567489,0.2894602714532169,0.7916357425114504,0.17883543627372292,0.0,11.906091264961887,10.595404613494752,2.3552533301765948,13.262356390396606,7.617529208953975,446.77922745560454,2877.789539084556,0.8336190199500917,0.8678708419794301,8.0
87,3,45056,448.80976539989933,100.38997248612475,122.40266329088165,4.452167824907297e-06,-6.852139353081052,6.852139353081052,1.4180181479567158,0.3808277075127645,0.6841051892062244,0.1810713407137416,0.0,13.470255615287492,9.732010026847306,2.5705674574421407,16.0194397887898,12.20351911228476,353.23106895377896,2910.8499805241645,0.823053708564245,0.7259889117325242,8.0
88,3,45568,451.20881399989594,100.99093498650164,116.60452496626523,3.815631301052029e-06,-7.229531550824985,7.229531550824985,1.7083958638898031,0.39419421943651445,0.7675520608196428,0.28965551943374684,0.0,14.573582130610939,12.973052914518941,2.6115012009206993,16.69771989623217,13.178447039500849,317.45732873612707,2787.4563046979274,0.8307756650925899,0.7044518959200647,8.0
89,4,46080,469.85315319988877,98.0731951806148,114.85299300441726,7.681523223885605e-07,-5.559184850633404,5.559184850633404,1.235892651229487,0.3216886145204769,0.49541148960845105,0.17430928586627165,0.0,13.378439190689267,7.030752324923466,3.273491038172,19.413638673722744,12.615428045878138,293.3861197034691,2218.532662123017,0.8469683562721487,0.6940830517500802,8.0
90,4,46592,474.28983589995187,98.23529089885083,109.4515005922966,4.4302474192280624e-07,-5.559184850633404,5.559184850633404,1.235892651229487,0.3216886145204769,0.49541148960845105,0.17430928586627165,0.0,13.378439190689267,7.030752324923466,3.273491038172,19.413638673722744,12.615428045878138,293.3861197034691,2218.532662123017,0.8469683562721487,0.6940830517500802,8.0
91,4,47104,478.4691315999953,98.44731224872284,104.01502860869464,4.4292246582439265e-07,-5.559184850633404,5.559184850633404,1.235892651229487,0.3216886145204769,0.49541148960845105,0.17430928586627165,0.0,13.378439190689267,7.030752324923466,3.273491038172,19.413638673722744,12.615428045878138,293.3861197034691,2218.532662123017,0.8469683562721487,0.6940830517500802,8.0
92,4,47616,482.9303735999856,98.59806424070698,98.66319460644867,4.4281597220856915e-07,-5.559184850633404,5.559184850633404,1.235892651229487,0.3216886145204769,0.49541148960845105,0.17430928586627165,0.0,13.378439190689267,7.030752324923466,3.273491038172,19.413638673722744,12.615428045878138,293.3861197034691,2218.532662123017,0.8469683562721487,0.6940830517500802,8.0
93,4,48128,487.7411629999988,98.67528855668907,93.39724397872318,3.553083621999555e-06,-5.559184850633404,5.559184850633404,1.235892651229487,0.3216886145204769,0.49541148960845105,0.17430928586627165,0.0,13.378439190689267,7.030752324923466,3.273491038172,19.413638673722744,12.615428045878138,293.3861197034691,2218.532662123017,0.8469683562721487,0.6940830517500802,8.0
94,4,48640,493.20343609992415,98.62056190165193,88.25745698630222,2.6466304232393153e-06,-5.559184850633404,5.559184850633404,1.235892651229487,0.3216886145204769,0.49541148960845105,0.17430928586627165,0.0,13.378439190689267,7.030752324923466,3.273491038172,19.413638673722744,12.615428045878138,293.3861197034691,2218.532662123017,0.8469683562721487,0.6940830517500802,8.0
95,5,49152,511.75278759992216,96.04637471643052,85.29213126665368,7.681312214816153e-07,-6.138607317247873,6.138607317247873,1.7645936147286436,0.3698763971226055,0.8222550176262879,0.22468540225234174,0.0,8.190600869881173,6.503353776019202,3.064987630351113,17.023968189520343,10.488403207669597,386.6687700386127,2606.543074113545,0.756051774286332,0.6902247783038096,8.0
96,5,49664,515.3263034999836,96.37388905377615,79.68963456185314,4.4295046471852695e-07,-6.200396024908317,6.200396024908317,1.6824460333592122,0.36961519381540325,0.7636420622093152,0.120090347409246,0.0,8.296355799572344,7.322206917773508,2.5555776211580694,19.02116544247564,10.023738372127447,331.02458107843165,2405.7412656624983,0.8973445905313073,0.8221850197414058,8.0
97,5,50176,520.4168405999662,96.41501981787185,74.34526294285232,4.428371279921492e-07,-6.547507346159191,6.547507346159191,1.4905103715456707,0.36527165826724484,0.7347103945152851,0.28674580798383154,0.0,12.068930736761326,7.876677122618007,2.3072160990499366,17.703235770098967,7.830202024065616,340.8309364769467,2556.4880015792382,0.9559596928589649,0.8860363236985075,8.0
98,5,50688,525.4800730999559,96.46036566330122,69.00243384140835,4.4273236865343886e-07,-6.547507346159191,6.547507346159191,1.4905103715456707,0.36527165826724484,0.7347103945152851,0.28674580798383154,0.0,12.068930736761326,7.876677122618007,2.3072160990499366,17.703235770098967,7.830202024065616,340.8309364769467,2556.4880015792382,0.9559596928589649,0.8860363236985075,8.0
99,5,51200,529.5664142000023,96.68286852621888,63.54796970400028,4.426870524051022e-07,-6.547507346159191,6.547507346159191,1.4905103715456707,0.36527165826724484,0.7347103945152851,0.28674580798383154,0.0,12.068930736761326,7.876677122618007,2.3072160990499366,17.703235770098967,7.830202024065616,340.8309364769467,2556.4880015792382,0.9559596928589649,0.8860363236985075,8.0
100,5,51712,533.6101361999754,96.90970334307976,58.115955427720095,4.4261368705447724e-07,-6.547507346159191,6.547507346159191,1.4905103715456707,0.36527165826724484,0.7347103945152851,0.28674580798383154,0.0,12.068930736761326,7.876677122618007,2.3072160990499366,17.703235770098967,7.830202024065616,340.8309364769467,2556.4880015792382,0.9559596928589649,0.8860363236985075,8.0
