evaluation,generation,status,objective,score,raw_score,implied_penalty,message,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,ground,m1,m2,m3
81,1,ok,6.903124269477703,-6.903124269477703,0.10112359550561797,7.004247864983321,,1.1465946605760906,0.21286118861177417,0.4604027320260423,0.23024584845926027,23.51569442612991,16.94951761919604,3.349015450318724,3.9969097456894502,24.7393263672516,15.368336829852044,414.3570418447374,1506.2418296869982,0.9336433852394345,0.6347297749899401,0.10112359550561797,0.0,0.0,0.0
82,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.6496 m, at or behind the permitted tail-front limit x=0.5118 m; width 0.1292 m puts the fuselage back at x=1.6512 m, at or behind the permitted tail-front limit x=0.5118 m; width 0.1822 m puts the fuselage back at x=0.8708 m, at or behind the permitted tail-front limit x=0.5118 m; width 0.2352 m puts the fuselage back at x=0.6076 m, at or behind the permitted tail-front limit x=0.5118 m; width 0.2882 m puts the fuselage back at x=0.6089 m, at or behind the permitted tail-front limit x=0.5118 m",1.0275472025883325,0.308492659712468,0.511837465487191,0.22566534393469612,14.931241062633944,35.952634914673176,0.6344550660347044,2.177059855863101,18.944629217589767,16.79086470138165,334.91737050943823,2250.40500482872,0.9956103869059165,0.5049820924004913,nan,nan,nan,nan
83,1,ok,10.92644185947075,-10.92644185947075,5.004821419340132,15.931263278810881,,1.1170829403342302,0.19014845678448417,0.5962525138981088,0.20927234596512034,69.95329406182924,7.4527287575521495,3.947933766901134,1.5164335983906811,14.988479445936242,13.730617059396804,381.4615715105337,1476.929587193902,0.6012793469784325,0.81847924941092,0.047619047619047616,1.0,1.9572023717210845,2.0
84,1,ok,-0.04157043879907621,0.04157043879907621,0.04157043879907621,0.0,,1.2790201137968256,0.3749046505245369,0.632725305183476,0.2497672150152011,65.77857543248702,32.243400330500776,3.0032083861553276,3.6213017808143846,14.101985678041714,7.452465312990211,213.77555522940787,1346.8339448889406,0.7125453667730247,0.6587480418703848,0.04157043879907621,0.0,0.0,0.0
85,1,ok,14.424364120327349,-14.424364120327349,4.327978580990629,18.75234270131798,,1.3235573772318676,0.19226092387560345,0.7678984723623061,0.24474014680375666,5.176732071600448,17.411298189196486,0.5091966930084117,4.125759312997082,11.127502721014435,7.4993836383765915,315.93139751667786,2653.6831821978394,0.936392292850843,0.5465705333130946,0.21686746987951808,1.0,1.1111111111111112,2.0
86,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.6386 m, at or behind the permitted tail-front limit x=0.4072 m; width 0.1292 m puts the fuselage back at x=1.1333 m, at or behind the permitted tail-front limit x=0.4072 m; width 0.1822 m puts the fuselage back at x=0.6294 m, at or behind the permitted tail-front limit x=0.4072 m; width 0.2352 m puts the fuselage back at x=0.4640 m, at or behind the permitted tail-front limit x=0.4072 m; width 0.2882 m puts the fuselage back at x=0.4467 m, at or behind the permitted tail-front limit x=0.4072 m",1.1705158891223175,0.15056948907325568,0.4072420910889563,0.2907655073186234,45.360824310923164,22.72982621177695,1.3358778129270021,3.5914477137364207,15.525513505767353,16.33276252835826,442.99347630549914,2184.6859404582056,0.9869412870238148,0.5877580162636126,nan,nan,nan,nan
87,1,ok,-4.8388539333414196,4.8388539333414196,4.985135229370049,0.14628129602862927,,1.3873436450631795,0.3145382238638598,0.7186977632989174,0.168826809028045,5.413874953741306,2.0840250678096943,1.7440594711159911,3.153025900867455,12.554306027390645,12.363261975401745,411.2204678487007,2580.4714479106856,0.9555084868210506,0.9009885132190735,0.47368421052631576,1.0,1.132142255348107,2.379308763495626
88,1,ok,7.5060944948803785,-7.5060944948803785,0.046511627906976744,7.552606122787355,,1.486818552139283,0.2821833350831715,0.6597172076864717,0.15274550963502825,63.850239509174635,19.727456375840372,0.8964267960440337,1.9675921550608413,17.484865412893075,15.02523684962706,490.98972336720584,1224.8599103962542,0.8253048091033237,0.8403243730275727,0.046511627906976744,0.0,0.0,0.0
89,1,ok,9.944444444444445,-9.944444444444445,0.05555555555555555,10.0,,1.3976138034295937,0.277537694898358,0.7044715313587875,0.21208502803658394,55.218767091832774,14.368728781312301,3.6285165933401498,1.766715684972729,21.771272109179588,17.04160375808909,441.0186908998596,2317.598012255311,0.9539882109998323,0.7926536470966706,0.05555555555555555,0.0,0.0,0.0
90,1,ok,26.82634386004189,-26.82634386004189,5.831948457240396,32.65829231728229,,1.2826888452989493,0.20483433625315584,0.7548041915660759,0.1769781571254786,13.47594071992647,26.06189143403704,2.2964867858264317,1.2852347914174527,11.588316136401929,17.423871452686512,490.2975838266097,2399.751315474846,0.9098706036559971,0.7162139735829167,0.12,1.0,2.2600549504123517,2.4518935068280445
91,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=3.5813 m, at or behind the permitted tail-front limit x=0.3912 m; width 0.1292 m puts the fuselage back at x=1.6435 m, at or behind the permitted tail-front limit x=0.3912 m; width 0.1822 m puts the fuselage back at x=1.2526 m, at or behind the permitted tail-front limit x=0.3912 m; width 0.2352 m puts the fuselage back at x=0.9903 m, at or behind the permitted tail-front limit x=0.3912 m; width 0.2882 m puts the fuselage back at x=0.7699 m, at or behind the permitted tail-front limit x=0.3912 m",1.455548496123084,0.3683025080940599,0.39121919924792237,0.1277579745351001,93.85066139465258,27.19115450719783,0.9543276659478264,4.440386872745546,12.803487346148149,6.801284234313289,314.5008728232706,2221.198033177126,0.7828242610629319,0.8453080078304089,nan,nan,nan,nan
92,1,ok,-0.0972972972972973,0.0972972972972973,0.0972972972972973,0.0,,1.2161343680578194,0.3822276510892734,0.6030236035303631,0.1215309693278037,31.792634205668644,5.966445777673917,1.659242180733217,3.8941531516587284,23.7177097657666,6.175109037664139,214.61134255613277,1029.039407231578,0.970935008018024,0.5447141188166968,0.0972972972972973,0.0,0.0,0.0
93,1,ok,11.756563211627814,-11.756563211627814,5.545969193709168,17.302532405336983,,1.3019642268446827,0.24529556814950232,0.6652454634151548,0.12575817998168795,30.798354173881943,24.52145735130847,0.834602013467425,1.072261422241982,13.716878763346902,13.046394276588606,461.80493227312434,2558.7728590707216,0.6614347669402356,0.512875176192721,0.0759493670886076,1.0,2.3267903391191203,2.1432294875014404
94,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.5607 m, at or behind the permitted tail-front limit x=0.4829 m; width 0.1292 m puts the fuselage back at x=1.3210 m, at or behind the permitted tail-front limit x=0.4829 m; width 0.1822 m puts the fuselage back at x=0.7358 m, at or behind the permitted tail-front limit x=0.4829 m; width 0.2352 m puts the fuselage back at x=0.4943 m, at or behind the permitted tail-front limit x=0.4829 m; width 0.2882 m puts the fuselage back at x=0.5016 m, at or behind the permitted tail-front limit x=0.4829 m",1.4669645542724958,0.3003680981516269,0.48287617421078183,0.2143817234945981,45.41405652430919,26.744702663897378,4.00315189236014,3.2164189488974513,21.626514452209076,7.297345215467251,415.9851252089435,1588.170008229415,0.5911487869584521,0.6870854775247183,nan,nan,nan,nan
95,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.5449 m, at or behind the permitted tail-front limit x=0.5379 m; width 0.1292 m puts the fuselage back at x=1.1577 m, at or behind the permitted tail-front limit x=0.5379 m; width 0.1822 m puts the fuselage back at x=0.8939 m, at or behind the permitted tail-front limit x=0.5379 m; width 0.2352 m puts the fuselage back at x=0.7005 m, at or behind the permitted tail-front limit x=0.5379 m; width 0.2882 m puts the fuselage back at x=0.5689 m, at or behind the permitted tail-front limit x=0.5379 m",1.4382511605969106,0.30994458777275535,0.537872978931521,0.08812289096062378,66.74130680918857,22.381256048730382,1.9799409553451022,3.5756028074418653,10.124572726592557,10.773476244501321,492.6566887568049,1003.5006363728935,0.8969245436981306,0.742813044941437,nan,nan,nan,nan
96,1,ok,16.375541501900386,-16.375541501900386,5.087062679431624,21.46260418133201,,1.0163075778693473,0.2724333862149358,0.7466358889113967,0.1460927339700357,26.78439258982559,23.13914955348123,0.8327056631577552,1.1386298108999882,21.8911966601891,8.254920113183552,346.7543489968452,2013.0960332128104,0.8675069621593381,0.8576349294217435,0.08530805687203792,1.0,1.8300891129100667,2.17166550964952
97,1,ok,6.9796084352151855,-6.9796084352151855,5.781350375850353,12.760958811065539,,1.270292151293417,0.27855673259641534,0.8446274370668168,0.11331978596443897,26.192202202352135,29.186639741644914,2.124736454996121,2.8527390757706237,14.750347756524844,17.604935168410673,258.34006848906404,1764.0215489325865,0.917920650319685,0.9225587368033172,0.08035714285714286,1.0,2.2820090930644117,2.418984139928799
98,1,ok,9.126480543748686,-9.126480543748686,5.1309165585666525,14.257397102315338,,1.4193039772789446,0.2346673658055129,0.8490655000862802,0.14803030475115453,35.26297899942551,3.359774540876387,4.202997592132222,1.654607707101448,12.04729783868421,13.611120309934583,415.9303098152514,1003.9774778439689,0.9086957152328058,0.9826190004397127,0.09424083769633508,1.0,1.6325786151695287,2.4040971057007883
99,1,ok,10.03484566994516,-10.03484566994516,4.921500451319223,14.956346121264382,,1.0007679293018588,0.15013844077040667,0.6056335395670924,0.13352536863345596,3.336896987936761,9.880251229429737,1.3102203216096662,2.0478620506533805,18.039471521899763,12.131776366205207,384.90620789691496,2849.813678422729,0.5844207593815995,0.7899558067847329,0.34615384615384615,1.0,1.304486557821492,2.2708600473438847
100,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.6316 m, at or behind the permitted tail-front limit x=0.3558 m; width 0.1292 m puts the fuselage back at x=1.6595 m, at or behind the permitted tail-front limit x=0.3558 m; width 0.1822 m puts the fuselage back at x=0.8761 m, at or behind the permitted tail-front limit x=0.3558 m; width 0.2352 m puts the fuselage back at x=0.6134 m, at or behind the permitted tail-front limit x=0.3558 m; width 0.2882 m puts the fuselage back at x=0.6177 m, at or behind the permitted tail-front limit x=0.3558 m",1.3517112414759844,0.38665921613742726,0.3558251868672151,0.20355530865153823,35.28531115156359,35.65451851532971,1.8664042155563996,1.9106786432553542,13.657943765327252,9.882372882010596,329.80492343496576,1621.0574625552756,0.6310906919698963,0.6057946061224957,nan,nan,nan,nan
101,1,ok,-0.0884874673914311,0.0884874673914311,5.496833332890553,5.408345865499122,,1.2421157514902552,0.2724568909807983,0.7248068984691163,0.24460028591339122,71.88556031521206,11.558925541148167,0.8186207442663727,3.049977556862149,16.123772937862903,13.027631524941452,382.2732019114453,1774.5237148320427,0.882326631744351,0.7809304766638252,0.04466501240694789,1.0,2.2696834104984775,2.182484909985128
102,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=3.6428 m, at or behind the permitted tail-front limit x=0.7334 m; width 0.1292 m puts the fuselage back at x=1.6710 m, at or behind the permitted tail-front limit x=0.7334 m; width 0.1822 m puts the fuselage back at x=1.2454 m, at or behind the permitted tail-front limit x=0.7334 m; width 0.2352 m puts the fuselage back at x=0.9892 m, at or behind the permitted tail-front limit x=0.7334 m; width 0.2882 m puts the fuselage back at x=0.7742 m, at or behind the permitted tail-front limit x=0.7334 m",1.2100323724371018,0.23686813327684414,0.7334179341848203,0.16869560601291747,98.05962925562764,25.721272390937415,3.768951998704382,1.441465898562521,15.537084428498364,8.33774827172553,400.7424724688372,2710.6744266547585,0.541803744242243,0.9832861085232512,nan,nan,nan,nan
103,1,ok,4.425034618584423,-4.425034618584423,5.648012983319282,10.073047601903705,,1.2265591515377585,0.28483780073120196,0.7470428111990282,0.26623614313660826,69.76031428587933,24.672854585258428,2.874461684709537,1.074149089109889,11.456263988395524,11.564229528123988,408.77055578508475,2229.3760297377735,0.8450973090275428,0.5834788550652559,0.041666666666666664,1.0,2.606346316652615,2.0
104,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.6149 m, at or behind the permitted tail-front limit x=0.4084 m; width 0.1292 m puts the fuselage back at x=1.3870 m, at or behind the permitted tail-front limit x=0.4084 m; width 0.1822 m puts the fuselage back at x=0.8260 m, at or behind the permitted tail-front limit x=0.4084 m; width 0.2352 m puts the fuselage back at x=0.6642 m, at or behind the permitted tail-front limit x=0.4084 m; width 0.2882 m puts the fuselage back at x=0.5296 m, at or behind the permitted tail-front limit x=0.4084 m",1.3154523091792876,0.130531542033208,0.40836528990479026,0.2171575242384232,72.11092406747125,30.314851531701326,0.5528880842145836,2.692074224117282,22.67915328882269,10.333838648477412,268.79733631315196,1974.322800407745,0.8974694256480875,0.5473836577265417,nan,nan,nan,nan
105,1,ok,-0.05325443786982249,0.05325443786982249,0.05325443786982249,0.0,,1.3406737083495968,0.3537057430601477,0.628575519367461,0.08278952512093934,52.526302233285456,22.36790547409559,1.9265794244885586,1.7561783506200075,24.508059759620934,5.201029992705859,230.53427268082385,2480.580982424421,0.9032797414781508,0.9937434943307432,0.05325443786982249,0.0,0.0,0.0
106,1,ok,3.895718403300331,-3.895718403300331,0.20454545454545456,4.1002638578457855,,1.3968461411813875,0.18031547722466917,0.635927514962386,0.21597518271958302,9.036168082428162,12.056872375914857,2.9759482333265836,1.7778308388508073,15.249388596194795,8.276134296998313,326.1442563406611,2748.2627571597177,0.7248483879115162,0.9190325580324931,0.20454545454545456,0.0,0.0,0.0
107,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.1809 m, at or behind the permitted tail-front limit x=0.3517 m; width 0.1292 m puts the fuselage back at x=1.1835 m, at or behind the permitted tail-front limit x=0.3517 m; width 0.1822 m puts the fuselage back at x=0.6375 m, at or behind the permitted tail-front limit x=0.3517 m; width 0.2352 m puts the fuselage back at x=0.4531 m, at or behind the permitted tail-front limit x=0.3517 m; width 0.2882 m puts the fuselage back at x=0.4544 m, at or behind the permitted tail-front limit x=0.3517 m",1.043910807310195,0.31706885280074354,0.35174488590787806,0.16363380030147,12.502819522656509,24.012195630875095,3.313951584950916,3.699440142193227,15.92194021819194,7.607693608201036,339.6290131047663,1180.5326492562958,0.6116202253914681,0.6989825331712664,nan,nan,nan,nan
108,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=3.5524 m, at or behind the permitted tail-front limit x=0.3894 m; width 0.1292 m puts the fuselage back at x=1.6398 m, at or behind the permitted tail-front limit x=0.3894 m; width 0.1822 m puts the fuselage back at x=1.2071 m, at or behind the permitted tail-front limit x=0.3894 m; width 0.2352 m puts the fuselage back at x=0.9927 m, at or behind the permitted tail-front limit x=0.3894 m; width 0.2882 m puts the fuselage back at x=0.7705 m, at or behind the permitted tail-front limit x=0.3894 m",1.467757145442728,0.39035169889803,0.38938042525971317,0.2158691376272573,92.76350319278461,28.216427999387495,0.9284785197323744,4.350909631859374,18.64632901335296,7.9956655717952785,205.9385756197867,2542.437378546129,0.9439857142049087,0.7063536808945834,nan,nan,nan,nan
109,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.5766 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.1292 m puts the fuselage back at x=1.5779 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.1822 m puts the fuselage back at x=0.8730 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.2352 m puts the fuselage back at x=0.6125 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.2882 m puts the fuselage back at x=0.6140 m, at or behind the permitted tail-front limit x=0.5965 m",1.521683646517776,0.38071854088280277,0.5964802678526475,0.17082968135095183,10.042236871295302,35.352397300357815,4.869652200208677,1.6218428142256287,10.562299598540509,8.974816103294344,499.757454673413,1498.422412904722,0.8535068689151578,0.666925040415566,nan,nan,nan,nan
110,1,ok,8.47398199141298,-8.47398199141298,4.763421258850908,13.237403250263888,,1.0723992877454063,0.2964562378850685,0.5156614091952088,0.14034311205594086,34.20675513611566,2.2594650141925143,0.8081810872929629,1.887749180410938,20.094206349867843,8.141017067609225,487.54933144687215,1464.9746685793632,0.7256451587822446,0.732564282607628,0.09836065573770492,1.0,1.479486995146504,2.1855736079666994
111,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.3462 m, at or behind the permitted tail-front limit x=0.3135 m; width 0.1292 m puts the fuselage back at x=1.3635 m, at or behind the permitted tail-front limit x=0.3135 m; width 0.1822 m puts the fuselage back at x=0.7251 m, at or behind the permitted tail-front limit x=0.3135 m; width 0.2352 m puts the fuselage back at x=0.5572 m, at or behind the permitted tail-front limit x=0.3135 m; width 0.2882 m puts the fuselage back at x=0.5595 m, at or behind the permitted tail-front limit x=0.3135 m",1.1272634607117382,0.22208049055290746,0.31354292139863504,0.19788718247472,26.903238730041092,28.270070906475105,2.3423297547208324,3.3097168634431453,11.123594172778198,7.868901135904906,471.2785538149908,2799.479481415963,0.9439690875510933,0.6692086231992214,nan,nan,nan,nan
112,1,ok,13.993778547536067,-13.993778547536067,5.811920237854747,19.805698785390813,,1.4789357745538811,0.3861091987371883,0.7063010608165721,0.19797950745944343,11.025743434874649,35.43976497241301,3.2691732858552163,1.2371237424625838,15.81724705672329,13.676557467294273,412.27848592268305,2895.848217860964,0.5717667306976758,0.9184630699582179,0.10778443113772455,1.0,2.15950495859217,2.5446308481248523
113,1,ok,10.857382857166193,-10.857382857166193,5.345095149109508,16.2024780062757,,1.511955460091337,0.31907969039949896,0.6921806541249189,0.2252740289649622,3.832491913673387,32.89999950598085,1.1684356630071957,4.0609436811532,22.55560626107146,5.871062690912993,420.90336517317155,2739.166411023928,0.8381305748903813,0.7140631963646296,0.14285714285714285,1.0,1.980980496955588,2.221257509296777
114,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.0282 m, at or behind the permitted tail-front limit x=0.4464 m; width 0.1292 m puts the fuselage back at x=1.1912 m, at or behind the permitted tail-front limit x=0.4464 m; width 0.1822 m puts the fuselage back at x=0.6636 m, at or behind the permitted tail-front limit x=0.4464 m; width 0.2352 m puts the fuselage back at x=0.5655 m, at or behind the permitted tail-front limit x=0.4464 m; width 0.2882 m puts the fuselage back at x=0.4510 m, at or behind the permitted tail-front limit x=0.4464 m",1.0463463593123001,0.32646364761957875,0.44639182608194555,0.0930717425698959,54.06486561587953,23.762236064766682,1.6400683094457422,4.001264804535827,11.061248457550736,5.004733454550931,316.0570672941709,2493.0473960815675,0.7436320110444163,0.734675142667723,nan,nan,nan,nan
115,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.9435 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.1292 m puts the fuselage back at x=1.3746 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.1822 m puts the fuselage back at x=1.0132 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.2352 m puts the fuselage back at x=0.8210 m, at or behind the permitted tail-front limit x=0.5965 m; width 0.2882 m puts the fuselage back at x=0.6449 m, at or behind the permitted tail-front limit x=0.5965 m",1.3774737613124013,0.16285112722767356,0.5965141243610189,0.08146513338514114,76.96558777788766,21.61973709498903,2.9809423676215143,3.3208071794954375,15.783915279681667,11.374003148174566,376.768093004953,2840.1144818954563,0.9346729446031641,0.6416030627194322,nan,nan,nan,nan
116,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.7288 m, at or behind the permitted tail-front limit x=0.6164 m; width 0.1292 m puts the fuselage back at x=1.3006 m, at or behind the permitted tail-front limit x=0.6164 m; width 0.1822 m puts the fuselage back at x=0.9498 m, at or behind the permitted tail-front limit x=0.6164 m; width 0.2352 m puts the fuselage back at x=0.7478 m, at or behind the permitted tail-front limit x=0.6164 m; width 0.2882 m puts the fuselage back at x=0.6238 m, at or behind the permitted tail-front limit x=0.6164 m",1.47594333136863,0.2657051164760987,0.6163769739627545,0.2106602324425095,72.42259692160786,16.71326975533731,4.420250405820498,1.6210835230279528,13.801753954593277,11.923230759353174,412.04458648035757,1521.6959112270345,0.6739672716670453,0.7955545614691415,nan,nan,nan,nan
117,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.5564 m, at or behind the permitted tail-front limit x=0.4350 m; width 0.1292 m puts the fuselage back at x=1.5698 m, at or behind the permitted tail-front limit x=0.4350 m; width 0.1822 m puts the fuselage back at x=0.8688 m, at or behind the permitted tail-front limit x=0.4350 m; width 0.2352 m puts the fuselage back at x=0.5860 m, at or behind the permitted tail-front limit x=0.4350 m; width 0.2882 m puts the fuselage back at x=0.5885 m, at or behind the permitted tail-front limit x=0.4350 m",1.4391027471447428,0.2852790346317541,0.4350108768685774,0.13429739461641044,25.642119089691107,33.09711581213013,4.086850410107157,3.419801088911528,10.38178381204878,10.205006892431033,441.4266462967869,2261.363202464722,0.696070668037846,0.7659362259454177,nan,nan,nan,nan
118,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.8636 m, at or behind the permitted tail-front limit x=0.6666 m; width 0.1292 m puts the fuselage back at x=1.4670 m, at or behind the permitted tail-front limit x=0.6666 m; width 0.1822 m puts the fuselage back at x=1.0665 m, at or behind the permitted tail-front limit x=0.6666 m; width 0.2352 m puts the fuselage back at x=0.8064 m, at or behind the permitted tail-front limit x=0.6666 m; width 0.2882 m puts the fuselage back at x=0.6919 m, at or behind the permitted tail-front limit x=0.6666 m",1.2258998241427772,0.2809409541990028,0.6665958076666092,0.12218106378889561,75.64272792248181,9.952502241153063,0.801206932705826,2.7479921808840575,10.597153892917628,5.380726108026471,342.0325451826997,1389.450129512105,0.6609306340254245,0.8144011800287925,nan,nan,nan,nan
119,1,ok,-1.9932576887763807,1.9932576887763807,6.200626501110807,4.207368812334426,,1.3198258720858915,0.38466531008930105,0.8702717936809883,0.28510093083965327,86.89445738065359,24.273212603529245,1.407154272433149,3.2208364036541504,15.329877308010161,11.61122219591571,391.6250372326104,1575.770899405032,0.9735252157229923,0.7367244818541783,0.03501945525291829,1.0,2.8904577999156382,2.2751492459422504
120,1,ok,9.962962962962964,-9.962962962962964,0.037037037037037035,10.0,,1.1869894350715138,0.1368157392203972,0.8212833834677881,0.1846415140089664,93.63136313478947,2.641834707987112,4.925362953949573,3.7677211506957553,22.05731025530952,13.503406264578294,379.2869332509171,2169.0210193699263,0.8644950353100265,0.6274393591462925,0.037037037037037035,0.0,0.0,0.0
121,1,ok,14.367548815080694,-14.367548815080694,5.143584126947425,19.51113294202812,,1.130975820411294,0.18209407123512206,0.8777927429194752,0.23170133562769152,14.61990100085071,15.805326309706818,3.969914140295307,4.413283805167406,24.30458978014933,6.96833297926742,331.04367192881296,2423.564429902892,0.8687385693920088,0.9410085511357961,0.13846153846153847,1.0,1.5038969697722735,2.501225618713613
122,1,ok,8.136772839527506,-8.136772839527506,5.271957781875856,13.408730621403361,,1.4570357268379277,0.29205046830973597,0.8634147315578676,0.2046664187489246,48.16706078116116,6.40452585420628,1.1784361126473133,1.247582605446764,15.641745333842573,14.07540974689947,320.94692289340844,2291.8070957497093,0.9849647303771077,0.996916316453847,0.06792452830188679,1.0,1.9225538135176536,2.281479440056316
123,1,ok,8.137362413282306,-8.137362413282306,5.725922433881675,13.863284847163982,,1.336614336544646,0.35475386568678025,0.8462449499640112,0.2978332446340679,31.67374620529842,19.561667757671547,2.225049572681362,2.3981081908960844,14.396701050063399,16.658829071178737,346.812688115939,2700.612730856348,0.9828305396292225,0.6880867498780611,0.07929515418502203,1.0,2.267016215483281,2.3796110642133725
124,1,ok,1.2578499143938027,-1.2578499143938027,6.12436488780289,7.3822148021966925,,1.214532872000201,0.34929665529683257,0.7946425884633319,0.2650871748365448,91.59201642972432,24.530043435636504,4.543321157629929,2.332151962060058,11.287596094350874,15.164908251713754,482.8200755557401,2987.871164842519,0.9346112805534279,0.8148091146401386,0.033210332103321034,1.0,3.091154555699569,2.0
125,1,ok,1.79558977795186,-1.79558977795186,4.967467476405269,6.763057254357129,,1.0756415389989933,0.39147333822310454,0.8566923709673178,0.2535347666853165,27.10255816786276,35.610116958979,1.3528556548378992,3.2800167736252384,16.492207105612863,9.954817581213753,297.8453196161179,1749.1349683279277,0.9851418489910583,0.5265897636210654,0.072,1.0,1.8954674764052695,2.0
126,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.3616 m, at or behind the permitted tail-front limit x=0.5097 m; width 0.1292 m puts the fuselage back at x=1.4061 m, at or behind the permitted tail-front limit x=0.5097 m; width 0.1822 m puts the fuselage back at x=0.7774 m, at or behind the permitted tail-front limit x=0.5097 m; width 0.2352 m puts the fuselage back at x=0.5440 m, at or behind the permitted tail-front limit x=0.5097 m; width 0.2882 m puts the fuselage back at x=0.5495 m, at or behind the permitted tail-front limit x=0.5097 m",1.1191595073085034,0.37764742398249646,0.5097047881565905,0.236139806489111,41.44536143781252,29.019163511428417,2.8615881031837374,2.6417604433117443,13.955700783195628,5.211200238960366,230.06156206250367,2899.67442937141,0.7289616256233327,0.7877814494151243,nan,nan,nan,nan
127,1,ok,9.149973761567232,-9.149973761567232,4.34059829059829,13.490572052165522,,1.2066365325466504,0.15448423624123594,0.7283944624159479,0.13616370736193595,69.71233584067795,11.019648893094223,3.0630667192029657,1.4256898960517157,12.771135077843123,9.485511812406719,252.9434541375063,1563.282428679794,0.9629473894251648,0.8555562479259837,0.046153846153846156,1.0,1.2944444444444445,2.0
