epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
2,4,-8.174711314673631,8.174711314673631,False,0,1.7714163011262145,0.3819770854397604,0.6712582923540408,0.27436672333485035,0.0,0.5026661176807418,11.341849883986889,10.807012749367798,2.999258219225994,21.80377265421246,13.291143902408011,24.486725594887027,14.004024277528007,218.91507890038218,1709.4447552350255,2.612271449104842
2,5,-6.986041240781431,6.986041240781431,False,0,1.7850041115932171,0.25059099079225416,0.825820145643657,0.11852523212286258,0.0,0.504276166688262,11.176752450627577,4.0259535197457845,3.2757989562372862,17.339341181955042,9.655712103198038,19.153051700512584,11.473957153773123,370.70298310241503,2529.170792974224,24.17955680136233
3,0,-3.7385605397598125,3.7385605397598125,False,0,1.7303826860719904,0.3856504388175428,0.5411823396216283,0.27898388734324087,0.0,0.4651491406193779,11.312248055389924,6.2054637338205465,3.3412805317541943,18.336433324549397,14.443760537431558,18.588713599865144,14.820740821713887,242.7914488992977,2619.193436080725,36.193607989104656
3,1,-6.618643746147257,6.618643746147257,False,0,1.8011621087487732,0.3661678526986635,0.5328638583295491,0.15113409106752643,0.0,0.40861067022517616,11.982327652077196,5.564444759001396,3.3590612393022687,15.622652149425855,9.999237414250082,19.501696310270336,7.934109431182169,365.0605159161644,1954.9098845578583,34.13666912898248
3,2,-5.181917388470849,5.181917388470849,False,0,1.7989313715191175,0.3788175695405305,0.7840027525172717,0.26417261645003587,0.0,0.4239187769706065,11.650894556708236,1.5015067822166852,3.136531336990962,19.33156453638774,11.091015629576525,18.297410344934136,10.215419561136793,268.5989730058843,2648.859669906482,29.97486885584964
3,3,-5.593380185842273,5.593380185842273,False,0,1.8268961776499668,0.38420928816074795,0.562419210009953,0.15792113068319197,0.0,0.37024201202106133,11.488152370939112,7.057360193044015,3.228769878279177,17.700214672080833,10.239790567517977,16.590002191275662,12.035006359738183,308.63940419256784,2403.536627392978,3.6741834539436695
3,4,-5.78735710225783,5.78735710225783,False,0,1.8249947008709473,0.33596820399610683,0.8474477348296249,0.09169947598647778,0.0,0.3891824189766933,11.019725529066761,7.323219285081201,3.0911387452245744,22.898917458347228,15.540714185494348,24.570894226476724,14.387514843892939,266.459485062682,2602.930290715558,0.6950231909585192
3,5,-4.068622043978648,4.068622043978648,False,0,1.8200393704189335,0.3998809705193488,0.7099612945137915,0.10797111834859008,0.0,0.4589026897231503,11.383750521062005,7.018326755704923,3.1719230518884087,20.183108319649946,13.745604915866515,15.675913974247095,12.457046240714265,251.95469498692668,2344.6320319611723,10.547675117005886
4,0,-3.7385605397598125,3.7385605397598125,False,0,1.7303826860719904,0.3856504388175428,0.5411823396216283,0.27898388734324087,0.0,0.4651491406193779,11.312248055389924,6.2054637338205465,3.3412805317541943,18.336433324549397,14.443760537431558,18.588713599865144,14.820740821713887,242.7914488992977,2619.193436080725,36.193607989104656
4,1,-5.010723436395595,5.010723436395595,False,0,1.7957201206622586,0.3434526208275084,0.5690953225943715,0.1489802183609405,0.0,0.4408601023965644,11.244184027624707,8.798300293129133,3.2940713150402123,17.345982972364723,12.43407271121809,22.41078675955494,9.720918249881382,323.9802159830066,2542.9159173028975,14.044254783725057
4,2,-4.661449424020773,4.661449424020773,False,0,1.8075260052392768,0.29177616962579456,0.7924534194414024,0.27551539465820074,0.0,0.5296436964920289,11.112548406739126,2.8042132015112173,3.028698294981241,22.942640280511903,12.913303257437214,19.073287829331164,15.094241756462955,238.34725169919207,2223.785099738853,28.767251423238545
4,3,-4.482786744811611,4.482786744811611,False,0,1.7548988240134147,0.3828617174724348,0.612714460947021,0.19467087156426832,0.0,0.492511956559247,11.547097506037941,8.697174931533517,3.2919400102577443,22.226862034141504,14.432900831437241,19.62137116348747,10.973308377767601,248.25340115796902,2462.8278100943376,4.942868815882404
4,4,-3.45725479629495,3.45725479629495,False,0,1.8092688696271337,0.360064265405552,0.6173000607500728,0.21249322339241866,0.0,0.4326917494124143,11.065016613104602,10.456048561390753,3.332398659583151,19.62581104956404,15.025589434869584,20.086993167081964,12.717622036865174,263.7824856821993,2669.54492586915,7.429331186506364
4,5,-3.712392609940709,3.712392609940709,False,0,1.7438896655289862,0.37377499167337175,0.7768833095229993,0.20716562804582442,0.0,0.4286928414911728,11.148230889202786,10.512869918861782,3.2967597145243843,21.51947157349375,15.08404277141013,19.913089078200702,11.954184840467764,269.7234491992974,2559.5214354802697,4.5216143588816
5,0,6.290500599603528,-6.290500599603528,False,0,1.7549807617538855,0.3472007570713319,0.630005270588133,0.23825181467364606,0.0,0.42854397317628984,11.447081465715673,4.859659197153125,3.315712470589035,19.54570202416159,14.700713232343833,19.433505740580365,13.538197695181973,251.9524121711093,2482.1130291725976,25.228441811475353
5,1,-4.490300183150378,4.490300183150378,False,0,1.7256314860969582,0.3298094596106761,0.8002948704993863,0.1525607735207033,0.0,0.4402045517080532,11.544220655416838,7.624870605631758,3.2649289286638083,19.88498613090478,11.809739581324955,19.482447048997972,10.498771222425038,262.66236858905904,2025.9590694039532,38.392513603402996
5,2,6.330904513598071,-6.330904513598071,False,0,1.8251725990248677,0.3266634917437925,0.5562160203107323,0.18422311700659316,0.0,0.3955019231363033,11.458288832243111,6.370492544318381,3.0768646751732875,18.878969903543485,15.09702429931368,16.669769918589544,12.49178794877507,251.3718537556507,2162.7228215153045,21.617509305324354
5,3,6.29148520551929,-6.29148520551929,False,0,1.8281289364311557,0.38835323285267853,0.5892689279492818,0.15294488019107538,0.0,0.3914307737506389,11.065743846525894,5.370116617523678,3.3408497761588363,19.497113317696304,15.32511533732935,17.391460042384637,13.161994241219064,245.78597304208347,2062.852492453008,18.11512340225654
5,4,-3.45725479629495,3.45725479629495,False,0,1.8092688696271337,0.360064265405552,0.6173000607500728,0.21249322339241866,0.0,0.4326917494124143,11.065016613104603,10.456048561390753,3.332398659583151,19.62581104956404,15.025589434869584,20.086993167081964,12.717622036865174,263.7824856821993,2669.54492586915,7.429331186506364
5,5,6.090249579677399,-6.090249579677399,False,0,1.6655420450091736,0.3703475376390024,0.8686316233479716,0.26759819825037934,0.0,0.3786341884044163,11.48318706575702,2.4776829581133732,3.3769529564030423,17.79825592296281,14.029586301573728,20.03862388708909,13.62274934166814,247.33869856875347,2383.4001108634434,36.36098622499208
