generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
38,3,21504,1031.8877067998983,20.839476871653453,7075.801418056445,nan,0.99609375,0.3331453052949221,9.10803228207911,-9.10803228207911,-6.0372084724292865,1.6624909726784365,0.24479633856615435,0.5471231657629361,0.2116507398007292,0.0,0.4159726182894725,11.238699473208754,6.07038027676662,3.3669156930258852,22.0,13.0,21.0,13.5,254.53320424845325,2642.913642058796,15.000848716771124
39,3,22016,1057.367627599975,20.82151885997509,7057.314165609137,nan,0.998046875,0.3386041223569598,9.10803228207911,-9.10803228207911,-6.0372084724292865,1.6624909726784365,0.24479633856615435,0.5471231657629361,0.2116507398007292,0.0,0.4159726182894725,11.238699473208754,6.07038027676662,3.3669156930258852,22.0,13.0,21.0,13.5,254.53320424845325,2642.913642058796,15.000848716771124
40,3,22528,1083.6707263998687,20.788602525825993,7043.859721599147,nan,0.998046875,0.3432710721822484,6.71090999283509,-6.71090999283509,-6.0372084724292865,1.812326142915271,0.2741241370932809,0.6746888779508968,0.22546305729076266,0.0,0.5339449509607661,11.062784209062594,8.462521349771492,3.1863626514305023,17.0,10.0,19.0,12.0,348.0513183787395,1996.5824749987016,33.63245345183566
41,4,23552,1147.9617425999604,20.516363155673,7087.415976051929,nan,0.982421875,0.22018448532242796,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
42,4,24064,1162.0763655998744,20.707761307560837,6997.183222654563,nan,0.984375,0.23021991840608477,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
43,4,24576,1187.3748984998092,20.697759428004236,6975.827528686379,nan,0.98828125,0.24423177215060965,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
44,4,25088,1233.1387899999972,20.344830771238698,7071.673469183658,nan,0.990234375,0.2562186248003158,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
45,4,25600,1273.3899543997832,20.10381808930372,7130.983744638786,nan,0.990234375,0.2634571597141826,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
46,4,26112,1312.7742932999972,19.890700277471723,7181.647604523514,nan,0.9921875,0.2802639335732593,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
47,4,26624,1344.2869919999503,19.805294671780164,7186.765072615119,nan,0.994140625,0.2925108532861852,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
48,4,27136,1366.4678135998547,19.858499212295595,7141.728006927543,nan,0.994140625,0.298242296417156,10.347794104174298,-10.347794104174298,-6.0372084724292865,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
49,4,27648,1391.2271384999622,19.87310284200638,7110.716485666473,nan,0.998046875,0.3134796651865176,9.551354277943972,-9.551354277943972,-6.0372084724292865,1.6680484889458396,0.3671697205240001,0.7165962135346683,0.2928845737688243,0.0,0.5372096829543906,12.150519545025588,9.843073924989447,3.313114384328719,20.0,15.0,21.0,13.5,259.4166469782163,2011.9050689221472,29.174231588840485
50,4,28160,1417.9232988997828,19.860030526228286,7089.616494498914,3.02872308766487e-05,1.0,0.33017214550670404,9.551354277943972,-9.551354277943972,-6.0372084724292865,1.6680484889458396,0.3671697205240001,0.7165962135346683,0.2928845737688243,0.0,0.5372096829543906,12.150519545025588,9.843073924989447,3.313114384328719,20.0,15.0,21.0,13.5,259.4166469782163,2011.9050689221472,29.174231588840485
51,5,29184,1617.0903479999397,18.047229108809873,7745.011666736554,nan,0.98046875,0.22885054333687016,11.899745357861594,-11.899745357861594,-6.0372084724292865,1.7074740739955518,0.28994855003983994,0.5392562151287756,0.2149744602665305,0.0,0.534203809276145,11.128952515962476,9.229214599703742,2.727232784673882,17.0,8.0,24.0,12.0,404.3605171071358,1820.3127278064014,18.451047837734222
52,5,29696,1671.1238092998974,17.77007773735261,7836.994416027105,nan,0.984375,0.2502820685046998,10.572055058447413,-10.572055058447413,-6.0372084724292865,1.7848499971029408,0.3382730126834064,0.3782636729381602,0.15208630729254852,0.0,0.39639761811239116,11.346553198427141,6.742682044223191,3.0782346038363055,18.0,8.0,16.0,10.0,376.86661803478205,1786.2640200108312,12.806911021471024
53,5,30208,1734.9551940998062,17.41140065330254,7969.031484763516,nan,0.994140625,0.3016962961728157,10.26709509951314,-10.26709509951314,-6.0372084724292865,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
54,5,30720,1799.1844581998885,17.07440271618166,8096.330061899497,nan,0.994140625,0.3467581325285577,10.26709509951314,-10.26709509951314,-6.0372084724292865,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
55,5,31232,1837.5763653998729,16.99630044665036,8103.410529386324,nan,0.99609375,0.35149877383791206,10.26709509951314,-10.26709509951314,-6.0372084724292865,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
56,5,31744,1876.692438799888,16.914865400267576,8112.154412876935,nan,0.99609375,0.3644730305611338,10.26709509951314,-10.26709509951314,-6.0372084724292865,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
57,5,32256,1935.7558218999766,16.663258679155202,8203.917530909426,nan,0.99609375,0.38531162137666763,9.8723176225329,-9.8723176225329,-6.0372084724292865,1.8085616932579858,0.3359123201418629,0.3906323292011857,0.14775544606371024,0.0,0.44966395844697754,11.961012103927752,9.680022274660544,3.356263573366762,13.0,10.0,18.0,12.0,420.6568836578449,2380.5639835305797,20.229149970510967
58,5,32768,1981.0008513999637,16.54113372886388,8233.5347886311,nan,0.99609375,0.3751163249919882,9.8723176225329,-9.8723176225329,-6.0372084724292865,1.8085616932579858,0.3359123201418629,0.3906323292011857,0.14775544606371024,0.0,0.44966395844697754,11.961012103927752,9.680022274660544,3.356263573366762,13.0,10.0,18.0,12.0,420.6568836578449,2380.5639835305797,20.229149970510967
59,5,33280,2041.8491154999938,16.298951645038976,8324.461778576897,nan,0.998046875,0.3840252572227265,8.858413785574896,-8.858413785574896,-6.0372084724292865,1.7128742048463885,0.28257727145030526,0.4254986799864966,0.14030012673306816,0.0,0.37446619811060883,11.132917155662671,9.469002391670106,3.2025572900977135,14.0,8.5,18.0,10.0,451.5144855250768,2000.6539170261383,15.676683589564062
60,5,33792,2084.2039064997807,16.213384829870318,8336.815625999123,nan,0.998046875,0.3852454249192324,8.858413785574896,-8.858413785574896,-6.0372084724292865,1.7128742048463885,0.28257727145030526,0.4254986799864966,0.14030012673306816,0.0,0.37446619811060883,11.132917155662671,9.469002391670106,3.2025572900977135,14.0,8.5,18.0,10.0,451.5144855250768,2000.6539170261383,15.676683589564062
61,0,34816,2345.5298588997684,14.843554375526622,9037.188573996167,2.7333395382699573e-05,1.0,0.36585282801453217,5.6928847047282645,-5.6928847047282645,-5.6928847047282645,1.7218394992827915,0.3596761475606938,0.5179527159617683,0.22434516934137058,0.0,0.4957916471708997,11.701253146628037,9.316351496766325,3.201500512387926,20.0,11.0,17.0,12.0,278.6642198219987,2614.184478020061,20.885944083795156
62,0,35328,2431.7479337998666,14.527821534856294,9198.350880025582,2.6988043593888038e-05,1.0,0.37053445408931707,5.6928847047282645,-5.6928847047282645,-5.6928847047282645,1.7218394992827915,0.3596761475606938,0.5179527159617683,0.22434516934137058,0.0,0.4957916471708997,11.701253146628037,9.316351496766325,3.201500512387926,20.0,11.0,17.0,12.0,278.6642198219987,2614.184478020061,20.885944083795156
63,0,35840,2520.3404322999995,14.220301170700703,9361.26446282857,2.7288419548054654e-05,1.0,0.3664558140639141,5.6928847047282645,-5.6928847047282645,-5.6928847047282645,1.7218394992827915,0.3596761475606938,0.5179527159617683,0.22434516934137058,0.0,0.4957916471708997,11.701253146628037,9.316351496766325,3.201500512387926,20.0,11.0,17.0,12.0,278.6642198219987,2614.184478020061,20.885944083795156
64,0,36352,2599.5144876998384,13.984149798744074,9482.735948088142,2.777673229674294e-05,1.0,0.3600135499441949,5.6928847047282645,-5.6928847047282645,-5.6928847047282645,1.7218394992827915,0.3596761475606938,0.5179527159617683,0.22434516934137058,0.0,0.4957916471708997,11.701253146628037,9.316351496766325,3.201500512387926,20.0,11.0,17.0,12.0,278.6642198219987,2614.184478020061,20.885944083795156
65,0,36864,2687.1931951998267,13.718403301203171,9629.108949466046,2.8217146680052718e-05,1.0,0.354394443683039,5.6928847047282645,-5.6928847047282645,-5.6928847047282645,1.7218394992827915,0.3596761475606938,0.5179527159617683,0.22434516934137058,0.0,0.4957916471708997,11.701253146628037,9.316351496766325,3.201500512387926,20.0,11.0,17.0,12.0,278.6642198219987,2614.184478020061,20.885944083795156
66,0,37376,2712.6791514998768,13.778260499157929,9550.117012814635,2.9319404931858442e-05,1.0,0.34107104230938884,5.6928847047282645,-5.6928847047282645,-5.6928847047282645,1.7218394992827915,0.3596761475606938,0.5179527159617683,0.22434516934137058,0.0,0.4957916471708997,11.701253146628037,9.316351496766325,3.201500512387926,20.0,11.0,17.0,12.0,278.6642198219987,2614.184478020061,20.885944083795156
67,0,37888,2746.7505345998798,13.793753572717211,9502.272119696881,3.0048514748395568e-05,1.0,0.33279515089956124,4.731260029877927,-4.731260029877927,-4.731260029877927,1.792363276550594,0.3887440787110984,0.49997062516818025,0.2227088257655634,0.0,0.36583678721063706,11.510143797163604,8.84999242368805,3.3691865346251486,20.0,13.0,17.0,12.0,265.29869182037044,1896.293191108498,21.64056830975689
68,0,38400,2772.746987399878,13.849081857991415,9427.339757159585,3.161878933536308e-05,1.0,0.31626764370816046,4.731260029877927,-4.731260029877927,-4.731260029877927,1.792363276550594,0.3887440787110984,0.49997062516818025,0.2227088257655634,0.0,0.36583678721063706,11.510143797163604,8.84999242368805,3.3691865346251486,20.0,13.0,17.0,12.0,265.29869182037044,1896.293191108498,21.64056830975689
69,0,38912,2797.3470450998284,13.910322663812117,9349.028282307321,3.219316399865346e-05,1.0,0.3106249513225312,4.268952760232127,-4.268952760232127,-4.268952760232127,1.769084844168297,0.353940958340572,0.6547845653990083,0.2090422979870668,0.0,0.3398241883877915,11.623870105693555,4.798045834021996,3.1077809729361983,20.0,15.0,16.0,12.0,244.67565353342067,2413.654427350635,22.13214193559276
70,0,39424,2819.342865699902,13.983400344680316,9263.555130156821,3.281503946839497e-05,1.0,0.3047383200508187,4.268952760232127,-4.268952760232127,-4.268952760232127,1.769084844168297,0.353940958340572,0.6547845653990083,0.2090422979870668,0.0,0.3398241883877915,11.623870105693555,4.798045834021996,3.1077809729361983,20.0,15.0,16.0,12.0,244.67565353342067,2413.654427350635,22.13214193559276
