rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
831,2286,5.7473742588814645,-5.7473742588814645,-5.7473742588814645,True,1.802525763173035,0.39532000546604606,0.7943940997217326,0.0850178399743708,0.0,0.3609443814956616,11.403728526224402,10.092009505296746,3.3311892971681933,21.0,13.5,20.0,15.0,224.72088051911817,1581.9749117819933,37.37696999018664
832,3532,5.7473742588814645,-5.7473742588814645,-5.7473742588814645,True,1.802525763173035,0.39532000546604606,0.7943940997217326,0.08501783997437079,0.0,0.3609443814956616,11.403728526224402,10.092009505296746,3.3311892971681933,21.0,13.5,20.0,15.0,224.72088051911817,1581.9749117819933,37.37696999018664
833,3533,5.7473742588814645,-5.7473742588814645,-5.7473742588814645,True,1.802525763173035,0.39532000546604606,0.7943940997217326,0.0850178399743708,0.0,0.3609443814956616,11.403728526224402,10.092009505296746,3.3311892971681933,21.0,13.5,20.0,15.0,224.72088051911817,1581.9749117819933,37.37696999018664
834,3534,5.747922849676046,-5.747922849676046,-5.747922849676046,True,1.8172741462416955,0.35033401914372375,0.4876946187604702,0.256587321022161,0.0,0.5502473241415389,11.068226444865475,4.716554033642573,3.0236975531156016,19.0,10.0,16.0,12.0,273.40947028294204,2332.40084950968,38.44369692795883
835,3535,5.7479434332850365,-5.7479434332850365,-5.7479434332850365,True,1.7996910819729561,0.3363510093626366,0.536895498045312,0.20556833374748276,0.0,0.35268042116371623,11.62622866869783,6.580802174906391,3.374585230834181,19.0,12.0,19.0,10.0,297.50655396395683,2346.5067182301564,21.930060297607984
836,1230,5.74891984720578,-5.74891984720578,-5.74891984720578,True,1.7323611222951136,0.38111443475842216,0.7672559424743658,0.22524324909940752,0.0,0.40784230235267166,11.486986809169252,7.422305275154704,3.3326495613578766,19.0,10.0,18.0,12.0,296.3775051457308,2296.924960265028,36.28398528327559
837,3536,5.74891984720578,-5.74891984720578,-5.74891984720578,True,1.7323611222951136,0.38111443475842216,0.7672559424743658,0.22524324909940752,0.0,0.40784230235267166,11.486986809169252,7.422305275154704,3.3326495613578766,19.0,10.0,18.0,12.0,296.3775051457308,2296.924960265028,36.28398528327559
838,3537,5.751717422542232,-5.751717422542232,-5.751717422542232,True,1.767731625490911,0.37152209518800133,0.6579811499591027,0.21995271384499046,0.0,0.3638269842470774,11.754423636355039,4.9944092649675556,3.3061980776990403,22.0,13.0,25.0,12.5,223.70772575045288,2177.4276829342416,23.197010039013435
839,3538,5.751717422542232,-5.751717422542232,-5.751717422542232,True,1.767731625490911,0.3715220951880014,0.6579811499591027,0.21995271384499046,0.0,0.3638269842470774,11.754423636355039,4.9944092649675556,3.3061980776990403,22.0,13.0,25.0,12.5,223.70772575045288,2177.4276829342416,23.197010039013435
840,145,5.7551328688188015,-5.7551328688188015,-5.7551328688188015,True,1.732833528060661,0.3581734589919259,0.6596694907049634,0.29484374512809175,0.0,0.5073859572989246,11.605527104553033,3.5332550391127393,3.3490434665554183,20.0,13.0,20.0,13.0,276.27233155939325,2405.8190125105016,0.5803401195465838
841,3539,5.7551328688188015,-5.7551328688188015,-5.7551328688188015,True,1.732833528060661,0.3581734589919259,0.6596694907049634,0.29484374512809175,0.0,0.5073859572989246,11.605527104553033,3.5332550391127393,3.3490434665554183,20.0,13.0,20.0,13.0,276.27233155939325,2405.8190125105016,0.5803401195465838
842,334,5.763600944577226,-5.763600944577226,-5.763600944577226,True,1.8007691637847292,0.3501647236732532,0.8368983336728719,0.12066692722433735,0.0,0.5097539392523173,11.042276930886128,8.765606857228127,3.3167252850478395,20.0,15.0,22.0,13.0,225.0336055731008,2459.472058154323,21.913664138766823
843,3540,5.763600944577226,-5.763600944577226,-5.763600944577226,True,1.8007691637847292,0.3501647236732532,0.8368983336728719,0.12066692722433735,0.0,0.5097539392523173,11.042276930886128,8.765606857228127,3.3167252850478395,20.0,15.0,22.0,13.0,225.0336055731008,2459.472058154323,21.913664138766823
844,72,5.770314575225186,-5.770314575225186,-5.770314575225186,True,1.7788998989983462,0.37066443679272587,0.8841058289950188,0.23136579538124388,0.0,0.3937684147747709,11.015247371663087,3.964293360667969,3.2672268730067557,21.0,12.0,20.0,11.0,264.80689559608084,2149.3198303305794,1.3492325810405248
845,3541,5.770314575225186,-5.770314575225186,-5.770314575225186,True,1.7788998989983462,0.37066443679272587,0.8841058289950188,0.23136579538124388,0.0,0.3937684147747709,11.015247371663087,3.964293360667969,3.2672268730067557,21.0,12.0,20.0,11.0,264.80689559608084,2149.3198303305794,1.3492325810405248
846,2307,5.7897134029211115,-5.7897134029211115,-5.7897134029211115,True,1.789567407187206,0.3664638985164047,0.49379445239988984,0.19743753738652564,0.0,0.35294387805617394,11.09520825539568,1.5233408692125465,3.2620481452340115,20.0,15.0,22.0,13.0,225.40251506771617,2528.290653796036,23.091861209229208
847,3542,5.7897134029211115,-5.7897134029211115,-5.7897134029211115,True,1.789567407187206,0.3664638985164047,0.49379445239988984,0.19743753738652564,0.0,0.35294387805617394,11.09520825539568,1.5233408692125465,3.2620481452340115,20.0,15.0,22.0,13.0,225.40251506771617,2528.290653796036,23.091861209229208
848,347,5.791837746318282,-5.791837746318282,-5.791837746318282,True,1.7337244658459205,0.29988039623427803,0.5973673522673438,0.2506475845351272,0.0,0.524590001006119,11.03932270703599,8.669326061560504,3.285807772457889,20.0,15.0,20.0,15.0,265.5614103911308,2965.751556823221,24.475521700864952
849,3543,5.791837746318282,-5.791837746318282,-5.791837746318282,True,1.7337244658459205,0.29988039623427803,0.5973673522673438,0.2506475845351272,0.0,0.524590001006119,11.03932270703599,8.669326061560504,3.285807772457889,20.0,15.0,20.0,15.0,265.5614103911308,2965.751556823221,24.475521700864952
850,37,5.792100680344005,-5.792100680344005,-5.792100680344005,True,1.8269109967302795,0.32568526472445336,0.6082840743384134,0.15611533162796215,0.0,0.45667013313657884,11.357073718932785,6.163941374051286,3.1647300212233596,20.0,13.0,20.0,15.0,253.14115121854533,2836.8016458498705,32.12999343276721
851,3544,5.792100680344005,-5.792100680344005,-5.792100680344005,True,1.8269109967302795,0.32568526472445336,0.6082840743384134,0.15611533162796215,0.0,0.45667013313657884,11.357073718932785,6.163941374051286,3.1647300212233596,20.0,13.0,20.0,15.0,253.14115121854533,2836.8016458498705,32.12999343276721
852,3545,5.793010253821824,-5.793010253821824,-5.793010253821824,True,1.8148909117195726,0.3502224899675118,0.8830867594661909,0.19319205840984266,0.0,0.599919864713428,11.746481069916388,9.47650134135348,3.2800035903030995,19.0,12.0,20.0,15.0,300.5039696310688,2471.31347143125,32.38477257252026
853,2946,5.794648864168769,-5.794648864168769,-5.794648864168769,True,1.8157821536160799,0.3678449043966254,0.5612942575955113,0.24932478960048007,0.0,0.3955176077241219,11.253783059618973,1.9620682570815031,3.348826025805434,20.0,13.0,20.0,11.0,251.45247417165734,2618.257515719871,5.824811447684805
854,3546,5.794648864168769,-5.794648864168769,-5.794648864168769,True,1.8157821536160799,0.3678449043966254,0.5612942575955113,0.24932478960048007,0.0,0.3955176077241219,11.253783059618973,1.9620682570815031,3.348826025805434,20.0,13.0,20.0,11.0,251.45247417165734,2618.257515719871,5.824811447684805
855,2235,5.795613282930797,-5.795613282930797,-5.795613282930797,True,1.732004617616691,0.39619782150354393,0.5098566700188594,0.2019904816014491,0.0,0.39465949870351236,11.071081967586391,8.73869926917503,3.2404051873838497,18.0,10.0,22.0,12.0,314.472420930588,2047.8833177957297,18.25376341729498
856,3547,5.795613282930797,-5.795613282930797,-5.795613282930797,True,1.732004617616691,0.39619782150354393,0.5098566700188594,0.2019904816014491,0.0,0.39465949870351236,11.071081967586391,8.73869926917503,3.2404051873838497,18.0,10.0,22.0,12.0,314.472420930588,2047.8833177957297,18.25376341729498
857,216,5.798210241471408,-5.798210241471408,-5.798210241471408,True,1.8225279031174124,0.3565646753943681,0.7683792808268821,0.28784677718691715,0.0,0.3643781305148676,11.24475918577845,7.998712579842351,3.292348254682005,20.0,15.0,20.0,15.0,226.73389343828583,1867.571148912121,12.869060219576628
858,3548,5.798210241471408,-5.798210241471408,-5.798210241471408,True,1.8225279031174124,0.3565646753943681,0.7683792808268821,0.28784677718691715,0.0,0.3643781305148676,11.24475918577845,7.998712579842351,3.292348254682005,20.0,15.0,20.0,15.0,226.73389343828583,1867.571148912121,12.869060219576628
859,80,5.803534316656972,-5.803534316656972,-5.803534316656972,True,1.8205178578210721,0.3730978675896953,0.5843683178245145,0.15509411892333086,0.0,0.5486191798913396,11.169557848848036,3.9447432569430143,3.2116504941897395,20.0,13.0,20.0,11.0,277.57156168665324,2070.3765712100967,12.749095159975067
860,3549,5.803534316656972,-5.803534316656972,-5.803534316656972,True,1.8205178578210721,0.3730978675896953,0.5843683178245145,0.15509411892333086,0.0,0.5486191798913396,11.169557848848036,3.9447432569430143,3.2116504941897395,20.0,13.0,20.0,11.0,277.57156168665324,2070.3765712100967,12.749095159975067
861,1297,5.805111375753156,-5.805111375753156,-5.805111375753156,True,1.7870135739132473,0.2767470468358963,0.7952482371897136,0.18403135872956816,0.0,0.4570020355574187,11.291345275110764,7.70566203719547,2.9940741705398635,20.0,11.0,21.0,12.0,281.0930048650707,2337.355573070893,33.23551482920436
862,3550,5.805111375753156,-5.805111375753156,-5.805111375753156,True,1.7870135739132473,0.2767470468358963,0.7952482371897136,0.18403135872956816,0.0,0.4570020355574187,11.291345275110764,7.70566203719547,2.9940741705398635,20.0,11.0,21.0,12.0,281.0930048650707,2337.355573070893,33.23551482920436
863,2728,5.808268311693848,-5.808268311693848,-5.808268311693848,True,1.7587598339720767,0.33618319587779116,0.3576459347618346,0.2411877993271343,0.0,0.3893932663750347,11.322445189495326,4.671279839506494,3.2166707581795158,20.0,12.0,21.0,12.0,267.82795542431086,2051.703028023116,4.7412891840142795
864,3551,5.808268311693848,-5.808268311693848,-5.808268311693848,True,1.7587598339720767,0.33618319587779116,0.3576459347618346,0.2411877993271343,0.0,0.3893932663750347,11.322445189495326,4.671279839506494,3.2166707581795158,20.0,12.0,21.0,12.0,267.82795542431086,2051.703028023116,4.7412891840142795
865,3552,5.8178874714974995,-5.8178874714974995,-5.8178874714974995,True,1.7235693758652249,0.38493962849288776,0.6058437707293739,0.2853362152740935,0.0,0.5339175338813102,11.293422657178002,8.07789536580992,3.3747218549111926,18.0,10.0,22.0,12.0,312.29152045846996,2146.1021530319376,20.67270854942514
866,1849,5.829280919122561,-5.829280919122561,-5.829280919122561,True,1.7978735609367054,0.27724771191695446,0.7959070419120766,0.15667400277561433,0.0,0.4480196548388869,11.101466475514403,9.947793170178556,3.3487851735448446,18.0,12.0,17.0,8.0,320.72016947511634,2850.660252643501,20.99610716244331
867,3553,5.829280919122561,-5.829280919122561,-5.829280919122561,True,1.7978735609367054,0.27724771191695446,0.7959070419120766,0.15667400277561433,0.0,0.4480196548388869,11.101466475514403,9.947793170178556,3.3487851735448446,18.0,12.0,17.0,8.0,320.72016947511634,2850.660252643501,20.99610716244331
868,2572,5.829390217633016,-5.829390217633016,-5.829390217633016,True,1.7774857904448653,0.3395991494484414,0.6739556935457748,0.2798995617008361,0.0,0.401211108666579,11.727102440418857,7.166553406000967,3.157547713676744,20.0,15.0,21.0,13.5,248.4070792968086,2412.4462898434135,12.075991986176113
869,3554,5.829390217633016,-5.829390217633016,-5.829390217633016,True,1.7774857904448653,0.3395991494484414,0.6739556935457748,0.2798995617008361,0.0,0.401211108666579,11.727102440418857,7.166553406000967,3.157547713676744,20.0,15.0,21.0,13.5,248.4070792968086,2412.4462898434135,12.075991986176113
870,1872,5.834467107191641,-5.834467107191641,-5.834467107191641,True,1.8137268664737551,0.35161671030399644,0.7325881200143154,0.1505587517832291,0.0,0.3308434968873447,11.273139886712391,5.161345686233979,3.1067565479483994,15.0,10.0,14.0,10.0,367.4625628917869,2489.0251582417104,27.5384191552005
871,3555,5.834467107191641,-5.834467107191641,-5.834467107191641,True,1.8137268664737551,0.35161671030399644,0.7325881200143154,0.1505587517832291,0.0,0.3308434968873447,11.273139886712391,5.161345686233979,3.1067565479483994,15.0,10.0,14.0,10.0,367.4625628917869,2489.0251582417104,27.5384191552005
872,2935,5.834628734637722,-5.834628734637722,-5.834628734637722,True,1.7664931101844208,0.32553875921276526,0.676776014872364,0.201635799903042,0.0,0.5345667858305443,11.651728776002116,5.099426676762269,3.2783197315247996,20.0,12.0,20.0,10.0,278.5539601485393,2276.7792505050893,6.054868118974879
873,3556,5.834628734637722,-5.834628734637722,-5.834628734637722,True,1.7664931101844208,0.32553875921276526,0.676776014872364,0.201635799903042,0.0,0.5345667858305443,11.651728776002116,5.099426676762269,3.2783197315247996,20.0,12.0,20.0,10.0,278.5539601485393,2276.7792505050893,6.054868118974879
874,3557,5.8431845431105875,-5.8431845431105875,-5.8431845431105875,True,1.8165385802733893,0.32598266273721127,0.6251993376153383,0.12955770380736042,0.0,0.48505718587570934,11.088662415239433,5.5272060217001195,3.1819927143894677,20.0,13.0,22.0,13.0,267.55152154210225,1823.1178247149285,33.72104026318437
875,2188,5.849986921136988,-5.849986921136988,-5.849986921136988,True,1.7642858213533599,0.3264962038383346,0.44413954551553225,0.10244425487979855,0.0,0.33838957658142166,11.635312786460501,5.0964953912612625,3.1898824107668853,19.0,12.0,20.0,15.0,273.39553632659744,2001.291217686734,26.810170165978924
876,3558,5.849986921136988,-5.849986921136988,-5.849986921136988,True,1.7642858213533599,0.3264962038383346,0.44413954551553225,0.10244425487979855,0.0,0.33838957658142166,11.635312786460501,5.0964953912612625,3.1898824107668853,19.0,12.0,20.0,15.0,273.39553632659744,2001.291217686734,26.810170165978924
877,98,5.86719436349522,-5.86719436349522,-5.86719436349522,True,1.7744224685389454,0.31020926412743355,0.7212084340265176,0.16360563187989885,0.0,0.583239059432632,11.008534027234425,6.990604483047795,3.0954586974752685,18.0,10.0,24.0,12.0,309.7887589457274,2452.8784108399213,26.958770491182804
878,3559,5.86719436349522,-5.86719436349522,-5.86719436349522,True,1.7744224685389454,0.31020926412743355,0.7212084340265176,0.16360563187989885,0.0,0.583239059432632,11.008534027234425,6.990604483047795,3.0954586974752685,18.0,10.0,24.0,12.0,309.7887589457274,2452.8784108399213,26.958770491182804
879,2337,5.874728200861462,-5.874728200861462,-5.874728200861462,True,1.7885493536763781,0.37266267314427515,0.8812423522321371,0.19568743277972445,0.0,0.43136583943013646,11.399992480906121,6.843505782313599,3.2287338346316163,18.0,12.0,21.0,13.0,271.4153815398047,1999.1105770532085,30.41235950885174
880,3560,5.874728200861462,-5.874728200861462,-5.874728200861462,True,1.7885493536763781,0.37266267314427515,0.8812423522321371,0.19568743277972445,0.0,0.43136583943013646,11.399992480906121,6.843505782313599,3.2287338346316163,18.0,12.0,21.0,13.0,271.4153815398047,1999.1105770532085,30.41235950885174
881,2219,5.880983534747747,-5.880983534747747,-5.880983534747747,True,1.7547503079246733,0.3205517575021816,0.46966766985634545,0.21341632450036258,0.0,0.34097618171803795,11.279728925931163,7.055618684092417,3.240622578105471,17.0,12.0,21.0,13.5,319.8578009620372,2410.4277497570283,16.084530595467484
882,3561,5.880983534747747,-5.880983534747747,-5.880983534747747,True,1.7547503079246733,0.3205517575021816,0.46966766985634545,0.21341632450036258,0.0,0.34097618171803795,11.279728925931163,7.055618684092417,3.240622578105471,17.0,12.0,21.0,13.5,319.8578009620372,2410.4277497570283,16.084530595467484
883,116,5.882076898008236,-5.882076898008236,-5.882076898008236,True,1.8204026904346673,0.3363587224864541,0.6509552959460273,0.09803052214864089,0.0,0.36116685356663314,11.066526032077364,7.58212737495637,3.2318243058801652,18.0,12.0,21.0,13.5,271.65484322753105,2387.676339471387,24.497292994100867
884,3562,5.882076898008236,-5.882076898008236,-5.882076898008236,True,1.8204026904346673,0.3363587224864541,0.6509552959460273,0.09803052214864089,0.0,0.36116685356663314,11.066526032077364,7.58212737495637,3.2318243058801652,18.0,12.0,21.0,13.5,271.65484322753105,2387.676339471387,24.497292994100867
885,126,5.888269546630102,-5.888269546630102,-5.888269546630102,True,1.8223494337476789,0.3296557755634759,0.5821336540835468,0.20844709183560423,0.0,0.4797978677036276,11.530715890656758,9.930307502114708,3.2577745072292643,20.0,15.0,20.0,12.0,273.4601457035671,2459.830334237323,5.412156776686679
886,3563,5.888269546630102,-5.888269546630102,-5.888269546630102,True,1.8223494337476789,0.3296557755634759,0.5821336540835468,0.20844709183560423,0.0,0.4797978677036276,11.530715890656758,9.930307502114708,3.2577745072292643,20.0,15.0,20.0,12.0,273.4601457035671,2459.830334237323,5.412156776686679
887,144,5.88891248461659,-5.88891248461659,-5.88891248461659,True,1.7697888146802316,0.3486622476392546,0.5685999712058252,0.1953183353254735,0.0,0.3987121503589534,11.091234226024827,6.695433038496864,3.179109684228179,19.0,12.0,22.0,13.0,309.70047232589144,2886.813838246906,16.116583611793498
888,3564,5.88891248461659,-5.88891248461659,-5.88891248461659,True,1.7697888146802316,0.3486622476392546,0.5685999712058252,0.1953183353254735,0.0,0.3987121503589534,11.091234226024827,6.695433038496864,3.179109684228179,19.0,12.0,22.0,13.0,309.70047232589144,2886.813838246906,16.116583611793498
889,1806,5.891734507964786,-5.891734507964786,-5.891734507964786,True,1.7222643744254535,0.33551979009885186,0.48729131665047154,0.2767412361043423,0.0,0.4196240592710179,11.315455493743976,4.916738375185189,3.2599038922840027,19.0,12.0,20.0,15.0,298.21599839128976,2207.536640974798,13.54232844232941
890,3565,5.891734507964786,-5.891734507964786,-5.891734507964786,True,1.7222643744254535,0.33551979009885186,0.48729131665047154,0.2767412361043423,0.0,0.4196240592710179,11.315455493743976,4.916738375185189,3.2599038922840027,19.0,12.0,20.0,15.0,298.21599839128976,2207.536640974798,13.54232844232941
891,415,5.8926651342020335,-5.8926651342020335,-5.8926651342020335,True,1.8208314914839416,0.3564783822472498,0.4606622845023833,0.211933394322871,0.0,0.509047911408534,11.063485160253673,7.488325888072444,3.3485337560500574,20.0,13.0,21.0,13.5,272.16775808884466,1834.3621788812734,13.571746679255146
892,3566,5.8926651342020335,-5.8926651342020335,-5.8926651342020335,True,1.8208314914839416,0.3564783822472498,0.4606622845023833,0.211933394322871,0.0,0.509047911408534,11.063485160253673,7.488325888072444,3.3485337560500574,20.0,13.0,21.0,13.5,272.16775808884466,1834.3621788812734,13.571746679255146
893,2055,5.895398600299244,-5.895398600299244,-5.895398600299244,True,1.6974905534560956,0.3230489424769035,0.8770173323044865,0.08161887397577164,0.0,0.41575948681527536,11.016678667037247,6.251814170107218,3.369300291034013,19.0,12.0,17.0,8.0,317.3149833349677,2254.2500008226234,26.317841661367826
894,3567,5.895398600299244,-5.895398600299244,-5.895398600299244,True,1.6974905534560956,0.3230489424769035,0.8770173323044865,0.08161887397577164,0.0,0.41575948681527536,11.016678667037247,6.251814170107217,3.369300291034013,19.0,12.0,17.0,8.0,317.3149833349677,2254.2500008226234,26.317841661367826
895,3568,5.895398600299244,-5.895398600299244,-5.895398600299244,True,1.6974905534560956,0.3230489424769035,0.8770173323044865,0.08161887397577164,0.0,0.41575948681527536,11.016678667037247,6.251814170107218,3.369300291034013,19.0,12.0,17.0,8.0,317.3149833349677,2254.2500008226234,26.317841661367826
896,498,5.905904858051936,-5.905904858051936,-5.905904858051936,True,1.8056483659404725,0.2998420216969756,0.8289122446110747,0.2588813005637075,0.0,0.40666348349603176,11.555687088582879,9.068711301526262,3.2466420033676515,18.0,10.0,22.0,13.0,313.95757972157946,2163.757010568809,27.454777754527335
897,3569,5.905904858051936,-5.905904858051936,-5.905904858051936,True,1.8056483659404725,0.2998420216969756,0.8289122446110747,0.2588813005637075,0.0,0.40666348349603176,11.555687088582879,9.068711301526262,3.2466420033676515,18.0,10.0,22.0,13.0,313.95757972157946,2163.757010568809,27.454777754527335
898,3570,5.908212512590572,-5.908212512590572,-5.908212512590572,True,1.8026017525283426,0.3024437347939331,0.392003970739334,0.10076922217678928,0.0,0.33813619141223467,11.190130954716754,9.767823987075406,3.0059499173269555,22.0,12.0,20.0,15.0,241.13535233740777,2712.282156387366,18.692414219993687
899,2999,5.9090606444053275,-5.9090606444053275,-5.9090606444053275,True,1.796243552984123,0.3141992717927621,0.5211007483219919,0.22690297728776276,0.0,0.41981821714725237,11.68897479319403,6.175628517857737,3.3506593996704814,22.0,13.0,21.0,13.5,241.43304612591123,2177.1868633981053,8.776783934300166
900,3571,5.9090606444053275,-5.9090606444053275,-5.9090606444053275,True,1.796243552984123,0.3141992717927621,0.5211007483219919,0.22690297728776276,0.0,0.41981821714725237,11.68897479319403,6.175628517857737,3.3506593996704814,22.0,13.0,21.0,13.5,241.43304612591123,2177.1868633981053,8.776783934300166
901,1139,5.9189109989722315,-5.9189109989722315,-5.9189109989722315,True,1.809248240572603,0.3544576086671739,0.8457659975504089,0.12359550810380976,0.0,0.3893126207773603,11.056994363301023,7.73136549372793,3.09269801445295,17.0,10.0,17.0,12.0,305.18757776174516,2170.5643871312777,25.115843900947887
902,2548,5.930410709186591,-5.930410709186591,-5.930410709186591,True,1.779204606172526,0.32402739410082215,0.7290446821029057,0.19203652349961672,0.0,0.4260344044344245,11.172795459285444,4.790134284058108,3.1122850725384628,19.0,10.0,22.0,13.0,294.6117847536206,2096.1016889110874,16.454084458547914
903,1812,5.943932310377799,-5.943932310377799,-5.943932310377799,True,1.7463794354487712,0.3135133421822319,0.540556620913837,0.12844661341711228,0.0,0.4435325520821046,11.000641868365559,4.994848905138416,3.225781542933855,20.0,15.0,21.0,12.0,243.93623147632357,2439.626453313644,12.653418873903878
904,2066,5.94762655826619,-5.94762655826619,-5.94762655826619,True,1.7810017588318023,0.35061122265034855,0.6854788439124283,0.19566130608146912,0.0,0.3213352979099422,11.131231426061367,5.272729142384938,3.1972454751622803,21.0,13.5,20.0,13.0,227.4020427347364,2785.1241635246997,21.556816080821598
905,1269,5.953716867481782,-5.953716867481782,-5.953716867481782,True,1.6950118573060744,0.31855650586605505,0.8622269116406238,0.284947240850064,0.0,0.5331522262072553,11.087366995032461,8.531069513528927,3.2456183382207353,20.0,11.0,20.0,15.0,290.52192668203384,2636.8838984325744,26.232031189387328
906,2214,5.954553730496084,-5.954553730496084,-5.954553730496084,True,1.7649295134767127,0.3633194541025686,0.5495249899227309,0.2841485773831406,0.0,0.4402592747596045,11.397025307893756,4.640381643506069,3.2122765177329056,20.0,11.0,20.0,15.0,255.30217664473292,2309.0165420231097,39.1180716318045
907,2368,5.960822150655962,-5.960822150655962,-5.960822150655962,True,1.7215544118450472,0.35518351582412583,0.8829823066480196,0.1065089427771101,0.0,0.4784543477207731,11.013058137791688,8.11071360032919,3.3326562005363405,19.0,12.0,20.0,15.0,261.95027349303217,2623.9406664432477,34.83311736595381
908,2753,5.968406439276362,-5.968406439276362,-5.968406439276362,True,1.8255693169056002,0.3645125744143952,0.5402454833808914,0.11577731081293594,0.0,0.38857504814206817,11.138852310295935,3.360310795995142,3.2488409944771792,19.0,10.0,16.0,12.0,295.81163742062495,2196.781740941687,38.21674117173697
909,1264,5.974993356854229,-5.974993356854229,-5.974993356854229,True,1.7924426162669387,0.2911633569728116,0.8349815078846368,0.14818297028384983,0.0,0.5433367768306049,11.39588910959623,8.66834371262457,3.0535073452480193,20.0,11.0,17.0,12.0,288.9299192379659,2539.5883705412507,32.65508362055108
910,378,5.977577445925029,-5.977577445925029,-5.977577445925029,True,1.7364251706819165,0.38585558439599954,0.756114592837082,0.2913766068465716,0.0,0.4619399416030471,11.92744988730581,10.272732914520155,3.3042753370146167,20.0,15.0,20.0,11.0,243.64638785707655,2367.134709390835,10.721963425248
911,2689,5.978020296474205,-5.978020296474205,-5.978020296474205,True,1.8037191028339987,0.27741713136090546,0.6818999194276917,0.20354702478182232,0.0,0.417950604785455,11.043980359460825,7.645432868031836,3.2964250402323803,22.0,12.0,20.0,11.0,264.30297110838774,2599.2755681802955,21.341325308514193
912,1128,5.978269105694421,-5.978269105694421,-5.978269105694421,True,1.732114669124728,0.33071943345318433,0.5888356661008763,0.2253319103972207,0.0,0.33087511215248777,11.20709630930416,10.827199886487454,3.245354354840447,19.0,10.0,21.0,12.0,309.12248228596275,2836.4649633309177,22.219689509968028
913,2349,5.991053394996822,-5.991053394996822,-5.991053394996822,True,1.7979562290970401,0.34109603077961215,0.8368803523317729,0.18633985264367856,0.0,0.4198221451814053,11.13181129770106,10.810438242984638,3.212577849801759,20.0,13.0,21.0,12.0,244.8975188577465,1654.1099205373976,25.299959813808357
914,1284,5.991911218807017,-5.991911218807017,-5.991911218807017,True,1.7893539481348257,0.39373960032843935,0.8711817820658619,0.28908868903147833,0.0,0.5300293970966532,11.297140529186011,3.615091502442816,3.33181523126999,17.0,10.0,18.0,12.0,308.3857180815048,2262.99770324728,26.732977560966873
915,1641,5.993760587479085,-5.993760587479085,-5.993760587479085,True,1.8119699727212186,0.33203123682731434,0.8015954896966754,0.10345464504263355,0.0,0.49395179970993414,11.37936599429263,4.6668764124570865,3.2125146736291565,20.0,13.0,20.0,12.0,245.8713440438866,1959.8662959147784,19.07740453416728
916,2384,6.020426447261851,-6.020426447261851,-6.020426447261851,True,1.796922074869455,0.34121350019882535,0.5703693509583031,0.18227188982043638,0.0,0.3843998746638708,11.484172208301173,7.6575833909649,3.1776596820733762,17.0,12.0,21.0,12.0,301.61704518405907,2022.33212796045,24.457863263028216
917,1928,6.0390697324608595,-6.0390697324608595,-6.0390697324608595,True,1.7009229879949483,0.3525695823841366,0.5657069229682965,0.11094364767485643,0.0,0.40459296920058263,11.577359113641018,10.655029621850995,3.2281784378542717,18.0,10.0,20.0,15.0,309.1752251829639,2418.4738754488617,33.86098388387073
918,7,6.067420122589818,-6.067420122589818,-6.067420122589818,True,1.779566023003356,0.3511769304229946,0.7165524670596819,0.23338734538060252,0.0,0.43263101474330695,11.06354978676,2.904795860918158,3.1358427481162736,20.0,15.0,24.0,12.0,222.45932344171112,2324.7753764695203,39.67510513312652
919,326,6.100875763583166,-6.100875763583166,-6.100875763583166,True,1.778239843212928,0.35754093011024035,0.6327130996356405,0.2125485838962212,0.0,0.5517442881979374,11.826798070650211,9.593560187312033,3.25843931765092,20.0,15.0,21.0,13.5,246.42945772344308,2544.612186691738,11.606240550601406
920,2516,6.102674630587188,-6.102674630587188,-6.102674630587188,True,1.6763339362006335,0.36230400878028274,0.815377896810208,0.14524821120798298,0.0,0.3311367328527407,11.067837388832107,10.400370933520378,3.3198412497686602,20.0,10.0,18.0,12.0,287.035562948588,2241.698191961696,32.966527518592066
921,2434,6.1072672185500325,-6.1072672185500325,-6.1072672185500325,True,1.772849771344122,0.33804814249168175,0.5686445712589409,0.16821193817266042,0.0,0.5800034914147179,11.021228393034704,7.215009450711053,3.167449018740887,22.0,10.0,20.0,15.0,261.8187742860319,2232.7013416953423,25.294279935750765
922,2325,6.10785473037975,-6.10785473037975,-6.10785473037975,True,1.8263466064732157,0.38229693939097,0.704037698286818,0.18871916490627488,0.0,0.39970740706802005,12.042738378702978,8.797994359048282,2.947220918752548,20.0,13.0,21.0,13.5,244.361315393632,1885.8240660789372,16.431225181872044
923,1213,6.113991035769332,-6.113991035769332,-6.113991035769332,True,1.7243973630914204,0.3250557014453916,0.8637114407714399,0.20143560956131457,0.0,0.3585995145721926,11.397310121784862,11.222851716844426,3.2979254445861192,20.0,11.0,22.0,13.0,267.0711765290144,1865.9067745922275,27.854213422886076
