case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,coarse_status,coarse_velocity,coarse_alpha,coarse_elevator_deflection,coarse_elapsed_seconds,full_status,full_velocity,full_alpha,full_elevator_deflection,full_elapsed_seconds,full_error
10,1.2948041585198693,0.13774775956154192,0.6509154794523571,0.2288867041947248,5,9,1.1614951040259713,1.3379312680220181,ok,30.585266481654823,0.3044028508315593,0.9077954482390284,0.012354600010439754,ok,30.502679354971896,0.3444922270816332,0.44750373097159546,1.0292772999964654,
11,1.4888388083746373,0.29262459283568154,0.4105842354752078,0.14759284174028153,6,3,4.595336357124165,1.9540864740109596,ok,29.31668737094369,-0.8396601011226461,-0.8560347992532038,0.013135300017893314,ok,29.53531603862632,-0.8572778120931891,-0.9935077909318952,1.0264812998939306,
12,1.5381951434269334,0.1549543544455761,0.8399480053984831,0.2542095398816081,7,5,3.0155674219564554,7.021063339834435,ok,30.425980830122256,-0.3821338005181132,0.3475887164440996,0.011905600083991885,ok,30.305360328357146,-0.21665116854212077,0.2271028961159794,0.9992733001708984,
13,1.6000570498768356,0.343154712441707,0.8452300849333112,0.24533331032880845,5,2,4.82206397139591,8.610010947607975,ok,29.35954244353869,-1.3078159376731966,-0.5442458319807021,0.01617650012485683,ok,29.265524883297815,-1.4083496284555257,-0.5262036691860652,0.9880515998229384,
14,1.0546321714288351,0.30758034150698066,0.8926310493002316,0.22900534327386168,9,8,1.4361366916857512,3.20685065224166,ok,30.027569563362192,-0.527997061987508,-1.098738153731937,0.010902399895712733,ok,29.90582290727026,-0.5966614571860656,-0.9097323719890655,0.9897924000397325,
15,0.8639517599292535,0.20595261598656328,0.7754225936198919,0.17272513605287293,8,4,1.0844289085002328,7.626207413337567,ok,30.427348316839286,0.8127971019802392,-1.2238006841115125,0.013600799953565001,ok,30.300407044476213,0.9298245305283321,-1.1360096320828985,1.0041688000783324,
16,0.8479207647816376,0.18721422687055467,0.3885325963029985,0.2916781758004612,5,3,4.318943064317676,3.2794050722878896,ok,30.400403453960717,1.1300846755540652,-0.9978979635603829,0.012194900074973702,ok,30.2855523381743,1.19877377225141,-0.897113160178969,0.9884428000077605,
17,1.66657949407796,0.28902203839971335,0.6020506207116973,0.14277929984447713,4,9,4.568886478595567,9.060981445883492,ok,29.42828294929152,-1.151480032286048,-0.5595748873936156,0.015291200019419193,ok,29.504072294717897,-1.1609203695351598,-0.6574954844965984,0.995123399887234,
18,1.7355304323243126,0.2935251473626891,0.8163141985915743,0.12733846496673804,9,4,3.5864713514904194,1.6101689051657833,ok,29.500888868594014,-1.303628388452707,-0.4350691240129945,0.013525899965316057,ok,29.46407073673944,-1.3168777878480582,-0.4545522552061054,0.9985370000358671,
19,1.067519579053534,0.3340875124499607,0.30740028821262455,0.20473359765266458,5,9,1.8072320849589907,9.325869460253701,ok,29.172283118513846,-0.06518472002625667,-1.7179742857852722,0.012426499975845218,ok,29.50544736866071,-0.10691628121705558,-1.8163131198837814,1.01690570008941,
20,1.6407371464147502,0.3005772266735949,0.7821745449363879,0.2018166284913803,6,10,3.4183151413074464,1.8161685938781993,ok,29.527909946167902,-1.2371181762595913,-0.515168441348652,0.014420699793845415,ok,29.478103658687196,-1.2683292750656285,-0.530365066374615,0.9947112998925149,
21,0.8361404483864212,0.3321158704629278,0.573002400943162,0.29631397731781095,6,9,1.2654749099475828,4.200044644614978,ok,29.82212617895851,0.16418624009548477,-1.7916630709973518,0.011833499884232879,error,,,,,RuntimeError: Cruise trim did not converge.
22,1.4064853357718659,0.12513662876409273,0.8672926965045493,0.19100825337815125,7,10,2.5865268164949486,4.311711367772977,ok,30.62578113240173,0.28883484901100015,1.5190172916943412,0.0128842000849545,ok,30.49948286762377,0.30519400626525117,0.7521483022597932,1.009086900157854,
