rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
110,109,-1.5,1.5,True,1.1909221706719744,0.3285107708193463,0.8717125921800071,0.2209566263273702,5.0,20.174961533740376,1.0213012384536602,18.07916707254664,10.78613502797123,437.222074536857,2149.266432809445,0.9377692293000754,0.6936672434095816
111,110,-1.5,1.5,True,0.9815183370396801,0.3560532856991184,0.864584681062557,0.28334261799408106,4.0,21.772263136886203,1.2433462931374992,18.41241786813874,13.532843464028716,448.0661868082062,2646.788140880485,0.9008222071406597,0.9731794185293198
112,111,-1.5,1.5,True,1.2704255564030567,0.34870887534603157,0.8337473824639773,0.2986781627336871,5.0,21.17400120290088,2.5398079633750554,17.598065863331275,10.690606049611262,420.4562674825212,1147.0564095656273,0.9842521802750146,0.7769307064749913
113,112,-1.5,1.5,True,1.5059163887763014,0.28080276046086866,0.8508082256626914,0.16543532850249168,4.0,18.423568246384065,2.0428110219883497,21.339093165602222,13.896061306449688,447.6524952751466,1382.048321276969,0.8199451769078758,0.8787969453154183
114,113,-1.5,1.5,True,0.9418037093497753,0.3826922815648576,0.8204241135425262,0.1970251254187565,4.0,20.0153884787211,1.667949664300016,18.279222543455745,13.510163004698244,370.8051307270433,1584.845749561664,0.9331782188222346,0.9197262678418734
115,114,-1.5,1.5,True,1.1511218410964965,0.3555052359559842,0.6672872546503297,0.14080880067123033,5.0,20.686416298789357,1.6826719294427048,20.622209083045636,13.797231265303504,464.8830523732555,2215.4248050374326,0.7320033765679133,0.7486614604150985
116,115,-1.5,1.5,True,0.9963368221512139,0.33151985841860954,0.5568740705677893,0.24455272117445837,5.0,21.033853661626246,1.3090366548887626,15.52422568906226,11.417015182885033,420.65236895358134,1619.544251459659,0.9185561174975929,0.8728377156464269
117,116,-1.5,1.5,True,1.0453343736562135,0.3733967686462372,0.8535528160256487,0.2214265886844238,5.0,20.531342989489154,1.582670272616929,17.883576954933158,13.022875071278772,423.20791063660647,1725.7567928263518,0.9601095217281447,0.7297885744388721
118,117,-1.5,1.5,True,1.1610383052839315,0.3129178856613261,0.7748428650016072,0.1994371813746076,5.0,20.925974072366447,1.272465305024367,18.290865180163323,12.355638558178466,429.7858607845576,1914.231123679126,0.9053346005601743,0.7899249024027056
119,118,-1.5,1.5,True,1.1911501111658729,0.351780715300839,0.8161352283893033,0.13337412385335054,4.0,18.918472956149294,1.8238056643961524,20.113025988350547,10.725210628038484,410.9819561021715,1937.0707565872497,0.9570483314769131,0.9289462411563687
120,119,-1.5,1.5,True,0.9979863544640242,0.34125480533133923,0.8707130557417508,0.28249551983132,4.0,20.529071725139104,2.866842710877004,18.824762517943867,11.063340651019807,417.44045597988725,1881.2498244406884,0.9659551451570056,0.8538080242291772
121,120,-1.5,1.5,True,1.197487075960581,0.3816323356648241,0.8309318948931368,0.22940081612180963,5.0,21.234286709362713,2.513474717465403,24.633491547221357,11.30758186859629,329.52533134533405,1043.558924790636,0.9376631880216932,0.8893901773683252
122,121,-1.5,1.5,True,1.0727487192361451,0.36273028886173525,0.6801242259993118,0.21033556325167413,4.0,19.636866217993038,1.5693953608761662,22.63278149864729,13.672117659231994,362.54528173826196,2557.7037685786363,0.7713043324719536,0.8790380104877311
123,122,-1.5,1.5,True,1.1070514774231945,0.34329704861296706,0.8911869744477363,0.223079897791191,5.0,20.004769125080838,3.565659040932341,15.889528344764225,9.579967552933145,434.3990380608192,1550.8664043553385,0.9991859329789967,0.9732913258522562
124,123,-1.5,1.5,True,1.3350202147278,0.3377348196703933,0.8824381914861575,0.184197694571094,5.0,21.25775965828556,1.439430597876125,19.81393169902457,10.800378387939261,476.1071261072588,1853.1448774273742,0.773322306209341,0.8991607389955605
125,124,-1.5,1.5,True,1.1414304285415435,0.37139768832000153,0.8679917794562597,0.2778272423021671,5.0,20.14513524778876,3.219273449990867,22.015249384684868,10.920246506842911,378.998363487361,2215.634792175418,0.9127366092119567,0.6650446639697548
126,125,-1.5,1.5,True,0.9684974468437592,0.3356703679802594,0.6085485866629997,0.1645811706831496,5.0,21.446322407372524,1.6018774050975009,18.94371186830613,10.754768628443264,431.0294599386015,1850.7420033426479,0.9286708581720338,0.9788347368112928
127,127,-1.5,1.5,True,1.4259259466206462,0.34936066386327264,0.8337949989423544,0.13558604059816273,4.0,19.757474932874224,1.2182863437779035,18.0102219122599,11.195315992746242,431.1271746549913,1327.607875512955,0.9541235086748763,0.6485602454713674
128,126,-1.4969999999999999,1.4969999999999999,True,0.9357971247700991,0.33907572426448496,0.8728007991598496,0.25284170344798634,5.0,18.08937283396261,1.7960650555307827,16.317845697778186,10.116685351865275,460.90692980421517,1403.0567700203387,0.9715182914002682,0.9651655220063922
