generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
160,3,90112,4865.336247800005,18.521227600815177,7353.292283606826,6.0610746893737996e-05,1.0,0.1649872425682505,10.132134956386158,-10.132134956386158,-10.132134956386158,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
161,4,91136,4929.288085600012,18.488673905312346,7310.854239316872,3.621077754499579e-05,1.0,0.27616087468914235,11.274631384236068,-11.274631384236068,-10.132134956386158,1.7615301869157172,0.36442178872082887,0.4425772335557774,0.11779867121386073,0.0,15.427230301636122,11.074492647203371,3.3107226534485132,14.0,8.5,19.0,8.0,480.41070335881534,2316.0557175580825,24.718909578726848
162,4,91648,4951.295548399998,18.509902934317036,7274.808543179885,3.785582606042177e-05,1.0,0.2641601317598768,11.274631384236068,-11.274631384236068,-10.132134956386158,1.7615301869157172,0.36442178872082887,0.4425772335557774,0.11779867121386073,0.0,15.427230301636122,11.074492647203371,3.3107226534485132,14.0,8.5,19.0,8.0,480.41070335881534,2316.0557175580825,24.718909578726848
163,4,92160,4972.362801700016,18.534448043190082,7237.550300252245,3.868079103289735e-05,1.0,0.2585262538063186,11.274631384236068,-11.274631384236068,-10.132134956386158,1.7615301869157172,0.36442178872082887,0.4425772335557774,0.11779867121386073,0.0,15.427230301636122,11.074492647203371,3.3107226534485132,14.0,8.5,19.0,8.0,480.41070335881534,2316.0557175580825,24.718909578726848
164,4,92672,4996.343189700012,18.54796527809455,7204.671671335376,4.09520560282807e-05,1.0,0.2441879839462562,11.274631384236068,-11.274631384236068,-10.132134956386158,1.7615301869157172,0.36442178872082887,0.4425772335557774,0.11779867121386073,0.0,15.427230301636122,11.074492647203371,3.3107226534485132,14.0,8.5,19.0,8.0,480.41070335881534,2316.0557175580825,24.718909578726848
165,4,93184,5021.311112700001,18.55770294023749,7173.301589571431,4.2894853079894966e-05,1.0,0.23312820261615586,11.234378707972756,-11.234378707972756,-10.132134956386158,1.8157224501846558,0.36439536955054236,0.4244552902744395,0.18912970364128623,0.0,15.489965516724695,8.148195732372375,3.322262378339981,14.0,8.5,14.0,10.0,455.7768002628576,2048.4353871275953,15.364827857420956
166,4,93696,5048.657185699994,18.558598168516582,7145.367273750266,4.820756676374289e-05,1.0,0.20743631490484252,11.234378707972756,-11.234378707972756,-10.132134956386158,1.8157224501846558,0.36439536955054236,0.4244552902744395,0.18912970364128623,0.0,15.489965516724695,8.148195732372375,3.322262378339981,14.0,8.5,14.0,10.0,455.7768002628576,2048.4353871275953,15.364827857420956
167,4,94208,5072.604626200016,18.57191855904074,7112.673878041328,5.208191346233557e-05,1.0,0.19200523435514244,11.234378707972756,-11.234378707972756,-10.132134956386158,1.8157224501846558,0.36439536955054236,0.4244552902744395,0.18912970364128623,0.0,15.489965516724695,8.148195732372375,3.322262378339981,14.0,8.5,14.0,10.0,455.7768002628576,2048.4353871275953,15.364827857420956
168,4,94720,5098.772062000004,18.577021849226554,7083.159026670275,5.5224818832748925e-05,1.0,0.18107800462479523,11.234378707972756,-11.234378707972756,-10.132134956386158,1.8157224501846558,0.36439536955054236,0.4244552902744395,0.18912970364128623,0.0,15.489965516724695,8.148195732372375,3.322262378339981,14.0,8.5,14.0,10.0,455.7768002628576,2048.4353871275953,15.364827857420956
169,4,95232,5122.861578500015,18.58961022871989,7050.820237075289,6.102288980621506e-05,1.0,0.16387293410318807,11.234378707972756,-11.234378707972756,-10.132134956386158,1.8157224501846558,0.36439536955054236,0.4244552902744395,0.18912970364128623,0.0,15.489965516724695,8.148195732372375,3.322262378339981,14.0,8.5,14.0,10.0,455.7768002628576,2048.4353871275953,15.364827857420956
170,4,95744,5149.0211498000135,18.594602200015952,7021.3924770000185,7.570611852688032e-05,1.0,0.1320897200197811,11.234378707972756,-11.234378707972756,-10.132134956386158,1.8157224501846558,0.36439536955054236,0.4244552902744395,0.18912970364128623,0.0,15.489965516724695,8.148195732372375,3.322262378339981,14.0,8.5,14.0,10.0,455.7768002628576,2048.4353871275953,15.364827857420956
