rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,takeoff_flap_deflection_deg,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
678,415,-6.225998450213813,6.225998450213813,6.153336014253818,True,1.8152565548492257,0.36814045412088364,0.5702846616831321,0.22276162972082475,29.18828632582408,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
679,147,-6.225932663273818,6.225932663273818,6.153336014253818,True,1.8120464553493243,0.3678099844585506,0.647141342381383,0.16035308886470132,15.21974419629705,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
680,407,-6.214560763489493,6.214560763489493,6.153336014253818,True,1.7717640813145215,0.32310569852244697,0.5283809394061021,0.26865675688107704,28.177339485056333,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
681,683,-6.214474445779724,6.214474445779724,6.153336014253818,True,1.803156575043256,0.3142676758483529,0.43698786821142577,0.20544111668047713,22.26813380971036,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
682,650,-6.235473983863223,6.235473983863223,6.153296255372397,True,1.8129117644021087,0.30693461429364777,0.7933683288909713,0.15572100473603798,11.195328387278881,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
683,871,-6.228864984717007,6.228864984717007,6.153296255372397,True,1.824820038204379,0.3605865734651603,0.7196627330021901,0.1773409799757183,31.28873071420478,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
684,211,-6.226158948690428,6.226158948690428,6.153256501104713,True,1.8173554535161232,0.36499780622074923,0.6360457386468471,0.20783110423333298,24.76568289574344,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
685,496,-6.226081644090671,6.226081644090671,6.153256501104713,True,1.7994946872920061,0.37109512322439264,0.7664080226793025,0.16110344897623483,18.943643444411965,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
686,148,-6.227982597293469,6.227982597293469,6.153216751449964,True,1.8232196181809344,0.36512349569996067,0.5366098041135395,0.2841480476624788,12.784476691195618,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
687,607,-6.214175968522447,6.214175968522447,6.153216751449964,True,1.8150760163557274,0.30939956825572534,0.4495159292348131,0.10363771825909737,15.259997172360137,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
688,721,-6.214565132592081,6.214565132592081,6.153177006407346,True,1.7798747563534942,0.3174635250640144,0.7351331407553061,0.2712906530003404,18.165508977441583,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
689,665,-6.214383244616009,6.214383244616009,6.153177006407346,True,1.7659383445292929,0.32311619610988884,0.6221683345442552,0.12722715503461585,18.890042166864735,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
690,129,-6.225793311881487,6.225793311881487,6.153018072342139,True,1.8161365747915819,0.3648357779904391,0.6058620747261032,0.2845055784807,29.83165371063716,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
691,597,-6.214235364314084,6.214235364314084,6.153018072342139,True,1.7714227628595753,0.32011841769363775,0.6730095509243379,0.21646199926662624,38.90551091399346,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
692,810,-6.234256139110607,6.234256139110607,6.152978350348141,True,1.7500907354673616,0.3335830767693897,0.4002056203944825,0.22722295000680076,15.646912128346083,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
693,497,-6.226040565460266,6.226040565460266,6.152978350348141,True,1.8110443594768442,0.3640376494766046,0.7736396937172463,0.2944323252738909,26.946179032968004,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
694,625,-6.225565913841132,6.225565913841132,6.152978350348141,True,1.8075220858931467,0.3666672383268734,0.6805349108430394,0.09347875673323873,14.885811817737437,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
695,214,-6.214707153886167,6.214707153886167,6.152978350348141,True,1.7968029562905894,0.31092411235464423,0.8191393686125421,0.25238969289718177,30.076379582185808,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
696,465,-6.214329487151503,6.214329487151503,6.152978350348141,True,1.773951359140348,0.31964474862330333,0.6060799686743664,0.18434359196587288,29.976198940043943,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
697,210,-6.214198284584738,6.214198284584738,6.152978350348141,True,1.8071118378693987,0.3113082978831921,0.4357590795778438,0.22643222320243647,25.725339831002888,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
698,763,-6.214096799672304,6.214096799672304,6.152978350348141,True,1.800502941153007,0.3138944193289057,0.4293266522285785,0.14854282894715837,23.477183821072984,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
699,418,-6.225631765335254,6.225631765335254,6.152938632961463,True,1.819783175009865,0.3640188411153197,0.556412885093454,0.19962032946506464,22.682841914528865,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
700,126,-6.214495585730096,6.214495585730096,6.152938632961463,True,1.7936304339001061,0.3123539078021247,0.6454194208028626,0.2886562406631775,23.65547958788253,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
701,344,-6.213973550469211,6.213973550469211,6.152938632961463,True,1.816642217350645,0.30519766934728637,0.6053174447883982,0.10756858600423438,11.562741249582821,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
702,634,-6.2139344898047195,6.2139344898047195,6.152938632961463,True,1.8053658336951117,0.31286068215407226,0.4013279903259891,0.14065538727357454,20.598219628730913,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
703,358,-6.227093614696739,6.227093614696739,6.1528989201813005,True,1.8243054653544064,0.3601887911389933,0.61697751506908,0.21943741524889,3.7601534903255853,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
704,308,-6.225752312438431,6.225752312438431,6.1528989201813005,True,1.812945916370364,0.36481857609003787,0.6307721183201482,0.2907909953940041,27.200096203018298,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
705,603,-6.225438187606304,6.225438187606304,6.1528989201813005,True,1.8005529666337918,0.36933072584919185,0.6935963702066795,0.24723163181912133,32.42411621901537,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
706,525,-6.21431908590607,6.21431908590607,6.1528989201813005,True,1.8244049941777833,0.30472669634461935,0.45995082906542495,0.2968018152917364,22.529416734555653,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
707,518,-6.214305680559036,6.214305680559036,6.1528989201813005,True,1.7523881660927214,0.32605760056343003,0.831575047346428,0.11425691341779932,24.388328756177277,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
708,633,-6.234507459714989,6.234507459714989,6.152859212006853,True,1.7332316260142666,0.33755408319567604,0.459234910211031,0.13989616715872843,25.351389808076643,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
709,808,-6.234338934009127,6.234338934009127,6.152859212006853,True,1.7332316260142666,0.33755408319567604,0.459234910211031,0.18272697450593112,36.09994170946098,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
710,609,-6.214129977895417,6.214129977895417,6.152859212006853,True,1.8209249787692234,0.30629911719084946,0.4361826992151125,0.1412388563018781,32.38550095765152,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
711,195,-6.206225590414527,6.206225590414527,6.152859212006853,True,1.8221910591588468,0.36931994279835056,0.41833932155771325,0.2508143607592693,25.524947360564035,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
712,307,-6.235019134910769,6.235019134910769,6.152779809471901,True,1.8248330186458797,0.3012800736794969,0.7765915839303138,0.1561300784316808,11.437621654437056,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
713,714,-6.233493282339876,6.233493282339876,6.152779809471901,True,1.7332854796092765,0.3363371689592302,0.481454253638853,0.25744034816321865,7.387711947314751,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
714,180,-6.223968722212411,6.223968722212411,6.152740115109793,True,1.818751082663543,0.3623474845657363,0.5861378940061396,0.26917196911406405,1.6182001372050578,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
715,809,-6.234312832122658,6.234312832122658,6.152700425350198,True,1.7490547775422352,0.331845360940505,0.418182252899316,0.2779593214552409,23.931525502986034,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
716,321,-6.225626330222789,6.225626330222789,6.152660740192314,True,1.8068615455460055,0.36411534273814344,0.7607922293905087,0.29345196818762426,30.234936262596985,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
717,753,-6.2138178849087335,6.2138178849087335,6.152660740192314,True,1.7908710088272706,0.31375369867050856,0.5063953534414449,0.27656341192926626,18.980016674863304,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
718,585,-6.227677083386211,6.227677083386211,6.15262105963534,True,1.825099441050697,0.361226763660674,0.5118443171094806,0.13846998968118418,18.815564303299364,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
719,588,-6.227676931344253,6.227676931344253,6.15262105963534,True,1.8251001246875778,0.3612448133985519,0.5119091471208114,0.13848954044440454,18.809068615903243,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
720,102,-6.213510700118099,6.213510700118099,6.15262105963534,True,1.771734970224888,0.32228529895421637,0.4351081607337183,0.2511721501177288,22.266155047471436,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
721,451,-6.2251806169437485,6.2251806169437485,6.152541712320927,True,1.8114879134097142,0.3618218259518992,0.7055581562567205,0.23192282437724665,14.4483198799951,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
722,737,-6.225165818446285,6.225165818446285,6.152541712320927,True,1.819310769100602,0.36161671148835717,0.5614242233842285,0.24078901477352171,18.598901438004884,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
723,576,-6.234274966985897,6.234274966985897,6.152502045561887,True,1.744929495291456,0.33023321202009814,0.49015507796515195,0.155841730171339,31.670932208988724,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
724,405,-6.214155640032067,6.214155640032067,6.152502045561887,True,1.8191250142790205,0.30203571951044345,0.7326196094292121,0.08576846616563746,19.016642481774323,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
725,73,-6.23514954102758,6.23514954102758,6.152462383400559,True,1.826746780856477,0.2994174486334418,0.7733072295944153,0.2947163642803775,18.01728156384233,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
726,485,-6.224984751314394,6.224984751314394,6.152462383400559,True,1.8051814800000558,0.3674904874451269,0.5607093247975503,0.2383692288141889,19.643626355626928,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
727,705,-6.2135360790313285,6.2135360790313285,6.152462383400559,True,1.8166951782866867,0.30427493615808265,0.5163041699431501,0.22131151487121253,13.800517752872604,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
728,234,-6.234145205410933,6.234145205410933,6.152422725836143,True,1.7505451652143758,0.3278536852447785,0.4847602837875836,0.2499235188521863,35.9409276310837,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
729,565,-6.213705152074287,6.213705152074287,6.152422725836143,True,1.7972245234070192,0.31127353681775183,0.48004981988504314,0.13272877563106758,25.193508623169723,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
730,382,-6.212945572923983,6.212945572923983,6.152422725836143,True,1.7567804179759468,0.3261608188180443,0.45595882829758566,0.13107646501601894,14.986582992648888,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
731,32,-6.227348332541421,6.227348332541421,6.152383072867841,True,1.8224762708113278,0.35893471660904974,0.5662838026820111,0.2320020383431015,34.59876948242735,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
732,432,-6.205716317186153,6.205716317186153,6.152383072867841,True,1.8265815522605635,0.3653941933675976,0.39658437825437526,0.11985221998346932,23.47924643708195,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
733,551,-6.224659657092792,6.224659657092792,6.152343424494854,True,1.8173051034053243,0.3587417774559994,0.672393119098388,0.08343637988815103,9.518725444460024,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
734,563,-6.213991516380151,6.213991516380151,6.152343424494854,True,1.8078606362450245,0.3048786837155879,0.7171327417916867,0.15684291825118352,34.45938610524854,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
735,283,-6.227652756840434,6.227652756840434,6.15222450693979,True,1.8281299630077659,0.35520747617376947,0.5818386687050233,0.15005513957375513,23.620992673480252,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
736,318,-6.213576907196717,6.213576907196717,6.15222450693979,True,1.8134604987401626,0.3037904712532469,0.5578817144502973,0.21117106896163637,39.51563690936531,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
737,224,-6.213230238139961,6.213230238139961,6.15222450693979,True,1.7609910898749424,0.32258841562420215,0.5008181612860096,0.23423838129142588,33.16017552629355,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
738,657,-6.23503423701863,6.23503423701863,6.1521848769400735,True,1.8188712398821334,0.3007567177714503,0.8210851228549674,0.12964282932066828,32.36453948788092,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
739,825,-6.232479604139465,6.232479604139465,6.15214525153168,True,1.735359964848374,0.3354361576245695,0.397696891832764,0.27655056013939705,7.071169093251228,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
740,165,-6.224814977926537,6.224814977926537,6.152105630713812,True,1.8081515922065274,0.3619977781565326,0.6222295566154818,0.1140247484055703,19.17089870229466,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
741,385,-6.224354710224594,6.224354710224594,6.152105630713812,True,1.8178998027183315,0.3581423034198635,0.6082834553226885,0.21414046961956296,10.101595910197705,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
742,177,-6.223692241258066,6.223692241258066,6.152105630713812,True,1.8207858433129225,0.35920641178247614,0.530085146473809,0.2549365283648918,5.217120952281569,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
743,688,-6.234905053225581,6.234905053225581,6.15206601448567,True,1.8242776392679527,0.29868182154690764,0.7330133377577328,0.2252885374210807,23.206008167301206,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
744,254,-6.227507085902414,6.227507085902414,6.15206601448567,True,1.8283922916050586,0.3538934518933376,0.5945417099061933,0.2370239764361177,21.711012199578935,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
745,393,-6.2248722307396696,6.2248722307396696,6.15206601448567,True,1.8096070887210582,0.36033293114019194,0.6658722306863266,0.2154948264756321,19.07635368362346,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
746,568,-6.224833245041209,6.224833245041209,6.15206601448567,True,1.815228036695658,0.35916244987904383,0.6077549957360392,0.16766366637360886,20.04250374396022,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
747,559,-6.2247418342316765,6.2247418342316765,6.15206601448567,True,1.819956323675623,0.35602707104020825,0.6655188571684896,0.15145268169667947,14.829781161629965,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
748,620,-6.213619426023691,6.213619426023691,6.15206601448567,True,1.8224504281764782,0.30084455031064866,0.5212878670401014,0.18344962165273843,25.187729177537737,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
749,812,-6.234095383721462,6.234095383721462,6.152026402846458,True,1.8279298424299806,0.29749679159373044,0.7225295350627817,0.1803929392855116,9.828075021505356,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
750,402,-6.227185472993466,6.227185472993466,6.152026402846458,True,1.8254440045361893,0.357657562809787,0.5047838585529613,0.20330692978625733,22.824538752681637,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
751,437,-6.21354961917198,6.21354961917198,6.152026402846458,True,1.7962202877841307,0.30774383877984995,0.6427764143534497,0.21034326360425454,21.532574492904896,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
752,394,-6.213401966334137,6.213401966334137,6.152026402846458,True,1.8072137065857052,0.30444806983868256,0.6165965939197977,0.2369563126297078,16.59914296130756,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
753,392,-6.2348793786807715,6.2348793786807715,6.151986795795377,True,1.822887116279887,0.29893891631503583,0.88028084686977,0.1433562050284789,23.805334819399363,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
754,332,-6.213033688295952,6.213033688295952,6.151986795795377,True,1.781617515823772,0.31326090706744036,0.5624465748831895,0.18492074913514325,15.424719563831491,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
755,478,-6.224627208603048,6.224627208603048,6.151947193331632,True,1.803969134572669,0.36364936589959007,0.5904557008373614,0.17798544439723993,29.451950310634928,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
756,736,-6.224197145321752,6.224197145321752,6.151947193331632,True,1.816948424792617,0.3590486972742771,0.5558187158130404,0.20165406207388545,11.959891302305063,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
757,158,-6.212932442903061,6.212932442903061,6.151907595454425,True,1.7697801454978346,0.31889077047906594,0.4648328841809195,0.19025151480805133,30.18015166432818,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
758,263,-6.224742083779594,6.224742083779594,6.15186800216296,True,1.8126322085568993,0.35705202934599467,0.7244283159639738,0.09449444101408093,17.725697214011923,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
759,646,-6.223772677512445,6.223772677512445,6.15186800216296,True,1.8030301884713515,0.3612056099017436,0.725804578478123,0.20261080634564604,5.718536300148884,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
760,182,-6.223370690340276,6.223370690340276,6.15186800216296,True,1.8156309848847338,0.3574665890932745,0.6184902131932187,0.16725657427913032,3.1571264797740497,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
761,209,-6.227224798290469,6.227224798290469,6.151828413456439,True,1.8257963858133057,0.35433276129792357,0.5589626890425275,0.23265994624322572,26.675308056305035,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
762,613,-6.22649520284808,6.22649520284808,6.151788829334067,True,1.8279390579471961,0.3548805896915282,0.5101809531293725,0.08665191385614808,38.75315933792534,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
763,591,-6.212607866159111,6.212607866159111,6.1517492497950474,True,1.793330126977657,0.3130101056319909,0.37066692628695946,0.16237805712271644,28.859092041805777,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
764,376,-6.211113596376695,6.211113596376695,6.1517492497950474,True,1.7535299510338247,0.257236108753316,0.8302595359442242,0.17172414507348693,17.7053796284502,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
765,218,-6.226406048617401,6.226406048617401,6.1517096748385836,True,1.8250178270029012,0.35285750415151584,0.598232217203171,0.2960627725878226,8.173880454922406,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
766,438,-6.224635623543185,6.224635623543185,6.1517096748385836,True,1.804573643231449,0.3598850361009422,0.7031334910083793,0.18730058629762827,23.770904675941328,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
767,284,-6.224417118182828,6.224417118182828,6.1517096748385836,True,1.8064217338525919,0.3589849419412672,0.7123605924152399,0.08534893186367808,16.15877670746121,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
768,5,-6.224008686819361,6.224008686819361,6.1517096748385836,True,1.8097345099420652,0.3604048652472114,0.5599293800501997,0.20437534448198777,13.390764534806987,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
769,228,-6.224458621550108,6.224458621550108,6.15167010446388,True,1.8176980281268298,0.35366878528081114,0.7364101231025626,0.2582400679776378,14.839698088494035,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
770,261,-6.213259463832236,6.213259463832236,6.15167010446388,True,1.7925484691315892,0.3071625399898313,0.7223841909807363,0.1311337780789219,22.553512416351214,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
771,649,-6.212697899742205,6.212697899742205,6.151590977456574,True,1.8143928728269942,0.30455892084698843,0.3918757983554738,0.10485373058718728,25.82907258281051,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
772,139,-6.22433162833136,6.22433162833136,6.15155142082238,True,1.8165873548980853,0.35571886557134874,0.5927381270142913,0.2931839215680063,31.59260312316544,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
773,686,-6.211154836701234,6.211154836701234,6.15155142082238,True,1.8252035051362792,0.2991112293106253,0.45925986878799185,0.23823845227768456,2.1423747548033845,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
774,669,-6.224267964090809,6.224267964090809,6.151393240063445,True,1.8153857377303653,0.354052918175556,0.6493247775502585,0.179220472931797,20.218321166579084,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
775,469,-6.223718829838137,6.223718829838137,6.151393240063445,True,1.8185767934187191,0.3532249962591035,0.617996756962057,0.27644440939558457,10.583861287586531,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
776,427,-6.224320667942116,6.224320667942116,6.151314177139559,True,1.817315045963116,0.35226927046747275,0.6857215705893082,0.21813160057992553,22.74951181124497,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
777,306,-6.22397444041786,6.22397444041786,6.151314177139559,True,1.8110602314493813,0.3567998213975587,0.580060543103244,0.2344952649436891,33.12160020690362,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
778,645,-6.21302936162686,6.21302936162686,6.151314177139559,True,1.8014169487572578,0.3028504125030095,0.8093402399125219,0.16659649060156007,27.164286658924055,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
779,446,-6.227836326257111,6.227836326257111,6.151235132510925,True,1.8284325331206421,0.2942971821714535,0.755083302727802,0.2992159254868163,21.026595930322447,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
780,445,-6.226389812999188,6.226389812999188,6.151235132510925,True,1.8254519749790694,0.34836329172257524,0.6973543517097941,0.10234922307589686,11.502470373622566,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
781,198,-6.212682598609692,6.212682598609692,6.151235132510925,True,1.7878603701876958,0.30688485240866004,0.719414759954284,0.2253196706995368,20.039466133184224,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
782,560,-6.2240348394782385,6.2240348394782385,6.1511956170553415,True,1.818621484836471,0.35265277247351523,0.5936961959773899,0.14406514718092572,22.36704005147843,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
783,330,-6.212705068966379,6.212705068966379,6.1511956170553415,True,1.7892074004224818,0.3067108482495617,0.6435934341356492,0.26820069025315557,30.95539017859231,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
