score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,takeoff_flap_deflection_deg,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
6.235356915550707,-6.235356915550707,49,1.8182273568769751,0.3161105131471233,0.7729025063361357,0.10618984144728193,27.69036152359016,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2353495045143905,-6.2353495045143905,78,1.8060721232263626,0.3208118461502031,0.8127018421007759,0.088394319067015,18.312860338177742,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23534664946719,-6.23534664946719,62,1.8134507304666923,0.3305555004313785,0.34918153894636006,0.27085254973386247,17.69778475656546,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235344948366234,-6.235344948366234,63,1.7887571982895207,0.3301687770423315,0.611495316770549,0.2832695579353291,13.936590300653918,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235344871426532,-6.235344871426532,63,1.8082813472698647,0.3217731219704439,0.6695503549429627,0.23192959513809347,14.220375765971882,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235326957184908,-6.235326957184908,84,1.799154749780905,0.3242172205963668,0.667466200897967,0.13938580809881568,35.3392980378847,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235311903231641,-6.235311903231641,66,1.740971655138413,0.33555180662543616,0.5169881848400117,0.20405154805192166,29.951806302782565,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235306228550485,-6.235306228550485,55,1.808738060424726,0.32052568945800297,0.8033037647511726,0.2806223822986173,14.962017218895888,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235303523973052,-6.235303523973052,82,1.8087039937028053,0.3207639435386296,0.7290309489318291,0.17309690848152268,39.68559757977951,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2353008407456,-6.2353008407456,69,1.794492668764153,0.3431853577726238,0.34417883308744324,0.2785969910258251,17.443730524911516,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23530025172882,-6.23530025172882,53,1.7987089949728323,0.32628762281861035,0.6573083442316809,0.12639656110621672,10.72912946343422,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23530025172882,-6.23530025172882,95,1.798708994972832,0.32628762281861035,0.6573083442316809,0.12639656110621672,10.72912946343422,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235271084318855,-6.235271084318855,39,1.8087039937028053,0.3207639435386296,0.6347452441157116,0.21664628983106843,34.28753398482637,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235261729029492,-6.235261729029492,76,1.8043915779513793,0.3930203581172646,0.4858492229410436,0.2819727922842961,13.892981154744227,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235259826201028,-6.235259826201028,44,1.8051469998550111,0.3351146329591229,0.3361664776042424,0.22360813053335235,15.93982705062999,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235258449527431,-6.235258449527431,6,1.7887571982895207,0.3446020404540346,0.347889840336778,0.23325166084638277,30.856280917142858,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2352509214511,-6.2352509214511,93,1.814481236909668,0.32230921502188553,0.4658942812877938,0.1328771971406268,29.101924916390406,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235245142732979,-6.235245142732979,6,1.8031172086454577,0.32117886270845525,0.7847842187825684,0.2678960225643292,21.785682881031192,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235242682409805,-6.235242682409805,64,1.7619261420321437,0.3525728535370944,0.5205549567847928,0.2844594198483114,16.239133644468534,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235236181540665,-6.235236181540665,97,1.8059439930336951,0.32395585968802054,0.5285194927325046,0.17030882340699893,18.25143992274071,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235227375766551,-6.235227375766551,36,1.756992075677023,0.35218773254660146,0.6831120117801344,0.2710452105193287,11.064708980659635,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235214942971335,-6.235214942971335,40,1.8131620857581263,0.335604752117709,0.31300543474549924,0.2630206230301281,10.523588174619587,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235214942971335,-6.235214942971335,82,1.8131620857581263,0.335604752117709,0.31300543474549924,0.2630206230301281,10.523588174619585,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235214157482032,-6.235214157482032,93,1.8140849432674653,0.3254782670202345,0.39856721722709365,0.1029095531074682,29.35434117563476,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23521163740208,-6.23521163740208,35,1.7981268014511635,0.33474574892058073,0.37057189028710125,0.13783010936445123,35.068412616911,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235205781311946,-6.235205781311946,40,1.8011403580829286,0.3323027431455709,0.38252606988380433,0.17563736631310714,34.2998567857746,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235204573801456,-6.235204573801456,66,1.8106455567688453,0.32324166942356947,0.4778906459897442,0.169077486554185,20.95830706555933,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235200048006188,-6.235200048006188,66,1.8107862355978304,0.32124784379553795,0.5937364943240656,0.11380587490796638,14.40724827482133,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235199422303132,-6.235199422303132,67,1.801475586421196,0.3253306747251541,0.5863122908762143,0.2718755115552395,13.034518405740773,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235197163831366,-6.235197163831366,60,1.7936571453798202,0.32762704148764754,0.5414220277362297,0.2992046678304077,26.94557110243266,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235189479676595,-6.235189479676595,96,1.8154260431423657,0.32730259465941947,0.3741722247214849,0.19806903839235407,17.49760212548982,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235185625243285,-6.235185625243285,57,1.816869929742899,0.3257525017166778,0.38187206339149105,0.2456839710098092,19.238963387996996,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235180790397588,-6.235180790397588,96,1.8073037263745295,0.3380337777496743,0.3190872400844775,0.14584134743168514,8.910159591254864,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235174715589859,-6.235174715589859,18,1.8281579236021046,0.390668493953234,0.443372486780685,0.14073933023029722,3.6880672409751867,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235171418801286,-6.235171418801286,35,1.8189342270775446,0.3244647394447539,0.38815510352326854,0.26409749888760814,33.15792475670064,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235165763779707,-6.235165763779707,65,1.777708764388079,0.3384360799503858,0.5159306810572881,0.14918416649484928,25.15212975633803,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235163675715709,-6.235163675715709,76,1.7555921724755859,0.34965430067050934,0.7372598854226289,0.1271020157165685,21.58303057506131,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2351622707773435,-6.2351622707773435,86,1.809715160278752,0.3233984360076089,0.4705835429504984,0.09937813233001605,24.532502101149806,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235159848232326,-6.235159848232326,99,1.8130045433388642,0.324476581585198,0.4214507518032322,0.10552927231542607,25.029333214407142,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23515275711216,-6.23515275711216,65,1.79886988457632,0.3252076951532872,0.645762452449533,0.19420899780436296,12.715992257090978,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23514954102758,-6.23514954102758,63,1.826746780856477,0.2994174486334418,0.7733072295944153,0.2947163642803775,18.01728156384233,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235135514149994,-6.235135514149994,93,1.7895224667444034,0.33625523067294605,0.44985127480348064,0.08051884453146978,23.10847578584584,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235135036432701,-6.235135036432701,96,1.7913934320127058,0.33800407923260867,0.4078158806504941,0.17219965904083886,32.272878390898605,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235133824828794,-6.235133824828794,1,1.7433401790603995,0.3574466609209776,0.7444633355364204,0.19313414499163628,10.542064048349857,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235129501658608,-6.235129501658608,20,1.79654898891088,0.3250155099179485,0.6310203559956158,0.2875911657457801,17.43817024126862,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235119468404933,-6.235119468404933,64,1.8077348944272937,0.32134136253452233,0.7820166149214887,0.21836339169295227,10.455558424705734,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235106427723786,-6.235106427723786,61,1.789141018598248,0.33879513588809795,0.40687899829276897,0.2755831733704113,21.590573907002426,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235103710823613,-6.235103710823613,52,1.7889245455018399,0.34364028595421636,0.37904666026784994,0.20104184679353101,11.195328387278881,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235099222040421,-6.235099222040421,75,1.7563870039303735,0.3522120261392333,0.6129884229257172,0.13597243301583736,13.970170138402104,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235089704913793,-6.235089704913793,20,1.8057049085492993,0.330198404961779,0.3727357422210539,0.27991034873379317,21.42671157662238,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235072635415148,-6.235072635415148,67,1.7931645204500941,0.32798897494414314,0.5792384771905567,0.1456546965434622,13.314683751137169,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235057962181961,-6.235057962181961,59,1.8154260431423657,0.3269427495519133,0.3741722247214849,0.2486575301174241,15.898379869265039,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235057962181961,-6.235057962181961,95,1.8154260431423657,0.3269427495519133,0.3741722247214849,0.24865753011742414,15.898379869265039,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235057186668083,-6.235057186668083,80,1.804833678421162,0.32632006795061297,0.44333598828056836,0.1714727490019326,20.7637334460578,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23505171194342,-6.23505171194342,63,1.7974726207457583,0.3241676748470927,0.686269521037218,0.22654925989987623,14.976314246537807,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23503423701863,-6.23503423701863,100,1.8188712398821334,0.3007567177714503,0.8210851228549674,0.12964282932066828,32.36453948788092,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23502300481804,-6.23502300481804,7,1.818986428373953,0.3198908523460138,0.46954778925099494,0.08159338083538552,19.479813386750486,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235019134910769,-6.235019134910769,80,1.8248330186458797,0.3012800736794969,0.7765915839303138,0.1561300784316808,11.437621654437056,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.235003610909406,-6.235003610909406,63,1.7854644096756782,0.33387279634426337,0.5422912349939162,0.2604987211890035,34.96906334980576,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234992669831637,-6.234992669831637,7,1.7509124088111758,0.35302828106448547,0.6652676186816094,0.23612519020083972,14.612817431277328,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234971607950025,-6.234971607950025,35,1.8011403580829286,0.3323027431455709,0.38252606988380433,0.2516112781479449,13.632178141700805,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234952271828699,-6.234952271828699,82,1.7687541991267273,0.34246915803619027,0.8740795698596505,0.23409202604622126,23.500297743942177,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234950684670352,-6.234950684670352,20,1.8208597741219643,0.38676953275185444,0.4140200399413938,0.260004580916662,22.47610149202292,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234950684670352,-6.234950684670352,71,1.8208597741219643,0.38676953275185444,0.4140200399413938,0.25563548705267547,22.47610149202292,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234950339562462,-6.234950339562462,79,1.822166687176672,0.39471356804282326,0.42030416783563185,0.16174874720680596,5.058741043058607,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234950095480908,-6.234950095480908,85,1.8096485213237483,0.3791327686122743,0.8660574478656203,0.24969065328246548,1.9622022031683102,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234950039859193,-6.234950039859193,60,1.7911877834979157,0.3398862534997283,0.3821530435803375,0.20395908419918518,16.811074472161835,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234943350447112,-6.234943350447112,92,1.8175057746624468,0.3231204972626236,0.4166344150910008,0.11647538317161034,37.951296730412885,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2349240758232956,-6.2349240758232956,87,1.7872945557575106,0.3393180818105325,0.40663457651626955,0.18337003751599415,18.873905966004646,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234917464351564,-6.234917464351564,67,1.7632555095150781,0.3480827225572584,0.5698296536761148,0.28930486493793534,22.454077997387408,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234905053225581,-6.234905053225581,98,1.8242776392679527,0.29868182154690764,0.7330133377577328,0.2252885374210807,23.206008167301206,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2349026255934055,-6.2349026255934055,96,1.8054014515611372,0.324845491284843,0.45358842251689324,0.2956533640253385,23.100571369440047,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2348793786807715,-6.2348793786807715,82,1.822887116279887,0.29893891631503583,0.88028084686977,0.1433562050284789,23.805334819399363,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234875452729038,-6.234875452729038,93,1.822325973034206,0.3276235001970187,0.31489135011519154,0.2114536884833302,31.96040098752436,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2348646446062395,-6.2348646446062395,65,1.8025314545679965,0.3266902514259041,0.44760388978249577,0.18310852638354305,35.716220852790954,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234864635703197,-6.234864635703197,95,1.8035712722591253,0.33088917973943277,0.36139334693761915,0.18499200582897385,24.23752872000851,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234856962807685,-6.234856962807685,67,1.7950206857220903,0.331845360940505,0.418182252899316,0.28643557753648285,14.702723818416551,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234836026611553,-6.234836026611553,36,1.7597180787848232,0.3458757853571922,0.7843582230581503,0.15208928830312238,24.928201506070096,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234833087096362,-6.234833087096362,50,1.802955186951427,0.3286814498226818,0.39111418846721435,0.08781385709230977,26.98342224723483,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234830138890609,-6.234830138890609,71,1.7696084269660672,0.34528290635503905,0.6269196012922054,0.19112176108986695,12.33846721319807,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234816794921058,-6.234816794921058,39,1.791540927175295,0.3422376144273536,0.342905173872704,0.25825515150835227,36.336890345509936,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234812582836697,-6.234812582836697,35,1.78356448520481,0.33507750686524285,0.5028038894408808,0.24532846889754267,34.39262775146969,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234812582836697,-6.234812582836697,82,1.78356448520481,0.33507750686524285,0.5028038894408808,0.24532846889754265,34.39262775146969,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234809870241681,-6.234809870241681,75,1.804833678421162,0.32632006795061297,0.4351073759666787,0.1714727490019326,36.49097744422969,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234787181053104,-6.234787181053104,64,1.7982145485211027,0.3283642153781018,0.5468969940324854,0.14392124263050826,6.366924626107082,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23478282639625,-6.23478282639625,66,1.7535412391612522,0.35090751573874296,0.6672368048953113,0.13594718013053,14.409222209066407,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234758152566608,-6.234758152566608,94,1.8256174028759824,0.3262221798954287,0.3122731779555943,0.13759712506622723,33.72464311927484,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234726445313512,-6.234726445313512,83,1.8104347143738824,0.3242172205963668,0.42077588247144626,0.22971698277232155,35.3392980378847,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234716750767218,-6.234716750767218,72,1.8159664671754001,0.38692854849097175,0.4178936543504377,0.2726558185996936,22.571418299207267,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234710296262333,-6.234710296262333,4,1.8081153306299955,0.3252635964308531,0.40687899829276897,0.2755831733704113,22.525785839979015,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234696084240828,-6.234696084240828,70,1.773326830096312,0.34251597295167585,0.5690907400310061,0.19860030520686067,21.048760055201086,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234665152871224,-6.234665152871224,63,1.8188174778681085,0.3223335853688162,0.3809612832943474,0.17310025440528987,27.486072843292195,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23466397767384,-6.23466397767384,41,1.828613039039248,0.32458931129425767,0.31814892669263467,0.2912156713103531,15.339232422411442,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234660808918963,-6.234660808918963,94,1.8254685343537502,0.32128257300862434,0.36527172598749824,0.22810161945240348,19.78508472362342,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234660541939091,-6.234660541939091,62,1.770718667678145,0.3420070589697881,0.7092446734794033,0.09771719894404941,14.923100418691483,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234637764158867,-6.234637764158867,49,1.7878061651255048,0.33845327244755075,0.3930179527868168,0.20955126431664933,34.713737222362965,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234623518559824,-6.234623518559824,4,1.8271349002498738,0.3198908523460138,0.36737250661382714,0.22082721663393834,27.523201961928617,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2346045667541174,-6.2346045667541174,14,1.7696084269660672,0.3437222326039094,0.8964447212975193,0.19112176108986695,8.181906624802002,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234596815372389,-6.234596815372389,64,1.7778078758416322,0.34510959083002796,0.44420937193169513,0.24295112057087745,20.932843728616284,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2345820552913205,-6.2345820552913205,64,1.7700587335145792,0.3406499570515419,0.7361588084590545,0.2427657058028574,25.55458227560631,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234557490386799,-6.234557490386799,34,1.794389814392323,0.33731038002984953,0.36138054013668364,0.27516367653132,29.662746216527506,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234548553694146,-6.234548553694146,64,1.8127727745485736,0.32763340933646495,0.33908103189548283,0.16465123642165144,31.906291124048153,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234543154484339,-6.234543154484339,57,1.7680355846926752,0.3470656824744281,0.5034190674074046,0.27301373734862044,16.811074472161835,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2345109045746625,-6.2345109045746625,53,1.7897829007327064,0.32706510352170937,0.7616305875115373,0.23194342114476196,18.841463297224564,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234507459714989,-6.234507459714989,91,1.7332316260142666,0.33755408319567604,0.459234910211031,0.13989616715872843,25.351389808076643,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23448875455246,-6.23448875455246,50,1.8175789720692725,0.3883312134779114,0.39380913144251295,0.09331074646037603,18.670916659459223,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234478041449411,-6.234478041449411,29,1.7502349519184932,0.282492887816313,0.7465371694061704,0.2865177775832042,14.845288693904877,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234471839675962,-6.234471839675962,17,1.7764696805227547,0.3453822541142787,0.4645331047532296,0.23051111100614136,13.54495908042022,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.23446992227206,-6.23446992227206,62,1.8136674638832373,0.32299923112493706,0.4132774597941063,0.1942025320141014,14.608661460154542,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234425901364601,-6.234425901364601,92,1.7442596383763531,0.2860309100083667,0.5988074456580381,0.1366849169863448,9.828075021505356,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234417475612504,-6.234417475612504,29,1.8195305965255695,0.32632006795061297,0.31578872144343756,0.20477827098986678,30.185364112110598,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2344057466873295,-6.2344057466873295,85,1.8095445664193064,0.3888845526612019,0.41532847995133537,0.1702393141200737,23.977745154683227,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234401265040929,-6.234401265040929,38,1.7678524902805686,0.34043177458625296,0.7829622030258179,0.27445932313799853,23.366206022205187,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.2344011266155075,-6.2344011266155075,58,1.7800918264624201,0.2734390374966456,0.535811310297599,0.2519895240482059,23.694248342175097,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234389620470685,-6.234389620470685,47,1.802783449287451,0.32240445278449215,0.7583312973441516,0.13865110383279805,5.447157126896212,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234383781970429,-6.234383781970429,10,1.8082813472698647,0.3217731219704439,0.6695503549429627,0.11599507274813071,4.019598656298008,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
6.234383781970429,-6.234383781970429,61,1.8082813472698647,0.3217731219704439,0.6695503549429627,0.11599507274813071,4.019598656298006,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
