epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
2,4,5.884518813592613,-5.884518813592613,False,0,1.7869959266399458,0.3514951359242583,0.5428789562699858,0.14575988966863915,0.0,0.29383790995453407,9.817571731188433,4.698309706389118,3.0642714549995276,16.55781776692331,9.970526162284811,574.35953432099,1642.360209436794,0.7279053591931313,0.6041927982707906,6.0
2,5,4.864670842828836,-4.864670842828836,False,0,1.6958404439257997,0.13998851926232392,0.4014224437996745,0.20461833820882266,0.0,0.19250043617364498,5.735073581969181,1.4338269908856098,1.7367811198346317,17.30203829240054,9.761455064741417,367.02323525708584,1194.5335697382689,0.8223975541285667,0.7355206796881879,8.0
3,0,5.810597532680206,-5.810597532680206,False,0,1.7593095709408684,0.256169556105704,0.7612114003202852,0.18756670133051406,0.0,0.2663484362861206,6.489409710181556,4.565183191583583,3.4822415715394257,14.737531319479379,9.17659185190642,528.5067354221262,2519.423932482326,0.8553220024851861,0.6932812187657883,6.0
3,1,5.697953692947538,-5.697953692947538,False,0,1.780720111319968,0.31289548342868356,0.4967004408690114,0.27079115288914934,0.0,0.22975776145486515,5.699434623351732,3.8856805919600577,4.36431531461355,14.724039820240247,9.432614321992542,612.7245478500902,2677.021932549205,0.755640836090329,0.6006001496673831,6.0
3,2,5.993270525351595,-5.993270525351595,False,0,1.4492587442007285,0.27983208839588225,0.5851472558459729,0.08225554454478903,0.0,0.5785335345372125,8.705487756360036,6.538501368982656,4.41532603274449,19.0023189267074,8.740401459596296,549.9253688617742,2361.2692287968016,0.706745009948871,0.6997035319669439,6.0
3,3,6.1662396917601745,-6.1662396917601745,False,0,1.5832019413413763,0.2926144428726596,0.5577850666551185,0.16276404173674386,0.0,0.28918213226170303,9.400912497099139,5.313696917039633,2.547653066149892,17.14079488068819,11.170006331974635,358.68893088772893,1811.9410704821348,0.854526520557775,0.716248132288456,8.0
3,4,6.245601826800838,-6.245601826800838,False,0,1.7815974325320052,0.3032815362492353,0.5178314927564214,0.09053251316751795,0.0,0.35765298894871955,10.049035968374056,7.656104371197218,3.2037696177827772,17.06557314099048,11.29171633262399,476.07424359027056,2547.310981190296,0.6633248240546061,0.6514620434868656,6.0
3,5,5.711902532795603,-5.711902532795603,False,0,1.6831802759418681,0.2286516279704863,0.43763414212530627,0.20600659711816616,0.0,0.319590921956121,6.308226644181956,5.947116414515834,2.4661557998052785,18.69629623627245,12.37239636069273,293.56425780179836,2247.8851215476247,0.7389251335238782,0.8050503472163665,8.0
4,0,6.529115439086919,-6.529115439086919,False,0,1.7665358930240742,0.3416691177219161,0.7294451524655018,0.267114631744145,0.0,0.4410600828633223,11.839136740736908,7.272327579340711,3.608870683288315,17.99491378483038,7.952028149261828,434.0726581281366,1681.6917921472848,0.9405108246250392,0.9092070271790932,6.0
4,1,5.883181012738254,-5.883181012738254,False,0,1.4542917274726856,0.2808475698193852,0.6506502257450395,0.1310921497124264,0.0,0.34525674719546917,8.506445870830202,5.179339093115496,3.168424623296714,14.658775710396498,9.971658074166283,515.9391242919859,1594.1704650256324,0.6854418727509318,0.6994293892486937,6.0
4,2,6.130978586725431,-6.130978586725431,False,0,1.4643590391336807,0.3174518859206241,0.4657321895095473,0.18614849980687725,0.0,0.6050401329476751,9.688392411459365,7.511331920723917,4.050283960341984,14.860014308035998,7.549583095511789,631.6280534498368,2381.2750559742362,0.7955375669678296,0.6737774000383999,6.0
4,3,6.1662396917601745,-6.1662396917601745,False,0,1.5832019413413763,0.2926144428726596,0.5577850666551185,0.16276404173674386,0.0,0.28918213226170303,9.400912497099139,5.313696917039633,2.547653066149892,17.14079488068819,11.170006331974635,358.68893088772893,1811.9410704821348,0.854526520557775,0.716248132288456,8.0
4,4,6.245601826800838,-6.245601826800838,False,0,1.7815974325320052,0.3032815362492353,0.5178314927564214,0.09053251316751795,0.0,0.35765298894871955,10.049035968374056,7.656104371197218,3.2037696177827772,17.06557314099048,11.29171633262399,476.07424359027056,2547.310981190296,0.6633248240546061,0.6514620434868656,6.0
4,5,6.0373453489918125,-6.0373453489918125,False,0,1.5325928793240895,0.21190952580058395,0.4949740410104991,0.25804871075503416,0.0,0.2819858662216211,8.721883960285618,6.014260704933047,3.0180311570346188,19.844800060877628,10.200921842183208,341.8914057082467,2108.0663213819607,0.8394771335215454,0.8002985940098992,8.0
5,0,6.529115439086919,-6.529115439086919,False,0,1.7665358930240742,0.3416691177219161,0.7294451524655018,0.267114631744145,0.0,0.4410600828633223,11.839136740736908,7.272327579340711,3.608870683288315,17.99491378483038,7.952028149261828,434.0726581281366,1681.6917921472848,0.9405108246250392,0.9092070271790932,6.0
5,1,5.9378154477568685,-5.9378154477568685,False,0,1.6266503357120257,0.24077125501213198,0.5535414232727618,0.20783018861274502,0.0,0.33554162622896494,7.793385301490076,6.958162730976774,3.8123262072976747,14.60343717518294,10.585212505154017,507.05741152822077,1438.2341008096791,0.6673641245778607,0.6601634243634357,6.0
5,2,6.130978586725431,-6.130978586725431,False,0,1.4643590391336807,0.3174518859206241,0.4657321895095473,0.18614849980687725,0.0,0.6050401329476751,9.688392411459365,7.511331920723917,4.050283960341984,14.860014308035998,7.549583095511789,631.6280534498368,2381.2750559742362,0.7955375669678296,0.6737774000383999,6.0
5,3,6.1662396917601745,-6.1662396917601745,False,0,1.5832019413413763,0.2926144428726596,0.5577850666551185,0.16276404173674386,0.0,0.28918213226170303,9.400912497099139,5.313696917039633,2.547653066149892,17.14079488068819,11.170006331974635,358.68893088772893,1811.9410704821348,0.854526520557775,0.716248132288456,8.0
5,4,6.245601826800838,-6.245601826800838,False,0,1.7815974325320052,0.3032815362492353,0.5178314927564214,0.09053251316751795,0.0,0.35765298894871955,10.049035968374056,7.656104371197218,3.2037696177827772,17.06557314099048,11.29171633262399,476.07424359027056,2547.310981190296,0.6633248240546061,0.6514620434868656,6.0
5,5,6.0373453489918125,-6.0373453489918125,False,0,1.5325928793240895,0.21190952580058395,0.4949740410104991,0.25804871075503416,0.0,0.2819858662216211,8.721883960285618,6.014260704933047,3.0180311570346188,19.844800060877628,10.200921842183208,341.8914057082467,2108.0663213819607,0.8394771335215454,0.8002985940098992,8.0
