rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1805,1690,3.023536388906904,-3.023536388906904,-3.042241149173286,True,1.6151130708409775,0.24920693757537157,0.6378611587728727,0.12361975004452894,0.0,0.5208506419226551,2.899841186677378,4.417287061686382,22.82837238162756,15.225256571159447,314.2947523436764,1237.152688156581,0.9448766966042033,0.9208247522141054,6
1806,322,3.0516521936592738,-3.0516521936592738,-3.0516521936592738,True,1.1858130823194981,0.21347691312432288,0.6256156894084995,0.12233070133755278,0.0,0.16990425251907648,3.451725504496795,1.2264683973044157,17.49163794883562,8.932145424778927,474.45263542438136,1247.8560502969779,0.6391156082972884,0.7723254223996389,6
1807,2992,3.0665439962652274,-3.0665439962652274,-3.0665439962652274,True,0.935015397163108,0.26928425971418624,0.764467954140556,0.2379309764083436,0.0,0.4214186003356869,3.1277789327641043,3.549986881536738,17.378945241162523,12.913201208329816,270.8696598809632,1025.9143340822593,0.9532806398662026,0.8191706051036474,6
1808,1262,3.0334641215829174,-3.0334641215829174,-3.068820021190552,True,1.2798194828315936,0.32459685200995964,0.6108347039669753,0.1763112067595652,1.0,0.3896039830435757,8.395343634069452,2.97215205659855,19.072230737656355,9.877640281629873,484.74668344872157,2687.6877085780234,0.9287401787579698,0.674426583628841,6
1809,597,3.1200461267949295,-3.1200461267949295,-3.120412141720691,True,1.2870981497462841,0.27932900294821844,0.852558793851597,0.129297626606823,0.0,0.5165291388807854,10.863745773575774,2.8253357937696393,14.167454596433927,9.840435675316222,476.1360821015893,1308.8976446349907,0.8044519764858364,0.8644584113089337,6
1810,2735,3.1725559012837348,-3.1725559012837348,-3.1725559012837348,True,1.5697031228343241,0.3423872901852871,0.7661822284893418,0.24473337014649849,5.0,0.8795617790613015,0.479276971445441,4.463930588186766,16.937694708431174,12.311028147543263,372.0136895775795,2994.718882105852,0.7097959189069483,0.916531995239406,6
1811,1662,3.203070244223676,-3.203070244223676,-3.203070244223676,True,1.6211176344761904,0.3404297422111885,0.5118538616225123,0.17348108477159543,3.0,0.5838708573035896,2.4068708267013985,3.2273974320851266,16.871913457289338,8.272076073640442,314.60140449706773,2759.8330341279507,0.6666356247784904,0.882284121313613,8
1812,2437,3.2054036190719364,-3.2054036190719364,-3.2054036190719364,True,1.1300381078470036,0.2605279160993874,0.5200923859339837,0.22398428588825553,1.0,0.439368347638649,6.412903033346841,2.926177401561841,11.152188372278296,7.7784261442938325,366.8079635744494,1294.9142578889382,0.7216252354264467,0.6222373890913321,6
1813,2219,3.1937989476000137,-3.1937989476000137,-3.2294009789881617,True,1.144725304666534,0.30888822614913153,0.3976062965392285,0.18518820408731698,0.0,0.2595682764556113,6.29775580604816,3.5730330785185327,23.157748055004127,12.242537698722614,374.05110507157394,1883.0337040126324,0.8584094699472189,0.9403173397295177,6
1814,537,3.2720413840594578,-3.2720413840594578,-3.2720413840594578,True,1.3154229172821745,0.3163000889505698,0.30349282879548634,0.23585209795912931,0.0,0.19942086095266548,12.376677971478802,2.0030650078843117,19.463355950813597,12.118101693443837,488.3402440199667,2706.0569980779337,0.7308656242274996,0.8901092083927584,6
1815,1028,3.3126867900949115,-3.3126867900949115,-3.313220192935927,True,1.2403783946751552,0.25783520370614804,0.7014500640416426,0.16405386862693827,0.0,0.600484003241294,2.248627198822379,2.0162878285053525,22.679219902094474,14.342093506788821,311.8737354722075,2988.165917955136,0.9493913863255004,0.8067085075020926,6
1816,2314,3.32655735883397,-3.32655735883397,-3.3278324829917203,True,1.137083036151044,0.27579331951328656,0.5175850765981015,0.21373567592565706,1.0,0.16163471946860897,1.5484045300568328,3.378378378378378,20.70690592452639,8.56828275024835,435.8004569877128,1114.7596069466595,0.8519967411189169,0.8985819672248141,8
1817,1052,3.3301536519268184,-3.3301536519268184,-3.3301536519268184,True,1.3301587648097426,0.34817880000919105,0.643297185190022,0.24925084050744772,2.0,0.5704444527436048,5.195027876216692,4.471906975377351,16.010543364100158,7.755776301863563,258.7290576659143,2665.6640972942114,0.6287016323767602,0.8986522476188838,6
1818,1,3.376245504877544,-3.376245504877544,-3.376245504877544,True,1.0949089436091108,0.3509135458033152,0.8039018424912255,0.27304151847709285,0.0,0.48653462201766223,13.356142045760425,2.0730154175610265,19.080869528052727,13.934759817326544,427.91256841257115,2895.5829631080023,0.8982481049896223,0.805362372892573,6
1819,2059,3.3875950777939825,-3.3875950777939825,-3.3875950777939825,True,1.2709099591228992,0.33815715301781896,0.5079336621068357,0.15855351350555344,0.0,0.37899959606453776,13.310881753208927,3.4331456916614043,20.924713079791317,10.552557025206415,496.43524419516325,2470.8578106121727,0.514942851383239,0.6712567130843253,6
1820,2829,3.4300383719183527,-3.4300383719183527,-3.4300383719183527,True,1.5928089548911484,0.19956922534853222,0.7657085437327624,0.1746502897405208,1.0,0.44815774886239285,6.609390840624484,1.6226317145438478,18.05251709028385,10.061470595298527,358.9731304552004,1312.2433178383496,0.6556084306002345,0.6153922008405199,8
1821,1970,3.4363342474039182,-3.4363342474039182,-3.4439541673812446,True,1.0483196864715545,0.3188147466796713,0.6428215697480927,0.2992704065534437,2.0,0.3340858055541077,1.9390990347037311,3.498300324372101,21.469823299663474,13.988186937947205,399.67487210796116,1131.2637116670826,0.6733192133128969,0.7462118784175402,6
1822,2291,3.452171499841426,-3.452171499841426,-3.452171499841426,True,0.9867894169469487,0.32235778718330327,0.5793831087648869,0.18291705144569276,1.0,0.3941269034064735,3.892695826251117,2.7901747385039926,23.03466216975517,12.604135095655222,350.18697566322976,2171.3611129137694,0.801596174300249,0.7017512952986976,6
1823,2103,3.458880887501024,-3.458880887501024,-3.458880887501024,True,1.469583373065247,0.23892848440670245,0.51125101223588,0.1291623468078549,0.0,0.6417714687418417,4.587982212514573,1.1126206647604704,22.50632731243968,11.697499732864273,246.45815662089635,1188.3931164429969,0.6791534163057804,0.7030292964393945,6
1824,1814,3.425296586934028,-3.425296586934028,-3.4710153117671947,True,1.763466809609472,0.3513308098814035,0.5741097507423741,0.13143670245275105,0.0,0.34852643489733803,6.093363319171065,3.40133240980217,24.06349170904725,11.965771248539477,350.843710326985,1507.0046403076994,0.9690077921798075,0.9806035920866093,6
1825,1679,3.477013541456696,-3.477013541456696,-3.477013541456696,True,1.4709099916040898,0.33305619321763513,0.6552159994840623,0.10623107111081481,0.0,0.9121899851761759,10.243253265791989,2.133011618629098,21.776521038264036,12.800159643044797,348.7901742570102,1899.248443543911,0.5683610555715859,0.6881151054985821,6
1826,1182,3.512616932637931,-3.512616932637931,-3.512616932637931,True,1.688075097494945,0.3449772734940052,0.6690092269331217,0.21821708949282764,1.0,0.7898433647152037,9.057378991378975,1.430321570020169,21.069847755134106,9.789745698587673,346.73291463404894,2463.990069925785,0.9657434443943202,0.5228878892958164,8
1827,352,3.513606788723396,-3.513606788723396,-3.513606788723396,True,1.4313053454370175,0.32838541171034724,0.7226732267989722,0.14047011449701444,1.0,0.3424707921882676,9.364370375260417,3.4459352110136354,19.864839904466688,12.592407070186454,499.555438946006,2213.8177683111485,0.7415562487551017,0.5646764152196253,6
1828,1967,3.5224043019427587,-3.5224043019427587,-3.5224043019427587,True,1.7792392198688207,0.3693091442949109,0.7329275158105573,0.1486739823641346,0.0,0.4098387531853732,11.04957019229871,3.9724574908843038,17.614036051290757,10.356934412632764,464.162643315735,2017.6193927136983,0.8439956372889447,0.9960982320744041,6
1829,541,3.527260913463367,-3.527260913463367,-3.527260913463367,True,1.6205206511913373,0.3407147393538631,0.8644190722267118,0.22341453491566188,2.0,0.620691062532639,4.993928747983519,2.1924497864159753,13.705113520942152,10.46745400533458,406.1484634164719,1363.0162516117273,0.5066603277411824,0.8565237920151543,8
1830,1512,3.5515871319486036,-3.5515871319486036,-3.5515871319486036,True,1.2786771800614627,0.22044118215567995,0.7005620479416067,0.18080144504374154,1.0,0.4208296384869368,0.9897599510452206,2.4392142322831583,17.08242230753118,10.951891760964747,360.2932081469534,1388.6905987009332,0.9867943632715228,0.7867679732491748,8
1831,2173,3.580563574722188,-3.580563574722188,-3.580563574722188,True,0.9625865458475524,0.31997235942921765,0.7659309652377143,0.21021932340759897,5.0,0.7792844759330326,0.6772795648462955,3.6958334215746786,14.960278423819648,7.860407147112127,339.2224552444504,2081.768454682159,0.665015794392033,0.5530296666016798,6
