rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
2054,2101,32.8289850923393,-32.8289850923393,-32.8289850923393,True,1.5287062339261173,0.17899826782784117,0.47638406697660685,0.20452891137401102,2.0,0.25667936580646833,0.06724911039796978,1.1600520508328742,0.2610918221805889,2.5646176273758345,13.0,10.0,20.0,10.0,589.0335701917825,1055.506119504571
2055,248,32.83011380374121,-32.83011380374121,-32.83011380374121,True,1.3761427829842863,0.22201323320069763,0.6075620777150529,0.17434281353642608,2.0,0.3767410814101304,0.10217082193313912,5.558690239503662,3.1637684612413253,1.732864997717483,16.0,10.0,22.0,13.0,274.52118299183456,1053.793005762706
2056,2993,32.833333333333336,-32.833333333333336,-32.833333333333336,True,1.303640717459147,0.13030223689973353,0.8044875077915545,0.26791351387277246,0.0,0.42106306490600104,0.0893935968267461,15.915608552546797,12.63365741547063,2.736252327490228,22.0,12.0,15.0,10.0,297.88389552564433,1074.9462083191117
2057,194,32.84125323559299,-32.84125323559299,-32.84125323559299,True,0.9685041206371039,0.25000651072710756,0.5984362374991179,0.2449963937141001,0.0,0.32287120516151185,0.11191467336062341,2.526900615877018,1.1157556458589113,1.681243719684111,13.0,6.5,20.0,10.0,386.90919457003474,1377.384876832366
2058,1832,32.847771433517664,-32.847771433517664,-32.847771433517664,True,1.4976717950485647,0.1229169590771198,0.7580906381830574,0.21282985422760248,2.0,0.420206276865676,0.021963623919617384,1.249769929583735,0.9967360654877808,1.1991153913172514,11.0,7.0,15.0,7.0,416.2766302470118,1254.0335021913052
2059,116,32.85486239446321,-32.85486239446321,-32.85486239446321,True,1.7181709219437584,0.20861721489724322,0.36871505667739984,0.10803564452373902,1.0,0.44838015300899225,0.04657593404452337,4.518075691251887,4.042719271209755,1.4502015675396827,18.0,10.0,21.0,12.0,383.89274165965617,1552.8924956530188
2060,1427,32.857771524110355,-32.857771524110355,-32.857771524110355,True,1.1458957889970391,0.20641144793480637,0.6574628171629298,0.22805277759662498,4.0,0.3524650656870183,0.04978715544473601,3.3421846954793466,1.589110198571305,1.8671245921302484,18.0,10.0,10.0,8.0,379.06767082742545,1078.6814634875504
2061,156,32.86096650753802,-32.86096650753802,-32.86096650753802,True,1.7061152698489526,0.18340523251382881,0.5004721505961968,0.23600569088797696,1.0,0.5330699191603239,0.10898855659625525,1.4641461061857584,0.43581072104267093,2.6077345553355507,20.0,13.0,13.0,8.0,320.9631268250163,2204.8481351540086
2062,2295,32.86330022149523,-32.86330022149523,-32.86330022149523,True,1.52853245622085,0.30106256680331667,0.5874134700445647,0.1574191161915865,3.0,0.4776107020099654,0.14319479214457903,3.2814412966788566,1.0243157359213697,2.130337522832407,20.0,15.0,17.0,12.0,309.55885958775815,2077.0924231455347
2063,2680,32.868272473645256,-32.868272473645256,-32.868272473645256,True,1.0437531537663192,0.3187604728857703,0.6608714444372041,0.24067165518179534,4.0,0.29979421409645984,0.13613426017276942,2.8386098048103108,1.6741931369564043,1.5786070913511239,13.0,8.0,15.0,7.0,407.0846357814727,1258.6177605888115
2064,2372,32.89272813205129,-32.89272813205129,-32.89272813205129,True,1.2140569139432162,0.1430772072449326,0.5272890653461217,0.10212682824581862,3.0,0.24314120112955567,0.04348494118396192,2.8346266764365637,2.811508938195402,1.9631185992746738,15.0,7.0,10.0,7.0,222.35035570338368,1278.4398756921291
2065,718,32.923104436902015,-32.923104436902015,-32.923104436902015,True,1.7332383723422886,0.30568478487432005,0.4475032545626163,0.27293410228565335,6.0,0.2411186002045869,0.035206406158395105,1.8426109242590343,0.8026434519356371,1.2599089687337743,22.0,13.0,16.0,7.0,295.7820095587522,1015.1370596140623
2066,274,32.925407318411715,-32.925407318411715,-32.925407318411715,True,1.2802474701014819,0.22051577673081396,0.38364643715322017,0.1030479594886021,5.0,0.24500920689771527,0.023746297859833065,0.7523705049571277,0.5479999518622378,3.0823467296780915,22.0,13.0,21.0,13.0,410.0628957618028,1810.3861795806506
2067,1111,32.987085143486674,-32.987085143486674,-32.987085143486674,True,0.9700773100227118,0.20361289254982326,0.6052187146739568,0.17620300075233664,5.0,0.1548329336881109,0.07018603850108096,2.1666971161693738,1.4063115750094113,2.1359044133575167,20.0,8.0,22.0,13.0,208.87989482852052,2190.7512326493165
2068,2678,33.00868304582881,-33.00868304582881,-33.00868304582881,True,1.1589278052941603,0.3830101101078872,0.7268278669998434,0.09264653142541647,2.0,0.24207250808916347,0.06877453258657887,6.580963211636792,2.2128158863008878,2.7408943733505002,24.0,12.0,20.0,13.0,460.78438104726854,1911.3005883991718
2069,1985,33.01948584706975,-33.01948584706975,-33.01948584706975,True,1.6508465519543585,0.33957380160640704,0.5852451540865092,0.21994963615279273,2.0,0.4419101981396012,0.09782366910576536,7.1210269815900915,4.4808832636298135,3.12053180978365,14.0,10.0,16.0,12.0,260.23930897936225,2516.557384558173
2070,2796,33.0201070361199,-33.0201070361199,-33.0201070361199,True,1.5138161844232105,0.31483578916601096,0.685353115274294,0.2787283862393476,2.0,0.41410396261264815,0.09843824273156485,2.8699936504838846,2.341301196058808,1.9941257103079668,22.0,10.0,21.0,13.5,621.1854887429904,1756.444320764595
2071,917,33.02377139675029,-33.02377139675029,-33.02377139675029,True,1.472506712508574,0.2113915472137481,0.7345646548484617,0.17234137309715153,1.0,0.4508065420255065,0.11528078659214079,9.787802477144496,3.390893715370261,1.9945810646624178,22.0,12.0,17.0,10.0,477.8831487521529,1359.1793337429779
2072,2022,33.02383671130007,-33.02383671130007,-33.02383671130007,True,0.9668338488265873,0.19906595662236215,0.6010776157663428,0.2636878379474004,4.0,0.17768645459166055,0.0671576315839229,3.6456877910633096,1.2632522698886106,2.2626878605093568,16.0,12.0,17.0,8.0,426.1348732281476,1667.6376137248778
2073,2831,33.035154463286716,-33.035154463286716,-33.035154463286716,True,1.7789776122063574,0.25275973482595204,0.7479181867669527,0.2598775052013623,1.0,0.37653421229513556,0.0878511445258932,8.756587861267455,6.185917081218712,1.5844051302887734,22.0,10.0,20.0,15.0,228.37851961659075,1043.0551703546175
2074,510,33.07535001115491,-33.07535001115491,-33.07535001115491,True,1.4361640930925785,0.2382022184511119,0.5324306374895672,0.08665205591619628,3.0,0.27305941004955964,0.0713208758172074,4.284575542918901,0.8785498000331771,2.064688361799406,16.0,12.0,21.0,13.5,331.1769001086633,1554.2559498503203
2075,1867,33.11687431265621,-33.11687431265621,-33.11687431265621,True,0.9680883450554388,0.19635504332643966,0.43773049480523535,0.13354181884966723,2.0,0.5058485447315637,0.13142951302165057,5.479487052954141,4.316395782188479,1.772532979353708,15.0,10.0,22.0,10.0,266.01276711726956,1805.997352718908
2076,2676,33.11824466754593,-33.11824466754593,-33.11824466754593,True,1.173496180118993,0.3624734503263832,0.7073808241531718,0.09183821111500137,1.0,0.5469616744816302,0.04524394317540062,5.714753361006061,4.939146966370025,2.9177323432772893,20.0,11.0,25.0,12.5,237.77417884246682,1940.9218854566595
2077,630,33.12386508424211,-33.12386508424211,-33.12386508424211,True,1.6753586972491021,0.1451311796983583,0.739146787005801,0.27850061098549156,2.0,0.3144244321848179,0.07983077847129687,4.786686143079621,1.7193325227595295,1.1880129803667392,20.0,11.0,20.0,15.0,483.04549998427126,1437.1615533833535
2078,363,33.134605253455085,-33.134605253455085,-33.134605253455085,True,1.0422409120880096,0.20629845631007068,0.8107924418139582,0.11257187999790845,2.0,0.4924098876728112,0.08479205201587449,4.6819720771528,3.754568151742845,1.598077257450535,18.0,12.0,19.0,12.0,274.36512595017643,1670.3912966965943
2079,1735,33.14648721260927,-33.14648721260927,-33.14648721260927,True,1.560213992010802,0.3970399971306324,0.8197951097041369,0.27111846549436447,2.0,0.3892288306497037,0.04318523331983015,4.475433210487196,3.246728736173729,1.0452302545309067,13.0,8.0,17.0,12.0,256.0513258446008,2708.490686491132
2080,120,33.149874248976005,-33.149874248976005,-33.149874248976005,True,1.6454176031019538,0.1789302672818303,0.7025408205092352,0.19379689821973442,3.0,0.45001738177513756,0.0952826328973262,3.19461675846469,2.576543099866626,1.183391870276348,17.0,8.0,11.0,5.5,299.6793053898438,2310.191867726646
2081,2520,33.15284093376206,-33.15284093376206,-33.15284093376206,True,1.0858300117649138,0.13010407466441393,0.3516978308558464,0.09673116233199835,1.0,0.17003083798103028,0.06601569676613435,4.568584438855275,3.1196880666854767,2.0189401463076875,22.0,13.0,20.0,11.0,581.7497696261853,2947.0471125096083
2082,2412,33.193333333333335,-33.193333333333335,-33.193333333333335,True,1.7401644045126397,0.127281188480556,0.4544249246585129,0.17084582722728586,1.0,0.2220654506667568,0.09229290025527008,10.16160256595331,7.466852054478601,1.5644405304453768,20.0,15.0,22.0,10.0,233.56576945167035,1602.0830538923292
2083,408,33.20521467710444,-33.20521467710444,-33.20521467710444,True,1.4556230032768591,0.1968739952458684,0.4698693285362827,0.23872570549362734,3.0,0.4176593107634814,0.08170587188555364,3.3594258723474155,3.3109297009361853,2.31428172775894,14.0,10.0,20.0,15.0,618.2381567931708,2635.409802216616
2084,621,33.21139274646758,-33.21139274646758,-33.21139274646758,True,1.2934020806285114,0.26068337609133535,0.8595532632995413,0.14316111372028734,1.0,0.23908176263384512,0.10669481776198372,9.76595223775854,6.06920295599874,1.8890791294272182,10.0,7.0,15.0,10.0,485.6813184169074,1253.8619263104802
2085,2334,33.21982867097624,-33.21982867097624,-33.21982867097624,True,1.5498071526439703,0.38461993080814616,0.5679937016218901,0.15175161969235085,3.0,0.3772700581331617,0.099142982640685,2.042291941465436,1.5544911342667334,1.6398484697202638,20.0,15.0,22.0,10.0,491.0075396164018,1087.4933898448944
2086,1377,33.22735877514104,-33.22735877514104,-33.22735877514104,True,0.9360440263990353,0.29458036095878626,0.6110226603509252,0.14441877149603755,2.0,0.5815450054309902,0.033153982755652595,3.5214943289804737,2.498689817063074,3.1666362777302104,18.0,12.0,18.0,12.0,627.1507203113288,2766.2101329719917
2087,1820,33.263905841379966,-33.263905841379966,-33.263905841379966,True,1.5014617909188368,0.153467865595435,0.8567996486020166,0.15495479218180214,1.0,0.45309731841955025,0.08088617943784372,2.508962557849415,1.441961104891604,1.9762918640229308,25.0,12.5,16.0,12.0,364.4313751188077,2195.2136140316725
2088,437,33.265859405125696,-33.265859405125696,-33.265859405125696,True,1.6087447295668598,0.3252686890963508,0.6280503608286381,0.13280463395882125,2.0,0.4055882778648806,0.10674753089277074,1.5014835224821397,1.361420241588938,1.2608014113234463,11.0,4.5,20.0,15.0,387.3396351556749,2084.45037487529
2089,1534,33.27580494179281,-33.27580494179281,-33.27580494179281,True,1.6693999149076602,0.23796531904987145,0.453207722908811,0.2003333259373903,0.0,0.28412168902773766,0.13123753972036142,20.773908493195616,0.4866147284111122,1.896369940128262,25.0,12.5,16.0,12.0,338.43136022332095,2812.6362633768877
2090,77,33.32338146582241,-33.32338146582241,-33.32338146582241,True,1.0779075113914005,0.34556219238229974,0.556473319345698,0.19221585408299974,1.0,0.20171284892491706,0.10903923358347499,6.77090564665702,3.310960996699812,2.7619077436323956,15.0,10.0,20.0,15.0,607.7840565090662,1882.3494094729067
2091,804,33.33265146361778,-33.33265146361778,-33.33265146361778,True,1.6764329220452778,0.23491804981296666,0.5585466282871968,0.2928371990844607,2.0,0.3998065392197967,0.07646071197439468,2.374419504036979,0.4923215816880102,1.3144775181410417,20.0,8.0,15.0,10.0,490.6862335958972,2833.130975744553
