case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,status,error,main_seconds,mech_seconds,prop_m1_seconds,aero_m1_seconds,prop_m2_seconds,aero_m2_seconds,prop_m3_seconds,aero_m3_seconds,prop_total_seconds,aero_total_seconds,module_total_seconds,other_seconds
70,1.6127547644678648,0.33024350486988957,0.5370597681753257,0.11397167000459993,10,5,2.672692271359676,4.811767300278741,ok,,0.020793099887669086,0.0019684000872075558,0.003581699915230274,0.0018113001715391874,0.004680300131440163,0.002814000006765127,0.004351099953055382,0.0014992000069469213,0.012613099999725819,0.006124500185251236,0.02070600027218461,8.709961548447609e-05
71,1.0923010619308924,0.2695212957777199,0.6960851839538766,0.1588493446843225,3,8,0.6916993782371033,4.498999047521609,ok,,0.02346839988604188,0.0020764002110809088,0.004349499940872192,0.0015042000450193882,0.006506300065666437,0.0017917999066412449,0.005200000014156103,0.0019344999454915524,0.016055800020694733,0.0052304998971521854,0.023362700128927827,0.00010569975711405277
72,1.5254119005116873,0.18924030744958334,0.8134554126496696,0.11778612853522319,8,3,1.9488329358167233,3.5725858810205184,ok,,0.028782699955627322,0.005272599868476391,0.004422000143676996,0.0016741999424993992,0.00626419996842742,0.004960499936714768,0.003973700106143951,0.002110400004312396,0.014659900218248367,0.008745099883526564,0.028677599970251322,0.0001050999853760004
73,1.1329264949450704,0.3466626386726483,0.8332175743748333,0.2868610803618798,5,9,2.283070689378265,5.111374756650234,ok,,0.02205069991759956,0.0025782000739127398,0.003998900065198541,0.004072299925610423,0.004440999822691083,0.0018603999633342028,0.003633700078353286,0.0013729000929743052,0.01207359996624291,0.007305599981918931,0.02195740002207458,9.329989552497864e-05
74,1.0701887451276098,0.23841434740764467,0.44485318191358886,0.09934720833025312,9,7,1.4306280554113135,4.250592687896261,ok,,0.025298899970948696,0.005310900043696165,0.00397690013051033,0.0018426000606268644,0.0035955999046564102,0.0013604999985545874,0.0069546999875456095,0.002139299875125289,0.01452720002271235,0.005342399934306741,0.025180500000715256,0.0001183999702334404
75,1.103923084516297,0.27042509907312406,0.5989247832176172,0.0821085894119336,5,3,4.115780864097531,4.459181857506103,ok,,0.02126519987359643,0.001964700175449252,0.0036102000158280134,0.0015991001855581999,0.008545600110664964,0.0015785000286996365,0.0035282999742776155,0.0003432999365031719,0.015684100100770593,0.0035209001507610083,0.021169700426980853,9.549944661557674e-05
76,0.8175641646933959,0.15389567918420763,0.7909642128576746,0.12515129037993114,10,9,0.7772149269593001,5.061663618831,ok,,0.029987500049173832,0.002394000068306923,0.007677600020542741,0.0026825000531971455,0.0053848999086767435,0.001782500185072422,0.008427900029346347,0.001543200109153986,0.02149039995856583,0.0060082003474235535,0.029892600374296308,9.489967487752438e-05
77,0.9578373940619953,0.16722200999682987,0.40756707796981567,0.12297818731033042,6,1,3.952424318240564,7.263952664847168,ok,,0.02059480012394488,0.0019413998816162348,0.0044096000492572784,0.005258699879050255,0.0038562999106943607,0.0014043999835848808,0.003490000031888485,0.00014480017125606537,0.011755899991840124,0.006807900033891201,0.02050519990734756,8.960021659731865e-05
78,0.8907387541512712,0.2551262945961752,0.7580507257359492,0.10044863710034531,10,8,4.5524388398385085,8.640747687144493,ok,,0.020157800056040287,0.0027528000064194202,0.006670600036159158,0.0017013999167829752,0.003517699893563986,0.0014053999911993742,0.0038862000219523907,0.00014199991710484028,0.014074499951675534,0.0032487998250871897,0.020076099783182144,8.170027285814285e-05
79,1.7443272100266605,0.14943431334119514,0.6200797511070293,0.09870354114245165,10,9,2.7834812252804495,5.753591442610647,ok,,0.024427299853414297,0.004910199902951717,0.003658600151538849,0.0018799998797476292,0.004226699937134981,0.0014169998466968536,0.006732200039550662,0.0015127998776733875,0.014617500128224492,0.00480979960411787,0.02433749963529408,8.980021812021732e-05
80,1.225997211625364,0.272105821045055,0.8672367731561348,0.2888958753565824,6,1,1.3572155885445414,8.669885213059665,ok,,0.020745399873703718,0.0019238998647779226,0.003849599976092577,0.0015248998533934355,0.006496699992567301,0.0016298000700771809,0.003579499898478389,0.0016463000793009996,0.013925799867138267,0.004801000002771616,0.020650699734687805,9.470013901591301e-05
81,0.9106623874061545,0.3119660368808371,0.8790328215544683,0.09859394883433281,4,8,1.5722310615029815,2.5679367458770113,ok,,0.09070329996757209,0.0022244001738727093,0.006624500034376979,0.0017638001590967178,0.0035627998877316713,0.0013345000334084034,0.00507569988258183,0.06974919978529215,0.01526299980469048,0.07284749997779727,0.09033489995636046,0.0003684000112116337
82,0.8002304272867174,0.1704152447138786,0.5687466748167305,0.08555458880435533,8,9,3.787096656158564,8.49297342075237,ok,,0.03083990002050996,0.013878299854695797,0.005901700118556619,0.0017400998622179031,0.0038544998969882727,0.0014308998361229897,0.0037447998765856028,0.00014279992319643497,0.013500999892130494,0.0033137996215373278,0.03069309936836362,0.00014680065214633942
83,1.2604794747544696,0.2942292077121137,0.8066835660720169,0.17992893784062652,4,5,1.5946884079337744,1.62028427518459,ok,,0.020991799887269735,0.0034444998018443584,0.003630500053986907,0.0016566000413149595,0.0035107999574393034,0.001702900044620037,0.005461100023239851,0.001500600017607212,0.012602400034666061,0.004860100103542209,0.02090699994005263,8.479994721710682e-05
84,1.0194546695460072,0.2705032863287191,0.32525409601722516,0.2762097571944014,6,3,4.3275533738522105,3.6093088576144026,ok,,0.018209800124168396,0.0018205000087618828,0.0035959999077022076,0.0014802999794483185,0.004227000055834651,0.0027487999759614468,0.0039229001849889755,0.0003315000794827938,0.011745900148525834,0.004560600034892559,0.018127000192180276,8.279993198812008e-05
85,0.8408887209204187,0.29419722657240654,0.4839408968959107,0.14071591653062976,5,4,2.6220585882401846,6.649308124861816,ok,,0.02012340002693236,0.0017852999735623598,0.0035498999059200287,0.0019417998846620321,0.006310499971732497,0.0015394000802189112,0.0035807997919619083,0.0013143999967724085,0.013441199669614434,0.004795599961653352,0.020022099604830146,0.0001013004221022129
86,1.6085325491044655,0.24184742318391145,0.3880823056967712,0.24002277033459413,3,9,4.913787010519416,3.924109939654732,ok,,0.02576390001922846,0.002452799817547202,0.007733300095424056,0.0017286001238971949,0.0035100001841783524,0.0013230000622570515,0.007240299833938479,0.0004811999388039112,0.018483600113540888,0.0035328001249581575,0.024469200056046247,0.001294699963182211
87,1.3416271698219848,0.12422510768524868,0.3677029040728769,0.2513169126855348,9,4,2.5899735472957985,8.395002202861535,ok,,0.02059879992157221,0.0025767001789063215,0.003666199976578355,0.0017044998239725828,0.0035807001404464245,0.0013893002178519964,0.0060610000509768724,0.001514699775725603,0.013307900168001652,0.004608499817550182,0.020493100164458156,0.00010569975711405277
88,1.026569463302428,0.15994743805532385,0.3279042577662588,0.20901610295100614,4,6,0.8370735225980817,8.357226395788977,ok,,0.022647100035101175,0.001984700094908476,0.003530499991029501,0.0015050999354571104,0.007116100052371621,0.002616700017824769,0.004381099948659539,0.001424300018697977,0.015027699992060661,0.0055460999719798565,0.022558500058948994,8.859997615218163e-05
89,0.8710303265677257,0.15516629536870735,0.49126136019836286,0.23543096167370148,7,1,3.660744294979262,6.622961730424588,ok,,0.018735700054094195,0.0017470000311732292,0.005664999829605222,0.0022160999942570925,0.0035500000230968,0.001534600043669343,0.0037974000442773104,0.00014459993690252304,0.013012399896979332,0.0038952999748289585,0.01865469990298152,8.100015111267567e-05
90,0.9257221633306942,0.33723177331926624,0.7843801343525142,0.10706982155982817,8,3,2.6514146860938688,6.257120162571583,ok,,0.02212790003977716,0.001881500007584691,0.005306600127369165,0.0016491999849677086,0.0035760002210736275,0.001357699977234006,0.003445400157943368,0.004820099798962474,0.01232800050638616,0.007826999761164188,0.02203650027513504,9.139976464211941e-05
91,0.9799799272104017,0.3202848824256345,0.5535125393592637,0.16617630797754862,4,6,1.0265758253257562,5.974287606387358,ok,,0.021902200067415833,0.0022154999896883965,0.003628200152888894,0.0018032998777925968,0.004412900190800428,0.004441299941390753,0.003854600014165044,0.0014508001040667295,0.011895700357854366,0.007695399923250079,0.021806600270792842,9.559979662299156e-05
92,1.4690323544643857,0.26679798447406655,0.8425260656227445,0.08722121397257508,5,4,0.8005958204750911,6.71916207635905,ok,,0.02122229989618063,0.002188500016927719,0.004560600034892559,0.00443600001744926,0.003754399949684739,0.001384899951517582,0.003486800007522106,0.001325499964877963,0.011801799992099404,0.007146399933844805,0.021136699942871928,8.559995330870152e-05
93,0.8900770422990986,0.14676413655364454,0.34011368564326544,0.23764223555753183,3,4,3.6450488974959403,2.8391266523556586,ok,,0.027742099948227406,0.008573400089517236,0.003878300078213215,0.0016902999486774206,0.0044369997922331095,0.004466800019145012,0.003988699987530708,0.00032810005359351635,0.012303999857977033,0.006485200021415949,0.027362599968910217,0.00037949997931718826
94,0.9882932693761615,0.32522264944493995,0.7095557993702838,0.11381057167948566,9,1,2.1202209753290635,2.6686526870033225,ok,,0.023316000122576952,0.0019014999270439148,0.004408899927511811,0.0017894001211971045,0.006962999934330583,0.001521900063380599,0.004182300064712763,0.0024518000427633524,0.015554199926555157,0.005763100227341056,0.023218800080940127,9.720004163682461e-05
95,1.4683848012265948,0.1518378006627898,0.42427078585965333,0.13397384019079056,4,5,1.2962529033025925,3.4262321970581846,ok,,0.02305090008303523,0.004362399922683835,0.004227300174534321,0.001635099994018674,0.0037237999495118856,0.00136640015989542,0.00599429989233613,0.00162240001372993,0.013945400016382337,0.004623900167644024,0.022931700106710196,0.0001191999763250351
96,1.4530380326706873,0.27375861354023023,0.35675833393307277,0.18599687088377387,7,9,3.509568689108998,3.1242539817243906,ok,,0.021816999884322286,0.002875099889934063,0.003953100182116032,0.001653200015425682,0.0035777001176029444,0.004205500008538365,0.0036458000540733337,0.0018168999813497066,0.01117660035379231,0.007675600005313754,0.021727300249040127,8.969963528215885e-05
97,1.4958871554918929,0.3376617087934902,0.4667127252206018,0.22633971592768148,5,2,1.5489761779531845,7.1103425078774976,ok,,0.021136699942871928,0.0021416000090539455,0.004710400011390448,0.0041288998909294605,0.0038522998802363873,0.0013933000154793262,0.0034965998493134975,0.0013274999801069498,0.012059299740940332,0.006849699886515737,0.021050599636510015,8.610030636191368e-05
98,0.8871007306289505,0.29897780583833644,0.5354125566350298,0.23171497980391131,9,1,2.955544045502728,8.038249910122524,ok,,0.024140699999406934,0.002167200203984976,0.006264399969950318,0.002255599945783615,0.004817200126126409,0.0015074999537318945,0.0067070999648422,0.00033190008252859116,0.017788700060918927,0.004094999982044101,0.024050900246948004,8.979975245893002e-05
99,0.9300073104250001,0.19914926870530616,0.46568431614443184,0.15465598782441398,10,1,1.3875730737915601,2.0419732853764865,ok,,0.021266499999910593,0.002924500033259392,0.0035876999609172344,0.0016214000061154366,0.005701200105249882,0.001852500019595027,0.0041145000141114,0.0013755999971181154,0.013403400080278516,0.004849500022828579,0.021177400136366487,8.909986354410648e-05
100,0.8835950111554547,0.20279507455984053,0.386531975242702,0.14026544439648453,3,3,3.865291362235674,4.7610583740987344,ok,,0.019863399909809232,0.0021197001915425062,0.0036084000021219254,0.004422100028023124,0.004408699925988913,0.0013898999895900488,0.003536800155416131,0.0002933000214397907,0.011553900083526969,0.006105300039052963,0.01977890031412244,8.449959568679333e-05
101,1.3908188663871994,0.29403194531832133,0.7323022576847911,0.19164851139754566,3,9,3.80054846031386,4.079876015655662,ok,,0.024440400069579482,0.002314700046554208,0.0074529999401420355,0.001680700108408928,0.003613600041717291,0.0014361001085489988,0.0036136999260634184,0.004227599827572703,0.014680299907922745,0.00734440004453063,0.024339399999007583,0.00010100007057189941
102,0.9560612945379239,0.31735463329028035,0.7127668470720707,0.09100715175240567,4,7,0.7889225156837216,2.7928561421295717,ok,,0.02256230008788407,0.003955700201913714,0.0037287999875843525,0.0015563999768346548,0.006043900037184358,0.0018713001627475023,0.003821900114417076,0.0014579000417143106,0.013594600139185786,0.004885600181296468,0.02243590052239597,0.00012639956548810005
103,0.8764448596442322,0.30615875502270073,0.815217331171467,0.1797822263865258,8,3,1.450909612892917,7.083988728413591,ok,,0.022091800114139915,0.0021467001643031836,0.003960100002586842,0.004915500059723854,0.00417609978467226,0.001654100138694048,0.00368930003605783,0.0014591000508517027,0.011825499823316932,0.008028700249269605,0.02200090023688972,9.089987725019455e-05
104,1.6473498747424302,0.29693303669123916,0.7675498773861431,0.17783052713787312,3,3,3.936767053105098,5.394738684571124,ok,,0.027590899961069226,0.0043184999376535416,0.00522529985755682,0.0016928000841289759,0.003485799999907613,0.0012972000986337662,0.009010900044813752,0.002452499931678176,0.017721999902278185,0.005442500114440918,0.027482999954372644,0.00010790000669658184
105,1.4965860140789777,0.31407703694373595,0.7465737403054356,0.22681651322489277,5,1,3.86198862480715,4.850228930337615,ok,,0.019783500116318464,0.0019002999179065228,0.003588399849832058,0.003524299943819642,0.0044531000312417746,0.001448900206014514,0.0034280000254511833,0.0013464000076055527,0.011469499906525016,0.006319600157439709,0.019689399981871247,9.410013444721699e-05
106,1.5504837361710289,0.24591633455300588,0.3529911304010262,0.22518176677121626,5,6,2.348190830000653,3.0955311870532087,ok,,0.02506620017811656,0.0025313999503850937,0.007937000133097172,0.0017713999841362238,0.003576100105419755,0.0013973000459372997,0.005876199807971716,0.0018807000014930964,0.017389300046488643,0.00504940003156662,0.024970100028440356,9.610014967620373e-05
107,1.4579640630730393,0.1458571538283369,0.7256214716518858,0.23966436373183858,7,9,4.245267060250576,3.3501277638233407,ok,,0.019344300031661987,0.002207299927249551,0.0036100000143051147,0.0014913000632077456,0.005944000091403723,0.0020912999752908945,0.0035963000264018774,0.00031819986179471016,0.013150300132110715,0.0039007999002933502,0.019258399959653616,8.590007200837135e-05
108,1.3980976171182946,0.27366892468055454,0.8580976929611281,0.15019445193437903,7,8,2.7933727667653265,1.2778798560980875,ok,,0.08722550002858043,0.0020326999947428703,0.004602399887517095,0.005942800082266331,0.003899199888110161,0.0013632001355290413,0.06536350003443658,0.0039218999445438385,0.07386509981006384,0.01122790016233921,0.08712569996714592,9.980006143450737e-05
109,1.7215204266039539,0.2734940452041295,0.31043369622514555,0.239022338750365,7,9,3.893250103147248,6.306812742183097,ok,,0.03500040015205741,0.0167456001508981,0.003724699839949608,0.0039984998293221,0.0041059001814574,0.0014251000247895718,0.003555299947038293,0.0013447999954223633,0.011385899968445301,0.006768399849534035,0.034899899968877435,0.00010050018317997456
110,1.45376049493921,0.20311541389417417,0.6887142078624174,0.13977925264311497,8,1,4.469034362635265,3.624717448079852,ok,,0.01843880000524223,0.001979999942705035,0.005757400067523122,0.0016706001479178667,0.0036027999594807625,0.0013048001565039158,0.0036127998027950525,0.0004259999841451645,0.012972999829798937,0.003401400288566947,0.01835440006107092,8.439994417130947e-05
111,1.2669191228850343,0.3141920206453003,0.6795759303828238,0.25192495032608436,8,6,4.434142503290166,5.018339495973488,ok,,0.021358300000429153,0.0036782000679522753,0.0037295001093298197,0.0016951998695731163,0.003525800071656704,0.0012935998383909464,0.006902400171384215,0.00043550017289817333,0.014157700352370739,0.003424299880862236,0.02126020030118525,9.809969924390316e-05
112,0.9133413882089301,0.15802325007169876,0.6675392295291394,0.1751863539988497,8,3,3.6321183952197504,3.758153018155854,ok,,0.0196923001203686,0.002335800090804696,0.003600300056859851,0.0016534999012947083,0.0038022000808268785,0.0013642001431435347,0.0065119999926537275,0.0003208001144230366,0.013914500130340457,0.0033385001588612795,0.019588800380006433,0.00010349974036216736
113,1.3976425354025057,0.239533367729651,0.33010973507589125,0.1598049759461838,8,5,1.858059624539956,6.50142611446025,ok,,0.02312879986129701,0.0023000999353826046,0.0035765001084655523,0.0032538000959903,0.006997999968007207,0.0014854001346975565,0.0035379999317228794,0.0018903999589383602,0.014112500008195639,0.006629600189626217,0.02304220013320446,8.659972809255123e-05
114,1.5719882023071166,0.2540114959077384,0.37429417914424296,0.09500860327610301,4,10,1.5635315032815051,1.5328363671651597,ok,,0.023440999910235405,0.0026123998686671257,0.006582999834790826,0.0016314000822603703,0.0035429000854492188,0.0015519000589847565,0.0034551999997347593,0.003961500013247132,0.013581099919974804,0.007144800154492259,0.02333829994313419,0.00010269996710121632
115,1.6730643436889623,0.22411638452599902,0.3229378180853109,0.19847951650100765,6,9,2.525731975624103,7.549727669523304,ok,,0.020597599912434816,0.0024454998783767223,0.0036866001319140196,0.0021103001199662685,0.003549099899828434,0.001335799926891923,0.0058895000256598,0.0014854001346975565,0.013125200057402253,0.004931500181555748,0.020502200117334723,9.539979510009289e-05
116,0.8690469518279702,0.1854995299153549,0.3912627727253759,0.23432845049924017,6,7,4.2373512595390554,5.889470750001875,ok,,0.02014390006661415,0.0025550001300871372,0.003752299817278981,0.0015527999494224787,0.006545500131323934,0.0015175999142229557,0.0039923000149428844,0.00014370004646480083,0.0142900999635458,0.003214099910110235,0.02005920000374317,8.470006287097931e-05
117,1.7719702357114238,0.28065315982731276,0.35383916881148064,0.12198987758012131,7,4,4.551354483410619,4.460995656903521,ok,,0.02123920014128089,0.002197700086981058,0.0036088000051677227,0.003960900008678436,0.0036877000238746405,0.0018663001246750355,0.004491700092330575,0.00133050000295043,0.011788200121372938,0.007157700136303902,0.021143600344657898,9.559979662299156e-05
118,1.3995841965661184,0.244368601145886,0.8204221812870358,0.24708617423359075,10,3,4.154012821115692,8.229661141487899,ok,,0.022399800131097436,0.004582999972626567,0.004167499952018261,0.0017156999092549086,0.003670400008559227,0.00132020004093647,0.006525800097733736,0.00032480014488101006,0.014363700058311224,0.0033607000950723886,0.02230740012601018,9.240000508725643e-05
119,1.2337511798748257,0.32279168042195583,0.3048607695840264,0.20912860730956212,3,9,4.208056999851623,3.214066417738306,ok,,0.026595299830660224,0.0024991000536829233,0.007231900002807379,0.006604800000786781,0.003891299944370985,0.0015533000696450472,0.0043524999637156725,0.0003537999000400305,0.015475699910894036,0.008511899970471859,0.02648669993504882,0.00010859989561140537
120,1.1199738630770055,0.12418298932362189,0.41715349985588807,0.14502671285920524,3,8,4.0519613743541285,9.514871160575701,ok,,0.02377120009623468,0.005857500014826655,0.0044559999369084835,0.001689900178462267,0.0035025998950004578,0.0013510999269783497,0.006631399970501661,0.00017850007861852646,0.014589999802410603,0.003219500184059143,0.0236670000012964,0.0001042000949382782
121,1.790010278911371,0.19090144121830865,0.5772631577278531,0.17053291945019652,9,6,2.2531282647405098,2.638302486690426,ok,,0.02011279994621873,0.002247000113129616,0.00362249999307096,0.0015165000222623348,0.0034815999679267406,0.003968199947848916,0.003828400047495961,0.0013601998798549175,0.010932500008493662,0.006844899849966168,0.020024399971589446,8.839997462928295e-05
122,1.4909786407963952,0.16030726505529777,0.7373873066248111,0.258871544948592,10,4,2.6339131122691852,1.0813447419272473,ok,,0.021561100147664547,0.002092899987474084,0.0035086998250335455,0.001435199985280633,0.007546799955889583,0.0015153998974710703,0.003753799945116043,0.0016201999969780445,0.014809299726039171,0.004570799879729748,0.021472999593243003,8.810055442154408e-05
123,1.1003829786226844,0.20066567039082053,0.3426287084719949,0.13654944777467237,5,3,1.8440314893368144,7.792500295232337,ok,,0.027368699898943305,0.0027851001359522343,0.00743320002220571,0.0019686000887304544,0.003829200053587556,0.0013408998493105173,0.008266800083220005,0.0016413999255746603,0.01952920015901327,0.004950899863615632,0.027265200158581138,0.00010349974036216736
124,1.7127811317966275,0.3362572418626585,0.755405324798113,0.28300048251321397,6,3,3.594583933422305,6.909462189782216,ok,,0.021403599996119738,0.0019350999500602484,0.003570699831470847,0.0021933000534772873,0.006942200008779764,0.0016642000991851091,0.0036452000495046377,0.001362200127914548,0.014158099889755249,0.005219700280576944,0.021312900120392442,9.069987572729588e-05
125,1.6886413372535978,0.14499981614623692,0.5845415165284051,0.08527108652143224,10,6,1.101015435923918,9.43987601678463,ok,,0.026229199953377247,0.0028509998228400946,0.007871499983593822,0.0017500000540167093,0.003587700193747878,0.0017638001590967178,0.006402899976819754,0.0018937999848276377,0.017862100154161453,0.005407600197941065,0.026120700174942613,0.00010849977843463421
126,1.1622444407143573,0.26632213135475413,0.3596259997550655,0.08504300508182741,9,4,2.790690872073416,9.229808662836827,ok,,0.020611800020560622,0.0024544999469071627,0.003569900058209896,0.001875600079074502,0.0060795999597758055,0.0015891001094132662,0.0036007000599056482,0.0013544000685214996,0.01325020007789135,0.004819100257009268,0.02052380028180778,8.799973875284195e-05
127,0.8345476714680892,0.265783130308171,0.5107338317710515,0.08441300476369502,8,6,1.3421851355719554,5.7252631239602385,ok,,0.02036749990656972,0.0021967999637126923,0.003538799937814474,0.0015079998411238194,0.00546730007044971,0.0015034000389277935,0.003839300014078617,0.002224000170826912,0.012845400022342801,0.005235400050878525,0.020277600036934018,8.989986963570118e-05
128,1.2127171468973956,0.2331733049415195,0.5175266423707416,0.22012566030294634,8,4,1.5434194639447414,3.3311236889309743,ok,,0.019673499977216125,0.0019902000203728676,0.0061936997808516026,0.0016679000109434128,0.003621599869802594,0.0013327000197023153,0.003449000185355544,0.0013355999253690243,0.01326429983600974,0.004336199956014752,0.01959069981239736,8.280016481876373e-05
129,1.1789432408587408,0.27438251466036534,0.7048111913523243,0.2738091234207996,5,9,4.204962136905542,4.5611869431619585,ok,,0.02084759995341301,0.0039705999661237,0.0037104999646544456,0.0015924000181257725,0.0041941998060792685,0.0014303000643849373,0.005504899891093373,0.0003512999974191189,0.013409599661827087,0.0033740000799298286,0.020754199707880616,9.340024553239346e-05
130,1.1898090667731753,0.12692780027969813,0.8354523379163779,0.2949780345941145,3,3,1.2204596949533442,2.0261810156720985,ok,,0.01957090012729168,0.0017013999167829752,0.003979400033131242,0.00168889993801713,0.00349349994212389,0.0013244000729173422,0.005808999994769692,0.0014939999673515558,0.013281899970024824,0.004507299978286028,0.019490599865093827,8.030026219785213e-05
131,1.0067795895492893,0.18758829922388576,0.31898996368826,0.10254178652616215,4,5,4.482437901984573,2.2220489170077586,ok,,0.01909909979440272,0.002267400035634637,0.0035292000975459814,0.0015574998687952757,0.005708799930289388,0.0016087000258266926,0.004048400092869997,0.0002927000168710947,0.013286400120705366,0.003458899911493063,0.019012700067833066,8.639972656965256e-05
132,1.2157612576029357,0.20227162957625175,0.3618680643255676,0.08663053599264844,3,4,1.9720462769218456,4.037640450146016,ok,,0.019775999942794442,0.0021071999799460173,0.003586400067433715,0.0015638000331819057,0.005980500020086765,0.0015406999737024307,0.003493600059300661,0.0014156000688672066,0.013060500146821141,0.004520100075751543,0.0196878002025187,8.819974027574062e-05
133,1.433263330190663,0.16568659994514562,0.855290565803559,0.27354906526813144,9,8,4.831221952425098,3.7261527407528106,ok,,0.02559620002284646,0.002392800059169531,0.008131799986585975,0.003187200054526329,0.0038477000780403614,0.00145650003105402,0.00614119996316731,0.00033529987558722496,0.018120700027793646,0.004978999961167574,0.02549250004813075,0.00010369997471570969
134,1.5023185702326136,0.17352845924222143,0.390128336602393,0.2692764031751213,9,3,0.5015225057934971,2.095028050020173,ok,,0.020452099852263927,0.002618500031530857,0.004079499980434775,0.0015545999631285667,0.003808600129559636,0.003049599938094616,0.003792200004681945,0.0014380000066012144,0.011680300114676356,0.006042199907824397,0.02034100005403161,0.00011109979823231697
135,1.5269873093940287,0.3080519915124743,0.7305202371451494,0.13194787578863265,3,7,3.238201597718774,5.287598237909561,ok,,0.02007669978775084,0.002116600051522255,0.0035958001390099525,0.0018394999206066132,0.0060137000400573015,0.001513799885287881,0.0035364001523703337,0.0013788999058306217,0.013145900331437588,0.004732199711725116,0.01999470009468496,8.199969306588173e-05
136,1.0714390094628672,0.2673603656770177,0.8249933222598707,0.17007392503555352,8,4,2.716150188696873,9.398573192315208,ok,,0.025123799918219447,0.0023678001016378403,0.006719599943608046,0.0016821001190692186,0.003526699962094426,0.0013288999907672405,0.005446299910545349,0.003960400121286511,0.01569259981624782,0.006971400231122971,0.02503180014900863,9.199976921081543e-05
137,1.012029849833492,0.3068420835497312,0.4310367089208952,0.29739221074911065,4,8,2.493731353464117,2.963003176107481,ok,,0.020948499906808138,0.002164199948310852,0.0036405997816473246,0.0015147998929023743,0.004501999821513891,0.00380500010214746,0.0038703999016433954,0.0013553998433053493,0.012012999504804611,0.006675199838355184,0.020852399291470647,9.610061533749104e-05
138,1.3108090652551092,0.1241763908524632,0.4050531641375916,0.15918058362157705,3,1,4.904707343876573,2.7099932122413004,ok,,0.022738200146704912,0.0018539999146014452,0.0042431999463588,0.001894799992442131,0.006426400039345026,0.0019165999256074429,0.0058120999019593,0.0004922999069094658,0.016481699887663126,0.00430369982495904,0.02263939962722361,9.880051948130131e-05
139,1.290651035725923,0.34341840794998924,0.8287169694239478,0.12875195666809117,6,4,4.117605514957864,8.024668145386407,ok,,0.021514599910005927,0.0022806001361459494,0.006472399923950434,0.001826500054448843,0.003913300111889839,0.0013604001142084599,0.005201099906116724,0.0003599999472498894,0.015586799941956997,0.0035469001159071922,0.02141430019401014,0.00010029971599578857
140,0.8975866489294773,0.1988249187870385,0.7500721062717728,0.12582821652692341,7,2,2.7627355710220516,3.326666807630582,ok,,0.019707800121977925,0.0019990999717265368,0.003656500019133091,0.0017607000190764666,0.0035514000337570906,0.001302999909967184,0.005784099921584129,0.001549700042232871,0.012991999974474311,0.004613399971276522,0.01960449991747737,0.00010330020450055599
141,1.075050496988018,0.21113910796877056,0.36112317405789796,0.26257504049615105,9,4,4.043211730303774,3.0369917568303695,ok,,0.02965170005336404,0.002013999968767166,0.0076546999625861645,0.004341500112786889,0.005240499973297119,0.002900900086387992,0.005590100074186921,0.001796599943190813,0.018485300010070205,0.009039000142365694,0.029538300121203065,0.00011339993216097355
142,1.1286217105513132,0.25758480828814834,0.445626651069461,0.21779932483423742,3,6,0.9635188369600907,7.628473693903406,ok,,0.022036600159481168,0.002719900105148554,0.004710099892690778,0.0016078001353889704,0.0035269998479634523,0.001308700069785118,0.005814699921756983,0.0022251999471336603,0.014051799662411213,0.005141700152307749,0.021913399919867516,0.00012320023961365223
143,1.7939462912949082,0.25920915437006536,0.4447702583670101,0.2906644705346906,9,5,1.7722660728958892,9.171049262861699,ok,,0.0194752998650074,0.0022320998832583427,0.003648800076916814,0.0014780000783503056,0.005303099984303117,0.0017715999856591225,0.003607700113207102,0.0013230000622570515,0.012559600174427032,0.0045726001262664795,0.019364300183951855,0.00011099968105554581
144,1.6422492093409757,0.1545621505308768,0.6494771987138558,0.16333455119418538,6,4,1.9677889861632338,8.389008412000452,ok,,0.022305099992081523,0.0020852999296039343,0.003513599978759885,0.0037314998917281628,0.003942300099879503,0.0016437000595033169,0.005122500006109476,0.002156199887394905,0.012578400084748864,0.007531399838626385,0.022195099852979183,0.00011000013910233974
145,0.8614330594305348,0.2869550090550458,0.7189892398636712,0.09288885936923355,5,7,2.6639696598074725,3.301353466919785,ok,,0.02918890002183616,0.006169999949634075,0.005727000068873167,0.002258300082758069,0.008260600036010146,0.0017371999565511942,0.0035840999335050583,0.0013365000486373901,0.01757170003838837,0.005332000087946653,0.0290737000759691,0.00011519994586706161
146,1.658295378648798,0.3401164095811958,0.7430042952500535,0.09331127391208943,9,1,2.293088622906985,6.225760471671425,ok,,0.027185600018128753,0.0019198998343199492,0.007042699959129095,0.001984399976208806,0.005203600041568279,0.0019173999316990376,0.007366900099441409,0.0016592999454587698,0.019613200100138783,0.005561099853366613,0.027094199787825346,9.140023030340672e-05
147,1.1135142156618312,0.3394896429638886,0.6112215918639915,0.15317500621988622,3,2,4.187092003364413,4.155865481388145,ok,,0.023126999847590923,0.001927100121974945,0.0047962001990526915,0.0025969999842345715,0.007974200183525681,0.0017019000370055437,0.003710299963131547,0.0003315000794827938,0.01648070034570992,0.004630400100722909,0.023038200568407774,8.879927918314934e-05
