rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
2275,30,10.499698733679008,-10.499698733679008,-10.499698733679008,True,1.777958084957612,0.31862936914208084,0.6354947326572773,0.17426063907589007,0.0,13.726922678755585,10.688983976307131,3.0993223950257898,20.0,8.0,20.0,15.0,324.3511533102462,2654.032320115485,31.835827593440627
2276,1026,10.500142077359435,-10.500142077359435,-10.500142077359435,True,1.8220213395132916,0.39041140472116237,0.7933445816969373,0.11791672104613107,0.0,13.104018520309381,5.666798874660376,3.3052346802695345,25.0,12.5,20.0,15.0,268.87818993807264,2260.987268177954,10.765357856214685
2277,2110,10.500392710865176,-10.500392710865176,-10.500392710865176,True,1.7840758038527007,0.31535313713722285,0.8375229195216274,0.15655772754996283,0.0,13.090739514117361,10.091287831165001,3.301551419172532,14.0,8.5,17.0,7.0,474.3040630649507,2047.2076205082171,30.79997049143345
2278,523,10.502172797808106,-10.502172797808106,-10.502172797808106,True,1.6899456062127767,0.3514035577107855,0.5855482247871461,0.25152983161400166,0.0,13.597313823198743,10.30963530770824,3.297224734094331,15.0,6.0,11.0,7.0,463.70045935843325,2005.6203513163848,37.970851071927015
2279,1149,10.50246471472087,-10.50246471472087,-10.50246471472087,True,1.779166379087404,0.34847152190805236,0.6486897748626643,0.2222032768054169,0.0,13.256376997330117,12.365580457316364,3.268038630649679,17.0,7.0,16.0,8.0,479.12282264642624,2534.3143428937383,1.6117867740352274
2280,1270,10.503283747836907,-10.503283747836907,-10.503283747836907,True,1.7703875472535033,0.3723412851845477,0.8608910668415755,0.20505689954650733,0.0,13.830602349465407,9.999622501344456,3.358747854047567,20.0,10.0,19.0,12.0,303.2530233982089,2115.7924039525387,26.189605247183906
2281,2556,10.50356365012227,-10.50356365012227,-10.50356365012227,True,1.8077592680813637,0.3313809535091111,0.4253311751780491,0.16199765224505502,0.0,13.14438764231182,11.196067676546217,3.291955099100033,15.0,8.0,14.0,10.0,467.691569591554,1968.0752174203951,27.6042746771784
2282,1435,10.504209971287688,-10.504209971287688,-10.504209971287688,True,1.7173426920006278,0.3657193401960138,0.4526931662445654,0.22431594778596986,0.0,13.587931036455354,7.611071999196866,3.282680967566665,18.0,10.0,20.0,12.0,371.49586621410316,2577.8472949875327,7.126984319109928
2283,1897,10.507079198294079,-10.507079198294079,-10.507079198294079,True,1.7531344471012917,0.27821400800359825,0.6593638058008108,0.24437882768308802,0.0,13.560831148846432,7.071418450542923,3.321099199938964,18.0,10.0,20.0,10.0,328.9270558647636,2204.2692447069453,19.523226997284503
2284,2994,10.507898596659365,-10.507898596659365,-10.507898596659365,True,1.7809486057299533,0.23276461838823298,0.46200001663047935,0.1812954408076879,0.0,13.154297181713272,10.387005320817677,3.280504187321144,20.0,11.0,20.0,15.0,289.16612651370616,2317.474572833594,30.6371113672499
2285,750,10.508114477586247,-10.508114477586247,-10.508114477586247,True,1.8122578594908962,0.3143704058931015,0.5232697625668938,0.10896801399375905,0.0,13.040285104005186,7.585082368958119,2.918735420747254,18.0,8.0,15.0,8.0,353.2986438017624,1831.418222731354,13.247559394637074
2286,2126,10.508536079135915,-10.508536079135915,-10.508536079135915,True,1.8238565562352056,0.3363463513143883,0.7102084746382706,0.1453531577053251,0.0,13.286472012003479,9.257496476600268,3.0358850939707747,17.0,8.0,20.0,8.0,423.5825329873149,2023.61286635142,24.806112863961598
2287,1764,10.508618143898097,-10.508618143898097,-10.508618143898097,True,1.7774823814936904,0.39983936228877004,0.7612144811699046,0.14259447287895918,0.0,14.33627194114161,11.06577306163272,3.3337312730874125,20.0,10.0,22.0,10.0,293.1543687834786,2204.0072527483144,10.13047618490372
2288,1729,10.509745110373807,-10.509745110373807,-10.509745110373807,True,1.785270114430949,0.3238695481698386,0.6433745906553432,0.2130374680146031,0.0,13.649924810520403,12.80143184106503,3.320583707952327,20.0,10.0,22.0,10.0,313.9878032519065,2383.2077760879,25.44737834646764
2289,542,10.510375361801128,-10.510375361801128,-10.510375361801128,True,1.7153545659017286,0.3380637346162013,0.5467021914396348,0.1698097833032846,0.0,13.096381927794498,10.668286389888461,3.1685218332983327,13.0,8.0,13.0,10.0,497.9304318442839,2262.9143721585992,39.9126829101192
2290,1048,10.51073792196621,-10.51073792196621,-10.51073792196621,True,1.7677027902481435,0.35375835853914617,0.7182618719133744,0.10437463429999272,0.0,13.704288556486008,11.679885505610523,3.3424425069063686,22.0,13.0,24.0,12.0,286.0637355814205,2241.9681768541245,25.445855469468324
2291,438,10.510807373552888,-10.510807373552888,-10.510807373552888,True,1.7704399010949736,0.3279075831289232,0.6072217021037306,0.27137854242687565,0.0,13.564927003308533,12.573385419349588,3.246272552213746,22.0,10.0,19.0,12.0,291.7417515553037,2771.9889290916008,24.480552371440467
2292,835,10.51275500640525,-10.51275500640525,-10.51275500640525,True,1.7663984425556143,0.3849612333494972,0.4667975300319607,0.15526806557903552,0.0,13.845007881530538,12.820891717650877,3.309342157376409,15.0,7.0,13.0,10.0,421.8002647577929,1811.5295143900835,36.534485378379145
2293,992,10.512983217868186,-10.512983217868186,-10.512983217868186,True,1.785793802802796,0.36994418504620213,0.5785813114942305,0.10857657262562408,0.0,13.098727533887722,9.468931603657413,3.2733001264883193,16.0,7.0,22.0,12.0,429.25822339650136,1840.2343446600748,2.1176140223025506
2294,2288,10.514623953114528,-10.514623953114528,-10.514623953114528,True,1.80713389428865,0.372558473908099,0.7378837236366187,0.1444982202738581,0.0,13.849412556966964,13.751978639664085,3.1680827929546007,16.0,8.0,19.0,10.0,446.32175552006487,2280.042976779349,19.266281720304615
2295,587,10.515562624165494,-10.515562624165494,-10.515562624165494,True,1.760859428611645,0.32501347786374757,0.6326063408747845,0.11133565541681216,0.0,13.609037584414242,9.014340734609881,3.3743596774826106,16.0,8.0,16.0,8.0,398.70012856385637,2382.8888205627,6.456800027535721
2296,1984,10.515690995172786,-10.515690995172786,-10.515690995172786,True,1.753952703822503,0.3848140888335846,0.6026595959384534,0.16480576999914517,0.0,13.370823249900113,10.03181719820109,3.0906391877621293,17.0,7.0,13.0,8.0,380.4689048663125,2531.9095278497302,24.594525627526906
2297,593,10.517322246893006,-10.517322246893006,-10.517322246893006,True,1.7970145123160448,0.3198379902149814,0.6474549196974542,0.15066131224847568,0.0,13.389883325839792,11.019047214202326,3.0466508297492156,14.0,6.0,14.0,7.0,569.5663575059336,2267.3353825025483,20.856771588002037
2298,891,10.517423675102904,-10.517423675102904,-10.517423675102904,True,1.7199652361150812,0.31900654730072575,0.745096480404975,0.10893197266224044,0.0,13.233387242161438,12.376039620000215,3.140581843357855,14.0,7.0,13.0,10.0,523.1692580394148,2008.941648679833,19.98198662509406
2299,2839,10.51876766759866,-10.51876766759866,-10.51876766759866,True,1.8062947056690706,0.30114344864476367,0.5796436637486609,0.2552707330750406,0.0,13.45186363338173,3.6531410879447996,3.2456015531731426,20.0,10.0,14.0,8.5,310.5529801398453,2633.667297437039,16.611023549934455
2300,2034,10.519024533389437,-10.519024533389437,-10.519024533389437,True,1.6845219473704645,0.3065523026804304,0.5222708141687464,0.15118613493720445,0.0,13.550993696365566,11.87092962349144,3.2028235437234596,22.0,10.0,18.0,12.0,283.38625285273463,2430.176029419289,14.482279110215524
2301,2614,10.51967721032332,-10.51967721032332,-10.51967721032332,True,1.8045428696850316,0.3640458113327403,0.5934996013514721,0.21372994845677665,0.0,13.150995297413232,13.01027754654904,3.128648021421138,22.0,10.0,17.0,12.0,291.8492731725998,2360.1354103916665,14.251410006454945
2302,881,10.520002298867743,-10.520002298867743,-10.520002298867743,True,1.7655037237594953,0.36113976465325326,0.5399764716279816,0.09206701754688605,0.0,13.466814511454084,7.823913742568153,3.361096482441357,14.0,8.5,16.0,10.0,535.9983441786634,2228.2710918290927,26.975342901663602
2303,1067,10.52010146846715,-10.52010146846715,-10.52010146846715,True,1.665985396651696,0.3626187518379773,0.8367883250595558,0.25008084894870386,0.0,13.378003910203184,12.18469491854685,3.296921239466405,18.0,12.0,16.0,12.0,369.86829659555485,2570.236220910044,30.650108132979135
2304,1457,10.520259106326638,-10.520259106326638,-10.520259106326638,True,1.6971827751648132,0.3415777487612392,0.546003586052464,0.18136847651525015,0.0,13.168610163150696,12.27955129631643,3.303917281749334,17.0,10.0,17.0,10.0,384.040618577517,2064.945617957633,20.25934579372899
2305,2063,10.520262507409832,-10.520262507409832,-10.520262507409832,True,1.7721363432997146,0.3161972581074979,0.7785879191277247,0.1903359839644114,0.0,14.050695027264853,9.383419258154948,3.125289473885987,20.0,10.0,22.0,10.0,296.23153234503945,2014.9475188136398,26.743133095240808
2306,2430,10.521336602788276,-10.521336602788276,-10.521336602788276,True,1.8140806924027204,0.39534432205894854,0.7611638776063065,0.131802279320664,0.0,13.822759913245047,11.81911356285649,3.145618462568467,18.0,8.0,24.0,12.0,360.44225449398607,2142.221273163269,6.0192889121119535
2307,2816,10.521783647466505,-10.521783647466505,-10.521783647466505,True,1.8066543770606867,0.3297532770050004,0.5023819946461106,0.2574917156990332,0.0,13.109010381220473,9.459782120585423,3.300495033265115,18.0,8.0,20.0,11.0,322.76754382885093,2024.8196651621363,29.023284440454162
2308,2881,10.521818946847077,-10.521818946847077,-10.521818946847077,True,1.7480577637314663,0.2915392911917077,0.834371689909855,0.16518046647806575,0.0,13.077325416438871,11.57435914842502,3.1547980160151345,22.0,10.0,21.0,13.5,298.5246518898498,2224.4137643169665,32.51292881414413
2309,1956,10.522222491055691,-10.522222491055691,-10.522222491055691,True,1.7604857645785763,0.30121315197719495,0.7977906725738977,0.15223197306751984,0.0,13.425279750075038,7.090486172326917,3.122015275608509,17.0,7.0,22.0,10.0,403.9252454263167,2141.8666747447655,25.537307385981435
2310,1194,10.523334685707532,-10.523334685707532,-10.523334685707532,True,1.7460694050293928,0.39079708773491983,0.46932457128930083,0.22855779208065388,0.0,13.30091094246352,13.112737820751045,3.3246838156525733,22.0,10.0,20.0,13.0,294.5383396836237,2385.470578265401,13.957108695650371
2311,2900,10.52539553128549,-10.52539553128549,-10.52539553128549,True,1.7771074565726164,0.3146006720201389,0.5490614858216843,0.21867937861653483,0.0,13.056165426351122,3.3572591325495065,3.3518036405839844,22.0,10.0,21.0,12.0,305.27728790511793,2466.717173977913,12.829793467265699
2312,1120,10.525783327679722,-10.525783327679722,-10.525783327679722,True,1.769696084735229,0.39107903835223967,0.6561059038323656,0.08953391083589814,0.0,13.785384162349516,9.251721398915283,3.1704658365968594,17.0,8.0,19.0,12.0,356.2495836856058,2557.5657726014388,17.818393997207316
2313,1293,10.526248719623595,-10.526248719623595,-10.526248719623595,True,1.777844493358459,0.34765455687960845,0.8135962094447501,0.22118375680579305,0.0,13.379656813567717,11.3286159512208,3.1797173834606887,17.0,10.0,17.0,10.0,379.5072329889222,2520.5327504186416,3.064896304222252
2314,1551,10.526351515918194,-10.526351515918194,-10.526351515918194,True,1.7476312319968712,0.34718219865421074,0.8956571956803397,0.17243857616411312,0.0,13.277706445112809,9.893578911410719,3.291134338506443,19.0,12.0,21.0,13.5,259.69496727120145,1900.3064832284592,18.169014720321282
2315,3019,10.526731510138916,-10.526731510138916,-10.526731510138916,True,1.8033628308161238,0.3676645767911929,0.7131764605924475,0.20564779922900378,0.0,13.654120773776702,7.2168820381209695,3.3348963589289213,20.0,10.0,24.0,12.0,309.28732965576035,2036.4325995911004,15.32973529511079
2316,2906,10.527025265647545,-10.527025265647545,-10.527025265647545,True,1.821397186437703,0.3543747354712205,0.6168854413235643,0.22446399467151862,0.0,13.213867501677733,12.095612321189263,3.355146076633988,19.0,10.0,21.0,13.5,320.35591915089753,1851.5024815216532,31.25241934215382
2317,795,10.527396127962417,-10.527396127962417,-10.527396127962417,True,1.7982310624557818,0.37691178720138047,0.46727657052898086,0.12920408502007047,0.0,13.411567249960207,9.486785861922847,3.324979357606,16.0,7.0,20.0,10.0,384.0540038985566,1685.9665165683748,27.287773282767947
2318,474,10.527546186650087,-10.527546186650087,-10.527546186650087,True,1.8157304892509638,0.34321439417319466,0.8922745750945439,0.18946147626412863,0.0,13.299859118625374,9.449036564073733,2.8333796829764157,20.0,13.0,20.0,15.0,238.30927947475791,2494.9848448690227,20.46940818017166
2319,205,10.528622199600171,-10.528622199600171,-10.528622199600171,True,1.759793390691673,0.3094062934410682,0.42203228629758993,0.2837008176488491,0.0,13.213926994707471,7.599821840669953,3.248557018130838,21.0,13.5,21.0,13.5,235.33413486562952,2363.991623144569,13.096267759702432
2320,2384,10.529045542495775,-10.529045542495775,-10.529045542495775,True,1.7150450197961276,0.36953280187374016,0.8762461210506706,0.11117630457687257,0.0,13.003857087181352,8.62058854878938,3.354287013831015,18.0,10.0,20.0,10.0,291.21068755861677,2156.870781674787,28.55937802978291
2321,2220,10.530683403477976,-10.530683403477976,-10.530683403477976,True,1.7962758911493506,0.3738471115829085,0.6418036509084131,0.15682665636076287,0.0,15.262036572336708,13.345596669225142,3.3537080425694707,16.0,8.0,16.0,10.0,451.96659000588113,2326.3425455732527,10.049504918834229
2322,1549,10.533602114446268,-10.533602114446268,-10.533602114446268,True,1.8217380057430668,0.3456869242296437,0.4887813124168927,0.17243740222394408,0.0,13.474411971482562,9.285929685612599,2.9965959766070234,20.0,10.0,18.0,12.0,344.63990152759123,2754.0685917398596,21.545700877128798
2323,2457,10.53366574106596,-10.53366574106596,-10.53366574106596,True,1.780052133611997,0.3801273938397317,0.8683479130281719,0.13050120337421617,0.0,13.115687176414152,10.891698730838927,3.258129468014043,19.0,10.0,20.0,15.0,307.09482820723133,2217.9649323575572,38.832906807734446
2324,2246,10.5337326221963,-10.5337326221963,-10.5337326221963,True,1.8095856595997428,0.33614829349629766,0.7588793814647935,0.11860933818006315,0.0,13.216357961407912,8.94745197986987,3.3709921505697773,16.0,10.0,15.0,7.0,379.5821008112528,1906.1453541958047,7.672053300896932
2325,34,10.53411668048958,-10.53411668048958,-10.53411668048958,True,1.7809461669228754,0.38660479891188954,0.7958392059248398,0.2870758644416554,0.0,13.098245060910205,6.434975316743189,3.3683857740415126,19.0,12.0,21.0,13.5,274.220856497781,2992.588371962014,30.62447648236601
2326,2594,10.534412345711608,-10.534412345711608,-10.534412345711608,True,1.802737378613815,0.3150106410417855,0.8126560441121885,0.24220504206568474,0.0,13.426951375592818,5.833509087287214,3.290072344636201,22.0,10.0,25.0,12.5,298.1515691002432,2442.2928271154174,30.024585985821552
2327,840,10.534528605487557,-10.534528605487557,-10.534528605487557,True,1.7670541837901252,0.36357866986755716,0.4970520786702158,0.12469647359404451,0.0,13.989702307819503,10.553219660042092,3.238045439242029,17.0,8.0,19.0,10.0,370.6962791713256,2369.138161145428,15.693004538911396
2328,2613,10.53467060760407,-10.53467060760407,-10.53467060760407,True,1.8060537700998016,0.3443088983221816,0.6004714585033452,0.2613221302228751,0.0,13.410518539184041,4.9729956198371035,2.758729745874623,22.0,10.0,22.0,13.0,259.1597389398429,2183.1209066522706,8.65544180337582
2329,120,10.535276648008097,-10.535276648008097,-10.535276648008097,True,1.7712626027997802,0.30967117769650077,0.770431581626583,0.27184343311910375,0.0,13.639902473728654,13.502508859284351,3.2969577381968027,22.0,13.0,20.0,12.0,232.78467131351223,2598.5505533410087,34.50105577660078
2330,1498,10.535859606243555,-10.535859606243555,-10.535859606243555,True,1.8127704311827968,0.3039941973751829,0.8549661565875832,0.08242886306098418,0.0,13.892999749298204,6.284579264345648,3.2381251846465195,21.0,12.0,20.0,15.0,262.7774378013043,2173.391033879347,29.401904277691152
2331,51,10.535872169581598,-10.535872169581598,-10.535872169581598,True,1.822995461171077,0.38305774946536597,0.5676224256852219,0.15839371261858637,0.0,13.359989175539138,11.40903634433335,2.717751519686131,22.0,13.0,22.0,13.0,210.48782643112608,1884.45089057214,30.21025785103938
2332,851,10.536204272910336,-10.536204272910336,-10.536204272910336,True,1.7369965369171427,0.3346654038187023,0.4568247732199989,0.13546503501813312,0.0,13.675431054891297,10.666502325976248,3.3338874323561694,14.0,8.5,11.0,8.5,472.46735766833115,2332.649966154465,28.431598855519496
2333,303,10.538055729053522,-10.538055729053522,-10.538055729053522,True,1.7953808709780918,0.3710889426439874,0.8841980129051691,0.22927106585522436,0.0,14.230193459331625,10.753037093116166,2.9296854271906074,24.0,12.0,18.0,12.0,225.8707238923289,2552.2577600447253,24.337624329154394
2334,1012,10.538427855895417,-10.538427855895417,-10.538427855895417,True,1.7040080628474619,0.37068060989060503,0.6421314231587787,0.1272604111533664,0.0,13.223416968045015,7.767967647079997,3.3585170150989376,17.0,8.0,14.0,8.5,351.9481582688837,2033.0463002907043,13.898105379541533
2335,412,10.544283576327938,-10.544283576327938,-10.544283576327938,True,1.821740784191943,0.3359598891449604,0.5842614431446645,0.21445843709695794,0.0,13.205841508892483,6.902251709544585,3.2777638633773414,22.0,13.0,20.0,15.0,252.92333909903445,2466.251438569032,19.632574163386685
2336,1513,10.545107767022806,-10.545107767022806,-10.545107767022806,True,1.7131087035755954,0.3926412206729278,0.6996170272076675,0.16174923107567235,0.0,13.14405377789879,2.536795343123911,3.3709328117352255,19.0,8.0,16.0,12.0,348.56028237515255,2454.041032651429,10.633361700594172
2337,201,10.545115629481726,-10.545115629481726,-10.545115629481726,True,1.8213545240149225,0.3058965591375252,0.7061459522346056,0.23658353967805784,0.0,13.709397766486035,9.545333299709199,3.0381857070171105,22.0,12.0,21.0,12.0,252.15431776230895,2826.1686876367003,32.72827086600712
2338,1566,10.545271363720598,-10.545271363720598,-10.545271363720598,True,1.7954541581327281,0.33508028173714927,0.6059783365781547,0.11261317153268188,0.0,14.19270371763457,9.345897019517144,3.269627553711956,24.0,12.0,21.0,12.0,247.2242316672179,2758.2827321321206,25.97488740252888
2339,2044,10.545557100994241,-10.545557100994241,-10.545557100994241,True,1.7500890679287893,0.3160989489664806,0.8713753112144405,0.17632460626154756,0.0,13.112685099278954,12.62418276867507,3.365623940967743,20.0,8.0,20.0,8.0,364.42435955260305,2145.611473451466,37.60001785693814
2340,621,10.54643480567187,-10.54643480567187,-10.54643480567187,True,1.7778617158778485,0.3786507123781685,0.741889070207215,0.15111273062917166,0.0,13.50326180505542,6.064206567263134,3.269003674594118,15.0,7.0,13.0,8.0,416.5075436853915,2084.181118627877,13.866041070799735
2341,3033,10.547056486102559,-10.547056486102559,-10.547056486102559,True,1.720032649130425,0.2974319890525303,0.5334761461516401,0.19263032274521508,0.0,13.022668519817593,4.232794151565521,3.0795981308125775,22.0,10.0,19.0,12.0,276.05410455707863,2777.9924294506045,22.863746793074252
2342,1827,10.548272063787184,-10.548272063787184,-10.548272063787184,True,1.7149937808495408,0.3538457103979244,0.7782821641487677,0.09115863173182008,0.0,13.240550377725029,10.782759262714006,3.326732831067429,19.0,10.0,17.0,12.0,314.59063216913785,2150.5541592545005,27.01391971033676
2343,499,10.548556395772936,-10.548556395772936,-10.548556395772936,True,1.812101172582031,0.3503596977272601,0.7467940996629424,0.27330924364565,0.0,13.290524067511248,9.324656806230514,3.3774928645455935,20.0,11.0,21.0,12.0,298.0584268053042,2611.01177987738,36.63570364591175
2344,2362,10.54922275164724,-10.54922275164724,-10.54922275164724,True,1.7631721316098248,0.3843499301434244,0.8090567019889077,0.14166166270578262,0.0,13.897593149347276,12.044116246271406,3.323486942902451,20.0,10.0,22.0,10.0,269.74143574650293,1931.668030202998,20.440238542987267
2345,1501,10.550282037077267,-10.550282037077267,-10.550282037077267,True,1.792078856148587,0.32257156605205317,0.8325502150188452,0.287387255803076,0.0,13.293667396110042,12.547856269266976,3.3296890901497394,21.0,13.5,22.0,13.0,286.59602995597567,2285.0011425580183,28.739767964260135
2346,2493,10.550338460265513,-10.550338460265513,-10.550338460265513,True,1.7268145550279903,0.39872100929581866,0.6294050264213971,0.23320456274205315,0.0,13.282949778391233,11.449973974062274,3.2091345919966225,22.0,12.0,20.0,12.0,249.55313009193168,2238.5677236660463,29.877290911018797
2347,210,10.550393311692856,-10.550393311692856,-10.550393311692856,True,1.79300357067457,0.29191470834672145,0.40951424807435444,0.2609803089339787,0.0,13.137246183186303,10.209860148554636,3.2780251165128185,20.0,10.0,18.0,10.0,291.3126136953059,1878.148521657542,12.240954793012712
2348,1002,10.551218263430671,-10.551218263430671,-10.551218263430671,True,1.7865323288216939,0.35009789530242874,0.47845519143944754,0.12949638893300325,0.0,13.435797200162764,11.81253440711395,2.985098031174534,15.0,6.0,17.0,8.0,451.41559331607084,2107.048778324395,29.62644549772236
2349,1091,10.55141306930133,-10.55141306930133,-10.55141306930133,True,1.7742478012650793,0.3646491039142069,0.6641850563366599,0.23089689767861127,0.0,14.020865826166823,9.748206670574573,3.359300459150183,20.0,11.0,20.0,15.0,288.38424326086636,2779.503137225137,21.146319600904967
2350,582,10.55220370430052,-10.55220370430052,-10.55220370430052,True,1.669303324660868,0.3335195207747385,0.7181406099138659,0.12531664588660252,0.0,13.269025689724103,10.727869215389097,3.197073396231119,15.0,7.0,17.0,12.0,502.93200019413155,2249.29833256547,39.94782076666896
2351,2818,10.552970138020072,-10.552970138020072,-10.552970138020072,True,1.768131603924417,0.3439603271740609,0.5414674277125766,0.18085890604867463,0.0,13.69623536264362,6.0095360408465455,3.3093113808289116,20.0,10.0,20.0,10.0,305.7028857747602,2497.779595535033,10.085773253375805
2352,1985,10.554516770742037,-10.554516770742037,-10.554516770742037,True,1.773672008365307,0.3247390068877355,0.808214699099109,0.18442271299696164,0.0,13.153526942591089,8.30180936397334,3.339431486743418,18.0,10.0,25.0,12.5,335.3248926835024,2477.5983026032923,11.138288662914398
2353,2037,10.556077811023837,-10.556077811023837,-10.556077811023837,True,1.7901434566171315,0.3183791765088866,0.7490371456781769,0.15405767573992232,0.0,13.220773980108524,13.15441937536889,3.2942055467080382,20.0,11.0,18.0,12.0,318.31214599995656,1968.360594194505,38.6110698850505
2354,2331,10.55705247168084,-10.55705247168084,-10.55705247168084,True,1.747395044894338,0.316003871045644,0.7076716379527097,0.08673538714111215,0.0,13.678961445597384,7.464178890928279,3.3581325962792383,17.0,8.0,17.0,7.0,376.0979837472392,1925.5338298015392,36.34295851338514
2355,661,10.558345407229279,-10.558345407229279,-10.558345407229279,True,1.7886200204027434,0.35045407362738135,0.8461154742408362,0.26204718014781175,0.0,14.064618481779,10.120719465935947,3.323233217130783,15.0,6.0,20.0,15.0,480.74285020953624,2590.8747742157557,19.204289997912337
2356,338,10.561023659258133,-10.561023659258133,-10.561023659258133,True,1.770634029851498,0.3516247106281766,0.4413876682499408,0.2223930124480355,0.0,13.70559284858384,9.34867235672123,3.0012397987081076,19.0,10.0,15.0,10.0,343.14887414943655,1976.012628328472,15.83762474044316
2357,2771,10.561361244914115,-10.561361244914115,-10.561361244914115,True,1.811249010586993,0.2672282900309915,0.7015364819799849,0.22301031451905504,0.0,13.110046823764353,12.34750379862488,2.99574020756762,19.0,10.0,20.0,11.0,319.3066833119857,2423.758843020278,6.594139067576652
2358,2768,10.56163826320305,-10.56163826320305,-10.56163826320305,True,1.7640661769711876,0.35872973925654367,0.4322904105270364,0.23058124318751977,0.0,13.273306148605446,2.978641789995166,3.3399258115189348,20.0,11.0,20.0,15.0,287.20175503436474,2845.0523368842437,7.786285045209741
2359,522,10.562121925508169,-10.562121925508169,-10.562121925508169,True,1.8195555100789118,0.30620244848959627,0.7344754251879704,0.11277903233200469,0.0,13.863052810433864,11.672358536419084,3.1373329346660213,14.0,8.5,18.0,8.0,462.201643454955,2072.71814728369,31.44200171026216
2360,2946,10.562730617850978,-10.562730617850978,-10.562730617850978,True,1.7982736097133016,0.3058148128713055,0.6133992887746587,0.2482674945190912,0.0,13.252691404946585,12.266714526794994,3.3406160202419484,20.0,11.0,20.0,10.0,307.01437430585725,2142.5404253769493,24.995921907705394
2361,31,10.563327877282756,-10.563327877282756,-10.563327877282756,True,1.7964228457515663,0.3133701486647956,0.6792111351438227,0.25329228975102636,0.0,13.123953832194186,10.288493435029192,3.0259173913795046,21.0,13.5,25.0,12.5,281.79890596484415,2669.968032293857,11.988520663606446
2362,2263,10.565070017519108,-10.565070017519108,-10.565070017519108,True,1.80406767800845,0.36709090100310415,0.700243178194162,0.1625392788347581,0.0,13.204641405547623,8.953494459388939,3.1371541879937035,17.0,10.0,19.0,10.0,305.64240277517774,1817.5397568156884,24.976332560383074
2363,1646,10.56695179215083,-10.56695179215083,-10.56695179215083,True,1.8119905442292237,0.26914056988626345,0.3574417585164392,0.21574562776563483,0.0,13.595610881645442,6.022430585182889,3.227530803812022,22.0,12.0,22.0,10.0,265.97322072586167,2384.396580057102,34.22459541311465
2364,1987,10.567940356193233,-10.567940356193233,-10.567940356193233,True,1.7850961513968717,0.2998995275876105,0.6452599934807474,0.11031491503635607,0.0,13.38456836053263,12.666653568141623,3.2257915979897316,20.0,10.0,20.0,15.0,280.74943000743974,2449.234773504466,26.475943791672286
2365,865,10.568453739303433,-10.568453739303433,-10.568453739303433,True,1.7641948698013228,0.31336750102224203,0.6624419939459767,0.08700809253170937,0.0,14.061955316254524,10.502918229360228,3.2873858521166275,15.0,7.0,11.0,8.5,512.3088865554263,2697.3048042062987,18.69839512141635
2366,556,10.569172636923742,-10.569172636923742,-10.569172636923742,True,1.7571318070603978,0.35543451224648287,0.7464568528353643,0.12848171360060776,0.0,13.634311892154928,12.819202948588172,3.24375572209259,14.0,8.5,14.0,10.0,461.0674827452667,1974.1049243222076,31.374781313411404
2367,231,10.569300742996962,-10.569300742996962,-10.569300742996962,True,1.8166445396164543,0.3362969034521731,0.5975229634905697,0.23636449257454853,0.0,13.44454040517845,9.082884963056765,3.342022484365583,20.0,11.0,20.0,13.0,293.37193113592394,2029.1667775095957,24.54233442651082
2368,2318,10.57155405176715,-10.57155405176715,-10.57155405176715,True,1.791551755123693,0.36332605810602303,0.7644162044750913,0.2311915515951526,0.0,13.082618786544892,9.2486272535147,3.0992547615255868,18.0,10.0,16.0,8.0,355.55903963757544,2232.7370593831583,23.84101930976319
2369,2164,10.572724808106013,-10.572724808106013,-10.572724808106013,True,1.7581339032885137,0.3602978063885829,0.7004838673664409,0.27678347003922804,0.0,13.146079379886974,9.774057637005347,3.150470144519531,22.0,12.0,22.0,13.0,246.05186631050867,2106.505240796912,38.59682370060696
2370,155,10.573168872334659,-10.573168872334659,-10.573168872334659,True,1.802558137824061,0.3965060362146706,0.5972718991691841,0.23981858599367734,0.0,14.024822877201741,7.176516861036987,2.9559195370055797,20.0,11.0,19.0,10.0,261.6135980245862,2450.6567853640217,19.146262409676183
2371,848,10.573217524645475,-10.573217524645475,-10.573217524645475,True,1.8132308191958662,0.3317736840470312,0.6675150643599236,0.1359003001115281,0.0,13.682672089940374,8.770010301997544,3.3554911774533984,15.0,6.0,14.0,8.5,452.7114077503941,2099.6115120433496,36.42075884408716
2372,1732,10.573454411788335,-10.573454411788335,-10.573454411788335,True,1.801627067147583,0.29424662996114576,0.6880815885961866,0.207180494887561,0.0,14.306012607666956,5.264118037098979,3.205274408390478,24.0,12.0,19.0,12.0,239.8817366697904,2393.941803680722,35.98555410687533
2373,2505,10.574467250510567,-10.574467250510567,-10.574467250510567,True,1.8133466665884805,0.3357610619729085,0.7415713628873735,0.1092631281470616,0.0,13.161425067819835,10.104784362717544,3.265893971894969,18.0,10.0,17.0,10.0,333.0970468000789,1928.5517962292681,29.237880568328613
2374,2689,10.575718427075078,-10.575718427075078,-10.575718427075078,True,1.8216572798691208,0.3546506191701859,0.7182426196364174,0.20533739290006514,0.0,13.303299272088449,12.326185272045514,3.355056333893768,21.0,12.0,20.0,15.0,228.98775134021156,2473.58095215852,9.718088971608319
