score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
-8.450507234038433,8.450507234038433,308,1.8264791874566744,0.35164060367584016,0.6826110402866581,0.16006728231102194,0.0,13.015896687392853,8.678735845667038,3.3196081679433016,22.0,10.0,20.0,15.0,265.63329410873035,2078.1232969202856,28.757487706009215
-8.45542270541372,8.45542270541372,303,1.8020723077884115,0.3172634551168153,0.8922198087649789,0.2906082819686065,0.0,13.248590729086246,8.166993223894831,3.346714179488551,24.0,12.0,20.0,15.0,226.80478473912046,2173.70972795933,23.13931885920664
-8.467012599505676,8.467012599505676,350,1.809710522199419,0.2766369521505088,0.6690979081543329,0.19261513230338914,0.0,13.07163542617957,10.887976351522159,3.3387214746960545,22.0,10.0,22.0,13.0,281.7546931188565,2497.3771170627365,25.701124208123332
-8.515484617372362,8.515484617372362,305,1.7983165819550693,0.3755235536291872,0.6144726748659236,0.22526771899482442,0.0,13.18873891347066,11.5232163934976,3.323137652099195,24.0,12.0,21.0,13.5,221.4258577986152,2652.3438282838197,28.769872588796076
-8.517790428934372,8.517790428934372,304,1.8088433516100222,0.3389205421102264,0.30149879868437807,0.19835131292097533,0.0,13.111222519787209,8.971362855080553,3.357189289054893,24.0,12.0,21.0,13.5,227.1234092441975,2371.395166548621,21.906938957483348
-8.527029795427968,8.527029795427968,338,1.8059856641961813,0.3590622586379365,0.6262832103938166,0.10678352182842736,0.0,13.050050706925969,9.409380563379841,3.3525044963233332,18.0,8.0,18.0,8.0,341.25747053048656,2290.96477017251,13.757531902116519
-8.534362360135642,8.534362360135642,349,1.7815821902377924,0.32788106156383123,0.6246470360776373,0.15163019079450285,0.0,13.126465882705233,11.564238432401764,3.368478248037814,22.0,10.0,22.0,13.0,262.9910304463469,2254.6215232059835,20.70344699706066
-8.537923163231536,8.537923163231536,347,1.8130723448011266,0.32017505797482193,0.8182154365832036,0.18859812235521597,0.0,13.000213312142822,10.392370926253966,3.2734963546800584,22.0,10.0,20.0,15.0,269.0167546795778,2026.709564994729,26.70911758316133
-8.540003127053016,8.540003127053016,295,1.7798907103258093,0.3671028072568735,0.7082998205464357,0.1700376349719872,0.0,13.132374685274954,11.208313987368015,3.3398999147218813,22.0,10.0,20.0,10.0,265.6929920704837,2303.3564864068303,11.493173291304103
-8.54467848657011,8.54467848657011,343,1.797910904254204,0.3179234094348856,0.6003022456321288,0.2001469640226531,0.0,13.026043741992893,11.964342712918715,3.374397272703235,22.0,10.0,19.0,10.0,274.39010821179716,2099.5763060850577,14.896116848785947
-8.55105689943068,8.55105689943068,343,1.8029665449992058,0.3425047940465848,0.4411829988838428,0.2137148346292072,0.0,13.169295275118802,9.321133970459076,3.355840535633286,22.0,10.0,16.0,12.0,261.49809550254975,2356.4172125087935,14.942498332014036
-8.565544783901665,8.565544783901665,313,1.8200697552974698,0.3971167502705617,0.7217326898791296,0.09774604679659449,0.0,13.144717799593142,9.446089895646377,3.370318642595379,18.0,8.0,22.0,10.0,337.48760357471167,1981.6309095702459,12.7465910029753
-8.566474135606136,8.566474135606136,297,1.8119610248934213,0.3473223264874384,0.6658600472560194,0.2494220179609512,0.0,13.328686881671242,12.221079698385974,3.285839425185734,22.0,10.0,24.0,12.0,261.30196130093316,2469.1058099488914,31.539430576136375
-8.567035991465874,8.567035991465874,346,1.8128162589085899,0.3292839490169134,0.4746040219443887,0.2517422417509562,0.0,13.311368901077083,12.613611099103755,3.3487502715162574,22.0,10.0,20.0,15.0,265.03795582139065,2344.7028438885986,14.795621052995102
-8.567157017906407,8.567157017906407,326,1.7776828920945054,0.39661149628565007,0.7836477434730063,0.11353459234884981,0.0,13.042459100130191,12.969327453233237,3.315681276035714,22.0,10.0,21.0,13.5,263.44601195970176,2232.508422917762,8.071156710666045
-8.583180184977888,8.583180184977888,244,1.7956605213230765,0.33499977916877866,0.8800346935296,0.08208155208564574,0.0,13.110775066065733,8.29810387626589,3.3265032418691254,25.0,12.5,22.0,13.0,218.37398057845866,2478.1498450907957,20.806868803016997
-8.583180184977888,8.583180184977888,301,1.7956605213230765,0.33499977916877866,0.8800346935296,0.08208155208564574,0.0,13.110775066065733,8.298103876265888,3.3265032418691254,25.0,12.5,22.0,13.0,218.37398057845866,2478.1498450907957,20.806868803016997
-8.589571387111047,8.589571387111047,348,1.8097356901044515,0.37014701253532345,0.5905987243117197,0.16934626306701112,0.0,13.014873273057098,11.805304396365699,3.262302967298548,22.0,10.0,20.0,15.0,262.5846434040635,2321.112894301452,20.855202974682236
-8.58983744661679,8.58983744661679,291,1.761970454225068,0.3138693707830889,0.5603928966536622,0.18154568179404082,0.0,13.089311187274909,12.627386259013381,3.3331960935412424,24.0,12.0,24.0,12.0,231.50257321404078,2253.5150240586436,17.028804344248375
-8.589837446616794,8.589837446616794,239,1.761970454225068,0.3138693707830889,0.5603928966536622,0.18154568179404082,0.0,13.089311187274909,12.627386259013381,3.333196093541242,24.0,12.0,24.0,12.0,231.50257321404078,2253.5150240586436,17.028804344248375
-8.592122731530655,8.592122731530655,298,1.8059158884481075,0.3815628263001274,0.6820376740249331,0.16434348706698296,0.0,13.235129150413332,8.862105315288808,3.354261393349394,22.0,12.0,18.0,12.0,227.18033356778096,2423.343110058298,28.796216075706276
-8.592659516924204,8.592659516924204,332,1.802373118686605,0.32707354368075947,0.6214386872523399,0.22646437985145057,0.0,13.057144913824935,12.34943314685001,3.336709186267229,22.0,10.0,24.0,12.0,275.509735864335,2263.082348932351,25.899276226598857
-8.592806046138357,8.592806046138357,326,1.8175007807354981,0.39456811335471775,0.7583546568321402,0.14810435428450497,0.0,13.050407412163626,10.98624854969077,3.332061894694725,21.0,12.0,20.0,12.0,227.44335513668645,2404.650538758716,26.932771615094374
-8.615181298641158,8.615181298641158,309,1.813038847993141,0.3334878789365603,0.6001967664527442,0.24176315384318117,0.0,13.121473323751387,12.738827993643463,3.3444860782179897,24.0,12.0,20.0,13.0,230.0933181944431,2421.2257758419664,29.11761424675818
-8.619230300530162,8.619230300530162,301,1.8055367503207924,0.35015372191871896,0.5182965769608445,0.17740819136869918,0.0,13.178725667651456,2.8950076461242187,3.3416512659263917,24.0,12.0,20.0,15.0,221.20437582068124,1980.0353034753186,16.753351685855208
-8.626960970443946,8.626960970443946,244,1.8106969807193356,0.33699221100228033,0.6317195776634175,0.28842405887199796,0.0,13.04253865991068,8.016815915185981,3.3184480480077996,25.0,12.5,25.0,12.5,215.40783480948642,2405.295993881139,34.56721939037503
