rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
3023,2112,9.838168133480023,-9.838168133480023,-9.838168133480023,True,1.56316536121802,0.30237571839400257,0.5840076308213665,0.08243028337862547,0.0,0.43530420525290936,12.064352932902501,0.9413003170667409,2.9951262344580982,19.96209703846465,14.384260931906747,341.365342016545,2734.449367148887,0.5182534587225146,0.9607338349122747,6
3024,2899,9.85380482515885,-9.85380482515885,-9.85380482515885,True,1.332922421573475,0.2868982166199792,0.6928913789445246,0.21070260399343468,0.0,0.4230239673238254,14.04409887547288,3.5948225478397537,3.01959584365372,22.878479957236486,14.269276757730607,308.2002688080206,1281.5578909455903,0.6823787461034954,0.8663968412590928,6
3025,3063,9.87244801167281,-9.87244801167281,-9.87244801167281,True,1.7875670234428291,0.256505332808999,0.5071108886624437,0.28686976460688696,0.0,0.44352492529850235,8.379779764312055,6.835127367154273,3.074102623211328,17.666250387643522,11.442130686277686,452.64291106102445,2869.928863250431,0.8840379558313777,0.678836570013682,8
3026,1816,9.942469716394315,-9.942469716394315,-9.942469716394315,True,1.7430029101693154,0.2819428666615837,0.7567662067168448,0.22893507506698368,1.0,0.33664325543511653,2.975515752990331,2.017691399987064,2.8661244318160692,23.060145977006115,11.08006664769882,246.13475957055994,2784.695165231824,0.9533091467346158,0.8096525552682579,8
3027,356,10.005045853995423,-10.005045853995423,-10.005045853995423,True,1.664006542314592,0.17621047082918762,0.3635787790852738,0.17091484903934245,0.0,0.5343827642608935,15.02767405086264,8.320607124649635,3.103157221597327,15.739970704436208,11.069893274050646,268.7937776197413,2352.3169734419002,0.6226752045440185,0.8788846583878588,8
3028,1245,10.0376772452672,-10.0376772452672,-10.0376772452672,True,1.7511657423777944,0.336897259543418,0.6851477064778695,0.16106772598024519,0.0,0.525477548330901,14.691561488725611,12.270326404655883,3.163506581684415,20.222011577212026,15.82646512970313,475.3667746612914,1812.3426534094829,0.730994768783973,0.6681059261781029,8
3029,1044,10.074337675022884,-10.074337675022884,-10.074337675022884,True,1.7873012018792633,0.30715579639361257,0.38545912951577466,0.22647374762535616,0.0,0.4935088189679303,14.20258784486715,12.663006730213766,3.376951583802799,21.992307159160507,13.12131250564242,466.17300508079944,1756.1142214718084,0.7641159193339964,0.7459529573078943,6
3030,17,10.059722782218977,-10.059722782218977,-10.083908613946868,True,1.581716726070161,0.35549660829351926,0.4231719020040945,0.12080699971407148,1.0,0.5714131183484755,10.253915745350854,6.721547338241552,2.6020809767634523,24.07043512296511,14.28797636685562,328.75172208542597,2457.3959831597354,0.7540069876683104,0.564236120851858,8
3031,2847,10.11413136061941,-10.11413136061941,-10.11413136061941,True,1.4786023061418903,0.26205862762366694,0.32507811246735163,0.1354626278385231,0.0,0.42379710089235256,11.4667992412518,11.342975113305327,3.9892068242836682,24.765266176848193,10.455204523054913,452.85288891128596,2174.9684552819826,0.9251974596587182,0.7722416778356871,6
3032,1619,10.13082324520214,-10.13082324520214,-10.13082324520214,True,1.5426216435138405,0.32550587933510544,0.5165238130186902,0.2049820161424577,1.0,0.5696236868804712,5.675459699447565,3.6111462115418593,1.7681659231893718,14.97019781731069,7.10635275535516,468.0279852822423,1939.0266726271839,0.9757347046397626,0.6280846248515515,8
