generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
232,5,119296,1400.2128272079863,85.19847674719229,582.921219910621,3.473999569926784e-06,nan,nan,1.7638249456017976,0.2995961868069547,0.6708959131959893,0.29338535877950644,0.0,0.5984996704178205,15.870726719714714,6.584063662827097,3.2484154414827873,19.150608544975547,8.791948481963562,452.3082082284567,2903.4092815164904,0.8195913549574696,0.6548727557451215,8.0
233,5,119808,1405.2520877079805,85.25730084159589,576.5136770084023,3.1607958771480593e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
234,5,120320,1410.2916977499845,85.31568340929867,570.117920367015,2.768367724977035e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
235,5,120832,1414.1664997910266,85.44397001191551,563.2697075438834,2.519784599787481e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
236,5,121344,1417.9163759159856,85.5790948331567,556.3975652328551,2.140692169737472e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
237,5,121856,1421.9399180000182,85.69701044147664,549.6574472941247,1.739218813367914e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
238,5,122368,1425.2932809580234,85.85461086138656,542.6848894024273,1.3876576933157066e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
239,5,122880,1429.0672371659894,85.98615712699822,535.900213937246,1.0487401283361976e-06,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
240,5,123392,1432.8501018750248,86.11647501614402,529.1438135555071,6.753782924451626e-07,nan,nan,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
241,0,123904,1469.1543010409805,84.33695488091814,534.2379276512656,0.0,nan,nan,1.6792121712163923,0.37018523577173407,0.4116369302057302,0.16336919832344599,0.0,0.5658346886820044,15.59560437994797,13.344440866869583,1.9802545235433022,24.615596428023313,15.00446883654778,224.97046769137557,2772.466106686013,0.9010456483959084,0.7469323147765721,8.0
