rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
522,3367,8.15099572483359,-8.15099572483359,-8.15099572483359,True,1.6534778672259398,0.3025657257924875,0.558332573400554,0.2597014315697324,0.0,0.5137864160172332,0.045767260450114526,1.8047002760895978,0.451612452549611,2.7090648201977188,15.0,10.0,18.0,12.0,608.639641376486,1803.4239251849135,18.340997673198117
523,981,8.170366853097374,-8.170366853097374,-8.170366853097374,True,1.2978226086370794,0.3063302996760347,0.4502736589349139,0.26232994269883125,0.0,0.59984611225552,0.09770674325967528,4.7786996296229844,1.8660963133329957,2.8244331977654324,20.0,11.0,18.0,12.0,325.04893773755504,1752.2470543214838,22.969184982583904
524,3368,8.170366853097374,-8.170366853097374,-8.170366853097374,True,1.2978226086370794,0.3063302996760347,0.4502736589349139,0.26232994269883125,0.0,0.59984611225552,0.09770674325967528,4.7786996296229844,1.8660963133329957,2.8244331977654324,20.0,11.0,18.0,12.0,325.04893773755504,1752.2470543214838,22.969184982583904
525,1567,8.181321752719608,-8.181321752719608,-8.181321752719608,True,1.675850130788445,0.31744522562744737,0.5810803689659952,0.21386839076577643,0.0,0.4998422658206992,0.11271794157366302,3.617740819547862,2.6887408657558183,3.059476385258493,19.0,12.0,22.0,13.0,409.62651537572947,2465.17105418468,13.057936355471611
526,3369,8.181321752719608,-8.181321752719608,-8.181321752719608,True,1.675850130788445,0.31744522562744737,0.5810803689659952,0.21386839076577643,0.0,0.4998422658206992,0.11271794157366302,3.617740819547862,2.6887408657558183,3.059476385258493,19.0,12.0,22.0,13.0,409.62651537572947,2465.17105418468,13.057936355471611
527,381,8.226228530209639,-8.226228530209639,-8.226228530209639,True,1.3358985729497612,0.31902716065129233,0.6486420996382048,0.13413128327024149,0.0,0.43841888044322036,0.027733869881775175,1.3720387209261986,1.102477492124521,3.1154646334904204,14.0,8.5,20.0,12.0,580.3936895914376,1838.6060045212355,19.366929903626442
528,3370,8.226228530209639,-8.226228530209639,-8.226228530209639,True,1.3358985729497612,0.31902716065129233,0.6486420996382048,0.13413128327024149,0.0,0.43841888044322036,0.027733869881775175,1.3720387209261986,1.102477492124521,3.1154646334904204,14.0,8.5,20.0,12.0,580.3936895914376,1838.6060045212355,19.366929903626442
529,65,8.230470993012528,-8.230470993012528,-8.230470993012528,True,1.4032938273810378,0.30131043058212736,0.5191683698892423,0.2983146767845772,0.0,0.5755151503345002,0.07322706386330222,3.323564453701252,2.7890710226285904,3.0586733745423325,13.0,6.5,19.0,12.0,445.47221800091404,2382.8605351416936,18.0560709390787
530,3371,8.230470993012528,-8.230470993012528,-8.230470993012528,True,1.4032938273810378,0.30131043058212736,0.5191683698892423,0.2983146767845772,0.0,0.5755151503345002,0.07322706386330222,3.323564453701252,2.7890710226285904,3.0586733745423325,13.0,6.5,19.0,12.0,445.47221800091404,2382.8605351416936,18.0560709390787
531,2418,8.230857076145917,-8.230857076145917,-8.230857076145917,True,1.3650923763125884,0.3397235490493502,0.8448531485770314,0.17517418632629578,0.0,0.4650566576180928,0.02464711501393467,1.5078058556035927,0.6191284187408712,2.011205761805663,20.0,13.0,16.0,12.0,297.3793804243341,1451.7554191805502,15.996764729901646
532,3372,8.230857076145917,-8.230857076145917,-8.230857076145917,True,1.3650923763125884,0.3397235490493502,0.8448531485770314,0.17517418632629578,0.0,0.4650566576180928,0.02464711501393467,1.5078058556035927,0.6191284187408712,2.011205761805663,20.0,13.0,16.0,12.0,297.3793804243341,1451.7554191805502,15.996764729901646
533,957,8.284117646693145,-8.284117646693145,-8.284117646693145,True,1.4992286689950094,0.17493767706265254,0.39165188128816325,0.26894969659241885,0.0,0.21334652618408845,0.06715765860232474,3.9696976112740074,3.025562390316189,1.864183016830924,20.0,13.0,24.0,12.0,257.16267529834727,2121.422050367215,24.81936679714323
534,3373,8.284117646693145,-8.284117646693145,-8.284117646693145,True,1.4992286689950094,0.17493767706265254,0.39165188128816325,0.26894969659241885,0.0,0.21334652618408845,0.06715765860232474,3.9696976112740074,3.025562390316189,1.864183016830924,20.0,13.0,24.0,12.0,257.16267529834727,2121.422050367215,24.81936679714323
535,2837,8.307999377935264,-8.307999377935264,-8.307999377935264,True,1.7375946042515735,0.3203737990883062,0.46585562078473813,0.20310595347654822,0.0,0.48591262276685865,0.09608703890352631,9.539586890643818,7.059874194497297,3.070060634709526,18.0,10.0,21.0,13.5,341.57767390979956,1815.8794086741077,21.946895061435363
536,3374,8.307999377935264,-8.307999377935264,-8.307999377935264,True,1.7375946042515735,0.3203737990883062,0.46585562078473813,0.20310595347654822,0.0,0.48591262276685865,0.09608703890352631,9.539586890643818,7.059874194497297,3.070060634709526,18.0,10.0,21.0,13.5,341.57767390979956,1815.8794086741077,21.946895061435363
537,759,8.31366761450565,-8.31366761450565,-8.31366761450565,True,1.580491448967926,0.29120624387819144,0.4405781479946118,0.24304645823651552,0.0,0.40630637573302597,0.1458482120273818,4.8132971602141765,4.579295348534437,2.9020841516792606,16.0,10.0,18.0,10.0,405.7611806774468,1931.0764978900456,29.929648898701352
538,3375,8.31366761450565,-8.31366761450565,-8.31366761450565,True,1.580491448967926,0.29120624387819144,0.4405781479946118,0.24304645823651552,0.0,0.40630637573302597,0.1458482120273818,4.8132971602141765,4.579295348534437,2.9020841516792606,16.0,10.0,18.0,10.0,405.7611806774468,1931.0764978900456,29.929648898701352
539,2298,8.317133102682424,-8.317133102682424,-8.317133102682424,True,1.527499444432184,0.20734314013272526,0.5432686530053616,0.25950053179636595,0.0,0.1533247700996697,0.0907556034591049,7.7860781417774945,7.615422272697295,2.986864905099611,16.0,7.0,20.0,11.0,390.59721771627665,2762.3862102627754,39.6538906916976
540,1247,8.326186268625282,-8.326186268625282,-8.326186268625282,True,1.3514654509144104,0.283030636588534,0.45734709637208837,0.1588270169107916,0.0,0.39207855876181086,0.128992022240187,4.9597926367532,1.2277468141940773,3.296880635650747,12.0,8.0,20.0,15.0,445.98583818043346,2800.9976463671733,25.886168075648715
541,3376,8.326186268625282,-8.326186268625282,-8.326186268625282,True,1.3514654509144104,0.283030636588534,0.45734709637208837,0.1588270169107916,0.0,0.39207855876181086,0.128992022240187,4.9597926367532,1.2277468141940773,3.296880635650747,12.0,8.0,20.0,15.0,445.98583818043346,2800.9976463671733,25.886168075648715
542,3377,8.326186268625298,-8.326186268625298,-8.326186268625298,True,1.3514654509144104,0.283030636588534,0.45734709637208837,0.1588270169107916,0.0,0.39207855876181086,0.128992022240187,4.959792636753207,1.2277468141940773,3.296880635650747,12.0,8.0,20.0,15.0,445.98583818043346,2800.9976463671733,25.886168075648715
543,2521,8.338878815513407,-8.338878815513407,-8.338878815513407,True,1.581340412092478,0.2813709636594312,0.8833940889095208,0.2850534833419451,0.0,0.48767545854139016,0.12595235754989975,2.0738822049737564,0.36869642630088606,2.322769727868465,16.0,8.0,17.0,10.0,322.97233413345793,2743.4143693214096,34.636153982041805
544,3378,8.338878815513407,-8.338878815513407,-8.338878815513407,True,1.581340412092478,0.2813709636594312,0.8833940889095208,0.2850534833419451,0.0,0.48767545854139016,0.12595235754989975,2.0738822049737564,0.36869642630088606,2.322769727868465,16.0,8.0,17.0,10.0,322.97233413345793,2743.4143693214096,34.636153982041805
545,1973,8.357409450829195,-8.357409450829195,-8.357409450829195,True,1.3656689319927262,0.25191256883005253,0.4444743301190158,0.16194999208764022,0.0,0.46612504350086637,0.0769233077666621,7.7530036450785715,2.2148565935637947,2.9107760146624226,18.0,12.0,22.0,13.0,281.14639698399594,2552.417123911341,30.67293667730146
546,3379,8.357409450829195,-8.357409450829195,-8.357409450829195,True,1.3656689319927262,0.25191256883005253,0.4444743301190158,0.16194999208764022,0.0,0.46612504350086637,0.0769233077666621,7.7530036450785715,2.2148565935637947,2.9107760146624226,18.0,12.0,22.0,13.0,281.14639698399594,2552.417123911341,30.672936677301458
547,3380,8.357409450829195,-8.357409450829195,-8.357409450829195,True,1.3656689319927262,0.25191256883005253,0.4444743301190158,0.16194999208764022,0.0,0.46612504350086637,0.0769233077666621,7.7530036450785715,2.2148565935637947,2.9107760146624226,18.0,12.0,22.0,13.0,281.14639698399594,2552.417123911341,30.67293667730146
548,357,8.36863946735246,-8.36863946735246,-8.36863946735246,True,1.678439161469687,0.35567324150353674,0.33589718929419743,0.24234789992814135,0.0,0.3699686442207545,0.09684262608232494,4.2362734068501595,0.9368606603241005,3.0128147815362505,15.0,10.0,20.0,13.0,457.73890470605704,2890.3953995148295,16.2576686963439
549,3381,8.36863946735246,-8.36863946735246,-8.36863946735246,True,1.678439161469687,0.35567324150353674,0.33589718929419743,0.24234789992814135,0.0,0.3699686442207545,0.09684262608232494,4.2362734068501595,0.9368606603241005,3.0128147815362505,15.0,10.0,20.0,13.0,457.73890470605704,2890.3953995148295,16.2576686963439
550,240,8.383630387275062,-8.383630387275062,-8.383630387275062,True,1.4815041412660692,0.18056893754750492,0.4923185420625251,0.23638195723903152,0.0,0.5191855285839271,0.06612414298673311,3.392226251599695,3.3744760050636344,2.8195756869846913,14.0,10.0,17.0,10.0,385.4513139756722,1611.1132461729403,27.447814971746457
551,3382,8.383630387275062,-8.383630387275062,-8.383630387275062,True,1.4815041412660692,0.18056893754750492,0.4923185420625251,0.23638195723903152,0.0,0.5191855285839271,0.06612414298673311,3.392226251599695,3.3744760050636344,2.8195756869846913,14.0,10.0,17.0,10.0,385.4513139756722,1611.1132461729403,27.447814971746457
552,3383,8.383630387275064,-8.383630387275064,-8.383630387275064,True,1.4815041412660692,0.18056893754750492,0.4923185420625252,0.23638195723903152,0.0,0.5191855285839271,0.06612414298673311,3.392226251599695,3.3744760050636344,2.8195756869846913,14.0,10.0,17.0,10.0,385.4513139756722,1611.1132461729403,27.447814971746457
553,491,8.388944219829408,-8.388944219829408,-8.388944219829408,True,1.8074378699105234,0.3873404406011105,0.5512489400804044,0.18293977508321402,0.0,0.6056823769759385,0.025677923333551733,2.462205354175481,2.206516752204145,2.7118708710815453,15.0,8.0,20.0,8.0,636.0725219827145,1712.4295961111784,39.21799570322037
554,314,8.445384077036262,-8.445384077036262,-8.445384077036262,True,1.4102710223131052,0.2848461025148648,0.6698963886743954,0.2989271969330308,0.0,0.4998921948840551,0.04749318453881393,2.5284943811532656,1.3979150734557777,2.930364632500483,14.0,7.0,20.0,13.0,422.2662164401474,2807.459395378828,20.142485338604747
555,3384,8.445384077036262,-8.445384077036262,-8.445384077036262,True,1.4102710223131052,0.2848461025148648,0.6698963886743954,0.2989271969330308,0.0,0.4998921948840551,0.04749318453881393,2.5284943811532656,1.3979150734557777,2.930364632500483,14.0,7.0,20.0,13.0,422.2662164401474,2807.459395378828,20.142485338604747
556,2329,8.469363580525386,-8.469363580525386,-8.469363580525386,True,1.3094068023091903,0.3988646735557744,0.7533412649799346,0.23942315647663198,0.0,0.5177606873019064,0.05583903764582362,2.2901589692876456,1.7053387445681665,2.504735945047181,24.0,12.0,20.0,15.0,356.9848618723091,2440.6732784111914,1.0805160305162147
557,3385,8.469363580525386,-8.469363580525386,-8.469363580525386,True,1.3094068023091903,0.3988646735557744,0.7533412649799346,0.23942315647663198,0.0,0.5177606873019064,0.05583903764582362,2.2901589692876527,1.7053387445681665,2.504735945047181,24.0,12.0,20.0,15.0,356.9848618723091,2440.6732784111914,1.0805160305162147
558,3386,8.469363580525386,-8.469363580525386,-8.469363580525386,True,1.3094068023091903,0.3988646735557744,0.7533412649799346,0.23942315647663198,0.0,0.5177606873019064,0.05583903764582362,2.2901589692876456,1.7053387445681665,2.504735945047181,24.0,12.0,20.0,15.0,356.9848618723091,2440.6732784111914,1.0805160305162147
559,1812,8.484962201560984,-8.484962201560984,-8.484962201560984,True,1.6452196307105766,0.2959346334334995,0.726151743109593,0.26351643067202946,0.0,0.19645687727771377,0.11411087563245428,10.20976047665794,1.8873561554248965,2.9867812423183127,22.0,10.0,20.0,15.0,265.1926230071509,2999.976898228135,14.814673255844362
560,3387,8.484962201560984,-8.484962201560984,-8.484962201560984,True,1.6452196307105766,0.2959346334334995,0.726151743109593,0.26351643067202946,0.0,0.19645687727771377,0.11411087563245428,10.20976047665794,1.8873561554248965,2.9867812423183127,22.0,10.0,20.0,15.0,265.1926230071509,2999.976898228135,14.814673255844362
561,212,8.51974885876911,-8.51974885876911,-8.51974885876911,True,1.6824709026408433,0.30614333348510586,0.8254464922472835,0.1681194506727416,0.0,0.46944888757429964,0.06596106356359255,4.06906080355526,1.3435237781447853,3.005203988203606,14.0,6.0,21.0,13.0,422.56825838447855,1539.7795860947647,30.430200306055912
562,3388,8.51974885876911,-8.51974885876911,-8.51974885876911,True,1.6824709026408433,0.30614333348510586,0.8254464922472835,0.1681194506727416,0.0,0.46944888757429964,0.06596106356359255,4.06906080355526,1.3435237781447853,3.005203988203606,14.0,6.0,21.0,13.0,422.56825838447855,1539.7795860947647,30.43020030605591
563,3389,8.51974885876911,-8.51974885876911,-8.51974885876911,True,1.6824709026408433,0.30614333348510586,0.8254464922472835,0.1681194506727416,0.0,0.46944888757429964,0.06596106356359255,4.06906080355526,1.3435237781447853,3.005203988203606,14.0,6.0,21.0,13.0,422.56825838447855,1539.7795860947647,30.430200306055912
564,2002,8.520632938048674,-8.520632938048674,-8.520632938048674,True,1.7841662527665125,0.2363525934171514,0.6427887489585162,0.1464407289317662,0.0,0.4053952017089556,0.04894949020042329,1.293978742000526,0.9594291278244498,1.271159157434584,15.0,8.0,20.0,15.0,393.73478328430593,2722.939935813471,24.92992617229738
565,3390,8.520632938048674,-8.520632938048674,-8.520632938048674,True,1.7841662527665125,0.2363525934171514,0.6427887489585162,0.1464407289317662,0.0,0.4053952017089556,0.04894949020042329,1.293978742000526,0.9594291278244498,1.271159157434584,15.0,8.0,20.0,15.0,393.73478328430593,2722.939935813471,24.92992617229738
566,120,8.53248964671948,-8.53248964671948,-8.53248964671948,True,1.1977275601330868,0.34567519843133987,0.5070932548160481,0.2500626969159079,0.0,0.5132394389272735,0.06020360861191834,2.413906711590627,2.2254859907213245,3.071060770719367,14.0,8.5,21.0,12.0,435.0365429965594,1622.2691219300032,17.08701411645705
567,3391,8.53248964671948,-8.53248964671948,-8.53248964671948,True,1.1977275601330868,0.34567519843133987,0.5070932548160481,0.2500626969159079,0.0,0.5132394389272735,0.06020360861191834,2.413906711590627,2.2254859907213245,3.071060770719367,14.0,8.5,21.0,12.0,435.0365429965594,1622.2691219300032,17.08701411645705
568,774,8.55550869792278,-8.55550869792278,-8.55550869792278,True,1.658358715866234,0.31943555895623843,0.8798999041381761,0.14489866117549505,0.0,0.5703555746454293,0.04822794205647086,4.929736458841276,0.8331744370843026,3.0901059059567597,22.0,13.0,22.0,10.0,358.88409509903613,2253.372633102661,22.660980224694725
569,3392,8.55550869792278,-8.55550869792278,-8.55550869792278,True,1.658358715866234,0.31943555895623843,0.8798999041381761,0.14489866117549505,0.0,0.5703555746454293,0.04822794205647086,4.929736458841276,0.8331744370843026,3.0901059059567597,22.0,13.0,22.0,10.0,358.88409509903613,2253.372633102661,22.660980224694725
570,3393,8.567748376430877,-8.567748376430877,-8.567748376430877,True,1.6419803859253426,0.2908380667521098,0.733031574999419,0.18485103050766152,0.0,0.5330183659652881,0.07002421452348301,5.25393630162651,4.250325103023201,3.260616026016057,13.0,8.0,22.0,13.0,487.52637228842104,2074.259541928768,15.293333395273292
571,1508,8.603558227777135,-8.603558227777135,-8.603558227777135,True,1.2605658755561975,0.37728271629661325,0.7167617165769098,0.24676271378130454,0.0,0.42751244861091403,0.0889153586468272,4.1115788466853544,1.9060820870886843,1.8195196318895253,11.0,8.5,16.0,8.0,399.4145808134996,2354.6927012503147,24.212957369401163
572,3394,8.603558227777135,-8.603558227777135,-8.603558227777135,True,1.2605658755561975,0.37728271629661325,0.7167617165769098,0.24676271378130454,0.0,0.42751244861091403,0.0889153586468272,4.1115788466853616,1.9060820870886843,1.8195196318895253,11.0,8.5,16.0,8.0,399.4145808134996,2354.6927012503147,24.212957369401163
573,3395,8.603558227777135,-8.603558227777135,-8.603558227777135,True,1.2605658755561975,0.37728271629661325,0.7167617165769098,0.24676271378130454,0.0,0.42751244861091403,0.0889153586468272,4.1115788466853544,1.9060820870886843,1.8195196318895253,11.0,8.5,16.0,8.0,399.4145808134996,2354.6927012503147,24.212957369401163
574,416,8.604894665442828,-8.604894665442828,-8.604894665442828,True,1.78266649505751,0.3743808447621631,0.5494047823505054,0.08798277290890791,0.0,0.5094430171122935,0.024074412501806794,1.5160833304100052,1.4041998833037042,3.1073646109266253,11.0,7.0,14.0,8.5,425.03883910385935,2156.0678259539814,11.13513276521088
575,3396,8.604894665442828,-8.604894665442828,-8.604894665442828,True,1.78266649505751,0.3743808447621631,0.5494047823505054,0.0879827729089079,0.0,0.5094430171122935,0.024074412501806794,1.5160833304100052,1.4041998833037042,3.1073646109266253,11.0,7.0,14.0,8.5,425.03883910385935,2156.0678259539814,11.13513276521088
576,3397,8.604894665442828,-8.604894665442828,-8.604894665442828,True,1.78266649505751,0.3743808447621631,0.5494047823505054,0.08798277290890791,0.0,0.5094430171122935,0.024074412501806794,1.5160833304100052,1.4041998833037042,3.1073646109266253,11.0,7.0,14.0,8.5,425.03883910385935,2156.0678259539814,11.13513276521088
577,475,8.606380637273032,-8.606380637273032,-8.606380637273032,True,1.3938471392692886,0.37764115719273117,0.3948188097603258,0.15944977996480753,0.0,0.4725638738055247,0.04986748218070356,4.0669065014029755,2.4303487195196922,3.021734543672271,15.0,8.0,20.0,11.0,623.8658640803077,2129.3113589530126,23.4178632020603
578,3398,8.606380637273032,-8.606380637273032,-8.606380637273032,True,1.3938471392692886,0.37764115719273117,0.3948188097603258,0.15944977996480753,0.0,0.4725638738055247,0.04986748218070356,4.0669065014029755,2.4303487195196922,3.021734543672271,15.0,8.0,20.0,11.0,623.8658640803077,2129.3113589530126,23.4178632020603
579,2624,8.637813846720682,-8.637813846720682,-8.637813846720682,True,1.230682878949588,0.39557094762867806,0.8324201651664107,0.08457153652511659,0.0,0.32409066037536527,0.07710828611541876,4.90220550811096,0.9886835205738009,3.022325746434351,22.0,10.0,20.0,13.0,258.97302567429495,2540.9285128116608,4.93426258211044
580,3399,8.637813846720682,-8.637813846720682,-8.637813846720682,True,1.230682878949588,0.39557094762867806,0.8324201651664107,0.08457153652511659,0.0,0.32409066037536527,0.07710828611541876,4.90220550811096,0.9886835205738009,3.022325746434351,22.0,10.0,20.0,13.0,258.97302567429495,2540.9285128116608,4.93426258211044
581,2220,8.709389210088936,-8.709389210088936,-8.709389210088936,True,1.561203244342934,0.23391071976406977,0.7738712405290884,0.27862497249370016,0.0,0.17881874257886435,0.10270685465731057,2.8496157775400306,1.4180903910732,2.9715350135683325,19.0,12.0,13.0,8.0,494.26555600293625,1006.9834315347357,10.194323271451413
582,3400,8.709389210088936,-8.709389210088936,-8.709389210088936,True,1.561203244342934,0.23391071976406977,0.7738712405290884,0.27862497249370016,0.0,0.17881874257886435,0.10270685465731057,2.8496157775400306,1.4180903910732,2.9715350135683325,19.0,12.0,13.0,8.0,494.26555600293625,1006.9834315347357,10.194323271451413
583,473,8.72197019661673,-8.72197019661673,-8.72197019661673,True,1.6531202468743922,0.2645400570878478,0.8295430715583402,0.2250112872898228,0.0,0.39662931301772,0.07574416869800144,4.067703412846157,1.6997374911094596,3.0425879329520287,14.0,10.0,13.0,10.0,467.9284280038479,2083.980499695087,30.497996858999706
584,3401,8.72197019661673,-8.72197019661673,-8.72197019661673,True,1.6531202468743922,0.2645400570878478,0.8295430715583402,0.2250112872898228,0.0,0.39662931301772,0.07574416869800144,4.067703412846157,1.6997374911094596,3.0425879329520287,14.0,10.0,13.0,10.0,467.9284280038479,2083.980499695087,30.497996858999706
585,842,8.740776686598045,-8.740776686598045,-8.740776686598045,True,1.7886677464565424,0.3058326966291221,0.7456512321151927,0.09707743865120463,0.0,0.4715478542941011,0.12578641203529528,10.964855520398345,7.2279006480722146,3.1289980183935073,24.0,12.0,20.0,11.0,243.4873789312492,2154.294808086828,6.733961108621976
586,3402,8.740776686598045,-8.740776686598045,-8.740776686598045,True,1.7886677464565424,0.3058326966291221,0.7456512321151927,0.09707743865120463,0.0,0.4715478542941011,0.12578641203529528,10.964855520398345,7.2279006480722146,3.1289980183935073,24.0,12.0,20.0,11.0,243.4873789312492,2154.294808086828,6.733961108621976
587,3403,8.76203790808033,-8.76203790808033,-8.76203790808033,True,1.7157105055958033,0.33784076742827895,0.6300691567361355,0.19295069258660077,0.0,0.53382603771016,0.1497201585024595,6.200350971377347,4.843855638825289,2.7218727642619926,11.0,7.0,19.0,8.0,412.43605436757207,1893.486512824893,13.567577302455902
588,3058,8.775449072412954,-8.775449072412954,-8.775449072412954,True,1.7841469168428967,0.316785041246722,0.6743167922674097,0.2315763726758006,0.0,0.41562212126688136,0.09724526611856253,7.226210150398124,1.2088755128898896,3.279623889596327,22.0,12.0,20.0,15.0,318.6448668461719,2174.7339169791885,12.663075581598612
589,3404,8.775449072412954,-8.775449072412954,-8.775449072412954,True,1.7841469168428967,0.316785041246722,0.6743167922674097,0.2315763726758006,0.0,0.41562212126688136,0.09724526611856253,7.226210150398124,1.2088755128898896,3.279623889596327,22.0,12.0,20.0,15.0,318.6448668461719,2174.7339169791885,12.663075581598612
590,1966,8.791813239968672,-8.791813239968672,-8.791813239968672,True,1.6700334014984481,0.19645532457339676,0.6557712256535999,0.21955415742485082,0.0,0.534432267096979,0.09686724278670497,2.8079774629973926,1.5081026846580343,2.092642650584752,13.0,8.0,17.0,10.0,483.3347785964449,2067.3942677407563,2.35071742676519
591,3405,8.791813239968672,-8.791813239968672,-8.791813239968672,True,1.6700334014984481,0.19645532457339676,0.6557712256535999,0.21955415742485082,0.0,0.534432267096979,0.09686724278670497,2.8079774629973926,1.5081026846580343,2.092642650584752,13.0,8.0,17.0,10.0,483.3347785964449,2067.3942677407563,2.35071742676519
592,2947,8.846465623880093,-8.846465623880093,-8.846465623880093,True,1.6894755406958886,0.1702405064713552,0.481664204348502,0.19956246898212054,0.0,0.41528642760915513,0.05589595746178978,4.791070667993509,3.8406969030713114,2.7904752734175764,25.0,12.5,20.0,15.0,309.7109772816179,2966.085908728028,16.880260633282415
593,3406,8.846465623880093,-8.846465623880093,-8.846465623880093,True,1.6894755406958886,0.1702405064713552,0.481664204348502,0.19956246898212054,0.0,0.41528642760915513,0.05589595746178978,4.791070667993509,3.8406969030713114,2.7904752734175764,25.0,12.5,20.0,15.0,309.7109772816179,2966.085908728028,16.880260633282415
594,1,8.901160952777822,-8.901160952777822,-8.901160952777822,True,1.614290491301694,0.3714786621146584,0.6398808775820172,0.1270299048023012,0.0,0.5105436954673379,0.040958931631909015,3.2744511734781696,0.6672964283162202,3.1678241832884533,14.0,7.0,17.0,10.0,438.42002167366445,2780.0688296556473,4.746098220348358
595,3407,8.901160952777822,-8.901160952777822,-8.901160952777822,True,1.614290491301694,0.3714786621146584,0.6398808775820172,0.1270299048023012,0.0,0.5105436954673379,0.040958931631909015,3.2744511734781696,0.6672964283162202,3.1678241832884533,14.0,7.0,17.0,10.0,438.42002167366445,2780.0688296556473,4.746098220348358
596,1592,8.916202014738435,-8.916202014738435,-8.916202014738435,True,1.4384013353464473,0.31336997294797364,0.3833674060835243,0.18583335716514984,0.0,0.37291134626322725,0.08575000689643233,3.164648997357318,2.486077714154227,2.589458033644893,20.0,10.0,22.0,12.0,441.10581531569824,2790.704102473558,30.739308157293262
597,3408,8.916202014738435,-8.916202014738435,-8.916202014738435,True,1.4384013353464473,0.31336997294797364,0.3833674060835243,0.18583335716514984,0.0,0.37291134626322725,0.08575000689643233,3.164648997357318,2.486077714154227,2.589458033644893,20.0,10.0,22.0,12.0,441.10581531569824,2790.704102473558,30.739308157293262
598,636,8.923526663169955,-8.923526663169955,-8.923526663169955,True,1.6732405957032146,0.32733272065053826,0.6239980580139685,0.14795446233246018,0.0,0.44226361373486567,0.10753819177187444,10.164222522678514,3.469724682760237,3.2105709701750476,16.0,12.0,15.0,10.0,303.0052878474059,1606.849222263886,9.710495555079133
599,3409,8.923526663169955,-8.923526663169955,-8.923526663169955,True,1.6732405957032146,0.32733272065053826,0.6239980580139685,0.14795446233246018,0.0,0.4422636137348656,0.10753819177187444,10.164222522678514,3.469724682760244,3.2105709701750476,16.0,12.0,15.0,10.0,303.0052878474059,1606.849222263886,9.710495555079133
600,3410,8.923526663169955,-8.923526663169955,-8.923526663169955,True,1.6732405957032146,0.32733272065053826,0.6239980580139685,0.14795446233246018,0.0,0.44226361373486567,0.10753819177187444,10.164222522678514,3.469724682760237,3.2105709701750476,16.0,12.0,15.0,10.0,303.0052878474059,1606.849222263886,9.710495555079133
601,410,8.94335604404825,-8.94335604404825,-8.94335604404825,True,1.7866935796995387,0.1424325795716754,0.48475217987553715,0.28042457513034796,0.0,0.5457610979636329,0.0453657494412769,5.056428573567871,3.1687801211635147,2.6002372259694337,22.0,10.0,15.0,10.0,396.95129639068415,1973.5306284480223,24.748177487217752
602,3411,8.94335604404825,-8.94335604404825,-8.94335604404825,True,1.7866935796995387,0.1424325795716754,0.48475217987553715,0.28042457513034796,0.0,0.5457610979636329,0.0453657494412769,5.056428573567871,3.1687801211635147,2.6002372259694337,22.0,10.0,15.0,10.0,396.95129639068415,1973.5306284480223,24.748177487217752
603,1683,8.984413891417029,-8.984413891417029,-8.984413891417029,True,1.5942133002489662,0.3236345856003232,0.6019594119152967,0.20730155598862549,0.0,0.4546381227532679,0.04915814178375464,2.5042911411084816,1.5078019006056493,2.3821083430026806,22.0,10.0,18.0,10.0,290.92358664039773,2701.741292204496,10.567486174704772
604,3412,8.984413891417029,-8.984413891417029,-8.984413891417029,True,1.5942133002489662,0.3236345856003232,0.6019594119152967,0.20730155598862549,0.0,0.4546381227532679,0.04915814178375464,2.5042911411084816,1.5078019006056493,2.3821083430026806,22.0,10.0,18.0,10.0,290.92358664039773,2701.741292204496,10.567486174704774
605,3413,8.984413891417029,-8.984413891417029,-8.984413891417029,True,1.5942133002489662,0.3236345856003232,0.6019594119152967,0.20730155598862549,0.0,0.4546381227532679,0.04915814178375464,2.5042911411084816,1.5078019006056493,2.3821083430026806,22.0,10.0,18.0,10.0,290.92358664039773,2701.741292204496,10.567486174704772
606,27,8.989806433828463,-8.989806433828463,-8.989806433828463,True,1.7427283339373556,0.26324093265116727,0.49831695227236583,0.24330534407132767,0.0,0.4607662108112335,0.08928937000093183,3.278293755507306,0.6414120750498853,2.9958346314181505,12.0,8.0,15.0,10.0,496.26417649694395,1544.6501648376054,29.637873571154692
607,3414,8.989806433828463,-8.989806433828463,-8.989806433828463,True,1.7427283339373556,0.26324093265116727,0.49831695227236583,0.24330534407132767,0.0,0.4607662108112335,0.08928937000093183,3.278293755507306,0.6414120750498853,2.9958346314181505,12.0,8.0,15.0,10.0,496.26417649694395,1544.6501648376054,29.637873571154692
608,89,9.004212784971418,-9.004212784971418,-9.004212784971418,True,1.7575054587852856,0.3500655133116495,0.5909502547028144,0.27381619637963905,0.0,0.4477407865101918,0.12160445533467423,4.470903897300325,0.8634048629069042,3.3658126948748945,16.0,10.0,18.0,12.0,427.1789139815012,2379.89007520855,17.971726440429048
609,3415,9.004212784971418,-9.004212784971418,-9.004212784971418,True,1.7575054587852856,0.3500655133116495,0.5909502547028144,0.27381619637963905,0.0,0.4477407865101918,0.12160445533467423,4.470903897300325,0.8634048629069042,3.3658126948748945,16.0,10.0,18.0,12.0,427.1789139815012,2379.89007520855,17.971726440429048
