rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
11,2609,-5.392632357510998,5.392632357510998,5.369145562277675,True,1.7306360151806361,0.35900579035197466,0.5306038006433415,0.26748585222152776,0.0,0.31413610643338663,0.08336663417196459,4.057321280293792,3.2387671575914894,3.1971137231222007,11.838468540317216,5.0,570.5516734617845,2029.345229068943,0.8990933281397087,0.7980920683013268
12,2654,-5.389436879858836,5.389436879858836,5.365363619377815,True,1.6616018655254,0.36887803674682346,0.505717202932748,0.25861285742795775,0.0,0.317225005542097,0.064352222072563,4.1407038227078345,3.3050011360040514,3.1128219220179236,11.099873955174338,5.0,624.4008287702428,1613.346824266931,0.7693880274207838,0.7630396648883305
13,1024,-5.399466386392379,5.399466386392379,5.363310746340961,True,1.7510371731490917,0.305935641346612,0.34626402339321044,0.14333756282874516,0.0,0.33334504888003497,0.12047380560732115,4.094962136532082,3.3508561746330088,3.3216795945634487,11.459558167550927,5.0,592.7358665090431,1624.7320666541177,0.932650481232908,0.7188144061725468
14,2815,-5.388706259772113,5.388706259772113,5.3620974652945534,True,1.6499425100154723,0.3548109540822765,0.4623062707193651,0.2469252099823944,0.0,0.3420931211200358,0.06250526601916039,4.057340152100487,3.236204205163638,3.3634096446629345,10.666430405504624,5.0,636.0647908678122,1624.1891463097156,0.8296954486058197,0.7464964144035435
15,610,-5.3802930944888185,5.3802930944888185,5.3576940304265355,True,1.767414553986459,0.3103227610575025,0.7741701077848029,0.11723154109280023,0.0,0.1465252331970705,0.07519427686388849,4.001933713641293,3.2833342426430647,2.75214673535289,11.540386002996806,5.0,601.457667188049,2224.1261259332227,0.8355769036999817,0.710218162927035
16,1645,-5.373202637693689,5.373202637693689,5.3556735664850486,True,1.7778698521685237,0.3024117460787834,0.5358927034214629,0.19200588096973914,0.0,0.3053571451921472,0.09109046115130387,3.951316814044425,3.282281407661216,3.085532791253221,11.236517604786691,5.0,600.3567971300887,2186.0519125775836,0.8731018358762086,0.7732879535242478
17,470,-5.37946621345703,5.37946621345703,5.35558550823466,True,1.728177346007792,0.3151603164782919,0.44193810291630825,0.16157323384127886,0.0,0.28027345776027296,0.08091106843816001,4.6580487975426195,2.317983488248693,3.0751402970382484,11.240692862267187,5.0,619.9937800794877,1818.9652169105489,0.7767944413393078,0.7437178579435688
18,1147,-5.381145018156382,5.381145018156382,5.3550215138174,True,1.7659920935319935,0.2782407498509698,0.8610147373510799,0.2968826979575213,0.0,0.1380760838976605,0.1274268680353225,4.544785963758116,2.623385345298857,3.054065477125355,11.209092149882979,5.0,618.664434702329,1818.0053565813882,0.7554192404590148,0.7305451313322747
19,143,-5.39245958363895,5.39245958363895,5.354007460759501,True,1.746732385678928,0.30076448342070705,0.6036267951816743,0.23739915788101973,0.0,0.3779012070074486,0.0802569619622977,4.449636705365911,3.1922726167689035,2.9693073787012367,11.502517918751789,5.0,620.9749884252,2311.682308705827,0.729402035332716,0.7414665489989822
20,3072,-5.39245958363895,5.39245958363895,5.354007460759501,True,1.746732385678928,0.30076448342070705,0.6036267951816743,0.23739915788101973,0.0,0.3779012070074486,0.0802569619622977,4.4496367053659185,3.1922726167689035,2.9693073787012367,11.502517918751789,5.0,620.9749884252,2311.682308705827,0.729402035332716,0.7414665489989822
21,512,-5.399084709785238,5.399084709785238,5.35314516749211,True,1.5232819518935525,0.3220242094661785,0.8451309157488638,0.10518500255492219,0.0,0.15669001228402876,0.07472954558933652,4.103380386033763,3.6205714040164594,2.8079014491063905,11.70681168743166,5.0,581.3551736941016,1946.7594954623542,0.8472803804920248,0.7557924552286426
22,970,-5.397269588299977,5.397269588299977,5.351123063410835,True,1.8114840264251117,0.2574107587107443,0.8253515340383653,0.17258113319021728,0.0,0.15703913328459254,0.07842550208991321,4.063776562121639,3.4021464400782975,2.6870933594172755,11.458623240487363,5.0,592.8404105315878,2178.7258346245003,0.8925966493740536,0.7183687773031242
23,918,-5.396413093640545,5.396413093640545,5.3495093564572445,True,1.7172233432428254,0.34190578016177026,0.6490889183787202,0.12193451621955785,0.0,0.12546550727697828,0.07216270913197868,3.8972006833843196,3.5105341444083393,2.499648812282167,11.223902030438875,5.0,605.7505296021084,1945.1563728387152,0.9050498521813277,0.704263961449958
24,241,-5.401911609998077,5.401911609998077,5.348861948427257,True,1.7289835097447988,0.31576551873205094,0.4374576684885592,0.10208726180768356,0.0,0.1514344507252431,0.0889619635272298,4.381593129762109,3.199026776395968,3.3012238955859114,11.914586531605064,5.0,572.0813756507823,2044.025024773277,0.7853418372857253,0.7400153623658334
25,1664,-5.386477010666145,5.386477010666145,5.346767084598451,True,1.6763838826937976,0.32333338523971367,0.5820862422320773,0.25800575211293536,0.0,0.2559839657826103,0.12095660192327812,4.005850609566693,3.204720489885254,2.8629076959333615,11.397592672100085,5.0,602.2840924014547,1658.092946489066,0.9488843591100231,0.7142237030421591
26,113,-5.361858906281957,5.361858906281957,5.3464443775515536,True,1.779785306177819,0.3067658574751498,0.7415860207159829,0.19663497862429694,0.0,0.41982537717472507,0.06971782319624137,4.264839910483737,2.838284345384679,3.148777885537556,11.407467287320586,5.0,629.229857850357,2564.4735438492326,0.7825151512948229,0.7482782842986455
27,2581,-5.372521814995651,5.372521814995651,5.34619695160541,True,1.6437913148514676,0.34351721921580836,0.6737613954092669,0.23639268721682877,0.0,0.4353971770465778,0.05445000566055758,3.9066496380202906,3.1895582707217685,3.326428093545405,10.703169180155697,5.0,636.7144485274416,1747.4846352470397,0.8664272004932876,0.7487109933979561
28,320,-5.377038810488655,5.377038810488655,5.344217057648213,True,1.8244809411993597,0.3036256284426578,0.5500637988428798,0.1407926097825511,0.0,0.17557751062783414,0.07487932044533618,3.6754463109457944,3.6514383900307408,3.1648648727216306,10.950034645959155,5.0,635.7571459155107,2103.8041798039203,0.8128052686718383,0.7691066916306544
29,2927,-5.36684680043637,5.36684680043637,5.344124192589424,True,1.662052447664007,0.34546803157284167,0.7369247205096295,0.188440744398378,0.0,0.1219480231443697,0.0815600674470132,4.019967681278274,3.0461137054624388,2.688752342451402,10.739971775533956,5.0,637.6762317419132,2304.4763389554537,0.8317497826267212,0.7241801343103469
