case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,coarse_status,coarse_error,coarse_elapsed_seconds,coarse_total_score,coarse_breakdown_0,coarse_breakdown_1,coarse_breakdown_2,coarse_breakdown_3,coarse_M1_can_fly,coarse_M1_lap_time,coarse_M1_penalty,coarse_M1_penalty_static_margin,coarse_M1_penalty_longitudinal,coarse_M1_penalty_directional,coarse_M1_penalty_spiral,coarse_M2_can_fly,coarse_M2_lap_time,coarse_M2_penalty,coarse_M2_penalty_static_margin,coarse_M2_penalty_longitudinal,coarse_M2_penalty_directional,coarse_M2_penalty_spiral,coarse_M3_can_fly,coarse_M3_lap_time,coarse_M3_penalty,coarse_M3_penalty_static_margin,coarse_M3_penalty_longitudinal,coarse_M3_penalty_directional,coarse_M3_penalty_spiral,full_status,full_error,full_elapsed_seconds,full_total_score,full_breakdown_0,full_breakdown_1,full_breakdown_2,full_breakdown_3,full_M1_can_fly,full_M1_lap_time,full_M1_penalty,full_M1_penalty_static_margin,full_M1_penalty_longitudinal,full_M1_penalty_directional,full_M1_penalty_spiral,full_M2_can_fly,full_M2_lap_time,full_M2_penalty,full_M2_penalty_static_margin,full_M2_penalty_longitudinal,full_M2_penalty_directional,full_M2_penalty_spiral,full_M3_can_fly,full_M3_lap_time,full_M3_penalty,full_M3_penalty_static_margin,full_M3_penalty_longitudinal,full_M3_penalty_directional,full_M3_penalty_spiral
77,0.9578373940619953,0.16722200999682987,0.40756707796981567,0.12297818731033042,6,1,3.952424318240564,7.263952664847168,ok,,0.7666529999114573,4.456937945004706,0.45,1.0,1.0069379450047062,2.0,True,35.54758590823571,0.0,0.0,0.0,0.0,0.0,True,36.24651515345995,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.699331799987704,0.4569379450047064,0.45,1.0,1.0069379450047062,2.0,False,35.81284783263439,2.0,0.0,0.0,0.0,10.0,False,36.581908181845336,2.0,0.0,0.0,0.0,10.0,False,inf,0.0,nan,nan,nan,nan
78,0.8907387541512712,0.2551262945961752,0.7580507257359492,0.10044863710034531,10,8,4.5524388398385085,8.640747687144493,ok,,0.7735207000514492,4.381781248056905,0.2222222222222222,1.0,1.159559025834683,2.0,True,36.754058481197134,0.0,0.0,0.0,0.0,0.0,True,45.55493664114654,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.564091500011273,-2.618218751943095,0.2222222222222222,1.0,1.159559025834683,2.0,False,36.04227475473953,3.5,0.0,0.0,10.0,10.0,False,44.35337601082361,3.5,0.0,0.0,10.0,10.0,False,inf,0.0,nan,nan,nan,nan
79,1.7443272100266605,0.14943431334119514,0.6200797511070293,0.09870354114245165,10,9,2.7834812252804495,5.753591442610647,ok,,0.4309047000715509,4.773020314050163,0.21428571428571427,1.0,1.3048852848508194,2.253849314913629,True,32.75246485426911,0.0,0.0,0.0,0.0,0.0,True,35.50925047705947,0.0,0.0,0.0,0.0,0.0,True,61.01552285288733,0.0,0.0,0.0,0.0,0.0,ok,,8.020862599951215,2.122707331450573,0.21428571428571427,1.0,1.3048852848508194,2.253849314913629,False,32.31677778646287,0.28790086205909987,0.0,0.0,1.9193390803939991,0.0,False,35.28626283585588,0.3624121205404897,0.0,0.0,2.416080803603265,0.0,False,70.28061583024831,2.0,0.0,0.0,0.0,10.0
80,1.225997211625364,0.272105821045055,0.8672367731561348,0.2888958753565824,6,1,1.3572155885445414,8.669885213059665,ok,,0.8728352999314666,4.67209863156854,0.45,1.0,0.9861301432911614,2.235968488277378,True,33.21849781196407,0.0,0.0,0.0,0.0,0.0,True,33.70681916414852,0.0,0.0,0.0,0.0,0.0,True,39.77112739790728,0.0,0.0,0.0,0.0,0.0,ok,,8.4496137999231,4.66717045503549,0.45,1.0,0.9812019667581121,2.235968488277378,True,32.57286284885949,0.0,0.0,0.0,0.0,0.0,True,33.07366775850885,0.0,0.0,0.0,0.0,0.0,True,39.50136492010837,0.0,0.0,0.0,0.0,0.0
81,0.9106623874061545,0.3119660368808371,0.8790328215544683,0.09859394883433281,4,8,1.5722310615029815,2.5679367458770113,ok,,0.32892440003342927,4.9488454062110865,0.35294117647058826,1.0,1.306834245278349,2.2890699844621487,True,32.978127332133006,0.0,0.0,0.0,0.0,0.0,True,36.38195867254274,0.0,0.0,0.0,0.0,0.0,True,42.812289631678254,0.0,0.0,0.0,0.0,0.0,ok,,7.940314000006765,-2.7118401665574385,0.35294117647058826,1.0,1.306834245278349,2.2890699844621487,False,31.978154706244105,2.7202675055563104,0.0,0.0,4.801783370375401,10.0,False,35.33254568096761,2.765612395690632,0.0,0.0,5.104082637937549,10.0,False,42.37142554598471,2.174805671521583,0.0,0.0,3.6735951102560884,8.118832024915847
82,0.8002304272867174,0.1704152447138786,0.5687466748167305,0.08555458880435533,8,9,3.787096656158564,8.49297342075237,ok,,0.9964526999974623,3.231001319092395,0.24324324324324326,1.0,1.1381464818199447,2.0,True,42.626227049491746,0.0,0.0,0.0,0.0,0.0,True,70.05228023521835,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.946822900092229,-3.784368634695924,0.24324324324324326,1.0,1.1227765280316253,2.0,False,42.92594362817844,3.5,0.0,0.0,10.0,10.0,False,78.5517792195443,3.5,0.0,0.0,10.0,10.0,False,inf,0.0,nan,nan,nan,nan
83,1.2604794747544696,0.2942292077121137,0.8066835660720169,0.17992893784062652,4,5,1.5946884079337744,1.62028427518459,ok,,0.21501730009913445,4.945732393452696,0.42857142857142855,1.0,1.2415437691111035,2.2756171957701636,True,30.83687511060355,0.0,0.0,0.0,0.0,0.0,True,32.57141504968524,0.0,0.0,0.0,0.0,0.0,True,39.4988632523697,0.0,0.0,0.0,0.0,0.0,ok,,7.074126799940132,4.945732393452696,0.42857142857142855,1.0,1.2415437691111035,2.2756171957701636,True,29.719970630073867,0.0,0.0,0.0,0.0,0.0,True,31.44015785258774,0.0,0.0,0.0,0.0,0.0,True,38.95764817881608,0.0,0.0,0.0,0.0,0.0
84,1.0194546695460072,0.2705032863287191,0.32525409601722516,0.2762097571944014,6,3,4.3275533738522105,3.6093088576144026,ok,,0.4094969999277964,4.520308504442009,0.391304347826087,1.0,1.129004156615922,2.0,True,32.8830698901891,0.0,0.0,0.0,0.0,0.0,True,34.22812226623207,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,6.957393200020306,3.7396368567905456,0.391304347826087,1.0,1.140546342859579,2.0,False,31.857965411910428,0.36158106124421924,0.0,0.0,2.410540408294795,0.0,False,33.26552256281295,0.43063277265090066,0.0,0.0,2.8708851510060045,0.0,False,inf,0.0,nan,nan,nan,nan
85,0.8408887209204187,0.29419722657240654,0.4839408968959107,0.14071591653062976,5,4,2.6220585882401846,6.649308124861816,ok,,0.4044985000509769,4.500153125640926,0.4090909090909091,1.0,1.0910622165500172,2.0,True,35.01993296125769,0.0,0.0,0.0,0.0,0.0,True,36.86779604688101,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.148796200053766,4.500153125640926,0.4090909090909091,1.0,1.0910622165500172,2.0,True,34.084662277815546,0.0,0.0,0.0,0.0,0.0,True,36.021726044429954,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan
86,1.6085325491044655,0.24184742318391145,0.3880823056967712,0.24002277033459413,3,9,4.913787010519416,3.924109939654732,ok,,0.5211822999408469,4.659795845465293,0.3673469387755102,1.0,1.292448906689783,2.0,True,32.05376365981663,0.0,0.0,0.0,0.0,0.0,True,34.3662046256813,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,8.379708399996161,3.904257669626978,0.3673469387755102,1.0,1.321505020026006,2.0,False,30.65949486238182,0.3519626761931089,0.0,0.0,2.346417841287393,0.0,False,33.070342387554916,0.4326316129814292,0.0,0.0,2.884210753209528,0.0,False,inf,0.0,nan,nan,nan,nan
87,1.3416271698219848,0.12422510768524868,0.3677029040728769,0.2513169126855348,9,4,2.5899735472957985,8.395002202861535,ok,,0.7818113999674097,4.364843748876082,0.28125,1.0,1.0835937488760814,2.0,True,35.79007981624137,0.0,0.0,0.0,0.0,0.0,True,37.865636906650764,0.0,0.0,0.0,0.0,0.0,True,1000000.0,0.0,0.0,0.0,0.0,0.0,ok,,8.651376500027254,1.5511886708674325,0.28125,1.0,1.0835937488760814,2.0,False,35.97642715509673,1.3816477049625178,0.0,0.0,9.210984699750119,0.0,False,39.01933317886432,1.4320073730461316,0.0,0.0,9.546715820307544,0.0,False,inf,0.0,nan,nan,nan,nan
88,1.026569463302428,0.15994743805532385,0.3279042577662588,0.20901610295100614,4,6,0.8370735225980817,8.357226395788977,ok,,0.8511006999760866,4.620470005465535,0.4,1.0,1.0912827135236969,2.1291872919418378,True,36.81561280779653,0.0,0.0,0.0,0.0,0.0,True,42.49223196682141,0.0,0.0,0.0,0.0,0.0,True,44.13527663749183,0.0,0.0,0.0,0.0,0.0,ok,,8.122276499983855,0.11409628448595832,0.4,1.0,1.084908992544121,2.1291872919418378,False,36.70333551059949,1.5,0.0,0.0,10.0,0.0,False,43.49826401328427,1.5,0.0,0.0,10.0,0.0,False,45.2354079612952,1.5,0.0,0.0,10.0,0.0
89,0.8710303265677257,0.15516629536870735,0.49126136019836286,0.23543096167370148,7,1,3.660744294979262,6.622961730424588,ok,,0.4442064999602735,4.425379505269373,0.4,1.0,1.0253795052693733,2.0,True,36.351707247555446,0.0,0.0,0.0,0.0,0.0,True,37.28016883437057,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.7096657999791205,3.7330963293646056,0.4,1.0,1.0258181782218128,2.0,False,36.877285349163444,0.3230512369634398,0.0,0.0,2.1536749130895987,0.0,False,38.87791479775218,0.36967061189376776,0.0,0.0,2.464470745958452,0.0,False,inf,0.0,nan,nan,nan,nan
90,0.9257221633306942,0.33723177331926624,0.7843801343525142,0.10706982155982817,8,3,2.6514146860938688,6.257120162571583,ok,,0.5448295999085531,4.419065844664937,0.32142857142857145,1.0,1.0976372732363653,2.0,True,33.93329428402067,0.0,0.0,0.0,0.0,0.0,True,35.38128791071627,0.0,0.0,0.0,0.0,0.0,True,1000000.0,0.0,0.0,0.0,0.0,0.0,ok,,8.319326699944213,4.419065844664937,0.32142857142857145,1.0,1.0976372732363653,2.0,True,32.87273867391394,0.0,0.0,0.0,0.0,0.0,True,34.30552556133286,0.0,0.0,0.0,0.0,0.0,True,1000000.0,0.0,0.0,0.0,0.0,0.0
91,0.9799799272104017,0.3202848824256345,0.5535125393592637,0.16617630797754862,4,6,1.0265758253257562,5.974287606387358,ok,,0.4209370999597013,4.740474350155877,0.4,1.0,1.154084425036303,2.1863899251195735,True,34.01073684761256,0.0,0.0,0.0,0.0,0.0,True,36.31387581427298,0.0,0.0,0.0,0.0,0.0,True,38.95881782614587,0.0,0.0,0.0,0.0,0.0,ok,,8.372175300028175,-2.9610142729608118,0.4,1.0,1.154084425036303,2.1863899251195735,False,32.70672071894751,2.580610853873642,0.0,0.0,3.870739025824281,10.0,False,35.00305555354181,2.631446635496562,0.0,0.0,4.209644236643746,10.0,False,37.78877128087321,2.489431133746484,0.0,0.0,3.262874224976558,10.0
92,1.4690323544643857,0.26679798447406655,0.8425260656227445,0.08722121397257508,5,4,0.8005958204750911,6.71916207635905,ok,,0.4238705000607297,4.657764791382881,0.4090909090909091,1.0,1.0959943558413388,2.152679526450633,True,31.713072033319207,0.0,0.0,0.0,0.0,0.0,True,32.889500560356524,0.0,0.0,0.0,0.0,0.0,True,35.02813352876081,0.0,0.0,0.0,0.0,0.0,ok,,9.692735600052401,4.657764791382881,0.4090909090909091,1.0,1.0959943558413388,2.152679526450633,True,30.759696214164887,0.0,0.0,0.0,0.0,0.0,True,31.963507111187006,0.0,0.0,0.0,0.0,0.0,True,34.162257016942796,0.0,0.0,0.0,0.0,0.0
93,0.8900770422990986,0.14676413655364454,0.34011368564326544,0.23764223555753183,3,4,3.6450488974959403,2.8391266523556586,ok,,0.6012658999534324,4.661615067513475,0.5294117647058824,1.0,1.1322033028075924,2.0,True,35.15714549988113,0.0,0.0,0.0,0.0,0.0,True,37.60322465186813,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,6.597160700010136,1.661615067513475,0.5294117647058824,1.0,1.1322033028075924,2.0,False,35.166429407697464,1.5,0.0,0.0,10.0,0.0,False,38.28961497867009,1.5,0.0,0.0,10.0,0.0,False,inf,0.0,nan,nan,nan,nan
94,0.9882932693761615,0.32522264944493995,0.7095557993702838,0.11381057167948566,9,1,2.1202209753290635,2.6686526870033225,ok,,0.2926624999381602,4.773422051383646,0.32727272727272727,1.0,1.1166791815930897,2.329470142517829,True,32.21644367796497,0.0,0.0,0.0,0.0,0.0,True,32.97021345059054,0.0,0.0,0.0,0.0,0.0,True,48.149565960927276,0.0,0.0,0.0,0.0,0.0,ok,,7.009356800001115,4.773422051383646,0.32727272727272727,1.0,1.1166791815930897,2.329470142517829,True,31.163065624456465,0.0,0.0,0.0,0.0,0.0,True,31.901785562665907,0.0,0.0,0.0,0.0,0.0,True,48.3636018151445,0.0,0.0,0.0,0.0,0.0
95,1.4683848012265948,0.1518378006627898,0.42427078585965333,0.13397384019079056,4,5,1.2962529033025925,3.4262321970581846,ok,,0.41056019999086857,4.824971340657746,0.42857142857142855,1.0,1.1800723642203015,2.2163275478660163,True,32.50251174419597,0.0,0.0,0.0,0.0,0.0,True,34.34578451618768,0.0,0.0,0.0,0.0,0.0,True,38.72815637842321,0.0,0.0,0.0,0.0,0.0,ok,,7.0907929999521,2.852353583629884,0.42857142857142855,1.0,1.1800723642203015,2.2163275478660163,False,32.07478538643966,0.6662821617748566,0.0,0.0,4.441881078499044,0.0,False,34.051574240255576,0.7172246721016954,0.0,0.0,4.781497814011303,0.0,False,38.7420858849638,0.5891109231513105,0.0,0.0,3.9274061543420706,0.0
96,1.4530380326706873,0.27375861354023023,0.35675833393307277,0.18599687088377387,7,9,3.509568689108998,3.1242539817243906,ok,,0.408536099945195,4.954861825417005,0.2608695652173913,1.0,1.3584537418035616,2.3355385183960524,True,32.16172889175329,0.0,0.0,0.0,0.0,0.0,True,34.731160899896494,0.0,0.0,0.0,0.0,0.0,True,71.56119929508752,0.0,0.0,0.0,0.0,0.0,ok,,7.571337700006552,4.001517444675469,0.2608695652173913,1.0,1.39409379286234,2.251653888797039,False,30.479945816888176,0.39241206940761575,0.0,0.0,2.6160804627174383,0.0,False,33.10016746862948,0.47134304617942646,0.0,0.0,3.14228697452951,0.0,False,82.30113862903684,0.04134468661425949,0.0,0.0,0.2756312440950633,0.0
97,1.4958871554918929,0.3376617087934902,0.4667127252206018,0.22633971592768148,5,2,1.5489761779531845,7.1103425078774976,ok,,1.0063663000473753,4.758568373750054,0.47368421052631576,1.0,1.0275518547460014,2.2573323084777375,True,32.23057142605829,0.0,0.0,0.0,0.0,0.0,True,32.837409201564014,0.0,0.0,0.0,0.0,0.0,True,39.89637691423652,0.0,0.0,0.0,0.0,0.0,ok,,9.28732400003355,-1.2414316262499456,0.47368421052631576,1.0,1.0275518547460014,2.2573323084777375,False,30.44582961556688,2.0,0.0,0.0,0.0,10.0,False,31.050883629164574,2.0,0.0,0.0,0.0,10.0,False,38.5584100952325,2.0,0.0,0.0,0.0,10.0
98,0.8871007306289505,0.29897780583833644,0.5354125566350298,0.23171497980391131,9,1,2.955544045502728,8.038249910122524,ok,,0.8288547999691218,4.347521129847044,0.32727272727272727,1.0,1.0202484025743164,2.0,True,35.31993482116013,0.0,0.0,0.0,0.0,0.0,True,36.06753303425472,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.13379089999944,4.347521129847044,0.32727272727272727,1.0,1.0202484025743164,2.0,True,34.468773995042454,0.0,0.0,0.0,0.0,0.0,True,35.251594382165976,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan
99,0.9300073104250001,0.19914926870530616,0.46568431614443184,0.15465598782441398,10,1,1.3875730737915601,2.0419732853764865,ok,,0.2893781999591738,4.683304650066526,0.3,1.0,1.1290826347599516,2.254222015306574,True,32.897761897663685,0.0,0.0,0.0,0.0,0.0,True,33.87510251965759,0.0,0.0,0.0,0.0,0.0,True,41.183601880921735,0.0,0.0,0.0,0.0,0.0,ok,,7.973171699908562,-0.7000621866426711,0.3,1.0,1.1290826347599516,2.254222015306574,False,32.648039346773665,2.508340998862238,0.0,0.0,3.3889399924149197,10.0,False,33.67771740285007,0.5405090613161092,0.0,0.0,3.6033937421073947,0.0,False,42.30136851310085,2.3345167765308497,0.0,0.0,2.230111843538997,10.0
100,0.8835950111554547,0.20279507455984053,0.386531975242702,0.14026544439648453,3,3,3.865291362235674,4.7610583740987344,ok,,0.44012640009168535,4.658437553364218,0.5806451612903226,1.0,1.0777923920738952,2.0,True,34.70851231950985,0.0,0.0,0.0,0.0,0.0,True,36.20259129980123,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.614075700053945,2.5640239176961526,0.5806451612903226,1.0,1.0777923920738952,2.0,False,34.407411091508195,1.024584296363304,0.0,0.0,6.830561975755361,0.0,False,36.00488332538278,1.069829339304761,0.0,0.0,7.132195595365074,0.0,False,inf,0.0,nan,nan,nan,nan
101,1.3908188663871994,0.29403194531832133,0.7323022576847911,0.19164851139754566,3,9,3.80054846031386,4.079876015655662,ok,,0.5669373999116942,4.655262014213159,0.3673469387755102,1.0,1.2879150754376492,2.0,True,31.874576866952857,0.0,0.0,0.0,0.0,0.0,True,34.34360960391002,0.0,0.0,0.0,0.0,0.0,True,308.6856447408869,0.0,0.0,0.0,0.0,0.0,ok,,7.898324999958277,2.570471018796603,0.3673469387755102,1.0,1.3164044598673552,2.0,False,30.577821419286373,0.02761167983747881,0.0,0.0,0.18407786558319206,0.0,False,33.05828010832519,2.0856687000087835,0.0,0.0,0.5711246667252217,10.0,True,1000000.0,0.0,0.0,0.0,0.0,0.0
102,0.9560612945379239,0.31735463329028035,0.7127668470720707,0.09100715175240567,4,7,0.7889225156837216,2.7928561421295717,ok,,0.32801549998112023,4.804432153335425,0.375,1.0,1.2650205971005695,2.164411556234855,True,32.72797901978096,0.0,0.0,0.0,0.0,0.0,True,35.58532026411952,0.0,0.0,0.0,0.0,0.0,True,36.61146111504938,0.0,0.0,0.0,0.0,0.0,ok,,8.014586800010875,-2.761909769953764,0.375,1.0,1.2650205971005695,2.164411556234855,False,31.52439010373417,2.537907664677923,0.0,0.0,3.586051097852822,10.0,False,34.32359938165404,2.5760957958016832,0.0,0.0,3.8406386386778895,10.0,False,35.549491388895554,2.4523384628095815,0.0,0.0,3.0155897520638755,10.0
103,0.8764448596442322,0.30615875502270073,0.815217331171467,0.1797822263865258,8,3,1.450909612892917,7.083988728413591,ok,,0.8085012000519782,4.632839402209379,0.32142857142857145,1.0,1.0813204002037495,2.2300904305770586,True,34.780037057650716,0.0,0.0,0.0,0.0,0.0,True,36.30822864098659,0.0,0.0,0.0,0.0,0.0,True,47.12493199795237,0.0,0.0,0.0,0.0,0.0,ok,,8.43937180005014,4.632839402209379,0.32142857142857145,1.0,1.0813204002037495,2.2300904305770586,True,34.04972338472972,0.0,0.0,0.0,0.0,0.0,True,35.60320624665495,0.0,0.0,0.0,0.0,0.0,True,47.054515587023275,0.0,0.0,0.0,0.0,0.0
104,1.6473498747424302,0.29693303669123916,0.7675498773861431,0.17783052713787312,3,3,3.936767053105098,5.394738684571124,ok,,0.5481132999993861,5.0171434838319104,0.5806451612903226,1.0,1.0718738677188726,2.364624454822716,True,31.019530565974623,0.0,0.0,0.0,0.0,0.0,True,31.81199498236858,0.0,0.0,0.0,0.0,0.0,True,74.17977801864899,0.0,0.0,0.0,0.0,0.0,ok,,8.725544499931857,2.925987370126232,0.5806451612903226,1.0,1.0718738677188726,2.273468341117037,True,29.665071693505755,0.0,0.0,0.0,0.0,0.0,True,30.454836174224837,0.0,0.0,0.0,0.0,0.0,False,95.65350964099838,2.0,0.0,0.0,0.0,10.0
105,1.4965860140789777,0.31407703694373595,0.7465737403054356,0.22681651322489277,5,1,3.86198862480715,4.850228930337615,ok,,0.4813417000696063,4.823380872943509,0.5142857142857142,1.0,1.0341577875884382,2.274937371069356,True,31.153336315605422,0.0,0.0,0.0,0.0,0.0,True,31.555053813225953,0.0,0.0,0.0,0.0,0.0,True,76.40172247212706,0.0,0.0,0.0,0.0,0.0,ok,,7.845950900111347,4.731735082587057,0.5142857142857142,1.0,1.0341577875884382,2.183291580712904,True,29.809673313222213,0.0,0.0,0.0,0.0,0.0,True,30.20417669924813,0.0,0.0,0.0,0.0,0.0,True,114.36576780044709,0.0,0.0,0.0,0.0,0.0
106,1.5504837361710289,0.24591633455300588,0.3529911304010262,0.22518176677121626,5,6,2.348190830000653,3.0955311870532087,ok,,0.41783050005324185,4.947212659916676,0.36,1.0,1.255817029368088,2.331395630548588,True,31.40897476628499,0.0,0.0,0.0,0.0,0.0,True,33.14842526781213,0.0,0.0,0.0,0.0,0.0,True,45.89661245693115,0.0,0.0,0.0,0.0,0.0,ok,,8.05827609996777,2.9260846831296665,0.36,1.0,1.255817029368088,2.331395630548588,True,30.082801087584443,0.0,0.0,0.0,0.0,0.0,False,31.888670116273513,0.02112797678700998,0.0,0.0,0.14085317858006655,0.0,False,46.06987601973746,2.0,0.0,0.0,0.0,10.0
107,1.4579640630730393,0.1458571538283369,0.7256214716518858,0.23966436373183858,7,9,4.245267060250576,3.3501277638233407,ok,,0.4035380999557674,4.612303149873318,0.2608695652173913,1.0,1.3514335846559262,2.0,True,32.74784872395641,0.0,0.0,0.0,0.0,0.0,True,35.99391687623295,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.641942899907008,2.3268996757313833,0.2608695652173913,1.0,1.3514335846559262,2.0,False,32.58544055712079,1.1144546243468176,0.0,0.0,7.429697495645452,0.0,False,36.060406781249846,1.170948849795117,0.0,0.0,7.806325665300781,0.0,False,inf,0.0,nan,nan,nan,nan
108,1.3980976171182946,0.27366892468055454,0.8580976929611281,0.15019445193437903,7,8,2.7933727667653265,1.2778798560980875,ok,,0.282391200074926,4.98688008748093,0.2727272727272727,1.0,1.3772496214329495,2.3369031933207087,True,31.13672707125832,0.0,0.0,0.0,0.0,0.0,True,33.69508036630234,0.0,0.0,0.0,0.0,0.0,True,52.73869158657162,0.0,0.0,0.0,0.0,0.0,ok,,7.536685499944724,2.922458517167686,0.2727272727272727,1.0,1.4159336018898458,2.3369031933207087,False,29.96086568678288,0.041680779922093854,0.0,0.0,0.27787186614729237,0.0,False,32.507672029187034,2.0614247708480473,0.0,0.0,0.40949847232031555,10.0,True,54.034910630902914,0.0,0.0,0.0,0.0,0.0
109,1.7215204266039539,0.2734940452041295,0.31043369622514555,0.239022338750365,7,9,3.893250103147248,6.306812742183097,ok,,0.48515750002115965,4.6985818873007785,0.2608695652173913,1.0,1.259539815528505,2.1781725065548825,True,32.81547928511892,0.0,0.0,0.0,0.0,0.0,True,34.885026565023054,0.0,0.0,0.0,0.0,0.0,True,116.23539345431394,0.0,0.0,0.0,0.0,0.0,ok,,8.45597590005491,2.2103130897021575,0.2608695652173913,1.0,1.2828156258029013,2.0,False,30.85609368955944,0.11118204454325907,0.0,0.0,0.7412136302883938,0.0,False,33.027117799798475,0.22219005677487655,0.0,0.0,1.4812670451658436,0.0,False,1000000.0,2.0,0.0,0.0,0.0,10.0
110,1.45376049493921,0.20311541389417417,0.6887142078624174,0.13977925264311497,8,1,4.469034362635265,3.624717448079852,ok,,0.42971640010364354,4.447847240344323,0.36,1.0,1.087847240344324,2.0,True,31.186955619856686,0.0,0.0,0.0,0.0,0.0,True,31.773272493442732,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.870793299982324,0.44784724034432344,0.36,1.0,1.087847240344324,2.0,False,30.724922158560844,2.0,0.0,0.0,0.0,10.0,False,31.335280568660338,2.0,0.0,0.0,0.0,10.0,False,inf,0.0,nan,nan,nan,nan
111,1.2669191228850343,0.3141920206453003,0.6795759303828238,0.25192495032608436,8,6,4.434142503290166,5.018339495973488,ok,,0.4413660999853164,4.492630385497481,0.27692307692307694,1.0,1.2157073085744046,2.0,True,32.23955922308873,0.0,0.0,0.0,0.0,0.0,True,34.199311485795995,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,10.386811599950306,-0.022364617109550622,0.27692307692307694,1.0,1.2351707221462052,2.0,False,30.92032826185811,2.2488024921045446,0.0,0.0,1.6586832806969656,10.0,False,32.86692328766907,2.2856559240742884,0.0,0.0,1.9043728271619234,10.0,False,inf,0.0,nan,nan,nan,nan
112,0.9133413882089301,0.15802325007169876,0.6675392295291394,0.1751863539988497,8,3,3.6321183952197504,3.758153018155854,ok,,0.4121349999913946,4.46837879631474,0.32142857142857145,1.0,1.146950224886169,2.0,True,34.66368750750173,0.0,0.0,0.0,0.0,0.0,True,36.55641917837167,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.519328400027007,-2.470520059717934,0.32142857142857145,1.0,1.146950224886169,2.0,False,34.869835422491015,3.449015561109751,0.0,0.0,9.660103740731675,10.0,False,36.89013258437977,3.4898832949229233,0.0,0.0,9.932555299486157,10.0,False,inf,0.0,nan,nan,nan,nan
113,1.3976425354025057,0.239533367729651,0.33010973507589125,0.1598049759461838,8,5,1.858059624539956,6.50142611446025,ok,,0.4825643999502063,4.70863893837862,0.2903225806451613,1.0,1.1493795629429147,2.268936794790544,True,32.93210262729404,0.0,0.0,0.0,0.0,0.0,True,34.53368456539985,0.0,0.0,0.0,0.0,0.0,True,43.75458413770428,0.0,0.0,0.0,0.0,0.0,ok,,7.516579199931584,3.8720651171936247,0.2903225806451613,1.0,1.1493795629429147,2.268936794790544,False,31.71830927621791,0.2823828519077687,0.0,0.0,1.8825523460517914,0.0,False,33.41216590094445,0.35095271151961493,0.0,0.0,2.3396847434640997,0.0,False,43.684829573505624,0.20323825775761176,0.0,0.0,1.3549217183840785,0.0
114,1.5719882023071166,0.2540114959077384,0.37429417914424296,0.09500860327610301,4,10,1.5635315032815051,1.5328363671651597,ok,,0.2149595000082627,4.983926389766142,0.3157894736842105,1.0,1.4116032464340387,2.256533669647893,True,31.472544428219905,0.0,0.0,0.0,0.0,0.0,True,34.213556915269976,0.0,0.0,0.0,0.0,0.0,True,39.57748702147295,0.0,0.0,0.0,0.0,0.0,ok,,7.734387399978004,3.319348848389809,0.3157894736842105,1.0,1.4544425411271824,2.256533669647893,True,29.761309972114134,0.0,0.0,0.0,0.0,0.0,False,32.54664526203736,0.01715451277267802,0.0,0.0,0.11436341848452014,0.0,False,38.59828595011894,1.6902623232967988,0.0,0.0,0.0,8.451311616483993
115,1.6730643436889623,0.22411638452599902,0.3229378180853109,0.19847951650100765,6,9,2.525731975624103,7.549727669523304,ok,,0.8585471999831498,4.784876000738528,0.28125,1.0,1.212412329681514,2.2912136710570143,True,33.11566878737225,0.0,0.0,0.0,0.0,0.0,True,35.29622811579635,0.0,0.0,0.0,0.0,0.0,True,53.198983601529775,0.0,0.0,0.0,0.0,0.0,ok,,8.555570899974555,4.153494626479694,0.28125,1.0,1.212412329681514,2.2912136710570143,False,31.765809633288598,0.20064378164131655,0.0,0.0,1.3376252109421103,0.0,False,34.13147985046873,0.3210538273613541,0.0,0.0,2.140358849075694,0.0,False,54.601717116529315,0.1096837652561633,0.0,0.0,0.7312251017077553,0.0
