case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,wing_area,aspect_ratio,full_trim_velocity,full_trim_alpha,full_trim_elevator,coarse_CL,coarse_CD,coarse_Cm,coarse_L,coarse_D,coarse_m_b,coarse_wing_L,coarse_tail_L,coarse_wing_D,coarse_tail_D,coarse_body_D,coarse_wing_m_b,coarse_tail_m_b,coarse_body_m_b,full_CL,full_CD,full_Cm,full_L,full_D,full_m_b,full_D_induced,full_D_profile,full_wing_L,full_tail_L,full_wing_D,full_tail_D,full_body_D,full_wing_m_b,full_tail_m_b,full_body_m_b
34,1.2706060014709135,0.3162140965374901,0.7295555332605732,0.2592290901173142,6,2,2.5525224573708445,7.987760169229734,0.40178352881023777,4.018182666060466,29.70396474447723,-0.960501412066008,-0.8102677887597493,0.11982030797443502,0.013650618984398944,0.0011261125279137456,26.017016648764557,2.964008250244388,0.07731968567117639,30.82575679959587,-4.808740150831314,1.7500846315557392,0.5393896838190134,0.6745339348696355,-3.004258619774315,3.329010690547189,-0.24743238510169757,0.12753091185162016,0.01408897258730081,1.23302530186787e-13,27.691228863001925,3.059187444793219,8.466033429854747e-12,0.3451327346391589,2.71405471015406,32.80499711503437,-4.840963864976078,1.42663684132066,0.48204856589093936,0.8053693029424606,-3.082400507631012,3.32732871023993,-0.24492820260045178
35,1.1654204499007186,0.1499779632907666,0.3306088456515724,0.1914384708843693,6,10,1.045545984610042,8.923822561057285,0.17478738545351866,7.77061125734375,30.47811569649297,0.4461643810157085,0.3189865192169007,0.28079010154788575,0.02152435075999384,0.0034070579028972862,27.923779481383345,2.1405356555972217,0.05081587074645838,26.92250412510337,1.0012753562799745,1.1393327032804412,0.2910511584063808,0.7101517939103993,0.46512022000561687,-0.2798409797205095,-0.13446336953864907,0.278451859550006,0.02142474926120863,3.2180924061646055e-13,27.691228863014775,2.1306291007846214,4.799743935635092e-12,0.40084203947386543,1.7297870613107558,26.796368887378947,1.2043949116218382,0.828361613774797,0.3169074814626057,0.584517966073353,0.464570051232046,-0.31159286073727976,-0.15297719048996647
36,1.519635316452548,0.2213932947738454,0.8049213613766208,0.1705726733684137,8,9,0.9876749230926334,2.022821036784549,0.3364370695641248,6.863962695911205,30.03692370019465,-0.7626924873653456,-0.3238297637203207,0.15792688042014638,0.014055701021052806,-0.004115275409499172,29.36140908326558,2.613204202687198,-0.16938861064464816,30.99773096522441,-1.6363218819588288,1.6022718850613238,0.3211916000741989,0.6897407175516755,-1.169968231631833,1.2372310351522233,-0.2366514141650386,0.14894354662354922,0.014320520493954733,-1.5719853607844033e-13,27.691228862693304,2.6624370066416287,-6.4704352986666436e-12,0.24109610232828985,2.421340904313339,29.798181949959034,-1.8888497930441288,1.3314863991732746,0.3376278679583669,0.7522266371816977,-1.2032568122483007,1.4462017581604194,-0.24294494591858917
37,1.3984545627893976,0.1644110102040725,0.3037155229992335,0.2717851634555573,7,8,2.420661915906365,2.564970839555504,0.2299213273926994,8.505844961682241,30.25409265251877,-0.0839763558422522,0.0565851177754609,0.2274795122118494,0.019118198751891382,0.0007200911585239092,29.322156313719987,2.4643397851040607,0.015260613478927135,29.395324048585145,-0.07316773486515851,1.3055295554290367,0.4590597143623808,0.6997505153126431,0.15423097033297023,0.019013283575942473,-0.15798364042998556,0.2148270238894304,0.01863094620090451,2.610668702988636e-13,27.691228863015944,2.4015311753763373,5.532685420917005e-12,0.28406342484762337,2.117467750528714,28.099842888968734,-0.07360298984106853,1.0221726657606265,0.445179431203377,0.6501156535647103,0.12896515802905162,0.054657934029857635,-0.18362309205337657
38,1.0539373389937785,0.3205853809524435,0.473917014972021,0.2875668908078483,7,7,2.0540237688268324,2.112870329453997,0.33787690332132503,3.287540236122378,29.746200817970028,-0.3784745927228914,-1.420282420480636,0.1462571595709169,0.016969223075028482,0.0023563811299934386,26.7821072062706,3.1073456707066045,0.13833015377033728,32.93500865482102,-6.152901448550424,1.7507436487449863,0.6801484834416348,0.6764535385199834,-2.405649322410736,2.724795121778045,-0.18081564559697164,0.15122197958926156,0.01643259574926653,2.491188489557259e-13,27.691228863036002,3.009078250017862,1.462438503629926e-11,0.4974078471622646,2.5116704028555974,34.03491989775472,-5.99604118247967,1.1686346117668687,0.5790612785750358,0.7639745125136934,-2.444691094849341,2.5999030422352196,-0.15521194737125432
39,0.9854490663268252,0.2443544601581728,0.5880971411727625,0.1255130775508472,9,10,1.8164064648352527,5.113746591310805,0.2407988746156668,4.032867113163947,30.22595147701352,0.1371526311862539,-1.1179350539825388,0.21344504715190152,0.018436921001464546,-0.005214928856419414,28.76117266355111,2.484327818251038,-0.17170746087772049,30.205685803643775,-1.444513140092662,1.484398441235537,0.30148001748463765,0.6984493595308632,-0.7955341271599213,0.7807836168470058,-0.15695695056480496,0.20550482389404293,0.018074083222724434,1.0404646316995515e-12,27.6912288632602,2.435434679976784,3.425845718219023e-11,0.5541881086746757,1.8812465713021087,29.595221648745202,-1.6658442331450967,0.9111692246669815,0.3264223690586904,0.6436549775764369,-0.7611837592422074,0.911841643004579,-0.15065788372811317
40,0.9721990711003974,0.1694015411004398,0.4529026812479918,0.0848736495493228,7,2,3.2642883542088232,7.715469857529972,0.16469202090082338,5.7390214090435645,30.508366852231525,0.8362630662415832,-0.4426570790080946,0.2972547523714083,0.022543929991150312,0.0015997537678556894,27.909070862108738,2.1166360995544196,0.025444098629648557,27.428519041971505,0.4805518201372352,1.2014014031522626,0.2036724757975359,0.7115622206046209,0.341031051139348,-0.1914376000034501,-0.12414935250624934,0.29493475763479016,0.02230189867614924,2.2622759641984216e-13,27.691228863024726,2.0939104813341585,3.5981495560832855e-12,0.5661899930930279,1.5277204882411306,27.32235226479232,0.6034443021697257,0.7410592223868944,0.2488427571233357,0.5378185087309004,0.3569966176935535,-0.22599620527686007,-0.1310004124130953
41,1.269371898894717,0.3454721170867479,0.8925002581829862,0.1412541364741185,8,10,2.186824791506369,8.92599633752307,0.43853259728158317,3.6743107073268613,29.62772706044669,-1.1672527854659,-0.6592741303058933,0.10458564297650211,0.01267119041303538,0.0015223152727992413,24.659071235518713,2.9875973235070465,0.1240001613832144,29.5293583467976,-4.870287111278886,1.7987675612626184,0.5177538783318817,0.6710758839125467,-3.758469796759863,4.16257023938264,-0.2801002812395622,0.11744590634351786,0.01335776739434411,8.212625321333302e-13,27.691228860844756,3.1494754095967523,6.689587772612526e-11,0.3466727144166256,2.8028026951801266,32.86850052848422,-4.922078061731755,1.5374568677556733,0.4645834422627994,0.8007623851616537,-3.9266459467527923,4.183276347165261,-0.2566304003455733
42,1.0395724669381083,0.1224985407179719,0.5218851278798544,0.1743307528614404,6,1,3.269428833964043,3.440067060993653,0.12734611017050035,8.486406946932647,30.62710886172008,1.2014635474149973,0.9588217929921896,0.3525110293038357,0.024928491021007665,0.024102083280129916,25.791493471860637,1.8238947436662793,0.21601767087126053,24.719080315509977,1.0724131563506616,0.9818223715561506,0.12496041131768548,0.717111960792443,0.8130985601781454,-0.49295303299856236,-0.1041278563083226,0.3784763502039701,0.026644796283584616,3.5086496239437697e-13,27.69122886301964,1.9494669917939227,3.1446650838873325e-12,0.501529390248958,1.4479376015449645,26.23360123996117,1.6218284529591471,0.6922562353880244,0.16477279016588728,0.590908575991053,0.8456778123207251,-0.7414589252706708,-0.10421888704690963
43,1.5433368653996176,0.257233808188673,0.3111190902592907,0.1906551124399417,6,5,0.5671942394521928,9.38288514862158,0.396998419204713,5.999743487324295,29.58107889463557,-0.6656472554316551,-0.9903916311644212,0.1335191174071796,0.016851376871244682,0.0037000555203271154,28.409680059275868,3.585570626641962,0.20251592409176086,36.66328023982504,-8.253600180549173,1.8189291113871897,1.0976771544415242,0.6689643608132478,-2.0084207657031574,2.391307742087638,-0.18037105229271924,0.13014264777730059,0.015060997558491959,2.0505479838544395e-13,27.69122886301194,3.2046184507566773,1.1223300067086939e-11,0.23944965783404656,2.9651687929226305,35.78783489489496,-7.731775440756002,1.4554675479836163,0.8557526381347451,0.6539486068042689,-1.964582271662183,2.156256427761248,-0.19167415608784194
44,1.111833468153565,0.2844761972460544,0.7371590606437998,0.1338376144884591,3,6,4.19896773224232,2.613806961442637,0.3162901569912183,3.9083532433186234,30.02020864515272,-0.5347066188219847,-0.915475726730894,0.1573330843945513,0.015208365931652375,-0.0028094754002921706,27.468771663139684,2.655227492384299,-0.13953731120484203,30.224698435170467,-2.7559267720307794,1.5936722550515179,0.3725819649635016,0.6889732723692793,-1.8412058732413947,1.9097273465354745,-0.20805878449892182,0.1586073634175167,0.015364291719012407,1.5480576853351504e-13,27.691228863041538,2.6824487157619497,7.688683023587828e-12,0.44092554144414564,2.2415231743178037,30.909928374231026,-2.9834306921269866,1.1494374428626977,0.3725138840538151,0.7195718474012909,-1.8662029506814992,2.069567328115847,-0.20336437742665925
45,1.7520113518580938,0.2585264808623764,0.4055051465159723,0.0867672295804597,6,3,2.393707437181212,5.247514271202548,0.4529413292268077,6.776912546884343,29.52707501548957,-0.9676512993134072,-0.7542161167835415,0.11782176038790698,0.014927480736100732,0.004083197775225065,28.498001526901046,3.6105670752976398,0.25532559266516885,36.17895158691179,-7.680950060010749,1.9388897386417283,1.005153298847387,0.666524037808524,-2.471751987069488,2.922500805212454,-0.19542322547779684,0.11448632905189927,0.013512672950423257,1.4126633030697247e-13,27.691228863014754,3.268359832304639,8.833489495430058e-12,0.18757818338383767,3.0807816489208015,35.25192041580208,-7.241685901534014,1.6817924554053734,0.7920163310109158,0.606972862504512,-2.4744141559376747,2.6902767267850787,-0.21586257083857058
46,0.8473227881391517,0.2204964465788194,0.5004813709924653,0.1260858008645962,4,8,1.7642587026714085,1.5018750916567507,0.18683166388994077,3.8427956608192546,30.28375465472547,0.9005502816650278,-1.3637805690083469,0.2749324519075052,0.022744198689541174,-0.00551034974498378,28.853733615469352,2.386968310696586,-0.1275136778970109,29.272805925988227,-0.4190723105188749,1.4443178240940935,0.24152718669075945,0.7011232999117332,-0.1964397887742372,0.18854041976125685,-0.11961430888403053,0.2638557204459528,0.022542178385560403,-4.560349853460899e-11,27.691228779256583,2.365764963527592,-1.0552988621848058e-09,0.7456536335758079,1.6201113299517838,28.477130037838,-0.552615298320049,0.7400675778756337,0.2827649866958534,0.5972787653802966,-0.16572010376388302,0.26248488682960197,-0.09676478412101779
47,1.2444914587995464,0.1422722968706814,0.5659428264915405,0.1998528427693673,8,1,3.1100385283651666,9.615382265708604,0.17705665827935643,8.747250773147554,30.520571681532825,0.3867932749518731,0.3511939708452991,0.27440456356775367,0.02000173640549295,0.008892504913375275,27.72011414555329,2.0205582919638037,0.12780508727421816,27.1806165649469,0.539497580606387,1.1374916671897954,0.1709349713582567,0.7121316534157515,0.544400224649464,-0.2738553021181692,-0.14273983525707667,0.27411881374128777,0.020581134108262043,2.1994244704763008e-12,27.69122886141848,2.079087119344225,3.1610603024034845e-11,0.3530896885979257,1.7259974307462995,27.11277543216881,0.7735180525859915,0.8638497359550452,0.21740730058194685,0.6447403942093074,0.5385431239514256,-0.3799377627943993,-0.15860536112541568
48,1.640685697440419,0.216882145542011,0.4540452473047385,0.1621673931843742,6,6,2.736059509894885,3.782851611247144,0.35583543422096875,7.5648721260119185,29.91960531787404,-0.748401652871318,-0.5093076378168957,0.15202191145445965,0.01523795958303159,0.0012386892743322594,29.66013992493883,2.972992571131239,0.05241470968961992,33.06532390943281,-3.4051839844939837,1.6788494659396467,0.6097798516274845,0.6843632535641075,-1.1661329638930604,1.4174394708696858,-0.19889179728700548,0.14193043099930133,0.01436505593782006,1.4588351854943308e-13,27.691228863020616,2.802683320296735,6.173006550369564e-12,0.2095501584895985,2.5931331618071365,31.39577159650977,-3.408896619337979,1.408683826906204,0.5416312729031447,0.6428180619977875,-1.1992017217541917,1.423289906953319,-0.22408818519295426
49,1.0979833205178449,0.2466419526960636,0.8180591252549092,0.0902777819944056,5,4,2.5516449958811167,4.544990489098962,0.2708087502002291,4.451729758525256,30.201116684580725,-0.2609616294276914,-0.7753173338330792,0.18852646061043737,0.0160870781532122,-0.006514805659058227,28.52246807056298,2.4338396397404356,-0.2430990174384443,29.83508707496394,-1.312619004400962,1.483968495676218,0.2525690581851828,0.6973020858790343,-1.057835714808958,1.0072498066334663,-0.1925131092629524,0.1830323011176485,0.01629524164434132,-5.7640448352749695e-12,27.691228861386627,2.465331326600167,-2.1508433922790005e-10,0.44857569904012623,2.0167556275600407,29.470335247452567,-1.5878413182308206,1.0259045987204003,0.286441419147659,0.7044096096919813,-1.04055194041453,1.232264898609401,-0.1917129584099553
50,1.17852114484342,0.252753490471441,0.4524944941275389,0.1850525651452979,9,10,1.627115874532565,6.6805692671547146,0.29787533295357316,4.662729454874068,30.044265475093507,-0.3213824227139695,-1.0253941942171585,0.17297476163479525,0.016918007843386262,-0.001045771722696251,28.48698954909346,2.786204808557915,-0.04353092259962231,31.9212768000738,-3.4342872509803395,1.571672514588048,0.5244543554689471,0.69007793850092,-1.2923956689428233,1.422696593641632,-0.17383184729843099,0.1681429694168176,0.016113102064370197,2.130343073528101e-13,27.69122886302995,2.653644089344883,8.867684364588513e-12,0.3940693542268297,2.2595747351180533,31.495900778622325,-3.483363207800546,1.1120966096508256,0.48337151933327677,0.664106606133951,-1.2601210646723855,1.4356497352700657,-0.1755286705888125
51,1.6252078919032646,0.3058225382604974,0.5009784013815787,0.264293359198084,10,7,1.009593404487648,3.4068782232783,0.49702520270284845,5.314218831441797,29.33050368068224,-1.0968315512827442,-0.8307519194007442,0.10172092898020263,0.013972708220301062,0.004092239137703631,26.639978127445065,3.6593515720097063,0.32775855728150743,35.562746466788575,-8.922768339343506,2.009988235539222,0.9916842926183279,0.6576790438521571,-3.6974623674453926,4.259134066129676,-0.23391314140277603,0.10573505173449813,0.013362336435312705,1.2901806950709148e-13,27.69122886301865,3.499497189484713,1.0333400801698644e-11,0.21850425571701027,3.2809929337677026,36.43514738811182,-8.417613694005402,1.7592149371305492,0.7738573409077428,0.7479206557294106,-3.6814377690217053,3.9211201043136668,-0.2396823352816282
52,1.4458263465888328,0.270794011710965,0.8044374664249394,0.1293983781205911,6,10,2.2267669427360417,4.479583670258513,0.3915211166301981,5.339210928091171,29.852099817243413,-0.985970491650704,-0.5376562958411648,0.12964435706633937,0.01327856974158139,-0.0019002859419856898,27.705415787519442,2.8376730316602794,-0.10996869356168221,30.910970824894495,-3.2055550373750554,1.7242922275693024,0.4321022280542406,0.6812785760367364,-2.2983993352545022,2.441434676766871,-0.2530040350740511,0.12957806021064622,0.013491426704413789,-2.423633323233733e-12,27.6912288551351,2.883159262045417,-1.4025447470089603e-10,0.26657343472242206,2.616585827322995,31.325556431547998,-3.3922606137273488,1.4608347831684676,0.4129752817419188,0.7427757624126088,-2.3379233705642983,2.5861506685815976,-0.24822729815755376
53,1.579180656965878,0.2935686526153788,0.5136699458616307,0.0963800806285465,3,6,3.0192423679543627,8.370033765093385,0.46359793770174146,5.3792550495330085,29.540954879023907,-1.0512823562918616,-0.7970823821671138,0.108986913647057,0.014025525146068992,0.0035104354666902057,27.0066677247311,3.475487878401576,0.2553684969058995,34.585598158878206,-7.578930434147106,1.933582971724549,0.874754092456414,0.6671508142206131,-3.217099298838394,3.685946525529001,-0.2134787297847075,0.11174957529540369,0.013123584747994002,6.430841633104919e-14,27.69122886212336,3.251987202524255,4.678146758863022e-12,0.22825366681250794,3.023733535711747,35.219680744704156,-7.215556627089209,1.6726748030271885,0.7020037196299824,0.6490550130545759,-3.21847862924898,3.43937081851746,-0.22089218926380152
54,0.99486222567756,0.2854346813363754,0.5961104534900703,0.1597462413174478,6,8,4.164083438435066,9.479803714419324,0.28396818235987153,3.485428683787544,30.04166082845665,-0.1719597150899215,-1.255084770370848,0.17782666224936697,0.017172689109966714,-0.0023540138663812158,27.91390067580691,2.695640417970159,-0.10547254098368773,30.839837304615195,-2.925936628808283,1.6015147295501726,0.4041673954648167,0.6899582929551696,-1.5517942142278383,1.6206225475469063,-0.17430087430275562,0.17640824378590755,0.016925035529203058,2.384729563468912e-13,27.69122886293919,2.6567637786890055,1.0684869655719353e-11,0.5481398576886111,2.1086239210003943,31.06193419522322,-3.108403967545218,1.021192625530434,0.3971534100327686,0.6902778854371918,-1.556912091573773,1.718908554991617,-0.16199646340715898
55,0.9007026640341289,0.2664855389354166,0.553831616456907,0.1823193008142231,4,4,3.229044912368004,9.25896299664334,0.24002423484570032,3.379930737076192,30.112387084653488,0.303539480153723,-1.452342492978582,0.21533024996944766,0.019522332912625527,-0.004618286685773734,28.704937162148234,2.602455249993743,-0.16406127840511545,30.609127603100607,-1.9041904409523702,1.5736590060511626,0.33558542714306205,0.6932108167995179,-0.9879317711449441,0.9685719533232279,-0.14470146058339922,0.20772605452391832,0.019293632767813006,-1.559771323541384e-13,27.691228864163357,2.5719662457321375,-5.54097046023827e-12,0.6650590230561765,1.9069072226759611,30.069794167457896,-2.1257073820509564,0.8778954890564169,0.35166848588236965,0.6773432477371746,-0.9651100352037291,1.087576737942375,-0.12246670274418694
56,1.7926262489470504,0.3282646067542967,0.6605406210357109,0.2598768601722886,6,3,1.7982663234767635,4.691026809110559,0.5884557506680335,5.460918454388279,29.09114846642508,-1.371827333150426,-0.6129943836237184,0.08525255614988249,0.012437872228685575,0.0037289312399842096,26.004532303209334,3.7939161564305794,0.3733791588967133,34.85346003443304,-8.848927731223709,2.1920947600266194,0.9548326967677743,0.6469886996361858,-4.974712799649038,5.626767443865526,-0.2786754853197748,0.09078223913094177,0.012389248434396939,7.2185721729696755e-12,27.691228860788396,3.7790818677121445,7.227975995505176e-10,0.18276682196341276,3.596315045748731,36.35885913382664,-8.370056744074631,2.0594236250042073,0.7462585897999985,0.7906328309445253,-4.955947842770207,5.23117502867909,-0.2752271851860858
57,1.1167127887395665,0.122946471312556,0.303880932175349,0.132321839603581,10,6,3.114986467155572,1.5231966733329243,0.13729589684513352,9.082918580889125,30.623678642756424,0.8241338901163184,1.3500457804197057,0.3326409880377043,0.024541579787470104,0.015071540585605623,26.23337278820648,1.9354452233145776,0.14613427348673305,24.27397856768813,1.9593942205183512,0.9814731068261235,0.2370207789730638,0.7169513375153902,0.7515483997118956,-0.48607087331323606,-0.1193432529119264,0.35112694621832297,0.024772393172152955,1.7230953255165433e-13,27.691228862880184,1.9536467257765286,1.6707191186071668e-12,0.4366468229667139,1.5169999028098147,25.404005848120644,2.586168901072563,0.7378975956516958,0.26007587896497986,0.5190264281931392,0.7734322498778203,-0.625200386526978,-0.14823186334917166
58,1.1262254385480372,0.1286374680777054,0.5579452497639492,0.1701672047705882,5,8,3.729392094599114,5.154896168595541,0.1448747888995229,8.75503424762468,30.605702169542383,0.8408059658405381,0.6773320672512501,0.3181675282952306,0.02264410915848197,0.018459591610897427,26.445967431501316,1.882169989279675,0.19737546982517434,25.60524660897344,0.840720822527877,1.031932710406579,0.13412741268340536,0.7161098661896905,0.7353871741743153,-0.4176151731131317,-0.12039653123600928,0.3331493142239303,0.023767497621629406,2.918513189455082e-14,27.691228862884493,1.9755442621029036,3.1205593664651587e-13,0.4287693889460143,1.546774873156889,26.591515930934058,1.270771157617678,0.7584886119708953,0.17905331075621192,0.6092329504297818,0.7538674797927761,-0.6244158021792365,-0.12945167761322757
59,1.3444063858357151,0.1590344113142182,0.6831197645903312,0.0976626751715655,4,4,4.554771069353696,3.0281065047688287,0.21380687813845864,8.453556527332024,30.465815246911653,0.0224438531297265,0.0756620752940841,0.23763176849578074,0.017746554576874442,0.0022283404545813297,28.88403573280961,2.1570858129678,0.04307507317437926,28.807183087000297,0.07685264580931205,1.2617441974254409,0.1857629163558379,0.7095786991865217,0.26152309659536,-0.04811180536094494,-0.17033621806003582,0.22781858746171954,0.017651660173099597,9.486307947605516e-14,27.691228862988133,2.145549961971941,1.833755369773371e-12,0.30298822776048506,1.842561734211456,27.76648583702317,0.10814319536676828,0.976764057922147,0.23234083048256077,0.6334568458067482,0.23993352069765528,-0.051916599452725816,-0.1880169212430957
60,1.1200860673947357,0.1205182111358302,0.6768324617598674,0.256000616080893,10,10,2.841807475264613,6.657619239096672,0.13499076916058048,9.293915474171296,30.57214702828924,1.0134453651439392,0.9927380742777736,0.33514704291639036,0.02338452597223689,0.027330902229677184,25.899861153354326,1.8071350728552824,0.2545474140298752,25.107134338900302,0.7927268144540225,0.9906458195439135,0.10194876757001142,0.7145404857413575,0.8238983565796641,-0.48577693327954347,-0.08357400927024547,0.3583277843817127,0.026092295812516448,1.3036298909175013e-13,27.691228862099564,2.0163876941016503,1.2141398997300712e-12,0.43616112328053036,1.5802265708211198,26.57161791502652,1.2444795574269858,0.7355647711315635,0.14418907116765423,0.700472728521902,0.8547522468034578,-0.7589439600240627,-0.09580828677818098
61,1.6495584570973858,0.2618231232980291,0.5172706124974045,0.2230883521725282,7,2,1.906103524074867,4.948769189388544,0.4318925472999155,6.300277975141713,29.62292645280769,-0.992397167098315,-0.6911177924240879,0.12179842188905061,0.014119728532924472,0.0024458523606236257,28.273487723568113,3.277661279547685,0.14865378136556437,34.0160041244846,-5.7425164009164895,1.859329621720744,0.7474732263710723,0.6708584314558692,-2.410826705707466,2.785847924211503,-0.22636743713847238,0.11929021041638903,0.01359199203460765,1.2407516532541905e-13,27.69122886302102,3.155153812042981,7.541023361312682e-12,0.2094853967798901,2.945668415263091,33.562771059325804,-5.569537343161319,1.608106117649109,0.6245923768087142,0.7129699208052682,-2.427977753240468,2.6690786570492926,-0.2411009038012834
62,1.416096559028324,0.1301312800748013,0.6711912212307236,0.2732473178195343,7,4,2.289138830050176,8.992703059982228,0.18427845793587722,10.882061240113305,30.47016411749748,0.2159480436675604,0.6811551994156886,0.2643882141915002,0.019116090258554794,0.014380551742559007,27.70590499335852,2.0032231095005155,0.19610447320058053,27.200518572844103,0.5053864205144162,1.1433311723420234,0.1501106445960451,0.7097812925624472,0.6493329867154182,-0.3085986928153952,-0.14462982069944244,0.2642483468866592,0.020423947851046863,9.363567725481687e-12,27.69122886595655,2.140275316584215,1.2768885948588604e-10,0.2779094398359455,1.8623658767482698,27.091224855937565,0.7710727945929368,0.9392638831269249,0.196742387644243,0.7263596059771018,0.6298542942837004,-0.4593642956952977,-0.1704899984607139
63,1.3563222226167393,0.1375085434429208,0.5300587401282153,0.1250351726032849,7,9,2.0539314738596786,3.802365048543349,0.18650589327129277,9.86354875600688,30.544662718679657,0.2128804775323753,0.5307057486587464,0.2624486751090401,0.01939419357421702,0.009540306792545573,27.971367865191255,2.0670027108643874,0.1398174389317973,27.39780615601299,0.5735617091782659,1.1586808482695836,0.1950655407927816,0.7132563218020221,0.565000951981824,-0.2710910755898289,-0.1540924374601977,0.25982037665364643,0.0192329084972495,-1.6945436383501426e-12,27.691228859835558,2.0498117880399023,-2.4834273526508355e-11,0.2992392703538687,1.7505725176860336,27.093418108008514,0.8085973382742572,0.9250589436462857,0.23770855624700682,0.5878050177927409,0.5459246262029123,-0.36660218625684915,-0.17932243997089736
64,1.105140905620612,0.2607977278697609,0.5736165379520801,0.1150142616777852,6,10,2.0337510822378078,7.533527389681508,0.2882182371617855,4.237540390583868,30.120778901193628,-0.2972619429736505,-1.0097801610686428,0.1766102668043806,0.01655134553727047,-0.002721310440914348,28.286283750690735,2.650899434071569,-0.11366894740122406,30.92060680805271,-2.6343230573619745,1.5523665594133667,0.4049356315967283,0.6935972430614739,-1.3326303764413034,1.398032194904037,-0.1790707658639575,0.17289505863299456,0.01599562961406399,1.8579202186488172e-13,27.691228863036184,2.5618930000286118,7.760514453281075e-12,0.4444229376030216,2.11747006242559,30.767961484553904,-2.8079997747477377,1.0701643332429438,0.39905254782119026,0.6482531813614558,-1.3132967933698654,1.4925735722438498,-0.17927677886622398
65,1.016830461958723,0.2372675978545761,0.6030703571408425,0.1666296426922515,10,9,3.576256749760048,7.909421889387507,0.2412609211343051,4.285585015202748,30.22859298360156,0.0919933221247596,-1.0095424745592902,0.21334260475950725,0.018132357059788905,-0.005386686725762973,28.80756390248704,2.4484046929651226,-0.17257945496525606,30.097060169893105,-1.2894962674060657,1.46055640711746,0.28927684319869973,0.6985714426489634,-0.7282666767636401,0.7152205892223807,-0.15953336742399668,0.20507540955736342,0.018012757149712524,2.5540575426088124e-12,27.691228863874393,2.432253490453505,8.182721167315776e-11,0.521423208140513,1.910830282312992,29.431401281930434,-1.5076211944394924,0.9221658372755893,0.31723001635016174,0.6714344286872409,-0.6932985209586464,0.8490304902869295,-0.1557319692464558
66,0.8077972555813339,0.2773552575125338,0.3155969643170951,0.1345399734235064,6,10,1.008410190688996,7.796455766698738,0.22404681583967895,2.912500245447228,29.92991028144745,0.9114361240595756,-2.1751839309927643,0.2386713307453116,0.02451448286362758,-0.0028711606127298666,29.33971924350126,3.013550234007671,-0.09789253824820954,32.63470670375906,-3.2949874602577998,1.7773798886774097,0.551335591369442,0.6848347539608189,-0.9094162179108656,0.925962734999642,-0.11443905533698598,0.225261426055442,0.022699097250711193,3.675213075909235e-13,27.69122886302856,2.790384079335809,1.2530670945309907e-11,0.8339426985615411,1.956441380774268,31.46143064683649,-3.3513164226222147,0.8029696408755915,0.5111819043823902,0.6422898355162862,-0.8810238906707101,0.9264693721650316,-0.045445481481790784
67,0.9667700003962402,0.120959078245883,0.3931738773494078,0.1580408784302905,6,8,1.5410433473712122,7.917233153289105,0.11693960812370116,7.992537760836859,30.630629883284225,1.4449675845465448,1.2579127305034932,0.3801807822134264,0.02722484061433291,0.023053074011944685,25.54875504322511,1.8295527193585575,0.18739020907676052,23.937961614902875,1.6107934283222365,0.9567457195876287,0.15553014507160998,0.7172768546993188,0.8252320648635776,-0.5358607246288482,-0.10198113115796897,0.4120623602196479,0.028945406909585,2.307817378613443e-12,27.691228862676944,1.945176178744826,1.8759410691515654e-11,0.5776595517934836,1.3675166269513424,25.602584103027297,2.304599929210566,0.6439658637782555,0.18571143801083884,0.5378393251622481,0.8615706481677923,-0.7620471662901136,-0.09952348185891927
68,1.734710572710367,0.3316582562965953,0.4012408201129648,0.1805843293406236,6,2,3.864634969110345,4.37273750363981,0.5753310837243886,5.230415766158556,28.95111213640114,-1.0896862507885725,-0.9397355419150611,0.08777006521743097,0.014863480697305101,0.005087222238176333,25.92393092620376,4.390105509952117,0.49834024123211906,40.2103654090668,-14.286434482863045,2.2273232944482997,1.5220073549335902,0.6407748605702269,-4.886616313465882,5.596853102763266,-0.21189654806526537,0.09375363037696768,0.013345359558101183,2.5075213239685223e-13,27.69122886248949,3.9417076895016763,2.4563462375226663e-11,0.1967237328242993,3.7449839566773773,41.305992038828656,-13.267349930064839,1.9552110948998522,1.1009516967200477,0.6888211650574774,-4.771085031601844,4.979092022247323,-0.20800699062091482
69,1.5068138589082034,0.2773866541730593,0.7223965805489412,0.1395650077088281,6,3,4.939792819011492,7.144993682115699,0.4179700547841428,5.432178643923201,29.75457181420204,-1.0499412867257083,-0.5895578789858884,0.12142144263498295,0.01324021767862735,-2.9045089598084273e-05,27.52035675263238,3.0009157039397087,-0.0018260680321582567,31.689758867714588,-4.169402115082207,1.7940913805789893,0.5299900043287851,0.6768343190319343,-2.6027745006344283,2.849455366714451,-0.24850693411218114,0.1221754246857484,0.013232389135807628,1.0804487272393059e-13,27.69122886302731,2.9991392860452053,6.792788553866558e-12,0.2472165981605511,2.7519226878846546,32.19461676597619,-4.24162576938383,1.5476749253412898,0.4788559188584297,0.7253918436849347,-2.640980438545136,2.8889685831958656,-0.24798814464393654
