generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
40,3,20992,183.1327172080055,114.62725131827156,317.13226638459486,0.0,nan,nan,1.533833973454698,0.29046254563750307,0.7032796259915159,0.1504336770496648,0.0,0.607765175396592,14.98712309483718,5.710574420115792,2.077722318825858,21.23837541833109,14.162053395584435,305.77590514051576,1155.914823747367,0.9666074257967985,0.7949742005037851,6.0
41,4,21504,198.5950320000411,108.28065427132915,330.9917200000685,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
42,4,22016,201.72553075000178,109.13839174518968,323.699107482561,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
43,4,22528,203.7153172499966,110.5856952933684,314.832763022722,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
44,4,23040,206.66982870799256,111.48216526832091,307.70841163190005,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
45,4,23552,210.17478779202793,112.05911159670191,301.55513031030097,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
46,4,24064,213.2155518750078,112.86231134822148,294.87257174203205,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
47,4,24576,215.76971129199956,113.8992115846208,287.69294838933274,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
48,4,25088,218.54326737503288,114.79648996437645,280.98420091075656,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
49,4,25600,221.0433562080143,115.81438338236663,274.09376169793774,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
