score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
5.511065517563814,-5.511065517563814,284,1.5220820490048488,0.39942687916645414,0.8468173528611358,0.15604384399686308,66.0,22.0,2.1950886777477416,4.436691374136837,19.01035750168459,12.249101224319311,297.63553794374883,1922.220724682532,0.8805220795927289,0.9904926349495776
5.510761928778971,-5.510761928778971,263,1.51309217415433,0.3958983731070188,0.8420525477953843,0.11703626196957473,66.0,22.0,2.2147745832485413,4.498837184222749,17.957127868811718,11.607546525470475,322.4861205950371,1790.9281478648907,0.9625497479697909,0.9881652935581946
5.5106421184145615,-5.5106421184145615,261,1.5147519643800513,0.3985077680791365,0.8093842328079951,0.13801299473970746,69.0,21.0,2.2200001967760854,4.4543002236604545,19.030546212379853,11.96752586521351,301.7882585660365,1927.60453544835,0.8980738353197726,0.9929900652645575
5.510618926315225,-5.510618926315225,239,1.5239833805763001,0.39848462243614835,0.8237902562073032,0.13200342571981832,67.0,21.0,2.228174717662652,4.443224424820162,18.0670165168005,11.937258439722024,313.2474004586479,1817.439392867478,0.915045049967649,0.989350387801977
5.510258474565678,-5.510258474565678,286,1.51277227199652,0.399289205089402,0.7751585304931327,0.2968417483747387,68.0,22.0,2.211966931971104,4.498862776517531,17.831764977591373,11.149226637194928,329.2204080131975,1794.4807935316965,0.9460806558910266,0.9986003608776859
5.510020732492504,-5.510020732492504,207,1.523844798382945,0.3971030899267056,0.8072034935947421,0.15970540506408692,66.0,21.0,2.2270762884164874,4.453559418723426,17.3566380596523,12.146181754286829,316.54279722338856,1858.6881354870723,0.9147352150530014,0.9940266964105395
5.509721528631851,-5.509721528631851,265,1.5206424247857437,0.39718224399346524,0.8297880623618107,0.14176653025869057,67.0,22.0,2.223586098131446,4.372229810223269,18.174673292247455,11.410134116542249,316.88818446088527,1875.0810971877338,0.9226088001101715,0.9916162749120179
5.509669958124261,-5.509669958124261,265,1.5200639853390294,0.3968892809024811,0.8346255655547672,0.15320418690470167,67.0,22.0,2.2101780689826587,4.487280491950157,18.731357960293938,11.63697166780219,310.41530393367674,1689.6313505876383,0.9553467725419902,0.9908875531165051
5.509656024065608,-5.509656024065608,268,1.5237093764131837,0.3981399697650819,0.7935050485911668,0.1743512125766811,66.0,22.0,2.1886746568526716,4.497842067209707,19.528207622929614,11.653056223816236,301.3178523520421,1863.356627388152,0.9546046364424414,0.9911963420804595
5.509608647825571,-5.509608647825571,263,1.5220831437787565,0.39789786991642284,0.750305132342274,0.17010425422419148,67.0,21.0,2.2096658204995725,4.469966853889362,17.948387273493573,11.15184451676129,327.2093311498594,1749.0991426255123,0.9621761642317332,0.9922240826050241
5.5093586216752275,-5.5093586216752275,260,1.5190484855200235,0.3989585259983621,0.8278137304464117,0.10365005045569685,69.0,21.0,2.2064796867651246,4.496886254027277,17.894834473970413,11.483251304073612,319.71417827331686,1894.5683844410999,0.9059443105884399,0.9970205259939104
5.5092741943001435,-5.5092741943001435,290,1.523218979043685,0.39621098326558946,0.8199076425182857,0.11585917735252567,67.0,21.0,2.2065636910974793,4.470743482776803,19.07526668835746,12.505201937985698,292.24121279080435,2154.3049190231195,0.9062439150127353,0.9853409401984422
5.509272364055828,-5.509272364055828,262,1.5213286814016824,0.39160843717187543,0.8327426785181615,0.22067679022238604,66.0,21.0,2.2142073030920977,4.48970265732977,16.06291549038815,11.739373397155546,352.4335228855583,1775.3667572764916,0.9557028698230559,0.985797509261285
5.5092015959980944,-5.5092015959980944,297,1.5204963970540128,0.39838620678338155,0.7964105644646507,0.16832784064071488,66.0,22.0,2.2055165259391076,4.481882938697858,18.525834403064778,11.999059256388733,303.7493503404613,1754.5535837178227,0.9073230918302567,0.996287067600916
5.509190262283247,-5.509190262283247,251,1.518413071380528,0.39471426488155015,0.7908356340940903,0.223805274952767,66.0,22.0,2.221712040985099,4.415836567708285,17.41026488775392,11.282206232976076,328.25060707982635,1808.0065326598922,0.8886128279439333,0.9978177207600288
5.50903542845275,-5.50903542845275,230,1.5213286814016824,0.3949601073720179,0.8008108177040416,0.1425593192344163,66.0,21.0,2.208016005748264,4.474643680863549,16.06291549038815,11.739373397155546,352.4335228855583,1775.3667572764916,0.9557028698230559,0.985797509261285
5.508735101460664,-5.508735101460664,259,1.5178150701445543,0.39802728590876424,0.7968851288527049,0.22704525738987946,70.0,20.0,2.226947326760995,4.486901206727639,17.823562581104888,12.544910641129153,305.92270224818515,1682.631367388305,0.905962490137395,0.9940959221705827
5.508428458414535,-5.508428458414535,240,1.5086853564061544,0.39522052268863245,0.8244665316228907,0.1171024568339007,68.0,22.0,2.2080561807924584,4.476139147819695,17.65376849744531,9.726387978564912,357.0130717215295,1577.0965329991611,0.9023322261485885,0.9985318916560588
5.5083777893139745,-5.5083777893139745,218,1.521430420165156,0.39585466615571474,0.8241387154411122,0.13916494036348878,67.0,21.0,2.217437233852797,4.335113701481228,18.025281543425706,12.599694999433503,295.6699534271116,2129.687418392151,0.9245074114060325,0.9983719495627843
5.508288215390201,-5.508288215390201,239,1.5163513866747023,0.3965366220346145,0.805817475904,0.22320718560987088,69.0,20.0,2.2053619003768414,4.451983185495416,17.44561528403126,11.23989832937726,328.6871672439071,1892.0193998277364,0.9378732786957928,0.9943730869800249
