test_name,sample_index,prop_diameter_in,prop_pitch_in,battery_capacity_mah,battery_capacity_ah,battery_cells,battery_voltage_v,motor_kv,motor_max_current_a,motor_max_power_w,motor_no_load_current_a,motor_resistance_ohm,commanded_throttle,commanded_throttle_percent,estimated_rpm,measured_static_thrust_g,measured_static_thrust_n,predicted_static_thrust_n,correction_factor,model_calculated_throttle,model_current_a,model_power_w,model_voltage_required_v,model_voltage_sag_v,raw_load_cell_g,zero_throttle_baseline_g
14x7_4200,21,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.67,67.0,7351.0,1447.89,14.19895,25.753790000000002,0.5513343861233627,0.6716562892049043,27.191177161008717,589.913159402654,14.571597296114602,21.695020995581267,2347.81,899.92
14x7_4200,22,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.68,68.0,7443.0,1562.23,15.320243,26.42447,0.5797748450583872,0.6806710863001726,27.842450262048906,603.7057865664418,14.758940742654321,21.682925923704804,2462.15,899.92
14x7_4200,23,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.71,71.0,7762.0,1679.18,16.467131,28.749979999999994,0.5727701723618591,0.7120069601968889,30.100668949351295,651.4082027819134,15.408533780112696,21.640987576654904,2579.1,899.92
14x7_4200,24,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.72,72.0,7854.0,1768.05,17.338648,29.420659999999998,0.5893357932826796,0.7210668425674982,30.751942050391484,665.1304489210934,15.595877226652417,21.62889250477844,2667.97,899.92
14x7_4200,25,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.76,76.0,8265.0,1951.24,19.135128,32.704905000000004,0.5850843474396271,0.7620481193597217,33.93561110158835,731.9832320111225,16.437200546856182,21.569767222399072,2851.16,899.92
14x7_4200,26,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.8,80.0,8631.1171875,2164.51,21.226592,35.7718686796875,0.5933878431140834,0.798936595672359,36.90617122960159,794.0214996217655,17.18880102332747,21.51459967716454,3064.43,899.92
14x7_4200,27,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.86,86.0,9225.15625,2395.05,23.487417,41.0041365625,0.5728060378542449,0.8595778467680839,41.983493143139334,899.2992934141213,18.412420986444076,21.420306555913125,3294.97,899.92
14x7_4200,28,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.93,93.0,9910.0,2783.5,27.29681,47.51974,0.5744309627956719,0.9309142447109887,48.32324675303763,1029.4092632062718,19.83086425574091,21.302568274586445,3683.42,899.92
14x7_4200,29,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.96,96.0,10184.0,3061.43,30.022373,50.34756,0.5963024424619584,0.9600274874964739,51.08015766938066,1085.5232536918588,20.401897907325477,21.251368500425787,3961.35,899.92
14x7_4200,30,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,1.0,100.0,10550.3203125,3159.26,30.981757,54.2726821484375,0.5708536186817508,0.9994050455044838,54.910117255669114,1163.009499216701,21.16763940012917,21.180240679537572,4059.18,899.92
14x7_4200,31,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.99,99.0,10458.9296875,3119.47,30.59155,53.293431601562496,0.5740210206149138,0.9895562815126161,53.95460813326509,1143.7290196947927,20.976600052247626,21.197985848953646,4019.39,899.92
14x7_4200,32,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.99,99.0,10458.9296875,3080.26,30.207032,53.293431601562496,0.5668059100760622,0.9895562815126161,53.95460813326509,1143.7290196947927,20.976600052247626,21.197985848953646,3980.18,899.92
14x7_4200,33,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.99,99.0,10458.9296875,3116.91,30.566445,53.293431601562496,0.5735499494294871,0.9895562815126161,53.95460813326509,1143.7290196947927,20.976600052247626,21.197985848953646,4016.83,899.92
14x7_4200,34,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.98,98.0,10367.5390625,3126.95,30.664904,52.314181054687495,0.5861680978613416,0.9797239928413886,52.999099010861066,1124.4146288303732,20.785560704366084,21.215731018369723,4026.87,899.92
14x7_4200,35,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.92,92.0,9819.0,3006.03,29.479084,46.653966,0.6318666241579548,0.9213898813205844,47.48083915495304,1012.2066419125849,19.642385734171558,21.3182129871223,3905.95,899.92
14x7_4200,36,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.86,86.0,9225.15625,2684.4,26.324971,41.0041365625,0.6420076901235201,0.8595778467680839,41.983493143139334,899.2992934141213,18.412420986444076,21.420306555913125,3584.32,899.92
14x7_4200,37,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.81,81.0,8722.5078125,2379.11,23.331099,36.5374479453125,0.6385530547979396,0.8081742670030096,37.64768612146722,809.4564497338483,17.3764164635204,21.500828686315607,3279.03,899.92
14x7_4200,38,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.74,74.0,8037.078125,2066.6,20.266423,30.795603453124997,0.6580946864979669,0.7391787875504324,32.086324432475024,693.1965183972047,15.969300662073447,21.604111117682606,2966.52,899.92
14x7_4200,39,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.67,67.0,7351.0,1724.44,16.91098,25.753790000000002,0.6566404401060969,0.6716562892049043,27.191177161008717,589.913159402654,14.571597296114602,21.695020995581267,2624.36,899.92
14x7_4200,40,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.59,59.0,6529.0,1231.63,12.078164,20.253604999999997,0.596346378829843,0.5921265732457482,21.83385690795388,475.8583019320032,12.905110941296494,21.794514085995143,2131.55,899.92
14x7_4200,41,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.48,48.0,5341.0546875,861.85,8.451861,13.5017391796875,0.6259831335444016,0.479722797576699,15.198723328207459,333.12163577121106,10.514438587674396,21.91773799533329,1761.77,899.92
14x7_4200,42,14.0,7.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.21,21.0,2370.859375,245.0,2.402629,2.7208440625000003,0.8830454611913283,0.20932858243373903,4.4122912449527325,97.59131123453105,4.6299416118423204,22.11805744830802,1144.92,899.92
13x10_4200,12,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.53,53.0,5843.703125,178.465,1.750144,15.084990515624998,0.11601889959342068,0.5284211409761346,19.10078164777272,417.2617551888021,11.543503131364364,21.845271197969936,1077.43,898.965
13x10_4200,13,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.63,63.0,6894.6953125,498.535,4.888958,21.0182336015625,0.2326055601378678,0.6294527488832685,25.81530487739662,560.7232117683932,13.67207432515373,21.720572909419776,1397.5,898.965
13x10_4200,14,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.74,74.0,7991.3828125,885.915,8.687858,28.27719590625,0.30723902146463383,0.7377522380353949,34.00733886513264,733.4850824388824,15.91216129203443,21.56843513536182,1784.88,898.965
13x10_4200,15,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.82,82.0,8813.0,1245.115,12.210407,34.552824,0.35338376394357807,0.8213032311208303,41.11170406156144,881.290917679535,17.605864188061904,21.436496924571003,2144.08,898.965
13x10_4200,16,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.94,94.0,9956.0,1593.365,15.625573,44.213204,0.35341417464339386,0.9409217675519117,52.04922590567757,1105.1805509261228,19.978941460644688,21.233371518894558,2492.33,898.965
13x10_4200,17,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.99,99.0,10413.0,1815.815,17.807062,48.551431,0.366766985714592,0.9902914364236204,56.97603067906487,1204.580045453465,20.936616490865035,21.141873715960223,2714.78,898.965
13x10_4200,18,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.99,99.0,10413.0,1791.165,17.565328,48.551431,0.3617880593467987,0.9902914364236204,56.97603067906487,1204.580045453465,20.936616490865035,21.141873715960223,2690.13,898.965
13x10_4200,19,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.99,99.0,10413.0,1749.915,17.160804,48.551431,0.3534561937010672,0.9902914364236204,56.97603067906487,1204.580045453465,20.936616490865035,21.141873715960223,2648.88,898.965
13x10_4200,20,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.92,92.0,9773.0,1758.245,17.242493,42.63775699999999,0.40439493569044926,0.921565827053401,50.265467296081134,1068.9704830695523,19.598478245968067,21.26649846450135,2657.21,898.965
13x10_4200,21,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.78,78.0,8402.640625,1360.505,13.341996,31.414395499999998,0.42470962078515884,0.7794386061402281,37.558718475537276,807.6056282486122,16.75986377445475,21.502480942597163,2259.47,898.965
13x10_4200,22,13.0,10.0,4200.0,4.2,6,22.2,520.0,100.0,2000.0,1.4,0.016,0.45,45.0,5021.0,681.505,6.683281,11.079249,0.603225092242263,0.45089867403873535,14.531212218313797,318.67144028808383,9.888268626262251,21.930134630231315,1580.47,898.965
